mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.0	0	0	4/4	3	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	2.0	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
3	3	10	10	2.0	1/2	1/2	4/4	3	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
4	4	12	12	2.0	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	14	14	2.0	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
5	5	16	16	4.0	0	0	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
6	6	20	20	2.0	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	6	22	22	2.0	1/2	1/2	4/4	3	1	V6/IV		g	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
7	7	24	24	2.0	0	0	4/4	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
7	7	26	26	2.0	1/2	1/2	4/4	3	1	V6/v		g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
8	8	28	28	2.0	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
8	8	30	30	2.0	1/2	1/2	4/4	3	1	V6/bVI		g	i		V6/bVI	V		6		bVI			M	1	1	-6, -9, -10		-10	-6
9	9	32	32	2.0	0	0	4/4	3	1	bVI		g	i		bVI	bVI							M	1	1	-11, -7, -10		-11	-11
9	9	34	34	2.0	1/2	1/2	4/4	3	1	V6/VII		g	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
10	10	36	36	2.0	0	0	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
10	10	38	38	2.0	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
11	11	40	40	1.0	0	0	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
11	11	41	41	3.0	1/4	1/4	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
12	12	44	44	4.0	0	0	4/4	3	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
13	13	48	48	8.0	0	0	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
15	15	56	56	2.0	0	0	4/4	3	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
15	15	58	58	2.0	1/2	1/2	4/4	3	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
16	16	60	60	2.0	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
16	16	62	62	2.0	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
17	17	64	64	4.0	0	0	4/4	3	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
18	18	68	68	2.0	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
18	18	70	70	2.0	1/2	1/2	4/4	3	1	V6/IV		g	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
19	19	72	72	2.0	0	0	4/4	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
19	19	74	74	2.0	1/2	1/2	4/4	3	1	V65/v		g	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
20	20	76	76	2.0	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
20	20	78	78	2.0	1/2	1/2	4/4	3	1	V6/bVI		g	i		V6/bVI	V		6		bVI			M	1	1	-6, -9, -10		-10	-6
21	21	80	80	2.0	0	0	4/4	3	1	bVI		g	i		bVI	bVI							M	1	1	-11, -7, -10		-11	-11
21	21	82	82	2.0	1/2	1/2	4/4	3	1	V65/VII		g	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
22	22	84	84	2.0	0	0	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
22	22	86	86	1.0	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
22	22	87	87	1.0	3/4	3/4	4/4	3	1	IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
23	23	88	88	1.0	0	0	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
23	23	89	89	3.0	1/4	1/4	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
24	24	92	92	4.0	0	0	4/4	3	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
25	25	96	96	2.0	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
25	25	98	98	1.0	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
