mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	3	1	G.I		G	I		I	I							M	0	0	0, 4, 1		0	0
2	2	4	4	2.0	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
2	2	6	6	2.0	1/2	1/2	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	8	8	2.0	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	10	10	2.0	1/2	1/2	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
4	4	12	12	6.0	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
5	5	18	18	2.0	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	20	20	1.0	0	0	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	21	21	2.0	1/4	1/4	4/4	3	1	viio6	ii	G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	23	23	1.0	3/4	3/4	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
7	7	24	24	1.0	0	0	4/4	3	1	IV/IV	ii6/IV	G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
7	7	25	25	1.0	1/4	1/4	4/4	3	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	7	26	26	1.0	1/2	1/2	4/4	3	1	ii/IV	viio6/IV	G	I		ii/IV	ii				IV			m	0	0	1, -2, 2		1	1
7	7	27	27	1.0	3/4	3/4	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	28	28	1.0	0	0	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
8	8	29	29	1.0	1/4	1/4	4/4	3	1	V(64)/IV		G	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
8	8	30	30	1.0	1/2	1/2	4/4	3	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
8	8	31	31	1.0	3/4	3/4	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
9	9	32	32	4.0	0	0	4/4	3	1	IV\\		G	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
10	10	36	36	4.0	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
11	11	40	40	2.0	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
