mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	0	0	4/4	2	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
15	15	1/2	1/2	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
16	16	0	0	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
18	18	0	0	4/4	2	1	III	i6	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
18	18	1/4	1/4	4/4	2	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
18	18	1/2	1/2	4/4	2	1	i	VI6	a	i		i	i							m	1	1	0, -3, 1		0	0
18	18	3/4	3/4	4/4	2	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
19	19	0	0	4/4	2	1	iv6(2)		a	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
19	19	1/2	1/2	4/4	2	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
20	20	0	0	4/4	2	1	V\\		a	i		V	V						\\	M	1	1	1, 5, 2		1	1
21	21	1	1	3/2	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
22	22	0	0	3/2	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	22	1	1	3/2	2	1	V6/iv		a	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
23	23	1/2	1/2	3/2	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
23	23	1	1	3/2	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
24	24	0	0	3/2	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
24	24	1	1	3/2	2	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
25	25	0	0	4/4	2	1	VI	iv6	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
26	26	0	0	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	1/2	1/2	4/4	2	1	I6		a	i		I6	I		6					M	1	1	4, 1, 0		0	4
27	27	0	0	4/4	2	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
27	27	1/2	1/2	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
28	28	0	0	4/4	2	1	i\\	I\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
29	29	1/2	1/2	4/4	2	1	V6/VII		a	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
30	30	0	0	4/4	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
31	31	0	0	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	0	0	4/4	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
32	32	1/2	1/2	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	3/4	3/4	4/4	2	1	IV6/iv		a	i		IV6/iv	IV		6		iv			M	1	1	2, -1, -2		-2	2
33	33	0	0	4/4	2	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
33	33	1/4	1/4	4/4	2	1	V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
33	33	1/2	1/2	4/4	2	1	V(4)/iv		a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
33	33	3/4	3/4	4/4	2	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
34	34	0	0	4/4	2	1	iv\\		a	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
35	35	0	0	4/4	2	1	V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
35	35	1/2	1/2	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
36	36	1/4	1/4	4/4	2	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
36	36	1/2	1/2	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
37	37	0	0	4/4	2	1	V6/VII		a	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
37	37	1/2	1/2	4/4	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	1/4	1/4	4/4	2	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
38	38	1/2	1/2	4/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
39	39	1/4	1/4	4/4	2	1	viio6/III		a	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
39	39	1/2	1/2	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
39	39	3/4	3/4	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
40	40	0	0	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
40	40	1/2	1/2	4/4	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
41	41	0	0	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
41	41	1/2	1/2	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
42	42	0	0	4/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
42	42	1/2	1/2	4/4	2	1	iio		a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
43	43	0	0	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	1/2	1/2	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
44	44	0	0	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
44	44	1/4	1/4	4/4	2	1	V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
44	44	1/2	1/2	4/4	2	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
44	44	3/4	3/4	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
45	45	0	0	4/4	2	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
46	46	1/4	1/4	4/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
46	46	3/4	3/4	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
47	47	0	0	4/4	2	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
48	48	0	0	4/4	2	1	V\\		a	i		V	V						\\	M	1	1	1, 5, 2		1	1
49	49	0	0	4/4	2	1	IV/VII		a	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
50	50	0	0	4/4	2	1	V(4)/VII		a	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
50	50	1/2	1/2	4/4	2	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
51	51	0	0	4/4	2	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
52	52	0	0	4/4	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
52	52	1/4	1/4	4/4	2	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
52	52	1/2	1/2	4/4	2	1	iv	iio6	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
52	52	3/4	3/4	4/4	2	1	III	i6	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
53	53	0	0	4/4	2	1	#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
53	53	1/4	1/4	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
53	53	1/2	1/2	4/4	2	1	V\\		a	i		V	V						\\	M	1	1	1, 5, 2		1	1
55	55	0	0	4/4	2	1	V6/iv		a	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
55	55	1/2	1/2	4/4	2	1	iv	IV	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
55	55	3/4	3/4	4/4	2	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
56	56	0	0	4/4	2	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
56	56	3/4	3/4	4/4	2	1	V(64)/VII		a	i		V(64)/VII	V			64	VII			M	1	1	-1, -2, 2		-1	-1
57	57	0	0	4/4	2	1	V(4)/VII		a	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
57	57	1/4	1/4	4/4	2	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
57	57	1/2	1/2	4/4	2	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
58	58	0	0	4/4	2	1	V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
58	58	1/2	1/2	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
59	59	0	0	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
59	59	1/4	1/4	4/4	2	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
59	59	1/2	1/2	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
60	60	1/4	1/4	4/4	2	1	V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
60	60	1/2	1/2	4/4	2	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
60	60	3/4	3/4	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
61	61	0	0	4/4	2	1	i\\	I\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
62	62	0	0	3/2	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
62	62	1	1	3/2	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
63	63	0	0	3/2	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
63	63	1	1	3/2	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
64	64	1	1	3/2	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
65	65	0	0	3/2	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
65	65	1	1	3/2	2	1	v	III6	a	i		v	v							m	1	1	1, -2, 2		1	1
66	66	0	0	3/2	2	1	VI	iv6	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
66	66	1/2	1/2	3/2	2	1	VII	v6	a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
66	66	1	1	3/2	2	1	i	VI6	a	i		i	i							m	1	1	0, -3, 1		0	0
67	67	0	0	3/2	2	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
67	67	1	1	3/2	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
68	68	0	0	3/2	2	1	IV/III		a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
68	68	1/2	1/2	3/2	2	1	IV6/III		a	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
68	68	1	1	3/2	2	1	ii7/III		a	i		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
69	69	0	0	4/4	2	1	V(4)/III		a	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
69	69	1/2	1/2	4/4	2	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
70	70	0	0	4/4	2	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
71	71	1/2	1/2	4/4	2	1	IV/III		a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
71	71	3/4	3/4	4/4	2	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
72	72	0	0	4/4	2	1	IV/III		a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
72	72	1/2	1/2	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
72	72	3/4	3/4	4/4	2	1	IV/III		a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
73	73	1/8	1/8	4/4	2	1	vi/III	IV6/III	a	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
73	73	1/4	1/4	4/4	2	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
73	73	1/2	1/2	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
74	74	0	0	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
74	74	1/4	1/4	4/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
74	74	1/2	1/2	4/4	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
74	74	3/4	3/4	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
75	75	0	0	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
75	75	1/4	1/4	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
75	75	1/2	1/2	4/4	2	1	VI/iv		a	i		VI/iv	VI				iv			M	1	1	-5, -1, -4		-5	-5
75	75	3/4	3/4	4/4	2	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
76	76	0	0	4/4	2	1	V(4)/iv		a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
76	76	1/4	1/4	4/4	2	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
76	76	1/2	1/2	4/4	2	1	iv\\	IV\\	a	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
77	77	0	0	4/4	2	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
77	77	1/2	1/2	4/4	2	1	IV/VII		a	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
77	77	3/4	3/4	4/4	2	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
78	78	0	0	4/4	2	1	viio6(2)/VII		a	i		viio6(2)/VII	vii	o	6	2	VII			o	1	1	0, -3, -2		3	0
78	78	1/4	1/4	4/4	2	1	viio6/VII		a	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
78	78	1/2	1/2	4/4	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
78	78	3/4	3/4	4/4	2	1	IV/VII		a	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
79	79	1/8	1/8	4/4	2	1	vi/VII	IV6/VII	a	i		vi/VII	vi				VII			m	1	1	1, -2, 2		1	1
79	79	1/4	1/4	4/4	2	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
79	79	1/2	1/2	4/4	2	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
80	80	0	0	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
80	80	1/4	1/4	4/4	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
80	80	1/2	1/2	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
80	80	3/4	3/4	4/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
81	81	0	0	4/4	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
81	81	1/4	1/4	4/4	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
81	81	1/2	1/2	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
81	81	3/4	3/4	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
82	82	0	0	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
82	82	1/2	1/2	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
82	82	3/4	3/4	4/4	2	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
83	83	0	0	4/4	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
83	83	1/4	1/4	4/4	2	1	V6/iv		a	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
83	83	1/2	1/2	4/4	2	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
84	84	0	0	4/4	2	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
84	84	1/2	1/2	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
84	84	3/4	3/4	4/4	2	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
85	85	0	0	4/4	2	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
85	85	1/2	1/2	4/4	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
86	86	0	0	4/4	2	1	i\\	I\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
