mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	0	0	4/4	3	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
15	15	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
16	16	0	0	4/4	3	1	i	V6(2)	d	i		i	i							m	1	1	0, -3, 1		0	0
16	16	1/2	1/2	4/4	3	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
17	17	0	0	4/4	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
18	18	0	0	4/4	3	1	V6/VII		d	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
18	18	1/2	1/2	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
19	19	0	0	4/4	3	1	VII	V6(2)/VII	d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
19	19	1/2	1/2	4/4	3	1	V6/VII		d	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
20	20	0	0	4/4	3	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
21	21	0	0	4/4	3	1	V6/VI		d	i		V6/VI	V		6		VI			M	1	1	1, -2, -3		-3	1
21	21	1/2	1/2	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
22	22	0	0	4/4	3	1	VI	V6(2)/VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
22	22	1/2	1/2	4/4	3	1	V6/VI		d	i		V6/VI	V		6		VI			M	1	1	1, -2, -3		-3	1
23	23	0	0	4/4	3	1	VI\\		d	i		VI	VI						\\	M	1	1	-4, 0, -3		-4	-4
23	23	1/2	1/2	4/4	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
24	24	0	0	4/4	3	1	V(4)/iv		d	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
24	24	1/2	1/2	4/4	3	1	V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
25	25	0	0	4/4	3	1	iv\\		d	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
26	26	0	0	4/4	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
26	26	1/2	1/2	4/4	3	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
27	27	0	0	4/4	3	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
27	27	1/2	1/2	4/4	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
28	28	0	0	4/4	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
28	28	1/2	1/2	4/4	3	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	0	0	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
29	29	1/2	1/2	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
30	30	0	0	4/4	3	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
31	31	0	0	4/4	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
31	31	1/2	1/2	4/4	3	1	IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
32	32	0	0	4/4	3	1	V(4)/VII		d	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
32	32	1/2	1/2	4/4	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
33	33	0	0	4/4	3	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
33	33	1/2	1/2	4/4	3	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
34	34	0	0	4/4	3	1	V(4)/v		d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
34	34	1/2	1/2	4/4	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
35	35	0	0	4/4	3	1	v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
36	36	0	0	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
36	36	1/2	1/2	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
37	37	0	0	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
37	37	1/4	1/4	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
37	37	3/4	3/4	4/4	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
38	38	0	0	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
38	38	1/2	1/2	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
38	38	3/4	3/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
39	39	0	0	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
39	39	1/4	1/4	4/4	3	1	VI	iv6	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
39	39	1/2	1/2	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
39	39	3/4	3/4	4/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
40	40	0	0	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
40	40	1/4	1/4	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
40	40	1/2	1/2	4/4	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
41	41	0	0	4/4	3	1	#vi		d	i		#vi	#vi							m	1	1	3, 0, 4		3	3
41	41	1/4	1/4	4/4	3	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
41	41	3/4	3/4	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	0	0	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
42	42	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
42	42	3/4	3/4	4/4	3	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
43	43	0	0	4/4	3	1	III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
43	43	1/4	1/4	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
43	43	1/2	1/2	4/4	3	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
43	43	3/4	3/4	4/4	3	1	V(64)/V		d	i		V(64)/V	V			64	V			M	1	1	2, 1, 5		2	2
44	44	0	0	4/4	3	1	V(4)/V		d	i		V(4)/V	V			4	V			M	1	1	2, 1, 3		2	2
44	44	1/4	1/4	4/4	3	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
44	44	1/2	1/2	4/4	3	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
45	45	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
46	46	0	0	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
46	46	1/2	1/2	4/4	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
46	46	3/4	3/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
47	47	0	0	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
47	47	1/2	1/2	4/4	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
48	48	1/2	1/2	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
49	49	0	0	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
49	49	1/2	1/2	4/4	3	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
49	49	3/4	3/4	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
50	50	0	0	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
50	50	1/2	1/2	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
51	51	0	0	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
51	51	1/4	1/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
51	51	1/2	1/2	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	51	3/4	3/4	4/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
52	52	0	0	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
52	52	1/4	1/4	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
53	53	0	0	4/4	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
54	54	0	0	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
54	54	1/2	1/2	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
55	55	0	0	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
55	55	1/4	1/4	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
55	55	3/4	3/4	4/4	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
56	56	0	0	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
56	56	1/2	1/2	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
56	56	3/4	3/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
57	57	0	0	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
57	57	1/4	1/4	4/4	3	1	VI	iv6	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
57	57	1/2	1/2	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
57	57	3/4	3/4	4/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
58	58	0	0	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
58	58	1/4	1/4	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
58	58	1/2	1/2	4/4	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
59	59	0	0	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
59	59	1/4	1/4	4/4	3	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
59	59	3/4	3/4	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
60	60	0	0	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
60	60	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
60	60	3/4	3/4	4/4	3	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
61	61	0	0	4/4	3	1	III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
61	61	1/4	1/4	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
61	61	1/2	1/2	4/4	3	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
61	61	3/4	3/4	4/4	3	1	V(64)/V		d	i		V(64)/V	V			64	V			M	1	1	2, 1, 5		2	2
62	62	0	0	4/4	3	1	V(4)/V		d	i		V(4)/V	V			4	V			M	1	1	2, 1, 3		2	2
62	62	1/4	1/4	4/4	3	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
62	62	1/2	1/2	4/4	3	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
63	63	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
64	64	0	0	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
64	64	1/2	1/2	4/4	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
64	64	3/4	3/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
65	65	0	0	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
65	65	1/2	1/2	4/4	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
66	66	1/2	1/2	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
67	67	0	0	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
67	67	1/2	1/2	4/4	3	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
67	67	3/4	3/4	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
68	68	0	0	4/4	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
68	68	1/2	1/2	4/4	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
69	69	0	0	4/4	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
69	69	1/4	1/4	4/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
69	69	1/2	1/2	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
69	69	3/4	3/4	4/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
70	70	0	0	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
70	70	1/4	1/4	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
71	71	0	0	4/4	3	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
72	72	0	0	4/4	3	1	ii	#viio6	d	i		ii	ii							m	1	1	2, -1, 3		2	2
72	72	1/2	1/2	4/4	3	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
73	73	0	0	4/4	3	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
73	73	1/4	1/4	4/4	3	1	IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
73	73	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
74	74	0	0	4/4	3	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
74	74	1/4	1/4	4/4	3	1	IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
74	74	1/2	1/2	4/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
75	75	0	0	4/4	3	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
75	75	1/4	1/4	4/4	3	1	IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
75	75	1/2	1/2	4/4	3	1	VI	iv6	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
76	76	0	0	4/4	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
76	76	1/2	1/2	4/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
77	77	0	0	4/4	3	1	i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
