mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.0	0	0	2/2	3	1	d.i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	2.0	0	0	2/2	3	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	3	10	10	2.0	1/2	1/2	2/2	3	1	#viio		d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
4	4	12	12	1.0	0	0	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
4	4	13	13	1.0	1/4	1/4	2/2	3	1	IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
4	4	14	14	2.0	1/2	1/2	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
5	5	16	16	2.0	0	0	2/2	3	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
5	5	18	18	2.0	1/2	1/2	2/2	3	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
6	6	20	20	2.0	0	0	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
6	6	22	22	2.0	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	24	24	1.0	0	0	2/2	3	1	vi/IV		d	i		vi/IV	vi				IV			m	1	1	2, -1, 3		2	2
7	7	25	25	1.0	1/4	1/4	2/2	3	1	IV/IV		d	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
7	7	26	26	2.0	1/2	1/2	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
8	8	28	28	2.0	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
8	8	30	30	2.0	1/2	1/2	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
9	9	32	32	1.0	0	0	2/2	3	1	ii/VII	viio6/VII	d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
9	9	33	33	1.0	1/4	1/4	2/2	3	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
9	9	34	34	1.0	1/2	1/2	2/2	3	1	ii6/VII		d	i		ii6/VII	ii		6		VII			m	1	1	-3, 1, 0		0	-3
9	9	35	35	1.0	3/4	3/4	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
10	10	36	36	2.0	0	0	2/2	3	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
10	10	38	38	2.0	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
11	11	40	40	2.0	0	0	2/2	3	1	I		d	i		I	I							M	1	1	0, 4, 1		0	0
11	11	42	42	2.0	1/2	1/2	2/2	3	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
12	12	44	44	1.0	0	0	2/2	3	1	VI/v		d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
12	12	45	45	1.0	1/4	1/4	2/2	3	1	IV/v		d	i		IV/v	IV				v			M	1	1	0, 4, 1		0	0
12	12	46	46	2.0	1/2	1/2	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
13	13	48	48	2.0	0	0	2/2	3	1	v\\	V\\	d	i		v	v						\\	m	1	1	1, -2, 2		1	1
13	13	50	50	2.0	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
14	14	52	52	1.0	0	0	2/2	3	1	ii	#viio6	d	i		ii	ii							m	1	1	2, -1, 3		2	2
14	14	53	53	1.0	1/4	1/4	2/2	3	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	54	54	1.0	1/2	1/2	2/2	3	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
14	14	55	55	1.0	3/4	3/4	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
15	15	56	56	4.0	0	0	2/2	3	1	i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
16	16	60	60	4.0	0	0	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	64	64	4.0	0	0	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
18	18	68	68	2.0	0	0	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
18	18	70	70	2.0	1/2	1/2	2/2	3	1	iio/v	#viio6/v	d	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
19	19	72	72	1.0	0	0	2/2	3	1	V(64)/v		d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
19	19	73	73	1.0	1/4	1/4	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
19	19	74	74	1.0	1/2	1/2	2/2	3	1	V(4)/v		d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
19	19	75	75	1.0	3/4	3/4	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
20	20	76	76	2.0	0	0	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
20	20	78	78	1.0	1/2	1/2	2/2	3	1	V(64)/iv		d	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
20	20	79	79	1.0	3/4	3/4	2/2	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	80	80	1.0	0	0	2/2	3	1	V(4)/IV		d	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
21	21	81	81	3.0	1/4	1/4	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
22	22	84	84	6.0	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
23	23	90	90	2.0	1/2	1/2	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
24	24	92	92	2.0	0	0	2/2	3	1	IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
24	24	94	94	2.0	1/2	1/2	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
25	25	96	96	1.0	0	0	2/2	3	1	vi/VII		d	i		vi/VII	vi				VII			m	1	1	1, -2, 2		1	1
25	25	97	97	1.0	1/4	1/4	2/2	3	1	IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
25	25	98	98	2.0	1/2	1/2	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
26	26	100	100	2.0	0	0	2/2	3	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
26	26	102	102	2.0	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
27	27	104	104	0.5	0	0	2/2	3	1	IV6/IV		d	i		IV6/IV	IV		6		IV			M	1	1	2, -1, -2		-2	2
27	27	209/2	209/2	0.5	1/8	1/8	2/2	3	1	vi/IV		d	i		vi/IV	vi				IV			m	1	1	2, -1, 3		2	2
27	27	105	105	1.0	1/4	1/4	2/2	3	1	ii65/IV		d	i		ii65/IV	ii		65		IV			mm7	1	1	-2, 2, -1, 1		1	-2
27	27	106	106	2.0	1/2	1/2	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
28	28	108	108	2.0	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
28	28	110	110	2.0	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
29	29	112	112	0.5	0	0	2/2	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	225/2	225/2	0.5	1/8	1/8	2/2	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
29	29	113	113	1.0	1/4	1/4	2/2	3	1	ii65		d	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
29	29	114	114	2.0	1/2	1/2	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
30	30	116	116	2.0	0	0	2/2	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
30	30	118	118	2.0	1/2	1/2	2/2	3	1	v/v		d	i		v/v	v				v			m	1	1	2, -1, 3		2	2
31	31	120	120	0.5	0	0	2/2	3	1	iv6/v		d	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
31	31	241/2	241/2	0.5	1/8	1/8	2/2	3	1	VI/v		d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
31	31	121	121	1.0	1/4	1/4	2/2	3	1	ii65/v		d	i		ii65/v	ii		65		v			mm7	1	1	0, 4, 1, 3		3	0
31	31	122	122	2.0	1/2	1/2	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
32	32	124	124	1.0	0	0	2/2	3	1	v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
32	32	125	125	1.0	1/4	1/4	2/2	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	126	126	1.0	1/2	1/2	2/2	3	1	ii/III	viio6/III	d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
32	32	127	127	1.0	3/4	3/4	2/2	3	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
33	33	128	128	1.0	0	0	2/2	3	1	ii6/III		d	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
33	33	129	129	1.0	1/4	1/4	2/2	3	1	IVM7/III		d	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
33	33	130	130	1.0	1/2	1/2	2/2	3	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
33	33	131	131	1.0	3/4	3/4	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
34	34	132	132	4.0	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
35	35	136	136	8.0	0	0	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
37	37	144	144	2.0	0	0	2/2	3	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
37	37	146	146	2.0	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
38	38	148	148	4.0	0	0	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
39	39	152	152	8.0	0	0	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
41	41	160	160	2.0	0	0	2/2	3	1	V6/IV		d	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
41	41	162	162	2.0	1/2	1/2	2/2	3	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
42	42	164	164	4.0	0	0	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
43	43	168	168	12.0	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
46	46	180	180	2.0	0	0	2/2	3	1	V6/v		d	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
46	46	182	182	2.0	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
47	47	184	184	4.0	0	0	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
48	48	188	188	4.0	0	0	2/2	3	1	v\\	V\\	d	i		v	v						\\	m	1	1	1, -2, 2		1	1
49	49	192	192	2.0	0	0	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
49	49	194	194	2.0	1/2	1/2	2/2	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
50	50	196	196	4.0	0	0	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	51	200	200	4.0	0	0	2/2	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
52	52	204	204	4.0	0	0	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
53	53	208	208	4.0	0	0	2/2	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	54	212	212	4.0	0	0	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
55	55	216	216	3.0	0	0	2/2	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
55	55	219	219	1.0	3/4	3/4	2/2	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
56	56	220	220	1.0	0	0	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
56	56	221	221	1.0	1/4	1/4	2/2	3	1	ii65/III		d	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
56	56	222	222	1.0	1/2	1/2	2/2	3	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
56	56	223	223	1.0	3/4	3/4	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
57	57	224	224	2.0	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
57	57	226	226	1.0	1/2	1/2	2/2	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
57	57	227	227	1.0	3/4	3/4	2/2	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
58	58	228	228	1.0	0	0	2/2	3	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
58	58	229	229	1.0	1/4	1/4	2/2	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
58	58	230	230	2.0	1/2	1/2	2/2	3	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
59	59	232	232	1.0	0	0	2/2	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
59	59	233	233	3.0	1/4	1/4	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
60	60	236	236	2.0	0	0	2/2	3	1	i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
60	60	238	238	2.0	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
61	61	240	240	2.0	0	0	2/2	3	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
61	61	242	242	2.0	1/2	1/2	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
62	62	244	244	1.0	0	0	2/2	3	1	vi/III	IV6/III	d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
62	62	245	245	1.0	1/4	1/4	2/2	3	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
62	62	246	246	2.0	1/2	1/2	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
63	63	248	248	2.0	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
63	63	250	250	2.0	1/2	1/2	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
64	64	252	252	1.0	0	0	2/2	3	1	IVM65/VII		d	i		IVM65/VII	IV	M	65		VII			MM7	1	1	1, -2, 2, -3		-3	1
64	64	253	253	1.0	1/4	1/4	2/2	3	1	IVM7/VII		d	i		IVM7/VII	IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
64	64	254	254	2.0	1/2	1/2	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
65	65	256	256	2.0	0	0	2/2	3	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
65	65	258	258	2.0	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
66	66	260	260	1.0	0	0	2/2	3	1	IVM65/IV		d	i		IVM65/IV	IV	M	65		IV			MM7	1	1	2, -1, 3, -2		-2	2
66	66	261	261	1.0	1/4	1/4	2/2	3	1	IVM7/IV		d	i		IVM7/IV	IV	M	7		IV			MM7	1	1	-2, 2, -1, 3		-2	-2
66	66	262	262	2.0	1/2	1/2	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
67	67	264	264	2.0	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
67	67	266	266	2.0	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
68	68	268	268	1.0	0	0	2/2	3	1	iv65		d	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
68	68	269	269	1.0	1/4	1/4	2/2	3	1	IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
68	68	270	270	2.0	1/2	1/2	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
69	69	272	272	2.0	0	0	2/2	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
69	69	274	274	2.0	1/2	1/2	2/2	3	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
