mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	4	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	4	1	i2		g	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
1	1	2	2	1.0	1/2	1/2	4/4	4	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
1	1	3	3	1.0	3/4	3/4	4/4	4	1	i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
2	2	4	4	1.0	0	0	4/4	4	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	5	5	1.0	1/4	1/4	4/4	4	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
2	2	6	6	2.0	1/2	1/2	4/4	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	1.0	0	0	4/4	4	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	3	9	9	1.0	1/4	1/4	4/4	4	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
3	3	10	10	1.0	1/2	1/2	4/4	4	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
3	3	11	11	1.0	3/4	3/4	4/4	4	1	#vio		g	i		#vio	#vi	o						o	1	1	3, 0, -3		3	3
4	4	12	12	1.0	0	0	4/4	4	1	ii6	ii65	g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
4	4	13	13	1.0	1/4	1/4	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	14	14	3.0	1/2	1/2	4/4	4	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
5	5	17	17	1.0	1/4	1/4	4/4	4	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	18	18	2.0	1/2	1/2	4/4	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
6	6	20	20	1.0	0	0	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
