mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
34	34	1/4	1/4	4/4	4	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
35	35	0	0	4/4	4	1		I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
36	36	0	0	4/4	4	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
37	37	0	0	4/4	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
37	37	1/2	1/2	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
38	38	0	0	4/4	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
38	38	1/2	1/2	4/4	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
38	38	3/4	3/4	4/4	4	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
39	39	0	0	4/4	4	1		v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
40	40	0	0	4/4	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
40	40	1/2	1/2	4/4	4	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
41	41	0	0	4/4	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
41	41	1/4	1/4	4/4	4	1		III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
41	41	1/2	1/2	4/4	4	1		IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
41	41	3/4	3/4	4/4	4	1		IVM7/III		g	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
42	42	0	0	4/4	4	1		V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
42	42	1/4	1/4	4/4	4	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
43	43	0	0	4/4	4	1		III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
43	43	1/2	1/2	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
44	44	0	0	4/4	4	1		I		g	i		I	I							M	1	1	0, 4, 1		0	0
45	45	0	0	4/4	4	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
45	45	1/2	1/2	4/4	4	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
46	46	0	0	4/4	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
46	46	1/4	1/4	4/4	4	1		III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
46	46	1/2	1/2	4/4	4	1		IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
46	46	3/4	3/4	4/4	4	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
47	47	0	0	4/4	4	1		III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
48	48	3/4	3/4	4/4	4	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
49	49	0	0	4/4	4	1		ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
49	49	1/4	1/4	4/4	4	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
49	49	1/2	1/2	4/4	4	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
49	49	7/8	7/8	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
50	50	0	0	4/4	4	1		i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
51	51	0	0	4/4	4	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
51	51	1/2	1/2	4/4	4	1		ii	V/v	g	i		ii	ii							m	1	1	2, -1, 3		2	2
52	52	0	0	4/4	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
52	52	1/2	1/2	4/4	4	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
53	53	0	0	4/4	4	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
53	53	3/8	3/8	4/4	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
53	53	1/2	1/2	4/4	4	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
53	53	3/4	3/4	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
54	54	0	0	4/4	4	1		i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
55	55	0	0	4/4	4	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
56	56	0	0	4/4	4	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
56	56	1/2	1/2	4/4	4	1		III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
57	57	0	0	4/4	4	1		iv6(2)		g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
57	57	1/4	1/4	4/4	4	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
58	58	0	0	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
58	58	1/2	1/2	4/4	4	1		VI/v		g	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
59	59	0	0	4/4	4	1		ii%65/v		g	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
59	59	1/4	1/4	4/4	4	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
59	59	1/2	1/2	4/4	4	1		v\\	V\\	g	i		v	v						\\	m	1	1	1, -2, 2		1	1
60	60	1/4	1/4	4/4	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
60	60	3/4	3/4	4/4	4	1		v6/v		g	i		v6/v	v		6		v			m	1	1	-1, 3, 2		2	-1
61	61	0	0	4/4	4	1		iv6(2)/v		g	i		iv6(2)/v	iv		6	2	v			m	1	1	-3, 1, 2		0	-3
61	61	1/4	1/4	4/4	4	1		iv6/v		g	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
61	61	1/2	1/2	4/4	4	1		VI/v		g	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
61	61	3/4	3/4	4/4	4	1		III6/v		g	i		III6/v	III		6		v			M	1	1	2, -1, -2		-2	2
62	62	0	0	4/4	4	1		iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
62	62	1/2	1/2	4/4	4	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
62	62	3/4	3/4	4/4	4	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
63	63	0	0	4/4	4	1		v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
64	64	1/4	1/4	4/4	4	1		VI/v		g	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
64	64	3/4	3/4	4/4	4	1		III6/v		g	i		III6/v	III		6		v			M	1	1	2, -1, -2		-2	2
65	65	0	0	4/4	4	1		iio6/v		g	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
65	65	1/4	1/4	4/4	4	1		ii%65/v		g	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
65	65	1/2	1/2	4/4	4	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
65	65	3/4	3/4	4/4	4	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
66	66	0	0	3/2	4	1		v\\	V\\	g	i		v	v						\\	m	1	1	1, -2, 2		1	1
67	67	0	0	3/2	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
67	67	1	1	3/2	4	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
68	68	0	0	3/2	4	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
68	68	1	1	3/2	4	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
69	69	0	0	3/2	4	1		IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
69	69	1/2	1/2	3/2	4	1		ii6/VII		g	i		ii6/VII	ii		6		VII			m	1	1	-3, 1, 0		0	-3
69	69	1	1	3/2	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
70	70	0	0	3/2	4	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
71	71	0	0	3/2	4	1		vi/III		g	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
71	71	1	1	3/2	4	1		III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
72	72	0	0	3/2	4	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
72	72	1	1	3/2	4	1		viio6/III		g	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
73	73	0	0	3/2	4	1		IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
73	73	1	1	3/2	4	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
74	74	0	0	3/2	4	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
75	75	0	0	3/2	4	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
75	75	1/2	1/2	3/2	4	1		V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
75	75	1	1	3/2	4	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
76	76	0	0	3/2	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
77	77	0	0	3/2	4	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
77	77	1/2	1/2	3/2	4	1		#vio6		g	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
77	77	1	1	3/2	4	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
78	78	0	0	3/2	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
79	79	0	0	3/2	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
79	79	1	1	3/2	4	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
80	80	0	0	3/2	4	1		IV7/iv		g	i		IV7/iv	IV		7		iv			Mm7	1	1	-2, 2, -1, -4		-2	-2
80	80	1/2	1/2	3/2	4	1		V(4)/IV		g	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
80	80	1	1	3/2	4	1		V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
81	81	0	0	3/2	4	1		IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
82	82	1	1	3/2	4	1		ii/VII		g	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
83	83	0	0	3/2	4	1		IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
83	83	1	1	3/2	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
84	84	1	1	3/2	4	1		iiio6/VII		g	i		iiio6/VII	iii	o	6		VII			o	1	1	-1, -4, 2		2	-1
85	85	0	0	3/2	4	1		bVII/VII		g	i		bVII/VII	bVII				VII			M	1	1	-4, 0, -3		-4	-4
85	85	1	1	3/2	4	1		ii6/VII		g	i		ii6/VII	ii		6		VII			m	1	1	-3, 1, 0		0	-3
86	86	0	0	3/2	4	1		vi/VII		g	i		vi/VII	vi				VII			m	1	1	1, -2, 2		1	1
86	86	1	1	3/2	4	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
87	87	0	0	3/2	4	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
87	87	1	1	3/2	4	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
88	88	0	0	3/2	4	1		IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
88	88	1	1	3/2	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
89	89	0	0	3/2	4	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
90	90	0	0	3/2	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
90	90	1/2	1/2	3/2	4	1		V6/VII		g	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
90	90	1	1	3/2	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
91	91	0	0	3/2	4	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
92	92	0	0	3/2	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
92	92	1/2	1/2	3/2	4	1		v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
92	92	1	1	3/2	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
93	93	0	0	3/2	4	1		IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
94	94	0	0	3/2	4	1		ii6/III		g	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
95	95	0	0	4/4	4	1		V7/III		g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
95	95	1/2	1/2	4/4	4	1		V(64)/III		g	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
96	96	0	0	4/4	4	1		V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
96	96	1/4	1/4	4/4	4	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
97	97	0	0	4/4	4	1		III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
97	97	7/8	7/8	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
98	98	0	0	4/4	4	1		I		g	i		I	I							M	1	1	0, 4, 1		0	0
99	99	0	0	4/4	4	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
99	99	7/8	7/8	4/4	4	1		V/ii		g	i		V/ii	V				ii			M	1	1	3, 7, 4		3	3
100	100	0	0	4/4	4	1		V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
101	101	0	0	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
101	101	1/2	1/2	4/4	4	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
101	101	3/4	3/4	4/4	4	1		V/ii		g	i		V/ii	V				ii			M	1	1	3, 7, 4		3	3
102	102	0	0	4/4	4	1		V/V\\		g	i		V/V	V				V		\\	M	1	1	2, 6, 3		2	2
103	103	0	0	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
103	103	7/8	7/8	4/4	4	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
104	104	0	0	4/4	4	1		V6/IV		g	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
105	105	0	0	4/4	4	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
105	105	7/8	7/8	4/4	4	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
106	106	0	0	4/4	4	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
106	106	1/2	1/2	4/4	4	1		IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
106	106	3/4	3/4	4/4	4	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
107	107	0	0	4/4	4	1		ii65/VII		g	i		ii65/VII	ii		65		VII			mm7	1	1	-3, 1, -2, 0		0	-3
107	107	1/4	1/4	4/4	4	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
107	107	1/2	1/2	4/4	4	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
108	108	3/4	3/4	4/4	4	1		V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
109	109	0	0	4/4	4	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
109	109	3/4	3/4	4/4	4	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
110	110	0	0	4/4	4	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
112	112	0	0	4/4	4	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
112	112	1/2	1/2	4/4	4	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
114	114	0	0	4/4	4	1		i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
