mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
76	76	3/4	3/4	4/4	5	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
77	77	0	0	4/4	5	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
77	77	1/4	1/4	4/4	5	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
77	77	1/2	1/2	4/4	5	1	#viio6(2)		g	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
77	77	3/4	3/4	4/4	5	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
78	78	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
78	78	1/4	1/4	4/4	5	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
78	78	1/2	1/2	4/4	5	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
78	78	3/4	3/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
79	79	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
79	79	1/4	1/4	4/4	5	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
79	79	1/2	1/2	4/4	5	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
79	79	3/4	3/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
80	80	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
80	80	1/4	1/4	4/4	5	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
80	80	1/2	1/2	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
80	80	3/4	3/4	4/4	5	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
81	81	0	0	4/4	5	1	iio65		g	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
81	81	1/4	1/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
81	81	1/2	1/2	4/4	5	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
82	82	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
82	82	1/4	1/4	4/4	5	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
82	82	1/2	1/2	4/4	5	1	V(4)/iv		g	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
82	82	3/4	3/4	4/4	5	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
83	83	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
83	83	1/2	1/2	4/4	5	1	V6(4)/iv		g	i		V6(4)/iv	V		6	4	iv			M	1	1	-1, 1, 0		0	-1
83	83	3/4	3/4	4/4	5	1	V6/iv		g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
84	84	0	0	4/4	5	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
84	84	1/2	1/2	4/4	5	1	#viio6(2)/iv		g	i		#viio6(2)/iv	#vii	o	6	2	iv			o	1	1	1, -2, -1		4	1
84	84	3/4	3/4	4/4	5	1	#viio6/iv		g	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
85	85	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
85	85	1/2	1/2	4/4	5	1	V6(4)/iv		g	i		V6(4)/iv	V		6	4	iv			M	1	1	-1, 1, 0		0	-1
85	85	3/4	3/4	4/4	5	1	V6/iv		g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
86	86	0	0	4/4	5	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
86	86	1/2	1/2	4/4	5	1	#viio6(2)/iv		g	i		#viio6(2)/iv	#vii	o	6	2	iv			o	1	1	1, -2, -1		4	1
86	86	3/4	3/4	4/4	5	1	#viio6/iv		g	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
87	87	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
90	90	0	0	4/4	5	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
