mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	8.0	0	0	4/4	6	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	2.0	0	0	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
3	3	10	2.0	1/2	1/2	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
4	4	12	1.0	0	0	4/4	6	1	VII(4)		g	i		VII(4)	VII			4				M	1	1	-2, -3, -1		-2	-2
4	4	13	1.0	1/4	1/4	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
4	4	14	1.0	1/2	1/2	4/4	6	1	i(9)		g	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
4	4	15	1.0	3/4	3/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
5	5	16	4.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
6	6	20	2.0	0	0	4/4	6	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
6	6	22	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
7	7	24	2.0	0	0	4/4	6	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
7	7	26	2.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
8	8	28	4.0	0	0	4/4	6	1	i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
9	9	32	2.0	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
9	9	34	4.0	1/2	1/2	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
10	10	38	1.0	1/2	1/2	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
10	10	39	1.0	3/4	3/4	4/4	6	1	v	III6	g	i		v	v							m	1	1	1, -2, 2		1	1
11	11	40	1.0	0	0	4/4	6	1	ii6/III		g	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
11	11	41	1.0	1/4	1/4	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
11	11	42	3.0	1/2	1/2	4/4	6	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
12	12	45	1.0	1/4	1/4	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
12	12	46	1.0	1/2	1/2	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
12	12	47	1.0	3/4	3/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
13	13	48	4.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
14	14	52	2.0	0	0	4/4	6	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
14	14	54	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
15	15	56	2.0	0	0	4/4	6	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
15	15	58	2.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
16	16	60	4.0	0	0	4/4	6	1	i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
17	17	64	8.0	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
19	19	72	2.0	0	0	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
19	19	74	2.0	1/2	1/2	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
20	20	76	2.0	0	0	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
20	20	78	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
21	21	80	4.0	0	0	4/4	6	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
22	22	84	2.0	0	0	4/4	6	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
22	22	86	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
23	23	88	2.0	0	0	4/4	6	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
23	23	90	2.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
24	24	92	6.0	0	0	4/4	6	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
25	25	98	4.0	1/2	1/2	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
26	26	102	1.0	1/2	1/2	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
26	26	103	1.0	3/4	3/4	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
27	27	104	1.0	0	0	4/4	6	1	IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
27	27	105	0.5	1/4	1/4	4/4	6	1	V(64)/III		g	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
27	27	211/2	0.5	3/8	3/8	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
27	27	106	3.0	1/2	1/2	4/4	6	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
28	28	109	1.0	1/4	1/4	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
28	28	110	1.0	1/2	1/2	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
28	28	111	1.0	3/4	3/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
29	29	112	4.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
30	30	116	2.0	0	0	4/4	6	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
30	30	118	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
31	31	120	2.0	0	0	4/4	6	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
31	31	122	2.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
32	32	124	4.0	0	0	4/4	6	1	i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
33	33	128	8.0	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
35	35	136	2.0	0	0	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
35	35	138	2.0	1/2	1/2	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
36	36	140	2.0	0	0	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
36	36	142	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
37	37	144	2.0	0	0	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
37	37	146	1.0	1/2	1/2	4/4	6	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
37	37	147	1.0	3/4	3/4	4/4	6	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
38	38	148	1.0	0	0	4/4	6	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
38	38	149	1.0	1/4	1/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
38	38	150	2.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
39	39	152	2.0	0	0	4/4	6	1	IV7		g	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
39	39	154	2.0	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
40	40	156	2.0	0	0	4/4	6	1	i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
40	40	158	4.0	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
41	41	162	1.0	1/2	1/2	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
41	41	163	1.0	3/4	3/4	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
42	42	164	3.0	0	0	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	167	0.5	3/4	3/4	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
42	42	335/2	0.5	7/8	7/8	4/4	6	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
