mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	28	0	0	4/4	3	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	28	1/2	1/2	4/4	3	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	28	3/4	3/4	4/4	3	1		viio6(+2)		G	I		viio6(+2)	vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
29	29	0	0	4/4	3	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
30	30	0	0	4/4	3	1		ii6	ii65	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
30	30	1/2	1/2	4/4	3	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
31	31	0	0	4/4	3	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
32	32	0	0	4/4	3	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	33	0	0	4/4	3	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
33	33	1/2	1/2	4/4	3	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	33	3/4	3/4	4/4	3	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	34	0	0	4/4	3	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
34	34	1/2	1/2	4/4	3	1		vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
35	35	0	0	4/4	3	1		IV	ii65	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	1/2	1/2	4/4	3	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
36	36	0	0	4/4	3	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
37	37	0	0	4/4	3	1		V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
38	38	0	0	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
38	38	1/2	1/2	4/4	3	1		iv6/ii		G	I		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
39	39	0	0	4/4	3	1		V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
40	40	0	0	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
40	40	1/4	1/4	4/4	3	1		V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
40	40	1/2	1/2	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
40	40	3/4	3/4	4/4	3	1		IV/IV		G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
41	41	0	0	4/4	3	1		V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
41	41	1/4	1/4	4/4	3	1		V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
41	41	1/2	1/2	4/4	3	1		IV\\		G	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
42	42	0	0	4/4	3	1		vi	V/ii	G	I		vi	vi							m	0	0	3, 0, 4		3	3
43	43	0	0	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
43	43	1/2	1/2	4/4	3	1		iv6/ii		G	I		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
44	44	0	0	4/4	3	1		V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
45	45	0	0	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
45	45	1/4	1/4	4/4	3	1		V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
45	45	1/2	1/2	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
45	45	3/4	3/4	4/4	3	1		bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
46	46	0	0	4/4	3	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
46	46	1/4	1/4	4/4	3	1		VI/v	iv6/v	G	I		VI/v	VI				v			M	0	0	-3, 1, -2		-3	-3
46	46	1/2	1/2	4/4	3	1		V(4)/v		G	I		V(4)/v	V			4	v			M	0	0	2, 1, 3		2	2
46	46	3/4	3/4	4/4	3	1		V/v		G	I		V/v	V				v			M	0	0	2, 6, 3		2	2
47	47	0	0	4/4	3	1		v\\	V\\	G	I		v	v						\\	m	0	0	1, -2, 2		1	1
48	48	3/4	3/4	4/4	3	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
49	49	0	0	4/4	3	1		ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
49	49	1/2	1/2	4/4	3	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
50	50	0	0	4/4	3	1		V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
50	50	1/2	1/2	4/4	3	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
51	51	0	0	4/4	3	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
52	52	0	0	4/4	3	1		v	V	G	I		v	v							m	0	0	1, -2, 2		1	1
53	53	0	0	4/4	3	1		ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
53	53	3/4	3/4	4/4	3	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	0	0	4/4	3	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
54	54	1/2	1/2	4/4	3	1		bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
55	55	0	0	4/4	3	1		iv6(2)/v		G	I		iv6(2)/v	iv		6	2	v			m	0	0	-3, 1, 2		0	-3
55	55	1/2	1/2	4/4	3	1		iv6/v		G	I		iv6/v	iv		6		v			m	0	0	-3, 1, 0		0	-3
56	56	0	0	4/4	3	1		V/v\\		G	I		V/v	V				v		\\	M	0	0	2, 6, 3		2	2
57	57	1/2	1/2	4/4	3	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
58	58	0	0	4/4	3	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
58	58	1/4	1/4	4/4	3	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
58	58	1/2	1/2	4/4	3	1		V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
58	58	3/4	3/4	4/4	3	1		V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
