mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	4/4	5	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
1	1	3	3	1.0	3/4	3/4	4/4	5	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	4	4	2.0	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	6	2.0	1/2	1/2	4/4	5	1	VI	iv6	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	3	8	8	4.0	0	0	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	12	12	1.0	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	13	13	1.0	1/4	1/4	4/4	5	1	V6/iv		g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
4	4	14	14	2.0	1/2	1/2	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	5	16	16	1.0	0	0	4/4	5	1	i(64)		g	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
5	5	17	17	5.0	1/4	1/4	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
6	6	22	22	1.0	1/2	1/2	4/4	5	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
6	6	23	23	1.0	3/4	3/4	4/4	5	1	#vi%7		g	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
7	7	24	24	1.0	0	0	4/4	5	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
7	7	25	25	2.0	1/4	1/4	4/4	5	1	#viio		g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
7	7	27	27	1.0	3/4	3/4	4/4	5	1	I		g	i		I	I							M	1	1	0, 4, 1		0	0
8	8	28	28	6.0	0	0	4/4	5	1	V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
9	9	34	34	2.0	1/2	1/2	4/4	5	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
10	10	36	36	7.0	0	0	4/4	5	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
11	11	43	43	1.0	3/4	3/4	4/4	5	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
12	12	44	44	1.0	0	0	4/4	5	1	V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
12	12	45	45	1.0	1/4	1/4	4/4	5	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
12	12	46	46	5.0	1/2	1/2	4/4	5	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
13	13	51	51	1.0	3/4	3/4	4/4	5	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
14	14	52	52	3.0	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	55	55	1.0	3/4	3/4	4/4	5	1	iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
15	15	56	56	4.0	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
16	16	60	60	2.0	0	0	4/4	5	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
16	16	62	62	1.0	1/2	1/2	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
16	16	63	63	1.0	3/4	3/4	4/4	5	1	#vio6		g	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
17	17	64	64	4.0	0	0	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
18	18	68	68	1.0	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
18	18	69	69	1.0	1/4	1/4	4/4	5	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
18	18	70	70	2.0	1/2	1/2	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
19	19	72	72	2.0	0	0	4/4	5	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
19	19	74	74	2.0	1/2	1/2	4/4	5	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
20	20	76	76	1.0	0	0	4/4	5	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
20	20	77	77	1.0	1/4	1/4	4/4	5	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
20	20	78	78	3.0	1/2	1/2	4/4	5	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
21	21	81	81	1.0	1/4	1/4	4/4	5	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
21	21	82	82	2.0	1/2	1/2	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	22	84	84	1.0	0	0	4/4	5	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	22	85	85	1.0	1/4	1/4	4/4	5	1	VIM7		g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
22	22	86	86	2.0	1/2	1/2	4/4	5	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
23	23	88	88	1.0	0	0	4/4	5	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
23	23	89	89	1.0	1/4	1/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
23	23	90	90	1.0	1/2	1/2	4/4	5	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
23	23	91	91	1.0	3/4	3/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
24	24	92	92	1.0	0	0	4/4	5	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
24	24	93	93	3.0	1/4	1/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
25	25	96	96	4.0	0	0	4/4	5	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
26	26	100	100	0.5	0	0	4/4	5	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
26	26	201/2	201/2	1.0	1/8	1/8	4/4	5	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
26	26	203/2	203/2	0.5	3/8	3/8	4/4	5	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
26	26	102	102	2.0	1/2	1/2	4/4	5	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
27	27	104	104	1.0	0	0	4/4	5	1	V(6)/v		g	i		V(6)/v	V			6	v			M	1	1	2, 6, -2		2	2
27	27	105	105	1.0	1/4	1/4	4/4	5	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
27	27	106	106	1.0	1/2	1/2	4/4	5	1	V(6)/v		g	i		V(6)/v	V			6	v			M	1	1	2, 6, -2		2	2
27	27	107	107	1.0	3/4	3/4	4/4	5	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
28	28	108	108	1.0	0	0	4/4	5	1	V(6)/v		g	i		V(6)/v	V			6	v			M	1	1	2, 6, -2		2	2
28	28	109	109	1.0	1/4	1/4	4/4	5	1	V(64)/v		g	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
28	28	110	110	1.0	1/2	1/2	4/4	5	1	V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
28	28	111	111	1.0	3/4	3/4	4/4	5	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
29	29	112	112	2.0	0	0	4/4	5	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
29	29	114	114	2.0	1/2	1/2	4/4	5	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
30	30	116	116	4.0	0	0	4/4	5	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
31	31	120	120	2.0	0	0	4/4	5	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
31	31	122	122	2.0	1/2	1/2	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
32	32	124	124	2.0	0	0	4/4	5	1	I		g	i		I	I							M	1	1	0, 4, 1		0	0
32	32	126	126	1.0	1/2	1/2	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
32	32	127	127	1.0	3/4	3/4	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
33	33	128	128	2.0	0	0	4/4	5	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
33	33	130	130	2.0	1/2	1/2	4/4	5	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
34	34	132	132	2.0	0	0	4/4	5	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
34	34	134	134	2.0	1/2	1/2	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
35	35	136	136	4.0	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
36	36	140	140	2.0	0	0	4/4	5	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
36	36	142	142	1.0	1/2	1/2	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
36	36	143	143	1.0	3/4	3/4	4/4	5	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
37	37	144	144	4.0	0	0	4/4	5	1	V/v\\		g	i		V/v	V				v		\\	M	1	1	2, 6, 3		2	2
38	38	148	148	1.0	0	0	4/4	5	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
38	38	149	149	1.0	1/4	1/4	4/4	5	1	vi		g	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
38	38	150	150	1.0	1/2	1/2	4/4	5	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	151	151	1.0	3/4	3/4	4/4	5	1	V6/v		g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
39	39	152	152	1.0	0	0	4/4	5	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
39	39	153	153	1.0	1/4	1/4	4/4	5	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
39	39	154	154	1.0	1/2	1/2	4/4	5	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
39	39	155	155	1.0	3/4	3/4	4/4	5	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
40	40	156	156	1.0	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
40	40	157	157	1.0	1/4	1/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
40	40	158	158	1.0	1/2	1/2	4/4	5	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
40	40	159	159	1.0	3/4	3/4	4/4	5	1	V6/iv		g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
41	41	160	160	1.0	0	0	4/4	5	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
41	41	161	161	1.0	1/4	1/4	4/4	5	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
41	41	162	162	1.0	1/2	1/2	4/4	5	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
41	41	163	163	1.0	3/4	3/4	4/4	5	1	V6/VII		g	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
42	42	164	164	1.0	0	0	4/4	5	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	165	165	1.0	1/4	1/4	4/4	5	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
42	42	166	166	1.0	1/2	1/2	4/4	5	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
42	42	167	167	1.0	3/4	3/4	4/4	5	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
43	43	168	168	1.0	0	0	4/4	5	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
