mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	2	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	4	4.0	0	0	4/4	2	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	8	8	2.0	0	0	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	10	10	2.0	1/2	1/2	4/4	2	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
4	4	12	12	1.0	0	0	4/4	2	1	#viio		g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
4	4	13	13	1.0	1/4	1/4	4/4	2	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	14	14	2.0	1/2	1/2	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
5	5	16	16	2.0	0	0	4/4	2	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
5	5	18	18	1.0	1/2	1/2	4/4	2	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
5	5	19	19	1.0	3/4	3/4	4/4	2	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	20	20	6.0	0	0	4/4	2	1	III/v		g	i		III/v	III				v			M	1	1	-2, 2, -1		-2	-2
7	7	26	26	1.0	1/2	1/2	4/4	2	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
7	7	27	27	1.0	3/4	3/4	4/4	2	1	VI/v		g	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
8	8	28	28	2.0	0	0	4/4	2	1	iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
8	8	30	30	2.0	1/2	1/2	4/4	2	1	V/v\\		g	i		V/v	V				v		\\	M	1	1	2, 6, 3		2	2
9	9	32	32	2.0	0	0	4/4	2	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
9	9	34	34	2.0	1/2	1/2	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
