mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	2	1	F.I		F	I		I	I							M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
1	1	2	2	1.0	1/2	1/2	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3	3	1.0	3/4	3/4	4/4	2	1	ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
2	2	4	4	1.0	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
2	2	5	5	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	6	6	1.0	1/2	1/2	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
2	2	7	7	1.0	3/4	3/4	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
3	3	8	8	3.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
3	3	11	11	1.0	3/4	3/4	4/4	2	1	V6/V		F	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
4	4	12	12	1.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
4	4	13	13	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	14	14	1.0	1/2	1/2	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	15	15	1.0	3/4	3/4	4/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
5	5	16	16	1.0	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
5	5	17	17	1.0	1/4	1/4	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
5	5	18	18	2.0	1/2	1/2	4/4	2	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	6	20	20	1.0	0	0	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
6	6	21	21	1.0	1/4	1/4	4/4	2	1	ii6/IV		F	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
6	6	22	22	1.0	1/2	1/2	4/4	2	1	ii/IV	viio6/IV	F	I		ii/IV	ii				IV			m	0	0	1, -2, 2		1	1
6	6	23	23	1.0	3/4	3/4	4/4	2	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	7	24	24	1.0	0	0	4/4	2	1	ii6/IV		F	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
7	7	25	25	1.0	1/4	1/4	4/4	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
7	7	26	26	1.0	1/2	1/2	4/4	2	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
7	7	27	27	1.0	3/4	3/4	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	28	28	1.0	0	0	4/4	2	1	ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
8	8	29	29	1.0	1/4	1/4	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
8	8	30	30	2.0	1/2	1/2	4/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	32	32	1.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
9	9	33	33	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	34	34	1.0	1/2	1/2	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	35	35	1.0	3/4	3/4	4/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
10	10	36	36	1.0	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
10	10	37	37	1.0	1/4	1/4	4/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
10	10	38	38	1.0	1/2	1/2	4/4	2	1	vi	IV6	F	I		vi	vi							m	0	0	3, 0, 4		3	3
10	10	39	39	1.0	3/4	3/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
11	11	40	40	1.0	0	0	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	41	41	1.0	1/4	1/4	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	42	42	1.0	1/2	1/2	4/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
11	11	43	43	1.0	3/4	3/4	4/4	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
12	12	44	44	1.0	0	0	4/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	45	45	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	46	46	1.0	1/2	1/2	4/4	2	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
12	12	47	47	1.0	3/4	3/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
13	13	48	48	6.0	0	0	4/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
14	14	54	54	2.0	1/2	1/2	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	56	56	2.0	1	1	3/2	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
15	15	58	58	2.0	0	0	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	60	60	2.0	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
15	15	62	62	2.0	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
16	16	64	64	2.0	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
16	16	66	66	1.0	1/2	1/2	3/2	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
16	16	67	67	1.0	3/4	3/4	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
16	16	68	68	2.0	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	17	70	70	2.0	0	0	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
17	17	72	72	1.0	1/2	1/2	3/2	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	73	73	1.0	3/4	3/4	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
17	17	74	74	2.0	1	1	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
18	18	76	76	4.0	0	0	4/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
19	19	80	80	3.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
19	19	83	83	1.0	3/4	3/4	4/4	2	1	vi	IV6	F	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	84	84	7.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
21	21	91	91	1.0	3/4	3/4	4/4	2	1	iii	#viio6/ii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
22	22	92	92	2.0	0	0	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	94	94	1.0	1/2	1/2	4/4	2	1	IV7/ii		F	I		IV7/ii	IV		7		ii			Mm7	0	0	1, 5, 2, -1		1	1
22	22	95	95	1.0	3/4	3/4	4/4	2	1	ii6/ii		F	I		ii6/ii	ii		6		ii			m	0	0	1, 5, 4		4	1
23	23	96	96	2.0	0	0	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
23	23	98	98	2.0	1/2	1/2	4/4	2	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
24	24	100	100	4.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
25	25	104	104	2.0	0	0	4/4	2	1	V6/vi		F	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
25	25	106	106	4.0	1/2	1/2	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
26	26	110	110	2.0	1/2	1/2	4/4	2	1	V6/V		F	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
27	27	112	112	2.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
27	27	114	114	2.0	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
28	28	116	116	2.0	0	0	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
28	28	118	118	2.0	1/2	1/2	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	29	120	120	2.0	0	0	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
29	29	122	122	2.0	1/2	1/2	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	124	124	1.0	0	0	4/4	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
30	30	125	125	1.0	1/4	1/4	4/4	2	1	V(64)/IV		F	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
30	30	126	126	1.0	1/2	1/2	4/4	2	1	V(4)/IV		F	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
30	30	127	127	1.0	3/4	3/4	4/4	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
31	31	128	128	6.0	0	0	4/4	2	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
32	32	134	134	2.0	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
32	32	136	136	2.0	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
33	33	138	138	2.0	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
33	33	140	140	2.0	1/2	1/2	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
33	33	142	142	2.0	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
34	34	144	144	2.0	0	0	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
34	34	146	146	1.0	1/2	1/2	3/2	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
34	34	147	147	1.0	3/4	3/4	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
34	34	148	148	2.0	1	1	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
35	35	150	150	2.0	0	0	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
35	35	152	152	1.0	1/2	1/2	3/2	2	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
35	35	153	153	1.0	3/4	3/4	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	154	154	2.0	1	1	3/2	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
36	36	156	156	4.0	0	0	4/4	2	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
37	37	160	160	8.0	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
39	39	168	168	1.0	0	0	4/4	2	1	ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
39	39	169	169	1.0	1/4	1/4	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	170	170	1.5	1/2	1/2	4/4	2	1	ii6(+2)		F	I		ii6(+2)	ii		6	+2				m	0	0	-1, 3, 2	4	2	-1
39	39	343/2	343/2	0.5	7/8	7/8	4/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
40	40	172	172	2.0	0	0	4/4	2	1	V/vi\\		F	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
40	40	174	174	1.0	1/2	1/2	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
40	40	175	175	1.0	3/4	3/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	176	176	1.0	0	0	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
41	41	177	177	1.0	1/4	1/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
41	41	178	178	1.0	1/2	1/2	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
41	41	179	179	1.0	3/4	3/4	4/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
42	42	180	180	2.0	0	0	4/4	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
42	42	182	182	4.0	1/2	1/2	4/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
43	43	186	186	2.0	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
44	44	188	188	3.0	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
44	44	191	191	2.0	3/4	3/4	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
45	45	193	193	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	45	194	194	1.0	1/2	1/2	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	195	195	1.0	3/4	3/4	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
46	46	196	196	2.0	0	0	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
46	46	198	198	2.0	1/2	1/2	4/4	2	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
47	47	200	200	1.0	0	0	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
47	47	201	201	1.0	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	47	202	202	1.0	1/2	1/2	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
47	47	203	203	1.0	3/4	3/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
48	48	204	204	1.0	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
48	48	205	205	1.0	1/4	1/4	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
48	48	206	206	1.0	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
