mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	0	0	4/4	5	1	iv/vi		F	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
15	15	1/4	1/4	4/4	5	1	VI/vi		F	I		VI/vi	VI				vi			M	0	0	-1, 3, 0		-1	-1
15	15	3/8	3/8	4/4	5	1	iv6/vi		F	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
15	15	1/2	1/2	4/4	5	1	V(4)/VI		F	I		V(4)/VI	V			4	VI			M	0	0	4, 3, 5		4	4
15	15	3/4	3/4	4/4	5	1	V/VI		F	I		V/VI	V				VI			M	0	0	4, 8, 5		4	4
16	16	0	0	4/4	5	1	VI\\		F	I		VI	VI						\\	M	0	0	3, 7, 4		3	3
16	16	3/4	3/4	4/4	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	17	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
18	18	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
18	18	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
18	18	3/4	3/4	4/4	5	1	iii	I6	F	I		iii	iii							m	0	0	4, 1, 5		4	4
19	19	0	0	4/4	5	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
19	19	1/4	1/4	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
19	19	3/8	3/8	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
19	19	1/2	1/2	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
20	20	1/8	1/8	4/4	5	1	IV64		F	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
20	20	1/4	1/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
20	20	3/8	3/8	4/4	5	1	I64		F	I		I64	I		64					M	0	0	1, 0, 4		0	1
20	20	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
20	20	5/8	5/8	4/4	5	1	V64		F	I		V64	V		64					M	0	0	2, 1, 5		1	2
20	20	3/4	3/4	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	7/8	7/8	4/4	5	1	ii64		F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
21	21	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
21	21	1/4	1/4	4/4	5	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
21	21	1/2	1/2	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
21	21	3/4	3/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
22	22	0	0	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
23	23	1/2	1/2	4/4	5	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
23	23	3/4	3/4	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
24	24	0	0	4/4	5	1	VIM7/vi		F	I		VIM7/vi	VI	M	7		vi			MM7	0	0	-1, 3, 0, 4		-1	-1
24	24	1/4	1/4	4/4	5	1	ii%43/vi		F	I		ii%43/vi	ii	%	43		vi			%7	0	0	-1, 3, 5, 2		5	-1
24	24	1/2	1/2	4/4	5	1	V/vi\\		F	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
25	25	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
25	25	1/4	1/4	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
25	25	1/2	1/2	4/4	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	3/4	3/4	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	0	0	4/4	5	1	ii7		F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
26	26	1/4	1/4	4/4	5	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	26	1/2	1/2	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
27	27	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
28	28	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
28	28	1/2	1/2	4/4	5	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
28	28	3/4	3/4	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
29	29	0	0	4/4	5	1	vi/V		F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
29	29	1/2	1/2	4/4	5	1	vi64/V		F	I		vi64/V	vi		64		V			m	0	0	5, 4, 1		4	5
29	29	7/8	7/8	4/4	5	1	IV/V		F	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
30	30	0	0	4/4	5	1	V(6)/V		F	I		V(6)/V	V			6	V			M	0	0	2, 6, 5		2	2
30	30	1/4	1/4	4/4	5	1	V(64)/V		F	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
30	30	1/2	1/2	4/4	5	1	V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
30	30	3/4	3/4	4/4	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
31	31	0	0	4/4	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
32	32	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
33	33	1/2	1/2	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
35	35	0	0	4/4	5	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
35	35	1/4	1/4	4/4	5	1	vi/IV		F	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
35	35	1/2	1/2	4/4	5	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
35	35	5/8	5/8	4/4	5	1	viio64/IV		F	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
35	35	3/4	3/4	4/4	5	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
36	36	0	0	4/4	5	1	ii7/IV		F	I		ii7/IV	ii		7		IV			mm7	0	0	1, -2, 2, -1		1	1
36	36	1/4	1/4	4/4	5	1	viio6(2)/IV		F	I		viio6(2)/IV	vii	o	6	2	IV			o	0	0	1, -2, -1		4	1
36	36	1/2	1/2	4/4	5	1	viio6/IV		F	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
37	37	0	0	4/4	5	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
37	37	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
37	37	7/8	7/8	4/4	5	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
39	39	0	0	4/4	5	1	VI/ii		F	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
40	40	0	0	4/4	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
40	40	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
41	41	1/4	1/4	4/4	5	1	VI6		F	I		VI6	VI		6					M	0	0	7, 4, 3		3	7
41	41	1/2	1/2	4/4	5	1	V(64)/vi		F	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
41	41	3/4	3/4	4/4	5	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
42	42	0	0	4/4	5	1	vi\\		F	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
42	42	7/8	7/8	4/4	5	1	v6/vi		F	I		v6/vi	v		6		vi			m	0	0	1, 5, 4		4	1
43	43	0	0	4/4	5	1	VIM7/vi		F	I		VIM7/vi	VI	M	7		vi			MM7	0	0	-1, 3, 0, 4		-1	-1
43	43	1/4	1/4	4/4	5	1	iv6/vi		F	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
44	44	0	0	4/4	5	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
44	44	1/4	1/4	4/4	5	1	V(64)/vi		F	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
44	44	3/4	3/4	4/4	5	1	V(4)/vi		F	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
44	44	7/8	7/8	4/4	5	1	V7/vi		F	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
45	45	0	0	4/4	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
45	45	1/4	1/4	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
45	45	3/4	3/4	4/4	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
46	46	0	0	4/4	5	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
47	47	3/4	3/4	4/4	5	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
48	48	0	0	4/4	5	1	bVI		F	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
48	48	1/4	1/4	4/4	5	1	ii64		F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
48	48	1/2	1/2	4/4	5	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	3/4	3/4	4/4	5	1	iii	I6	F	I		iii	iii							m	0	0	4, 1, 5		4	4
49	49	0	0	4/4	5	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	1/4	1/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
49	49	1/2	1/2	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
49	49	3/4	3/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
50	50	0	0	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
51	51	1/2	1/2	4/4	5	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
52	52	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
52	52	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
53	53	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
53	53	3/8	3/8	4/4	5	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
53	53	1/2	1/2	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
54	54	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
54	54	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
55	55	0	0	4/4	5	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
55	55	1/4	1/4	4/4	5	1	V7/vi		F	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
55	55	1/2	1/2	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
56	56	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
56	56	1/4	1/4	4/4	5	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
56	56	1/2	1/2	4/4	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
56	56	3/4	3/4	4/4	5	1	V(4)/ii		F	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
57	57	0	0	4/4	5	1	V7(4)/ii		F	I		V7(4)/ii	V		7	4	ii			Mm7	0	0	3, 2, 4, 1		3	3
57	57	1/4	1/4	4/4	5	1	V7/ii		F	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
57	57	1/2	1/2	4/4	5	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
58	58	0	0	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
58	58	1/2	1/2	4/4	5	1	iiio6		F	I		iiio6	iii	o	6					o	0	0	1, -2, 4		4	1
59	59	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
59	59	1/2	1/2	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
60	60	0	0	4/4	5	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
60	60	1/4	1/4	4/4	5	1	viio		F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
60	60	1/2	1/2	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
61	61	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
61	61	1/2	1/2	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	61	3/4	3/4	4/4	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	62	0	0	4/4	5	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
62	62	1/2	1/2	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
63	63	0	0	4/4	5	1	V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
63	63	1/4	1/4	4/4	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
63	63	1/2	1/2	4/4	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
65	65	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
65	65	1/4	1/4	4/4	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
65	65	1/2	1/2	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
65	65	3/4	3/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
66	66	0	0	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
66	66	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
67	67	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
67	67	3/8	3/8	4/4	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
67	67	1/2	1/2	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
67	67	3/4	3/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
68	68	0	0	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
68	68	1/4	1/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
69	69	0	0	3/2	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
69	69	1	1	3/2	5	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
70	70	0	0	3/2	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	70	1/2	1/2	3/2	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	1	1	3/2	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
71	71	0	0	3/2	5	1	vi/V		F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
71	71	1/2	1/2	3/2	5	1	IV/V		F	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
71	71	3/4	3/4	3/2	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
71	71	1	1	3/2	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
72	72	0	0	3/2	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
72	72	1	1	3/2	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	73	0	0	3/2	5	1	ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
73	73	1/2	1/2	3/2	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
73	73	1	1	3/2	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
74	74	0	0	3/2	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
74	74	3/4	3/4	3/2	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
74	74	1	1	3/2	5	1	V/VI		F	I		V/VI	V				VI			M	0	0	4, 8, 5		4	4
75	75	0	0	3/2	5	1	VI\\		F	I		VI	VI						\\	M	0	0	3, 7, 4		3	3
75	75	1	1	3/2	5	1	IV6/ii		F	I		IV6/ii	IV		6		ii			M	0	0	5, 2, 1		1	5
76	76	0	0	3/2	5	1	V6/ii		F	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
76	76	1/2	1/2	3/2	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
76	76	1	1	3/2	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
77	77	0	0	3/2	5	1	VI/ii		F	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
77	77	1/2	1/2	3/2	5	1	iv/ii		F	I		iv/ii	iv				ii			m	0	0	1, -2, 2		1	1
77	77	3/4	3/4	3/2	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
77	77	1	1	3/2	5	1	V/II		F	I		V/II	V				II			M	0	0	3, 7, 4		3	3
78	78	0	0	3/2	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
78	78	1/2	1/2	3/2	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
78	78	1	1	3/2	5	1	IV/V		F	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
79	79	0	0	3/2	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
79	79	1/2	1/2	3/2	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
80	80	0	0	3/2	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
80	80	1/4	1/4	3/2	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	1/2	1/2	3/2	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
80	80	3/4	3/4	3/2	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
80	80	1	1	3/2	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
81	81	0	0	3/2	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
81	81	3/4	3/4	3/2	5	1	IVM43		F	I		IVM43	IV	M	43					MM7	0	0	0, 4, -1, 3		-1	0
81	81	1	1	3/2	5	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
81	81	5/4	5/4	3/2	5	1	IM7		F	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
82	82	0	0	3/2	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
82	82	3/4	3/4	3/2	5	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
82	82	1	1	3/2	5	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
82	82	5/4	5/4	3/2	5	1	V7/V		F	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
83	83	0	0	3/2	5	1	vi/V		F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
83	83	3/4	3/4	3/2	5	1	viio6/ii		F	I		viio6/ii	vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
83	83	1	1	3/2	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
84	84	0	0	4/4	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
85	85	3/4	3/4	4/4	5	1	#viio/vi		F	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
86	86	0	0	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
87	87	0	0	4/4	5	1	V/vi\\		F	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
87	87	3/4	3/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
88	88	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
88	88	1/2	1/2	4/4	5	1	V(+4)/ii		F	I		V(+4)/ii	V			+4	ii			M	0	0	3, 7, 4	2	3	3
88	88	3/4	3/4	4/4	5	1	V7(+4)/ii		F	I		V7(+4)/ii	V		7	+4	ii			Mm7	0	0	3, 7, 4, 1	2	3	3
88	88	7/8	7/8	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
89	89	0	0	4/4	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
89	89	1/2	1/2	4/4	5	1	IVM65/IV		F	I		IVM65/IV	IV	M	65		IV			MM7	0	0	2, -1, 3, -2		-2	2
89	89	3/4	3/4	4/4	5	1	viio(4)/IV		F	I		viio(4)/IV	vii	o		4	IV			o	0	0	4, 3, -2		4	4
89	89	15/16	15/16	4/4	5	1	viio/IV		F	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
90	90	0	0	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	90	1/4	1/4	4/4	5	1	vi/IV		F	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
90	90	1/2	1/2	4/4	5	1	ii6/IV		F	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
90	90	3/4	3/4	4/4	5	1	ii65/IV		F	I		ii65/IV	ii		65		IV			mm7	0	0	-2, 2, -1, 1		1	-2
91	91	0	0	4/4	5	1	V(4)/IV		F	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
91	91	1/4	1/4	4/4	5	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
91	91	1/2	1/2	4/4	5	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
92	92	1/2	1/2	4/4	5	1	iv/vi		F	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
93	93	0	0	4/4	5	1	V(4)/vi		F	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
