mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	3	1	G.I		G	I		I	I							M	0	0	0, 4, 1		0	0
2	2	4	4	2.0	0	0	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	6	6	2.0	1/2	1/2	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
3	3	8	8	2.0	0	0	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
3	3	10	10	2.0	1/2	1/2	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
4	4	12	12	2.0	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	14	14	4.0	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	18	18	2.0	1/2	1/2	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	20	20	2.0	0	0	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
6	6	22	22	2.0	1/2	1/2	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
7	7	24	24	4.0	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
8	8	28	28	2.0	0	0	4/4	3	1	V6(2)		G	I		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
8	8	30	30	2.0	1/2	1/2	4/4	3	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	32	32	2.0	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
9	9	34	34	4.0	1/2	1/2	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
10	10	38	38	2.0	1/2	1/2	4/4	3	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
11	11	40	40	2.0	0	0	4/4	3	1	V(4)/v		G	I		V(4)/v	V			4	v			M	0	0	2, 1, 3		2	2
11	11	42	42	2.0	1/2	1/2	4/4	3	1	V/v		G	I		V/v	V				v			M	0	0	2, 6, 3		2	2
12	12	44	44	4.0	0	0	4/4	3	1	v\\		G	I		v	v						\\	m	0	0	1, -2, 2		1	1
13	13	48	48	2.0	0	0	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	50	50	2.0	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	52	52	2.0	0	0	4/4	3	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
14	14	54	54	2.0	1/2	1/2	4/4	3	1	V(64)/ii		G	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
15	15	56	56	2.0	0	0	4/4	3	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
15	15	58	58	2.0	1/2	1/2	4/4	3	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
16	16	60	60	4.0	0	0	4/4	3	1	ii\\		G	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
17	17	64	64	1.0	0	0	4/4	3	1	IV/IV		G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
17	17	65	65	1.0	1/4	1/4	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
17	17	66	66	1.0	1/2	1/2	4/4	3	1	vi/IV		G	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
17	17	67	67	1.0	3/4	3/4	4/4	3	1	V6/IV		G	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
18	18	68	68	2.0	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	70	70	1.0	1/2	1/2	4/4	3	1	vi/IV		G	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
18	18	71	71	1.0	3/4	3/4	4/4	3	1	IV6/IV		G	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
19	19	72	72	2.0	0	0	4/4	3	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
19	19	74	74	2.0	1/2	1/2	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
20	20	76	76	2.0	0	0	4/4	3	1	IV\\		G	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
20	20	78	78	2.0	1/2	1/2	4/4	3	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
21	21	80	80	2.0	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
21	21	82	82	2.0	1/2	1/2	4/4	3	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
22	22	84	84	2.0	0	0	4/4	3	1	V(4)/v		G	I		V(4)/v	V			4	v			M	0	0	2, 1, 3		2	2
22	22	86	86	2.0	1/2	1/2	4/4	3	1	V/v		G	I		V/v	V				v			M	0	0	2, 6, 3		2	2
23	23	88	88	4.0	0	0	4/4	3	1	v\\		G	I		v	v						\\	m	0	0	1, -2, 2		1	1
24	24	92	92	4.0	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	96	96	3.0	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
25	25	99	99	1.0	3/4	3/4	4/4	3	1	V2/IV		G	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
26	26	100	100	1.0	0	0	4/4	3	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
26	26	101	101	1.0	1/4	1/4	4/4	3	1	V64/IV		G	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
26	26	102	102	4.0	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	27	106	106	2.0	1/2	1/2	4/4	3	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
28	28	108	108	2.0	0	0	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
28	28	110	110	2.0	1/2	1/2	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
29	29	112	112	8.0	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
31	31	120	120	2.0	0	0	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
31	31	122	122	2.0	1/2	1/2	4/4	3	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
32	32	124	124	2.0	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
32	32	126	126	2.0	1/2	1/2	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
33	33	128	128	4.0	0	0	4/4	3	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
34	34	132	132	2.0	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
