mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	33	0	0	2/2	3	1	ii6/III		d	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
33	33	1/4	1/4	2/2	3	1	IVM7/III		d	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
33	33	1/2	1/2	2/2	3	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
33	33	3/4	3/4	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
34	34	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
35	35	0	0	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
37	37	0	0	2/2	3	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
37	37	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
38	38	0	0	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
39	39	0	0	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
41	41	0	0	2/2	3	1	V6/IV		d	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
41	41	1/2	1/2	2/2	3	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
42	42	0	0	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
43	43	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
46	46	0	0	2/2	3	1	V6/v		d	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
46	46	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
47	47	0	0	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
48	48	0	0	2/2	3	1	v\\	V\\	d	i		v	v						\\	m	1	1	1, -2, 2		1	1
49	49	0	0	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
49	49	1/2	1/2	2/2	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
50	50	0	0	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	51	0	0	2/2	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
52	52	0	0	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
53	53	0	0	2/2	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	54	0	0	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
55	55	0	0	2/2	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
55	55	3/4	3/4	2/2	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
56	56	0	0	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
56	56	1/4	1/4	2/2	3	1	ii65/III		d	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
56	56	1/2	1/2	2/2	3	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
56	56	3/4	3/4	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
57	57	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
57	57	1/2	1/2	2/2	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
57	57	3/4	3/4	2/2	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
58	58	0	0	2/2	3	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
58	58	1/4	1/4	2/2	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
58	58	1/2	1/2	2/2	3	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
59	59	0	0	2/2	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
59	59	1/4	1/4	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
60	60	0	0	2/2	3	1	i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
60	60	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
61	61	0	0	2/2	3	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
61	61	1/2	1/2	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
62	62	0	0	2/2	3	1	vi/III	IV6/III	d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
62	62	1/4	1/4	2/2	3	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
62	62	1/2	1/2	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
63	63	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
63	63	1/2	1/2	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
64	64	0	0	2/2	3	1	IVM65/VII		d	i		IVM65/VII	IV	M	65		VII			MM7	1	1	1, -2, 2, -3		-3	1
64	64	1/4	1/4	2/2	3	1	IVM7/VII		d	i		IVM7/VII	IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
64	64	1/2	1/2	2/2	3	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
65	65	0	0	2/2	3	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
65	65	1/2	1/2	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
66	66	0	0	2/2	3	1	IVM65/IV		d	i		IVM65/IV	IV	M	65		IV			MM7	1	1	2, -1, 3, -2		-2	2
66	66	1/4	1/4	2/2	3	1	IVM7/IV		d	i		IVM7/IV	IV	M	7		IV			MM7	1	1	-2, 2, -1, 3		-2	-2
66	66	1/2	1/2	2/2	3	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
67	67	0	0	2/2	3	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
67	67	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
68	68	0	0	2/2	3	1	iv65		d	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
68	68	1/4	1/4	2/2	3	1	IV7		d	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
68	68	1/2	1/2	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
69	69	0	0	2/2	3	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
69	69	1/2	1/2	2/2	3	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
70	70	0	0	2/2	3	1	iv65/v		d	i		iv65/v	iv		65		v			mm7	1	1	-3, 1, -2, 0		0	-3
70	70	1/4	1/4	2/2	3	1	IV7/v		d	i		IV7/v	IV		7		v			Mm7	1	1	0, 4, 1, -2		0	0
70	70	1/2	1/2	2/2	3	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
71	71	0	0	2/2	3	1	v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
71	71	1/4	1/4	2/2	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
71	71	1/2	1/2	2/2	3	1	ii/III	viio6/III	d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
71	71	3/4	3/4	2/2	3	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
72	72	0	0	2/2	3	1	ii6/III		d	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
72	72	1/4	1/4	2/2	3	1	IVM7/III		d	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
72	72	1/2	1/2	2/2	3	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
72	72	3/4	3/4	2/2	3	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
73	73	0	0	2/2	3	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
73	73	1/2	1/2	2/2	3	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
73	73	3/4	3/4	2/2	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
74	74	0	0	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
74	74	1/4	1/4	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
74	74	1/2	1/2	2/2	3	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
74	74	3/4	3/4	2/2	3	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
75	75	0	0	2/2	3	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
75	75	1/4	1/4	2/2	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
75	75	1/2	1/2	2/2	3	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
75	75	3/4	3/4	2/2	3	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
76	76	0	0	2/2	3	1	i(9)		d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
76	76	1/4	1/4	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
76	76	1/2	1/2	2/2	3	1	i(9)		d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
76	76	3/4	3/4	2/2	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
77	77	0	0	2/2	3	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
77	77	1/2	1/2	2/2	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
78	78	0	0	2/2	3	1	i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
