mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	3/4	3/4	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
17	17	0	0	4/4	3	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
18	18	1/2	1/2	4/4	3	1	V6/III		a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
19	19	0	0	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
19	19	1/2	1/2	4/4	3	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
20	20	0	0	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
20	20	3/4	3/4	4/4	3	1	V(64)/VII		a	i		V(64)/VII	V			64	VII			M	1	1	-1, -2, 2		-1	-1
21	21	0	0	4/4	3	1	V(4)/VII		a	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
21	21	3/8	3/8	4/4	3	1	V7/VII		a	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
21	21	1/2	1/2	4/4	3	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
22	22	0	0	4/4	3	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
22	22	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
23	23	0	0	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
23	23	1/4	1/4	4/4	3	1	V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
23	23	1/2	1/2	4/4	3	1	V(4)/iv		a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
23	23	7/8	7/8	4/4	3	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
24	24	0	0	4/4	3	1	IV\\		a	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
24	24	1/2	1/2	4/4	3	1	V6/v		a	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
25	25	0	0	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
25	25	1/4	1/4	4/4	3	1	iio6		a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
25	25	1/2	1/2	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
25	25	7/8	7/8	4/4	3	1	v7		a	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
26	26	0	0	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
26	26	1/4	1/4	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
26	26	3/4	3/4	4/4	3	1	iio	#viio6	a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
27	27	0	0	4/4	3	1	i6(2)		a	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
27	27	1/4	1/4	4/4	3	1	i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	3/8	3/8	4/4	3	1	iv7		a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
27	27	1/2	1/2	4/4	3	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
27	27	3/4	3/4	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
28	28	0	0	4/4	3	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
29	29	0	0	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
29	29	1/2	1/2	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
30	30	0	0	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
30	30	1/2	1/2	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
31	31	0	0	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
31	31	1/2	1/2	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	0	0	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
32	32	1/2	1/2	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
33	33	0	0	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
33	33	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
33	33	3/4	3/4	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
34	34	0	0	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
34	34	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
35	35	0	0	4/4	3	1	V\\		a	i		V	V						\\	M	1	1	1, 5, 2		1	1
35	35	1/2	1/2	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
36	36	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
36	36	3/4	3/4	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
37	37	0	0	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
38	38	1/4	1/4	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	1/2	1/2	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
39	39	1/2	1/2	4/4	3	1	IV		a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
40	40	1/2	1/2	4/4	3	1	ii		a	i		ii	ii							m	1	1	2, -1, 3		2	2
40	40	3/4	3/4	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
41	41	0	0	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	1/4	1/4	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
42	42	1/2	1/2	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
43	43	1/4	1/4	4/4	3	1	iio64		a	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
43	43	1/2	1/2	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
44	44	0	0	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
44	44	1/4	1/4	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
44	44	1/2	1/2	4/4	3	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
44	44	3/4	3/4	4/4	3	1	V6/VII		a	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
45	45	0	0	4/4	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
45	45	1/4	1/4	4/4	3	1	vi/III		a	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
45	45	1/2	1/2	4/4	3	1	viio/III		a	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
45	45	3/4	3/4	4/4	3	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
46	46	0	0	4/4	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
47	47	0	0	4/4	3	1	ii6/III		a	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
47	47	1/4	1/4	4/4	3	1	iii7/III		a	i		iii7/III	iii		7		III			mm7	1	1	1, -2, 2, -1		1	1
47	47	1/2	1/2	4/4	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
48	48	0	0	4/4	3	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
49	49	1/2	1/2	4/4	3	1	VI6		a	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
49	49	3/4	3/4	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
50	50	0	0	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
51	51	1/4	1/4	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
51	51	1/2	1/2	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
52	52	0	0	4/4	3	1	viio6/IV		a	i		viio6/IV	vii	o	6		IV			o	1	1	1, -2, 4		4	1
52	52	1/4	1/4	4/4	3	1	V64/IV		a	i		V64/IV	V		64		IV			M	1	1	1, 0, 4		0	1
52	52	1/2	1/2	4/4	3	1	IV\\		a	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
53	53	0	0	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
53	53	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
54	54	0	0	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
54	54	1/2	1/2	4/4	3	1	IV		a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
54	54	3/4	3/4	4/4	3	1	ii		a	i		ii	ii							m	1	1	2, -1, 3		2	2
55	55	0	0	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
55	55	1/2	1/2	4/4	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
56	56	0	0	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
57	57	1/4	1/4	4/4	3	1	ii65/VII		a	i		ii65/VII	ii		65		VII			mm7	1	1	-3, 1, -2, 0		0	-3
57	57	1/2	1/2	4/4	3	1	V(4)/VII		a	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
57	57	3/4	3/4	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
58	58	0	0	4/4	3	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
58	58	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
59	59	1/2	1/2	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
60	60	1/2	1/2	4/4	3	1	ii6		a	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
60	60	3/4	3/4	4/4	3	1	I6(9)		a	i		I6(9)	I		6	9				M	1	1	4, 1, 0	2	0	4
61	61	0	0	4/4	3	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
61	61	1/4	1/4	4/4	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
62	62	0	0	4/4	3	1	i\\	I\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
63	63	0	0	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
63	63	1/2	1/2	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
64	64	0	0	4/4	3	1	V(4)/iv		a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
64	64	1/4	1/4	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
64	64	1/2	1/2	4/4	3	1	iv\\		a	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
65	65	0	0	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
65	65	1/2	1/2	4/4	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
66	66	0	0	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
66	66	1/8	1/8	4/4	3	1	V(64)/iv		a	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
66	66	1/4	1/4	4/4	3	1	V(4)/iv		a	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
66	66	3/8	3/8	4/4	3	1	V/iv		a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
66	66	1/2	1/2	4/4	3	1	iv\\		a	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
68	68	0	0	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
68	68	1/4	1/4	4/4	3	1	V(64)/VII		a	i		V(64)/VII	V			64	VII			M	1	1	-1, -2, 2		-1	-1
68	68	1/2	1/2	4/4	3	1	V(4)/VII		a	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
68	68	3/4	3/4	4/4	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
69	69	0	0	4/4	3	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
70	70	1/4	1/4	4/4	3	1	V(64)/III		a	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
70	70	1/2	1/2	4/4	3	1	V(4)/III		a	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
70	70	3/4	3/4	4/4	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
71	71	0	0	4/4	3	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
71	71	1/2	1/2	4/4	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
71	71	3/4	3/4	4/4	3	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
72	72	0	0	4/4	3	1	V(4)/III		a	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
72	72	1/4	1/4	4/4	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
72	72	1/2	1/2	4/4	3	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
73	73	1/4	1/4	4/4	3	1	iio	#viio6	a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
73	73	1/2	1/2	4/4	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
74	74	3/4	3/4	4/4	3	1	VII	v6	a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
75	75	0	0	4/4	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
76	76	1/4	1/4	4/4	3	1	v	III6	a	i		v	v							m	1	1	1, -2, 2		1	1
76	76	1/2	1/2	4/4	3	1	IV		a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
77	77	3/4	3/4	4/4	3	1	I6		a	i		I6	I		6					M	1	1	4, 1, 0		0	4
78	78	0	0	4/4	3	1	ii		a	i		ii	ii							m	1	1	2, -1, 3		2	2
78	78	3/4	3/4	4/4	3	1	IV6		a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
79	79	0	0	4/4	3	1	VI/v		a	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
79	79	1/4	1/4	4/4	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
79	79	1/2	1/2	4/4	3	1	V(4)/v		a	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
79	79	3/4	3/4	4/4	3	1	V/v		a	i		V/v	V				v			M	1	1	2, 6, 3		2	2
80	80	0	0	4/4	3	1	v\\	V\\	a	i		v	v						\\	m	1	1	1, -2, 2		1	1
81	81	0	0	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
81	81	1	1	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
82	82	0	0	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
82	82	1	1	3/2	3	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
83	83	0	0	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
83	83	1	1	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
84	84	0	0	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
84	84	1	1	3/2	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
85	85	0	0	3/2	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
85	85	1	1	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
86	86	0	0	3/2	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
86	86	3/4	3/4	3/2	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
86	86	1	1	3/2	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
87	87	0	0	3/2	3	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
88	88	1/2	1/2	3/2	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
88	88	1	1	3/2	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
89	89	0	0	3/2	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
89	89	1/2	1/2	3/2	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
89	89	1	1	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
90	90	0	0	3/2	3	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
90	90	1/2	1/2	3/2	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
90	90	1	1	3/2	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
91	91	0	0	3/2	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
91	91	1/2	1/2	3/2	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
91	91	1	1	3/2	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
92	92	0	0	3/2	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
92	92	1/2	1/2	3/2	3	1	ii6/III		a	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
92	92	1	1	3/2	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
93	93	0	0	3/2	3	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
94	94	0	0	3/2	3	1	v		a	i		v	v							m	1	1	1, -2, 2		1	1
94	94	1	1	3/2	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
95	95	0	0	3/2	3	1	I6		a	i		I6	I		6					M	1	1	4, 1, 0		0	4
95	95	1/2	1/2	3/2	3	1	iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
95	95	1	1	3/2	3	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
95	95	5/4	5/4	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
96	96	0	0	3/2	3	1	i\\		a	i		i	i						\\	m	1	1	0, -3, 1		0	0
97	97	1	1	3/2	3	1	IV/IV		a	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
98	98	0	0	3/2	3	1	IV6		a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
98	98	1/2	1/2	3/2	3	1	IV/IV		a	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
98	98	1	1	3/2	3	1	V(4)/IV		a	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
98	98	5/4	5/4	3/2	3	1	V/IV		a	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
99	99	0	0	3/2	3	1	IV\\		a	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
100	100	1	1	3/2	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
101	101	0	0	3/2	3	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
101	101	1/2	1/2	3/2	3	1	IV/VII		a	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
101	101	1	1	3/2	3	1	V(4)/VII		a	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
101	101	5/4	5/4	3/2	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
102	102	0	0	3/2	3	1	VII\\		a	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
103	103	1	1	3/2	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
104	104	0	0	3/2	3	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
104	104	1/2	1/2	3/2	3	1	IV/III		a	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
104	104	1	1	3/2	3	1	V(4)/III		a	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
104	104	5/4	5/4	3/2	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
105	105	0	0	3/2	3	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
105	105	1/2	1/2	3/2	3	1	ii6/III		a	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
105	105	1	1	3/2	3	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
106	106	0	0	3/2	3	1	III\\		a	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
107	107	1	1	3/2	3	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
108	108	0	0	3/2	3	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
108	108	1	1	3/2	3	1	III6		a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
109	109	0	0	3/2	3	1	V/VII		a	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
109	109	1	1	3/2	3	1	viio/VII		a	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
110	110	0	0	3/2	3	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
110	110	1	1	3/2	3	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
111	111	0	0	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
111	111	1	1	3/2	3	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
112	112	0	0	3/2	3	1	i		a	i		i	i							m	1	1	0, -3, 1		0	0
113	113	1/2	1/2	3/2	3	1	V(4)		a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
113	113	1	1	3/2	3	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
