mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.0	0	0	4/4	5	1	d.i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	4.0	0	0	4/4	5	1	VI	iv6	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	4	12	12	1.0	0	0	4/4	5	1	V	v	d	i		V	V							M	1	1	1, 5, 2		1	1
4	4	13	13	1.0	1/4	1/4	4/4	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
4	4	14	14	1.0	1/2	1/2	4/4	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
4	4	15	15	1.0	3/4	3/4	4/4	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
5	5	16	16	1.5	0	0	4/4	5	1	IV	iv	d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
5	5	35/2	35/2	0.5	3/8	3/8	4/4	5	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	18	18	1.0	1/2	1/2	4/4	5	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
5	5	19	19	1.0	3/4	3/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
6	6	20	20	4.0	0	0	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
7	7	24	24	8.0	0	0	4/4	5	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
9	9	32	32	2.0	0	0	4/4	5	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
9	9	34	34	2.0	1/2	1/2	4/4	5	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
10	10	36	36	4.0	0	0	4/4	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
11	11	40	40	3.0	0	0	4/4	5	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
11	11	43	43	1.0	3/4	3/4	4/4	5	1	ii6/III		d	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
12	12	44	44	1.0	0	0	4/4	5	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
12	12	45	45	1.0	1/4	1/4	4/4	5	1	ii65/III		d	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
12	12	46	46	1.0	1/2	1/2	4/4	5	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
12	12	47	47	1.0	3/4	3/4	4/4	5	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
13	13	48	48	4.0	0	0	4/4	5	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
14	14	52	52	3.0	0	0	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
14	14	55	55	1.0	3/4	3/4	4/4	5	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
15	15	56	56	10.0	0	0	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	66	66	1.0	1/2	1/2	4/4	5	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
17	17	67	67	2.0	3/4	3/4	4/4	5	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
18	18	69	69	1.0	1/4	1/4	4/4	5	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
18	18	70	70	3.0	1/2	1/2	4/4	5	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
19	19	73	73	1.0	1/4	1/4	4/4	5	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
19	19	74	74	1.0	1/2	1/2	4/4	5	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	75	75	1.0	3/4	3/4	4/4	5	1	IV7/iv		d	i		IV7/iv	IV		7		iv			Mm7	1	1	-2, 2, -1, -4		-2	-2
20	20	76	76	1.0	0	0	4/4	5	1	V(6)/iv		d	i		V(6)/iv	V			6	iv			M	1	1	0, 4, -4		0	0
20	20	77	77	2.0	1/4	1/4	4/4	5	1	V(4)/IV		d	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
20	20	79	79	1.0	3/4	3/4	4/4	5	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
21	21	80	80	6.0	0	0	3/2	5	1	IV\\		d	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
22	22	86	86	6.0	0	0	3/2	5	1	IV/IV		d	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
23	23	92	92	6.0	0	0	3/2	5	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
24	24	98	98	6.0	0	0	3/2	5	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
25	25	104	104	6.0	0	0	3/2	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
26	26	110	110	6.0	0	0	3/2	5	1	I		d	i		I	I							M	1	1	0, 4, 1		0	0
27	27	116	116	6.0	0	0	3/2	5	1	viio6/V		d	i		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
28	28	122	122	6.0	0	0	3/2	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
29	29	128	128	6.0	0	0	3/2	5	1	V6/IV		d	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
30	30	134	134	3.0	0	0	3/2	5	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
30	30	137	137	1.0	3/4	3/4	3/2	5	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	138	138	1.0	1	1	3/2	5	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
30	30	139	139	1.0	5/4	5/4	3/2	5	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
31	31	140	140	6.0	0	0	3/2	5	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
32	32	146	146	3.0	0	0	3/2	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	149	149	1.0	3/4	3/4	3/2	5	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
32	32	150	150	1.0	1	1	3/2	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	151	151	1.0	5/4	5/4	3/2	5	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
33	33	152	152	1.0	0	0	3/2	5	1	iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
33	33	153	153	1.0	1/4	1/4	3/2	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
33	33	154	154	1.0	1/2	1/2	3/2	5	1	iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
33	33	155	155	1.0	3/4	3/4	3/2	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
33	33	156	156	2.0	1	1	3/2	5	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
34	34	158	158	4.0	0	0	4/4	5	1	v\\	V\\	d	i		v	v						\\	m	1	1	1, -2, 2		1	1
35	35	162	162	4.0	0	0	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
36	36	166	166	2.0	0	0	4/4	5	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
36	36	168	168	2.0	1/2	1/2	4/4	5	1	I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
37	37	170	170	2.0	0	0	4/4	5	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
37	37	172	172	2.0	1/2	1/2	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
38	38	174	174	4.0	0	0	4/4	5	1	I		d	i		I	I							M	1	1	0, 4, 1		0	0
39	39	178	178	2.0	0	0	4/4	5	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
39	39	180	180	2.0	1/2	1/2	4/4	5	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
40	40	182	182	4.0	0	0	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
41	41	186	186	4.0	0	0	4/4	5	1	I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
42	42	190	190	2.0	0	0	4/4	5	1	V6/v		d	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
42	42	192	192	1.0	1/2	1/2	4/4	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
42	42	193	193	0.5	3/4	3/4	4/4	5	1	iv6(2)/v		d	i		iv6(2)/v	iv		6	2	v			m	1	1	-3, 1, 2		0	-3
42	42	387/2	387/2	0.5	7/8	7/8	4/4	5	1	iv6/v		d	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
43	43	194	194	2.0	0	0	4/4	5	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
43	43	196	196	2.0	1/2	1/2	4/4	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
44	44	198	198	2.0	0	0	4/4	5	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
44	44	200	200	1.0	1/2	1/2	4/4	5	1	viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
44	44	201	201	1.0	3/4	3/4	4/4	5	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
45	45	202	202	1.5	0	0	4/4	5	1	V(4)/VII		d	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
45	45	407/2	407/2	0.5	3/8	3/8	4/4	5	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
45	45	204	204	2.0	1/2	1/2	4/4	5	1	VII\\		d	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
46	46	206	206	1.0	0	0	4/4	5	1	IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
46	46	207	207	1.0	1/4	1/4	4/4	5	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
46	46	208	208	2.0	1/2	1/2	4/4	5	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
47	47	210	210	2.0	0	0	4/4	5	1	iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
47	47	212	212	2.0	1/2	1/2	4/4	5	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
48	48	214	214	1.0	0	0	4/4	5	1	v\\	V\\	d	i		v	v						\\	m	1	1	1, -2, 2		1	1
48	48	215	215	1.0	1/4	1/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
48	48	216	216	2.5	1/2	1/2	4/4	5	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
49	49	437/2	437/2	0.5	1/8	1/8	4/4	5	1	V(6)		d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
49	49	219	219	3.0	1/4	1/4	4/4	5	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
50	50	222	222	2.0	0	0	4/4	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
50	50	224	224	1.0	1/2	1/2	4/4	5	1	#viio6	iio	d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
50	50	225	225	1.0	3/4	3/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
51	51	226	226	1.0	0	0	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
51	51	227	227	1.0	1/4	1/4	4/4	5	1	ii65	ii%65	d	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
51	51	228	228	1.0	1/2	1/2	4/4	5	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
51	51	229	229	1.0	3/4	3/4	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
52	52	230	230	6.0	0	0	4/4	5	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
53	53	236	236	5.0	1/2	1/2	4/4	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
54	54	241	241	1.0	3/4	3/4	4/4	5	1	#vio6/v		d	i		#vio6/v	#vi	o	6		v			o	1	1	1, -2, 4		4	1
55	55	242	242	1.0	0	0	4/4	5	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
55	55	243	243	1.0	1/4	1/4	4/4	5	1	V7/V		d	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
55	55	244	244	1.0	1/2	1/2	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
55	55	245	245	1.0	3/4	3/4	4/4	5	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	56	246	246	1.0	0	0	4/4	5	1	V65/IV		d	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
56	56	247	247	1.0	1/4	1/4	4/4	5	1	V6/IV		d	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
56	56	248	248	1.0	1/2	1/2	4/4	5	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
56	56	249	249	1.0	3/4	3/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
57	57	250	250	1.0	0	0	4/4	5	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
57	57	251	251	1.0	1/4	1/4	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
57	57	252	252	6.0	1/2	1/2	4/4	5	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
59	59	258	258	2.0	0	0	4/4	5	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
59	59	260	260	2.0	1/2	1/2	4/4	5	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
60	60	262	262	2.0	0	0	4/4	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
60	60	264	264	1.0	1/2	1/2	4/4	5	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
60	60	265	265	1.0	3/4	3/4	4/4	5	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
61	61	266	266	1.0	0	0	4/4	5	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
61	61	267	267	1.0	1/4	1/4	4/4	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
61	61	268	268	1.0	1/2	1/2	4/4	5	1	VI	iv6	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
61	61	269	269	0.5	3/4	3/4	4/4	5	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
61	61	539/2	539/2	0.5	7/8	7/8	4/4	5	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
62	62	270	270	1.0	0	0	4/4	5	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
62	62	271	271	2.0	1/4	1/4	4/4	5	1	VIM7		d	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
62	62	273	273	1.0	3/4	3/4	4/4	5	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
63	63	274	274	4.0	0	0	4/4	5	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
64	64	278	278	8.0	0	0	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
66	66	286	286	4.0	0	0	4/4	5	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
67	67	290	290	4.0	0	0	4/4	5	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
68	68	294	294	1.0	0	0	4/4	5	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
68	68	295	295	0.5	1/4	1/4	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
68	68	591/2	591/2	0.5	3/8	3/8	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
68	68	296	296	1.0	1/2	1/2	4/4	5	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
68	68	297	297	1.0	3/4	3/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
69	69	298	298	1.0	0	0	4/4	5	1	III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
69	69	299	299	1.0	1/4	1/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
69	69	300	300	1.0	1/2	1/2	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
69	69	301	301	1.0	3/4	3/4	4/4	5	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
70	70	302	302	3.0	0	0	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
70	70	305	305	1.0	3/4	3/4	4/4	5	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
71	71	306	306	1.0	0	0	4/4	5	1	V(4)/v		d	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
71	71	307	307	3.0	1/4	1/4	4/4	5	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
72	72	310	310	2.0	0	0	4/4	5	1	v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
72	72	312	312	2.0	1/2	1/2	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
