mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	1/4	1/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
13	13	1/2	1/2	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
13	13	3/4	3/4	2/2	4	1		ii/III	viio6/III	d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
14	14	0	0	2/2	4	1		III6	iii/III	d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
14	14	1/2	1/2	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
14	14	3/4	3/4	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
15	15	0	0	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
15	15	1/4	1/4	2/2	4	1		V(64)/III		d	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
15	15	1/2	1/2	2/2	4	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
15	15	3/4	3/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
16	16	0	0	2/2	4	1		III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
16	16	1/2	1/2	2/2	4	1		#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
17	17	0	0	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	1/2	1/2	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
18	18	0	0	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
18	18	1/4	1/4	2/2	4	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
18	18	1/2	1/2	2/2	4	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
18	18	3/4	3/4	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
19	19	0	0	2/2	4	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
20	20	0	0	2/2	4	1		V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
21	21	0	0	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	1/8	1/8	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
21	21	1/2	1/2	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
22	22	0	0	2/2	4	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
22	22	1/4	1/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
23	23	0	0	2/2	4	1		III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
25	25	0	0	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
25	25	1/8	1/8	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
25	25	1/2	1/2	2/2	4	1		ii/iv		d	i		ii/iv	ii				iv			m	1	1	1, -2, 2		1	1
26	26	0	0	2/2	4	1		V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
26	26	1/4	1/4	2/2	4	1		V(4)/iv		d	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
26	26	3/4	3/4	2/2	4	1		V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
27	27	0	0	2/2	4	1		iv\\		d	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
27	27	1/2	1/2	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
28	28	0	0	2/2	4	1		VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
28	28	1/4	1/4	2/2	4	1		v	V	d	i		v	v							m	1	1	1, -2, 2		1	1
28	28	1/2	1/2	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
28	28	3/4	3/4	2/2	4	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
29	29	0	0	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
29	29	1/2	1/2	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
29	29	3/4	3/4	2/2	4	1		iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
30	30	0	0	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
30	30	1/4	1/4	2/2	4	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
30	30	3/4	3/4	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
31	31	0	0	2/2	4	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
31	31	1/2	1/2	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
32	32	0	0	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
32	32	1/4	1/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
32	32	1/2	1/2	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
32	32	3/4	3/4	2/2	4	1		ii/III		d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
33	33	0	0	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
33	33	1/2	1/2	2/2	4	1		ii/III	viio6/III	d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
33	33	3/4	3/4	2/2	4	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
34	34	0	0	2/2	4	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
34	34	1/4	1/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
35	35	0	0	2/2	4	1		vi/III		d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
35	35	1/8	1/8	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
35	35	1/2	1/2	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
36	36	0	0	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
36	36	1/2	1/2	2/2	4	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
37	37	0	0	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
37	37	1/8	1/8	2/2	4	1		ii/III		d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
37	37	1/2	1/2	2/2	4	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
37	37	5/8	5/8	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
38	38	0	0	2/2	4	1		ii/III		d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
38	38	1/8	1/8	2/2	4	1		V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
38	38	1/2	1/2	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
38	38	3/4	3/4	2/2	4	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
39	39	0	0	2/2	4	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
39	39	1/4	1/4	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
40	40	0	0	2/2	4	1		i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
41	41	0	0	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
42	42	3/4	3/4	2/2	4	1		IV64/VII		d	i		IV64/VII	IV		64		VII			M	1	1	-2, -3, 1		-3	-2
43	43	0	0	2/2	4	1		V65/VII		d	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
43	43	1/2	1/2	2/2	4	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
44	44	0	0	2/2	4	1		viio(2)/VII		d	i		viio(2)/VII	vii	o		2	VII			o	1	1	-2, 0, -3		3	-2
44	44	1/2	1/2	2/2	4	1		viio/VII		d	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
44	44	3/4	3/4	2/2	4	1		V65/VII		d	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
45	45	0	0	2/2	4	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
45	45	1/4	1/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
45	45	1/2	1/2	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
47	47	0	0	2/2	4	1		vi6/III		d	i		vi6/III	vi		6		III			m	1	1	-3, 1, 0		0	-3
47	47	1/2	1/2	2/2	4	1		V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
48	48	0	0	2/2	4	1		vi/III		d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
48	48	3/4	3/4	2/2	4	1		IV6/III		d	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
49	49	0	0	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
49	49	3/4	3/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
50	50	0	0	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
50	50	1/4	1/4	2/2	4	1		V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
50	50	1/2	1/2	2/2	4	1		vi/III		d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
50	50	3/4	3/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
51	51	0	0	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
51	51	1/4	1/4	2/2	4	1		IVM7/III		d	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
51	51	1/2	1/2	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
51	51	3/4	3/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
52	52	0	0	2/2	4	1		III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
53	53	0	0	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
53	53	1/4	1/4	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
53	53	3/8	3/8	2/2	4	1		IV/iv		d	i		IV/iv	IV				iv			M	1	1	-2, 2, -1		-2	-2
53	53	1/2	1/2	2/2	4	1		V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
53	53	3/4	3/4	2/2	4	1		V7/iv		d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
54	54	0	0	2/2	4	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
54	54	1/4	1/4	2/2	4	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
54	54	1/2	1/2	2/2	4	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
54	54	3/4	3/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
55	55	0	0	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
56	56	0	0	2/2	4	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
56	56	3/4	3/4	2/2	4	1		iii7/III		d	i		iii7/III	iii		7		III			mm7	1	1	1, -2, 2, -1		1	1
56	56	7/8	7/8	2/2	4	1		III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
57	57	0	0	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
58	58	0	0	2/2	4	1		iv/iv		d	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
58	58	1/2	1/2	2/2	4	1		V(4)/iv		d	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
58	58	3/4	3/4	2/2	4	1		V7/iv		d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
59	59	0	0	2/2	4	1		IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
59	59	3/4	3/4	2/2	4	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
60	60	0	0	2/2	4	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
60	60	1/4	1/4	2/2	4	1		V(64)/III		d	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
60	60	1/2	1/2	2/2	4	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
60	60	3/4	3/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
61	61	0	0	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
61	61	1/4	1/4	2/2	4	1		V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
61	61	1/2	1/2	2/2	4	1		vi/III		d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
61	61	3/4	3/4	2/2	4	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
62	62	0	0	2/2	4	1		ii6/III		d	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
62	62	1/4	1/4	2/2	4	1		IVM7/III		d	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
62	62	1/2	1/2	2/2	4	1		V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
62	62	3/4	3/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
63	63	0	0	2/2	4	1		III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
64	64	0	0	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
65	65	0	0	2/2	4	1		v		d	i		v	v							m	1	1	1, -2, 2		1	1
66	66	0	0	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
66	66	3/4	3/4	2/2	4	1		VII7		d	i		VII7	VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
66	66	7/8	7/8	2/2	4	1		v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
67	67	0	0	2/2	4	1		VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
67	67	1/2	1/2	2/2	4	1		V(4)/VI		d	i		V(4)/VI	V			4	VI			M	1	1	-3, -4, -2		-3	-3
67	67	3/4	3/4	2/2	4	1		V7/VI		d	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
68	68	0	0	2/2	4	1		VI\\		d	i		VI	VI						\\	M	1	1	-4, 0, -3		-4	-4
69	69	0	0	2/2	4	1		IV/VI		d	i		IV/VI	IV				VI			M	1	1	-5, -1, -4		-5	-5
69	69	3/4	3/4	2/2	4	1		iii/VI		d	i		iii/VI	iii				VI			m	1	1	0, -3, 1		0	0
69	69	7/8	7/8	2/2	4	1		VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
70	70	0	0	2/2	4	1		vii		d	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
70	70	1/2	1/2	2/2	4	1		V(4)/VII		d	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
70	70	3/4	3/4	2/2	4	1		V7/VII		d	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
71	71	0	0	2/2	4	1		VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
71	71	3/4	3/4	2/2	4	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
72	72	0	0	2/2	4	1		III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
72	72	3/4	3/4	2/2	4	1		ii7		d	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
72	72	7/8	7/8	2/2	4	1		VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
73	73	0	0	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
73	73	1/2	1/2	2/2	4	1		i(9)		d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
73	73	3/4	3/4	2/2	4	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
74	74	0	0	2/2	4	1		V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
74	74	1/4	1/4	2/2	4	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
74	74	3/4	3/4	2/2	4	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
75	75	0	0	2/2	4	1		I		d	i		I	I							M	1	1	0, 4, 1		0	0
76	76	0	0	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
76	76	1/2	1/2	2/2	4	1		I6		d	i		I6	I		6					M	1	1	4, 1, 0		0	4
77	77	0	0	2/2	4	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
78	78	0	0	2/2	4	1		I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
