mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	0	0	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
16	16	0	0	4/4	4	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
17	17	0	0	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
17	17	1/2	1/2	4/4	4	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
18	18	0	0	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
19	19	0	0	4/4	4	1	iv	viio6/III	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	1/4	1/4	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
19	19	1/2	1/2	4/4	4	1	iv	viio6/III	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	3/4	3/4	4/4	4	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
19	19	7/8	7/8	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
20	20	0	0	4/4	4	1	iv6(2)		d	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
20	20	1/4	1/4	4/4	4	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
20	20	3/4	3/4	4/4	4	1	iio64		d	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
21	21	0	0	4/4	4	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
21	21	1/2	1/2	4/4	4	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
22	22	0	0	4/4	4	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
22	22	1/2	1/2	4/4	4	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
23	23	0	0	4/4	4	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
23	23	1/2	1/2	4/4	4	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
24	24	0	0	4/4	4	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
24	24	1/2	1/2	4/4	4	1	V6/VII		d	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
25	25	0	0	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
25	25	1/2	1/2	4/4	4	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
25	25	3/4	3/4	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	0	0	4/4	4	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
26	26	1/4	1/4	4/4	4	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
26	26	1/2	1/2	4/4	4	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
27	27	0	0	4/4	4	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
27	27	1/2	1/2	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
28	28	0	0	4/4	4	1	i\\	I\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
29	29	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
29	29	1/4	1/4	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
29	29	1/2	1/2	4/4	4	1	VII	v6	d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
29	29	3/4	3/4	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
30	30	0	0	4/4	4	1	VI	iv6	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
30	30	1/4	1/4	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
30	30	1/2	1/2	4/4	4	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
31	31	0	0	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
31	31	1/2	1/2	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
32	32	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
32	32	1/2	1/2	4/4	4	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
33	33	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
33	33	1/4	1/4	4/4	4	1	V6/VII	viio/VII	d	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
33	33	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
33	33	3/4	3/4	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
34	34	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
34	34	1/4	1/4	4/4	4	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
34	34	1/2	1/2	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
34	34	3/4	3/4	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
35	35	0	0	4/4	4	1	iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
35	35	1/4	1/4	4/4	4	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
35	35	1/2	1/2	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
36	36	0	0	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
36	36	1/4	1/4	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
36	36	1/2	1/2	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
36	36	3/4	3/4	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
37	37	0	0	4/4	4	1	III6/v		d	i		III6/v	III		6		v			M	1	1	2, -1, -2		-2	2
37	37	1/4	1/4	4/4	4	1	VI/v		d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
37	37	1/2	1/2	4/4	4	1	iio65/v		d	i		iio65/v	ii	o	65		v			o7	1	1	0, -3, -6, 3		3	0
37	37	3/4	3/4	4/4	4	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
38	38	0	0	4/4	4	1	v\\	V\\	d	i		v	v						\\	m	1	1	1, -2, 2		1	1
39	39	0	0	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
39	39	1/4	1/4	4/4	4	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
39	39	1/2	1/2	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
39	39	3/4	3/4	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
40	40	0	0	4/4	4	1	V\\	v\\	d	i		V	V						\\	M	1	1	1, 5, 2		1	1
40	40	1/2	1/2	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
41	41	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
41	41	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	0	0	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
42	42	3/4	3/4	4/4	4	1	iii6/VII		d	i		iii6/VII	iii		6		VII			m	1	1	-1, 3, 2		2	-1
43	43	0	0	4/4	4	1	vi/VII		d	i		vi/VII	vi				VII			m	1	1	1, -2, 2		1	1
43	43	1/4	1/4	4/4	4	1	ii6/VII		d	i		ii6/VII	ii		6		VII			m	1	1	-3, 1, 0		0	-3
43	43	1/2	1/2	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
43	43	3/4	3/4	4/4	4	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
44	44	0	0	4/4	4	1	IV/VII		d	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
44	44	1/4	1/4	4/4	4	1	viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
44	44	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
45	45	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
45	45	1/4	1/4	4/4	4	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
45	45	1/2	1/2	4/4	4	1	v\\		d	i		v	v						\\	m	1	1	1, -2, 2		1	1
46	46	0	0	4/4	4	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
46	46	1/4	1/4	4/4	4	1	ii/III	viio6/III	d	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
46	46	1/2	1/2	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
46	46	3/4	3/4	4/4	4	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
47	47	0	0	4/4	4	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
47	47	1/4	1/4	4/4	4	1	IV6/III		d	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
47	47	1/2	1/2	4/4	4	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
47	47	3/4	3/4	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
48	48	0	0	4/4	4	1	ii65/III		d	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
48	48	1/2	1/2	4/4	4	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
49	49	0	0	4/4	4	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
50	50	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
51	51	1/2	1/2	4/4	4	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
51	51	3/4	3/4	4/4	4	1	V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
52	52	0	0	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	54	0	0	4/4	4	1	V/IV\\		d	i		V/IV	V				IV		\\	M	1	1	0, 4, 1		0	0
55	55	0	0	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
55	55	1/2	1/2	4/4	4	1	V6/IV		d	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
56	56	0	0	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
56	56	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
57	57	0	0	4/4	4	1	v	V	d	i		v	v							m	1	1	1, -2, 2		1	1
57	57	1/2	1/2	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
58	58	0	0	4/4	4	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
58	58	1/2	1/2	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
59	59	0	0	4/4	4	1	V(6)/III		d	i		V(6)/III	V			6	III			M	1	1	-2, 2, 1		-2	-2
59	59	1/4	1/4	4/4	4	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
59	59	1/2	1/2	4/4	4	1	V(4)/III		d	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
59	59	3/4	3/4	4/4	4	1	V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
60	60	0	0	4/4	4	1	III\\		d	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
61	61	1/2	1/2	4/4	4	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
61	61	3/4	3/4	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
62	62	0	0	4/4	4	1	IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
64	64	0	0	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
64	64	3/4	3/4	4/4	4	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
65	65	0	0	4/4	4	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
66	66	0	0	4/4	4	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
66	66	1/2	1/2	4/4	4	1	V\\		d	i		V	V						\\	M	1	1	1, 5, 2		1	1
67	67	0	0	4/4	4	1	V/IV		d	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
67	67	1/2	1/2	4/4	4	1	ii/V		d	i		ii/V	ii				V			m	1	1	3, 0, 4		3	3
68	68	0	0	4/4	4	1	V/V		d	i		V/V	V				V			M	1	1	2, 6, 3		2	2
68	68	1/2	1/2	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
69	69	0	0	4/4	4	1	#viio6/v		d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
69	69	1/4	1/4	4/4	4	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
69	69	1/2	1/2	4/4	4	1	iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
69	69	3/4	3/4	4/4	4	1	V(64)/v		d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
70	70	0	0	4/4	4	1	VI/v		d	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
71	71	0	0	4/4	4	1	V(64)/v		d	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
71	71	1/2	1/2	4/4	4	1	V/v\\		d	i		V/v	V				v		\\	M	1	1	2, 6, 3		2	2
72	72	1/4	1/4	4/4	4	1	#viio6/v		d	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
72	72	3/8	3/8	4/4	4	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
72	72	1/2	1/2	4/4	4	1	iv/v		d	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
72	72	3/4	3/4	4/4	4	1	iio/v		d	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
73	73	0	0	4/4	4	1	III/v	v6	d	i		III/v	III				v			M	1	1	-2, 2, -1		-2	-2
73	73	1/4	1/4	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
73	73	1/2	1/2	4/4	4	1	V/v		d	i		V/v	V				v			M	1	1	2, 6, 3		2	2
74	74	0	0	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
74	74	1/4	1/4	4/4	4	1	iv6/v		d	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
74	74	1/2	1/2	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
74	74	3/4	3/4	4/4	4	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
75	75	0	0	4/4	4	1	ii/VII		d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
75	75	3/8	3/8	4/4	4	1	viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
75	75	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
76	76	0	0	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
76	76	3/8	3/8	4/4	4	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
76	76	1/2	1/2	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
77	77	0	0	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
77	77	1/2	1/2	4/4	4	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
78	78	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
78	78	1/4	1/4	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
78	78	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
79	79	0	0	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
79	79	1/2	1/2	4/4	4	1	ii/VII		d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
79	79	7/8	7/8	4/4	4	1	viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
80	80	0	0	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
80	80	1/2	1/2	4/4	4	1	V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
81	81	0	0	4/4	4	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
81	81	1/8	1/8	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
81	81	1/4	1/4	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
81	81	1/2	1/2	4/4	4	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
81	81	5/8	5/8	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
81	81	3/4	3/4	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
82	82	0	0	4/4	4	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
82	82	1/4	1/4	4/4	4	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
82	82	3/8	3/8	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
82	82	1/2	1/2	4/4	4	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
82	82	3/4	3/4	4/4	4	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
82	82	7/8	7/8	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
83	83	0	0	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
83	83	1/4	1/4	4/4	4	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
83	83	1/2	1/2	4/4	4	1	ii%7		d	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
83	83	3/4	3/4	4/4	4	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
84	84	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
84	84	1/2	1/2	4/4	4	1	ii		d	i		ii	ii							m	1	1	2, -1, 3		2	2
84	84	3/4	3/4	4/4	4	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
85	85	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
85	85	1/4	1/4	4/4	4	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
85	85	1/2	1/2	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
86	86	0	0	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
86	86	1/4	1/4	4/4	4	1	viio6/VII		d	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
86	86	1/2	1/2	4/4	4	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
87	87	0	0	4/4	4	1	IV6	#viio6/v	d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
87	87	1/2	1/2	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
88	88	0	0	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
88	88	1/2	1/2	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
89	89	0	0	4/4	4	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
89	89	1/2	1/2	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
90	90	0	0	4/4	4	1	IV		d	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
90	90	1/4	1/4	4/4	4	1	ii6		d	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
90	90	1/2	1/2	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
91	91	0	0	4/4	4	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
91	91	1/2	1/2	4/4	4	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
91	91	3/4	3/4	4/4	4	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
92	92	0	0	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
92	92	1/2	1/2	4/4	4	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
93	93	0	0	4/4	4	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
93	93	1/2	1/2	4/4	4	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
94	94	0	0	4/4	4	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
94	94	1/4	1/4	4/4	4	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
95	95	0	0	4/4	4	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
95	95	1/2	1/2	4/4	4	1	V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
96	96	0	0	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
96	96	1/2	1/2	4/4	4	1	#viio/iv		d	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
97	97	0	0	4/4	4	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
98	98	3/4	3/4	4/4	4	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
99	99	0	0	4/4	4	1	I\\		d	i		I	I						\\	M	1	1	0, 4, 1		0	0
