mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	4/4	4	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	1.0	1/4	1/4	4/4	4	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
1	1	2	0.5	1/2	1/2	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
1	1	5/2	0.5	5/8	5/8	4/4	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
1	1	3	1.0	3/4	3/4	4/4	4	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	2	4	1.0	0	0	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	5	1.0	1/4	1/4	4/4	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	1.0	1/2	1/2	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	7	1.0	3/4	3/4	4/4	4	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	8	1.0	0	0	4/4	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	9	1.0	1/4	1/4	4/4	4	1	IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
3	3	10	1.0	1/2	1/2	4/4	4	1	vi/VII		g	i		vi/VII	vi				VII			m	1	1	1, -2, 2		1	1
3	3	11	1.0	3/4	3/4	4/4	4	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
4	4	12	2.0	0	0	4/4	4	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
4	4	14	1.0	1/2	1/2	4/4	4	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
4	4	15	1.0	3/4	3/4	4/4	4	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
5	5	16	1.0	0	0	4/4	4	1	iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
5	5	17	1.0	1/4	1/4	4/4	4	1	ii%43/v		g	i		ii%43/v	ii	%	43		v			%7	1	1	-3, 1, 3, 0		3	-3
5	5	18	1.0	1/2	1/2	4/4	4	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
5	5	19	1.0	3/4	3/4	4/4	4	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	20	1.0	0	0	4/4	4	1	iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
6	6	21	1.0	1/4	1/4	4/4	4	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
6	6	22	1.0	1/2	1/2	4/4	4	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
6	6	23	1.0	3/4	3/4	4/4	4	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	24	1.0	0	0	4/4	4	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	25	1.0	1/4	1/4	4/4	4	1	ii%43		g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
7	7	26	1.0	1/2	1/2	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
