mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	19	0	0	3/2	5	1		V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
20	20	1	1	3/2	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
21	21	0	0	3/2	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	21	1	1	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
22	22	0	0	3/2	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
22	22	1	1	3/2	5	1		ii43		F	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
23	23	0	0	3/2	5	1		V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
24	24	0	0	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
24	24	1	1	3/2	5	1		V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	0	0	3/2	5	1		V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
25	25	1	1	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
26	26	0	0	3/2	5	1		I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
27	27	0	0	3/2	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
27	27	1	1	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
28	28	0	0	3/2	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	28	1	1	3/2	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
29	29	1	1	3/2	5	1		IV7/ii		F	I		IV7/ii	IV		7		ii			Mm7	0	0	1, 5, 2, -1		1	1
30	30	0	0	3/2	5	1		ii65/ii		F	I		ii65/ii	ii		65		ii			mm7	0	0	1, 5, 2, 4		4	1
30	30	1/2	1/2	3/2	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
31	31	0	0	3/2	5	1		ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
32	32	1	1	3/2	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	33	0	0	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
33	33	1	1	3/2	5	1		iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
34	34	0	0	3/2	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
34	34	1	1	3/2	5	1		iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
35	35	0	0	3/2	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	1	1	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
36	36	1/2	1/2	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
37	37	0	0	4/4	5	1		I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
38	38	1/2	1/2	4/4	5	1		V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
39	39	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
40	40	0	0	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
41	41	1/2	1/2	4/4	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	0	0	4/4	5	1		V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
42	42	1/4	1/4	4/4	5	1		V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
43	43	0	0	4/4	5	1		V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
44	44	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
44	44	1/2	1/2	4/4	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	0	0	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
45	45	1/2	1/2	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
46	46	0	0	4/4	5	1		V(4)/ii		F	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
46	46	1/4	1/4	4/4	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
47	47	0	0	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
48	48	0	0	4/4	5	1		V7/vi		F	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
48	48	1/4	1/4	4/4	5	1		V(64)/vi		F	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
48	48	1/2	1/2	4/4	5	1		V(4)/vi		F	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
48	48	3/4	3/4	4/4	5	1		V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
49	49	0	0	3/2	5	1		VI\\		F	I		VI	VI						\\	M	0	0	3, 7, 4		3	3
49	49	1/2	1/2	3/2	5	1		V6/ii		F	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
50	50	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
50	50	1/2	1/2	3/2	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
51	51	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
51	51	1/2	1/2	3/2	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
52	52	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
52	52	1/2	1/2	3/2	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
52	52	1	1	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
53	53	0	0	3/2	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
53	53	1/2	1/2	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
53	53	1	1	3/2	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
54	54	0	0	3/2	5	1		ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
54	54	1/2	1/2	3/2	5	1		V7/ii		F	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
55	55	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
55	55	1/2	1/2	3/2	5	1		V65(4)/ii		F	I		V65(4)/ii	V		65	4	ii			Mm7	0	0	2, 4, 1, 3		3	2
55	55	1	1	3/2	5	1		V65/ii		F	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
56	56	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
56	56	1/2	1/2	3/2	5	1		V65(4)/ii		F	I		V65(4)/ii	V		65	4	ii			Mm7	0	0	2, 4, 1, 3		3	2
56	56	1	1	3/2	5	1		V65/ii		F	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
57	57	0	0	3/2	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
57	57	1/2	1/2	3/2	5	1		V65(4)/ii	#viio(2)/ii	F	I		V65(4)/ii	V		65	4	ii			Mm7	0	0	2, 4, 1, 3		3	2
57	57	1	1	3/2	5	1		V65/ii	#viio/ii	F	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
58	58	0	0	4/4	5	1		V(6)/ii		F	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
58	58	1/2	1/2	4/4	5	1		V(64)/ii		F	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
59	59	0	0	4/4	5	1		V(4)/ii		F	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
59	59	1/2	1/2	4/4	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
60	60	0	0	4/4	5	1		ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
61	61	0	0	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
61	61	1/2	1/2	3/2	5	1		V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
62	62	0	0	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
62	62	1/2	1/2	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
63	63	0	0	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
63	63	1/2	1/2	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
64	64	0	0	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
64	64	1/2	1/2	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
64	64	1	1	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
65	65	0	0	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
65	65	1/2	1/2	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
65	65	1	1	3/2	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
66	66	0	0	3/2	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
66	66	1/2	1/2	3/2	5	1		V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	0	0	3/2	5	1		i		F	I		i	i							m	0	0	0, -3, 1		0	0
67	67	1/2	1/2	3/2	5	1		V65(4)		F	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
67	67	1	1	3/2	5	1		V65		F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
68	68	0	0	3/2	5	1		i		F	I		i	i							m	0	0	0, -3, 1		0	0
68	68	1/2	1/2	3/2	5	1		V65(4)		F	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
68	68	1	1	3/2	5	1		V65		F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
69	69	0	0	3/2	5	1		i		F	I		i	i							m	0	0	0, -3, 1		0	0
69	69	1/2	1/2	3/2	5	1		V65(4)	viio(2)	F	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
69	69	1	1	3/2	5	1		V65	viio	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	70	0	0	4/4	5	1		V(b6)		F	I		V(b6)	V			b6				M	0	0	1, 5, -3		1	1
70	70	1/2	1/2	4/4	5	1		V(b64)		F	I		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
71	71	0	0	4/4	5	1		V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
71	71	1/2	1/2	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
72	72	0	0	4/4	5	1		I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
74	74	0	0	4/4	5	1		vi/IV		F	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
74	74	1/2	1/2	4/4	5	1		IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
74	74	3/4	3/4	4/4	5	1		ii6/IV		F	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
75	75	0	0	4/4	5	1		V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
76	76	0	0	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
76	76	1/2	1/2	4/4	5	1		vi/IV		F	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
76	76	3/4	3/4	4/4	5	1		IV6/IV		F	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
77	77	0	0	4/4	5	1		V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
77	77	1/4	1/4	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
77	77	1/2	1/2	4/4	5	1		V(4)/IV		F	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
77	77	3/4	3/4	4/4	5	1		V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
78	78	0	0	4/4	5	1		IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
78	78	1/2	1/2	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
79	79	0	0	4/4	5	1		V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
80	80	0	0	4/4	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
80	80	1/2	1/2	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
80	80	7/8	7/8	4/4	5	1		#vio6/ii		F	I		#vio6/ii	#vi	o	6		ii			o	0	0	2, -1, 5		5	2
81	81	0	0	4/4	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
81	81	1/2	1/2	4/4	5	1		V/v		F	I		V/v	V				v			M	0	0	2, 6, 3		2	2
81	81	3/4	3/4	4/4	5	1		v		F	I		v	v							m	0	0	1, -2, 2		1	1
81	81	7/8	7/8	4/4	5	1		#vio6/v		F	I		#vio6/v	#vi	o	6		v			o	0	0	1, -2, 4		4	1
82	82	0	0	4/4	5	1		V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
82	82	1/2	1/2	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
82	82	3/4	3/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
82	82	7/8	7/8	4/4	5	1		vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
83	83	0	0	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
83	83	1/2	1/2	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
83	83	3/4	3/4	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
83	83	7/8	7/8	4/4	5	1		ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
84	84	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
84	84	1/2	1/2	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
85	85	0	0	4/4	5	1		V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
85	85	1/4	1/4	4/4	5	1		IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
86	86	1/4	1/4	4/4	5	1		IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
86	86	1/2	1/2	4/4	5	1		IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
87	87	0	0	4/4	5	1		iv/ii		F	I		iv/ii	iv				ii			m	0	0	1, -2, 2		1	1
87	87	1/2	1/2	4/4	5	1		V/ii\\		F	I		V/ii	V				ii		\\	M	0	0	3, 7, 4		3	3
88	88	1/4	1/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
88	88	3/4	3/4	4/4	5	1		ii7		F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
89	89	0	0	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
89	89	1/2	1/2	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
90	90	1/2	1/2	4/4	5	1		V/ii\\		F	I		V/ii	V				ii		\\	M	0	0	3, 7, 4		3	3
91	91	1/2	1/2	4/4	5	1		V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
91	91	3/4	3/4	4/4	5	1		vi/V		F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
92	92	0	0	4/4	5	1		V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
92	92	1/4	1/4	4/4	5	1		IV/V		F	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
92	92	1/2	1/2	4/4	5	1		V7/V		F	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
92	92	3/4	3/4	4/4	5	1		V(64)/V		F	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
93	93	0	0	4/4	5	1		V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
93	93	1/4	1/4	4/4	5	1		V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
93	93	1/2	1/2	4/4	5	1		V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
95	95	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
95	95	3/4	3/4	4/4	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
96	96	0	0	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
97	97	0	0	4/4	5	1		iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
98	98	0	0	4/4	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
99	99	0	0	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
100	100	0	0	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
101	101	0	0	4/4	5	1		iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
101	101	1/2	1/2	4/4	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	101	3/4	3/4	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
102	102	0	0	4/4	5	1		V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
102	102	1/2	1/2	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
103	103	0	0	4/4	5	1		I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
103	103	1/2	1/2	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
103	103	3/4	3/4	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
104	104	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
104	104	1/4	1/4	4/4	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
104	104	1/2	1/2	4/4	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
104	104	3/4	3/4	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
105	105	0	0	4/4	5	1		I(4)		F	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
105	105	1/4	1/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
105	105	1/2	1/2	4/4	5	1		ii(9)		F	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
105	105	3/4	3/4	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
106	106	0	0	4/4	5	1		vi(4)		F	I		vi(4)	vi			4				m	0	0	3, 2, 4		3	3
106	106	1/4	1/4	4/4	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
106	106	1/2	1/2	4/4	5	1		ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
106	106	3/4	3/4	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
107	107	0	0	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
107	107	1/4	1/4	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
107	107	1/2	1/2	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
108	108	0	0	4/4	5	1		ii6(2)		F	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
108	108	1/4	1/4	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
108	108	1/2	1/2	4/4	5	1		V(13)		F	I		V(13)	V			13				M	0	0	1, 5, 2	4	1	1
108	108	3/4	3/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
109	109	0	0	4/4	5	1		ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
109	109	1/4	1/4	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
109	109	1/2	1/2	4/4	5	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
109	109	3/4	3/4	4/4	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
110	110	0	0	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
110	110	1/4	1/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
110	110	1/2	1/2	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
110	110	3/4	3/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
111	111	0	0	4/4	5	1		V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
111	111	1/4	1/4	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
111	111	1/2	1/2	4/4	5	1		vi6(2)		F	I		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
111	111	3/4	3/4	4/4	5	1		vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
112	112	0	0	4/4	5	1		vii%65		F	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
112	112	1/4	1/4	4/4	5	1		vi/V		F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
112	112	1/2	1/2	4/4	5	1		ii65/V		F	I		ii65/V	ii		65		V			mm7	0	0	0, 4, 1, 3		3	0
112	112	3/4	3/4	4/4	5	1		V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
113	113	0	0	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
113	113	1/2	1/2	4/4	5	1		I6	iii	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
113	113	3/4	3/4	4/4	5	1		IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
114	114	0	0	4/4	5	1		V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	114	1/8	1/8	4/4	5	1		iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
114	114	1/4	1/4	4/4	5	1		vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
114	114	1/2	1/2	4/4	5	1		IVM7		F	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
114	114	3/4	3/4	4/4	5	1		IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
115	115	0	0	4/4	5	1		vii%65/IV		F	I		vii%65/IV	vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
115	115	1/8	1/8	4/4	5	1		V43/IV		F	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
115	115	1/4	1/4	4/4	5	1		IV6	vi	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
115	115	1/2	1/2	4/4	5	1		V65/V		F	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
115	115	3/4	3/4	4/4	5	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
116	116	0	0	4/4	5	1		IM65		F	I		IM65	I	M	65					MM7	0	0	4, 1, 5, 0		0	4
116	116	1/4	1/4	4/4	5	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
116	116	1/2	1/2	4/4	5	1		vii%65		F	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
116	116	3/4	3/4	4/4	5	1		iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
117	117	0	0	4/4	5	1		V65/ii		F	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
117	117	1/4	1/4	4/4	5	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
117	117	1/2	1/2	4/4	5	1		vii%7		F	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
117	117	5/8	5/8	4/4	5	1		V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
117	117	3/4	3/4	4/4	5	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
118	118	0	0	4/4	5	1		IVM65		F	I		IVM65	IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
118	118	1/4	1/4	4/4	5	1		VI/ii		F	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
118	118	1/2	1/2	4/4	5	1		iio65/ii		F	I		iio65/ii	ii	o	65		ii			o7	0	0	1, -2, -5, 4		4	1
119	119	0	0	4/4	5	1		V(4)/ii		F	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
119	119	1/4	1/4	4/4	5	1		V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
119	119	1/2	1/2	4/4	5	1		ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
