mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	4	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	4	2.0	0	0	4/4	4	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
2	2	6	6	1.0	1/2	1/2	4/4	4	1	V6/iv		g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
2	2	7	7	1.0	3/4	3/4	4/4	4	1	#viio/iv		g	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
3	3	8	8	1.0	0	0	4/4	4	1	iv(4)		g	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
3	3	9	9	1.0	1/4	1/4	4/4	4	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	10	10	2.0	1/2	1/2	4/4	4	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
4	4	12	12	6.0	0	0	4/4	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
5	5	18	18	2.0	1/2	1/2	4/4	4	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
6	6	20	20	1.0	0	0	4/4	4	1	iv6(6)		g	i		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
6	6	21	21	1.0	1/4	1/4	4/4	4	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	22	22	2.0	1/2	1/2	4/4	4	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
7	7	24	24	4.0	0	0	4/4	4	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	28	28	2.0	0	0	4/4	4	1	V6/IV		g	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
8	8	30	30	1.0	1/2	1/2	4/4	4	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
8	8	31	31	1.0	3/4	3/4	4/4	4	1	V(64)/VII		g	i		V(64)/VII	V			64	VII			M	1	1	-1, -2, 2		-1	-1
9	9	32	32	1.0	0	0	4/4	4	1	V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
9	9	33	33	1.0	1/4	1/4	4/4	4	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
9	9	34	34	4.0	1/2	1/2	4/4	4	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
10	10	38	38	2.0	1/2	1/2	4/4	4	1	IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
11	11	40	40	3.0	0	0	4/4	4	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
11	11	43	43	1.0	3/4	3/4	4/4	4	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
12	12	44	44	2.0	0	0	4/4	4	1	viio6/IV		g	i		viio6/IV	vii	o	6		IV			o	1	1	1, -2, 4		4	1
12	12	46	46	2.0	1/2	1/2	4/4	4	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
13	13	48	48	1.0	0	0	4/4	4	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
13	13	49	49	1.0	1/4	1/4	4/4	4	1	V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
13	13	50	50	2.0	1/2	1/2	4/4	4	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
14	14	52	52	4.0	0	0	4/4	4	1	V6/v		g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
15	15	56	56	8.0	0	0	4/4	4	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
17	17	64	64	4.0	0	0	4/4	4	1	iv6/v		g	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
18	18	68	68	4.0	0	0	4/4	4	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
19	19	72	72	4.0	0	0	3/2	4	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
19	19	76	76	2.0	1	1	3/2	4	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
20	20	78	78	4.0	0	0	3/2	4	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
20	20	82	82	2.0	1	1	3/2	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
21	21	84	84	4.0	0	0	3/2	4	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
21	21	88	88	2.0	1	1	3/2	4	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
22	22	90	90	7.0	0	0	3/2	4	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
23	23	97	97	3.0	1/4	1/4	4/4	4	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
24	24	100	100	2.0	0	0	4/4	4	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
24	24	102	102	3.0	1/2	1/2	4/4	4	1	I		g	i		I	I							M	1	1	0, 4, 1		0	0
25	25	105	105	3.0	1/4	1/4	4/4	4	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
26	26	108	108	2.0	0	0	4/4	4	1	#viio6/ii		g	i		#viio6/ii	#vii	o	6		ii			o	1	1	4, 1, 7		7	4
26	26	110	110	2.0	1/2	1/2	4/4	4	1	V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
27	27	112	112	1.0	0	0	4/4	4	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
27	27	113	113	1.0	1/4	1/4	4/4	4	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
27	27	114	114	1.0	1/2	1/2	4/4	4	1	V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
27	27	115	115	1.0	3/4	3/4	4/4	4	1	V6/VII		g	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
28	28	116	116	1.0	0	0	4/4	4	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
28	28	117	117	1.0	1/4	1/4	4/4	4	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
