mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
9	9	1	1	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
10	10	0	0	3/2	3	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
10	10	1/2	1/2	3/2	3	1		VI/v	iv6/v	g	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
11	11	0	0	3/2	3	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
11	11	1	1	3/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
12	12	0	0	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
12	12	1	1	3/2	3	1		III	i6	g	i		III	III							M	1	1	-3, 1, -2		-3	-3
13	13	1/2	1/2	3/2	3	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
13	13	1	1	3/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
14	14	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
15	15	0	0	3/2	3	1		ii65		g	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
15	15	1/2	1/2	3/2	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
15	15	1	1	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
16	16	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
16	16	1	1	3/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
17	17	0	0	3/2	3	1		ii65/iv		g	i		ii65/iv	ii		65		iv			mm7	1	1	-2, 2, -1, 1		1	-2
17	17	1/2	1/2	3/2	3	1		V(4)/iv		g	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
17	17	1	1	3/2	3	1		V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
18	18	0	0	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
18	18	1	1	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
19	19	0	0	3/2	3	1		ii6/VII		g	i		ii6/VII	ii		6		VII			m	1	1	-3, 1, 0		0	-3
19	19	1/2	1/2	3/2	3	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
20	20	0	0	3/2	3	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
22	22	0	0	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
24	24	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
25	25	0	0	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
27	27	0	0	3/2	3	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
27	27	3/4	3/4	3/2	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	1	1	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
28	28	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
28	28	1/2	1/2	3/2	3	1		V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
30	30	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
31	31	0	0	3/2	3	1		ii	#viio6	g	i		ii	ii							m	1	1	2, -1, 3		2	2
32	32	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
33	33	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
34	34	0	0	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
35	35	0	0	3/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
36	36	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
37	37	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
39	39	0	0	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
40	40	0	0	3/2	3	1		V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
40	40	1/2	1/2	3/2	3	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	1	1	3/2	3	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
41	41	0	0	3/2	3	1		iio65		g	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
41	41	1/2	1/2	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
42	42	0	0	3/2	3	1		i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
43	43	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
44	44	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
44	44	1	1	3/2	3	1		IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
45	45	1/2	1/2	3/2	3	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
46	46	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
47	47	0	0	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
48	48	0	0	3/2	3	1		IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
49	49	0	0	3/2	3	1		V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
50	50	0	0	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
51	51	0	0	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
52	52	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
53	53	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
54	54	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
54	54	1	1	3/2	3	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
55	55	0	0	3/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
55	55	1/2	1/2	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
56	56	0	0	3/2	3	1		i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
57	57	1/2	1/2	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
59	59	3/4	3/4	2/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
60	60	0	0	2/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
60	60	1/2	1/2	2/2	3	1		v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
60	60	3/4	3/4	2/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
61	61	0	0	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
61	61	1/4	1/4	2/2	3	1		V6/v		g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
61	61	1/2	1/2	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
62	62	0	0	2/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
62	62	1/2	1/2	2/2	3	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
62	62	3/4	3/4	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
63	63	0	0	2/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
63	63	1/2	1/2	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
64	64	0	0	2/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
64	64	1/4	1/4	2/2	3	1		iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
64	64	1/2	1/2	2/2	3	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
64	64	3/4	3/4	2/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
65	65	0	0	2/2	3	1		v\\	V\\	g	i		v	v						\\	m	1	1	1, -2, 2		1	1
66	66	0	0	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
66	66	1/2	1/2	2/2	3	1		IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
67	67	0	0	2/2	3	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
67	67	1/2	1/2	2/2	3	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
68	68	1/2	1/2	2/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
69	69	0	0	2/2	3	1		ii65/III		g	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
69	69	1/4	1/4	2/2	3	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
69	69	1/2	1/2	2/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
70	70	0	0	2/2	3	1		V(6)/III		g	i		V(6)/III	V			6	III			M	1	1	-2, 2, 1		-2	-2
70	70	1/4	1/4	2/2	3	1		V(64)/III		g	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
70	70	1/2	1/2	2/2	3	1		V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
70	70	3/4	3/4	2/2	3	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
71	71	0	0	2/2	3	1		III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
72	72	0	0	2/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
72	72	1/2	1/2	2/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
73	73	0	0	2/2	3	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
73	73	1/4	1/4	2/2	3	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
73	73	1/2	1/2	2/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
74	74	0	0	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
74	74	1/2	1/2	2/2	3	1		V6/VII		g	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
75	75	0	0	2/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
75	75	1/2	1/2	2/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
75	75	3/4	3/4	2/2	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
76	76	0	0	2/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
76	76	1/2	1/2	2/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
77	77	0	0	2/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
77	77	1/2	1/2	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
78	78	0	0	2/2	3	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
78	78	1/4	1/4	2/2	3	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
78	78	1/2	1/2	2/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
78	78	3/4	3/4	2/2	3	1		#vio6		g	i		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
79	79	0	0	2/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
79	79	1/4	1/4	2/2	3	1		v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
79	79	1/2	1/2	2/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
80	80	0	0	2/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
80	80	1/4	1/4	2/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
80	80	1/2	1/2	2/2	3	1		ii65/v		g	i		ii65/v	ii		65		v			mm7	1	1	0, 4, 1, 3		3	0
80	80	3/4	3/4	2/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
81	81	0	0	2/2	3	1		v\\	V\\	g	i		v	v						\\	m	1	1	1, -2, 2		1	1
82	82	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
82	82	1/2	1/2	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
82	82	1	1	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
83	83	0	0	3/2	3	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
83	83	1	1	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
84	84	0	0	3/2	3	1		V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
84	84	1	1	3/2	3	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
85	85	0	0	3/2	3	1		III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
86	86	1/2	1/2	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
86	86	1	1	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
87	87	0	0	3/2	3	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
87	87	1	1	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
88	88	0	0	3/2	3	1		V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
88	88	1/2	1/2	3/2	3	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
89	89	0	0	3/2	3	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
89	89	1/2	1/2	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
89	89	1	1	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
90	90	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
90	90	1	1	3/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
91	91	0	0	3/2	3	1		V(4)/IV		g	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
91	91	1/2	1/2	3/2	3	1		V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
92	92	0	0	3/2	3	1		IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
92	92	1/2	1/2	3/2	3	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
92	92	1	1	3/2	3	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
93	93	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
94	94	1	1	3/2	3	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
95	95	0	0	3/2	3	1		V(4)/ii		g	i		V(4)/ii	V			4	ii			M	1	1	3, 2, 4		3	3
95	95	1/2	1/2	3/2	3	1		V/ii		g	i		V/ii	V				ii			M	1	1	3, 7, 4		3	3
96	96	0	0	3/2	3	1		ii\\		g	i		ii	ii						\\	m	1	1	2, -1, 3		2	2
96	96	1	1	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
97	97	0	0	3/2	3	1		V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
97	97	1/2	1/2	3/2	3	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
98	98	0	0	3/2	3	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
98	98	1	1	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
99	99	0	0	3/2	3	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
99	99	1/2	1/2	3/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
100	100	0	0	3/2	3	1		v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
100	100	1/2	1/2	3/2	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
100	100	1	1	3/2	3	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
101	101	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
103	103	0	0	3/2	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
103	103	1/2	1/2	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
104	104	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
104	104	1	1	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
105	105	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
105	105	1	1	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
106	106	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
106	106	1	1	3/2	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
106	106	5/4	5/4	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
107	107	1/2	1/2	3/2	3	1		i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
108	108	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
108	108	1/2	1/2	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
108	108	1	1	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
109	109	0	0	3/2	3	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
109	109	1	1	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
110	110	0	0	3/2	3	1		V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
110	110	1	1	3/2	3	1		V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
111	111	0	0	3/2	3	1		III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
112	112	1/2	1/2	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
112	112	1	1	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
113	113	0	0	3/2	3	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
113	113	1	1	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
114	114	0	0	3/2	3	1		V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
114	114	1/2	1/2	3/2	3	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
115	115	0	0	3/2	3	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
115	115	1/2	1/2	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
115	115	1	1	3/2	3	1		IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
116	116	0	0	3/2	3	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
116	116	1	1	3/2	3	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
117	117	0	0	3/2	3	1		V(4)/IV		g	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
117	117	1/2	1/2	3/2	3	1		V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
118	118	0	0	3/2	3	1		IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
118	118	1/2	1/2	3/2	3	1		VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
118	118	1	1	3/2	3	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
119	119	0	0	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
120	120	1	1	3/2	3	1		ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
121	121	0	0	3/2	3	1		V(4)/ii		g	i		V(4)/ii	V			4	ii			M	1	1	3, 2, 4		3	3
121	121	1/2	1/2	3/2	3	1		V/ii		g	i		V/ii	V				ii			M	1	1	3, 7, 4		3	3
122	122	0	0	3/2	3	1		ii\\		g	i		ii	ii						\\	m	1	1	2, -1, 3		2	2
122	122	1	1	3/2	3	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
123	123	0	0	3/2	3	1		V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
123	123	1/2	1/2	3/2	3	1		V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
124	124	0	0	3/2	3	1		VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
124	124	1	1	3/2	3	1		v		g	i		v	v							m	1	1	1, -2, 2		1	1
125	125	0	0	3/2	3	1		V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
125	125	1/2	1/2	3/2	3	1		V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
126	126	0	0	3/2	3	1		v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
126	126	1/2	1/2	3/2	3	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
126	126	1	1	3/2	3	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
127	127	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
129	129	0	0	3/2	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
129	129	1/2	1/2	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
130	130	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
130	130	1	1	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
131	131	0	0	3/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
131	131	1	1	3/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
132	132	0	0	2/2	3	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
133	133	0	0	2/2	3	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
133	133	1/4	1/4	2/2	3	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
134	134	0	0	2/2	3	1		i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
