mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	5	1	F.I		F	I		I	I							M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	5	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
1	1	2	2	1.0	1/2	1/2	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
1	1	3	3	1.0	3/4	3/4	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	4	4	1.0	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
2	2	5	5	1.0	1/4	1/4	4/4	5	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	6	6	1.0	1/2	1/2	4/4	5	1	iii	I6	F	I		iii	iii							m	0	0	4, 1, 5		4	4
2	2	7	7	1.0	3/4	3/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
3	3	8	8	1.0	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
3	3	9	9	1.0	1/4	1/4	4/4	5	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
3	3	10	10	1.0	1/2	1/2	4/4	5	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
3	3	11	11	1.0	3/4	3/4	4/4	5	1	v		F	I		v	v							m	0	0	1, -2, 2		1	1
4	4	12	12	1.0	0	0	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	13	13	1.0	1/4	1/4	4/4	5	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
4	4	14	14	1.0	1/2	1/2	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	15	15	1.0	3/4	3/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
5	5	16	16	4.0	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
6	6	20	20	4.0	0	0	4/4	5	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
7	7	24	24	2.0	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
7	7	26	26	0.5	1/2	1/2	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	53/2	53/2	0.5	5/8	5/8	4/4	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	27	27	0.5	3/4	3/4	4/4	5	1	ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
7	7	55/2	55/2	0.5	7/8	7/8	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
8	8	28	28	1.0	0	0	4/4	5	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	29	29	1.0	1/4	1/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
8	8	30	30	1.5	1/2	1/2	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	8	63/2	63/2	0.5	7/8	7/8	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
9	9	32	32	6.0	0	0	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
10	10	38	38	5.0	1/2	1/2	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	43	43	0.5	3/4	3/4	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
11	11	87/2	87/2	0.5	7/8	7/8	4/4	5	1	IV64		F	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
12	12	44	44	0.5	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
12	12	89/2	89/2	0.5	1/8	1/8	4/4	5	1	I64		F	I		I64	I		64					M	0	0	1, 0, 4		0	1
12	12	45	45	0.5	1/4	1/4	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
12	12	91/2	91/2	0.5	3/8	3/8	4/4	5	1	V64		F	I		V64	V		64					M	0	0	2, 1, 5		1	2
12	12	46	46	0.5	1/2	1/2	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	93/2	93/2	0.5	5/8	5/8	4/4	5	1	V64/V		F	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
12	12	47	47	1.0	3/4	3/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
13	13	48	48	1.0	0	0	4/4	5	1	V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
13	13	49	49	1.0	1/4	1/4	4/4	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
13	13	50	50	2.5	1/2	1/2	4/4	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
14	14	105/2	105/2	0.5	1/8	1/8	4/4	5	1	I64		F	I		I64	I		64					M	0	0	1, 0, 4		0	1
14	14	53	53	0.5	1/4	1/4	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
14	14	107/2	107/2	0.5	3/8	3/8	4/4	5	1	V64		F	I		V64	V		64					M	0	0	2, 1, 5		1	2
14	14	54	54	0.5	1/2	1/2	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	109/2	109/2	0.5	5/8	5/8	4/4	5	1	ii64		F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
14	14	55	55	0.5	3/4	3/4	4/4	5	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
14	14	111/2	111/2	0.5	7/8	7/8	4/4	5	1	vi64		F	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
15	15	56	56	1.0	0	0	4/4	5	1	iv/vi		F	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
15	15	57	57	0.5	1/4	1/4	4/4	5	1	VI/vi		F	I		VI/vi	VI				vi			M	0	0	-1, 3, 0		-1	-1
15	15	115/2	115/2	0.5	3/8	3/8	4/4	5	1	iv6/vi		F	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
15	15	58	58	1.0	1/2	1/2	4/4	5	1	V(4)/VI		F	I		V(4)/VI	V			4	VI			M	0	0	4, 3, 5		4	4
15	15	59	59	1.0	3/4	3/4	4/4	5	1	V/VI		F	I		V/VI	V				VI			M	0	0	4, 8, 5		4	4
16	16	60	60	3.0	0	0	4/4	5	1	VI\\		F	I		VI	VI						\\	M	0	0	3, 7, 4		3	3
16	16	63	63	3.0	3/4	3/4	4/4	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	17	66	66	2.0	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
18	18	68	68	2.0	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
18	18	70	70	1.0	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
18	18	71	71	1.0	3/4	3/4	4/4	5	1	iii	I6	F	I		iii	iii							m	0	0	4, 1, 5		4	4
19	19	72	72	1.0	0	0	4/4	5	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
19	19	73	73	0.5	1/4	1/4	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
19	19	147/2	147/2	0.5	3/8	3/8	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
19	19	74	74	2.5	1/2	1/2	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
20	20	153/2	153/2	0.5	1/8	1/8	4/4	5	1	IV64		F	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
20	20	77	77	0.5	1/4	1/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
20	20	155/2	155/2	0.5	3/8	3/8	4/4	5	1	I64		F	I		I64	I		64					M	0	0	1, 0, 4		0	1
20	20	78	78	0.5	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
20	20	157/2	157/2	0.5	5/8	5/8	4/4	5	1	V64		F	I		V64	V		64					M	0	0	2, 1, 5		1	2
20	20	79	79	0.5	3/4	3/4	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	159/2	159/2	0.5	7/8	7/8	4/4	5	1	ii64		F	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
21	21	80	80	1.0	0	0	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
21	21	81	81	1.0	1/4	1/4	4/4	5	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
21	21	82	82	1.0	1/2	1/2	4/4	5	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
21	21	83	83	1.0	3/4	3/4	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
22	22	84	84	6.0	0	0	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
23	23	90	90	1.0	1/2	1/2	4/4	5	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
23	23	91	91	1.0	3/4	3/4	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
24	24	92	92	1.0	0	0	4/4	5	1	VIM7/vi		F	I		VIM7/vi	VI	M	7		vi			MM7	0	0	-1, 3, 0, 4		-1	-1
24	24	93	93	1.0	1/4	1/4	4/4	5	1	ii%43/vi		F	I		ii%43/vi	ii	%	43		vi			%7	0	0	-1, 3, 5, 2		5	-1
24	24	94	94	2.0	1/2	1/2	4/4	5	1	V/vi\\		F	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
25	25	96	96	1.0	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
25	25	97	97	1.0	1/4	1/4	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
25	25	98	98	1.0	1/2	1/2	4/4	5	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	99	99	1.0	3/4	3/4	4/4	5	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	100	100	1.0	0	0	4/4	5	1	ii7		F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
26	26	101	101	1.0	1/4	1/4	4/4	5	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	26	102	102	4.0	1/2	1/2	4/4	5	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
27	27	106	106	2.0	1/2	1/2	4/4	5	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
28	28	108	108	2.0	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
28	28	110	110	1.0	1/2	1/2	4/4	5	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
28	28	111	111	1.0	3/4	3/4	4/4	5	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
29	29	112	112	2.0	0	0	4/4	5	1	vi/V		F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
29	29	114	114	1.5	1/2	1/2	4/4	5	1	vi64/V		F	I		vi64/V	vi		64		V			m	0	0	5, 4, 1		4	5
29	29	231/2	231/2	0.5	7/8	7/8	4/4	5	1	IV/V		F	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
30	30	116	116	1.0	0	0	4/4	5	1	V(6)/V		F	I		V(6)/V	V			6	V			M	0	0	2, 6, 5		2	2
30	30	117	117	1.0	1/4	1/4	4/4	5	1	V(64)/V		F	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
30	30	118	118	1.0	1/2	1/2	4/4	5	1	V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
30	30	119	119	1.0	3/4	3/4	4/4	5	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
31	31	120	120	4.0	0	0	4/4	5	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
32	32	124	124	6.0	0	0	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
33	33	130	130	6.0	1/2	1/2	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
35	35	136	136	1.0	0	0	4/4	5	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
35	35	137	137	1.0	1/4	1/4	4/4	5	1	vi/IV		F	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
35	35	138	138	0.5	1/2	1/2	4/4	5	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
35	35	277/2	277/2	0.5	5/8	5/8	4/4	5	1	viio64/IV		F	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
35	35	139	139	1.0	3/4	3/4	4/4	5	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
36	36	140	140	1.0	0	0	4/4	5	1	ii7/IV		F	I		ii7/IV	ii		7		IV			mm7	0	0	1, -2, 2, -1		1	1
36	36	141	141	1.0	1/4	1/4	4/4	5	1	viio6(2)/IV		F	I		viio6(2)/IV	vii	o	6	2	IV			o	0	0	1, -2, -1		4	1
36	36	142	142	2.0	1/2	1/2	4/4	5	1	viio6/IV		F	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
37	37	144	144	2.0	0	0	4/4	5	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
37	37	146	146	1.5	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
37	37	295/2	295/2	0.5	7/8	7/8	4/4	5	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	148	148	4.0	0	0	4/4	5	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
39	39	152	152	4.0	0	0	4/4	5	1	VI/ii		F	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
40	40	156	156	2.0	0	0	4/4	5	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
40	40	158	158	3.0	1/2	1/2	4/4	5	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
41	41	161	161	1.0	1/4	1/4	4/4	5	1	VI6		F	I		VI6	VI		6					M	0	0	7, 4, 3		3	7
41	41	162	162	1.0	1/2	1/2	4/4	5	1	V(64)/vi		F	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
41	41	163	163	1.0	3/4	3/4	4/4	5	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
42	42	164	164	3.5	0	0	4/4	5	1	vi\\		F	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
42	42	335/2	335/2	0.5	7/8	7/8	4/4	5	1	v6/vi		F	I		v6/vi	v		6		vi			m	0	0	1, 5, 4		4	1
43	43	168	168	1.0	0	0	4/4	5	1	VIM7/vi		F	I		VIM7/vi	VI	M	7		vi			MM7	0	0	-1, 3, 0, 4		-1	-1
43	43	169	169	3.0	1/4	1/4	4/4	5	1	iv6/vi		F	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
44	44	172	172	1.0	0	0	4/4	5	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
44	44	173	173	2.0	1/4	1/4	4/4	5	1	V(64)/vi		F	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
44	44	175	175	0.5	3/4	3/4	4/4	5	1	V(4)/vi		F	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
