mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	8.0	0	0	4/4	5	1	G.I		G	I		I	I							M	0	0	0, 4, 1		0	0
3	3	8	1.0	0	0	4/4	5	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	3	9	1.0	1/4	1/4	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	10	2.0	1/2	1/2	4/4	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	12	2.0	0	0	4/4	5	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
4	4	14	2.0	1/2	1/2	4/4	5	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
5	5	16	2.0	0	0	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	18	2.0	1/2	1/2	4/4	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
6	6	20	1.0	0	0	4/4	5	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
6	6	21	3.0	1/4	1/4	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
7	7	24	4.0	0	0	4/4	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
8	8	28	2.0	0	0	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	30	2.0	1/2	1/2	4/4	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	32	2.0	0	0	4/4	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
9	9	34	2.0	1/2	1/2	4/4	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
10	10	36	2.0	0	0	4/4	5	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
10	10	38	1.0	1/2	1/2	4/4	5	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
10	10	39	1.0	3/4	3/4	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	40	1.0	0	0	4/4	5	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
11	11	41	1.0	1/4	1/4	4/4	5	1	viio6/IV		G	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
11	11	42	1.0	1/2	1/2	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	43	1.0	3/4	3/4	4/4	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
12	12	44	1.0	0	0	4/4	5	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
12	12	45	1.0	1/4	1/4	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
12	12	46	2.0	1/2	1/2	4/4	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
13	13	48	2.0	0	0	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	50	2.0	1/2	1/2	4/4	5	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
14	14	52	2.0	0	0	4/4	5	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
14	14	54	2.0	1/2	1/2	4/4	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
15	15	56	2.0	0	0	4/4	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	58	2.0	1/2	1/2	4/4	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	60	2.0	0	0	4/4	5	1	V(b13)		G	I		V(b13)	V			b13				M	0	0	1, 5, 2	-3	1	1
16	16	62	2.0	1/2	1/2	4/4	5	1	V(b64)		G	I		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
17	17	64	2.0	0	0	4/4	5	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
17	17	66	2.0	1/2	1/2	4/4	5	1	V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
18	18	68	4.0	0	0	4/4	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	72	4.0	0	0	4/4	5	1	V6/V		G	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
20	20	76	3.0	0	0	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
20	20	79	1.0	3/4	3/4	4/4	5	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
21	21	80	4.0	0	0	4/4	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	84	4.0	0	0	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	23	88	3.0	0	0	4/4	5	1	i6		G	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
23	23	91	1.0	3/4	3/4	4/4	5	1	i		G	I		i	i							m	0	0	0, -3, 1		0	0
24	24	92	2.0	0	0	4/4	5	1	bVII6		G	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
24	24	94	1.0	1/2	1/2	4/4	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
24	24	95	1.0	3/4	3/4	4/4	5	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
25	25	96	1.0	0	0	4/4	5	1	IV(2)		G	I		IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
25	25	97	3.0	1/4	1/4	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	100	2.0	0	0	4/4	5	1	V6(4)/IV		G	I		V6(4)/IV	V		6	4	IV			M	0	0	-1, 1, 0		0	-1
26	26	102	2.0	1/2	1/2	4/4	5	1	V6/IV		G	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
27	27	104	4.0	0	0	4/4	5	1	IV\\		G	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
28	28	108	4.0	0	0	4/4	5	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
29	29	112	4.0	0	0	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
30	30	116	4.0	0	0	4/4	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
31	31	120	4.0	0	0	4/4	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
32	32	124	4.0	0	0	4/4	5	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
33	33	128	2.0	0	0	4/4	5	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
33	33	130	2.0	1/2	1/2	4/4	5	1	iv/v		G	I		iv/v	iv				v			m	0	0	0, -3, 1		0	0
34	34	132	2.0	0	0	4/4	5	1	V(64)/v		G	I		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
34	34	134	2.0	1/2	1/2	4/4	5	1	V/v		G	I		V/v	V				v			M	0	0	2, 6, 3		2	2
35	35	136	4.0	0	0	4/4	5	1	v\\	V\\	G	I		v	v						\\	m	0	0	1, -2, 2		1	1
36	36	140	3.0	0	0	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
36	36	143	1.0	3/4	3/4	4/4	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
37	37	144	3.0	0	0	4/4	5	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
37	37	147	1.0	3/4	3/4	4/4	5	1	iii/bVII		G	I		iii/bVII	iii				bVII			m	0	0	2, -1, 3		2	2
38	38	148	2.0	0	0	4/4	5	1	vi/bVII		G	I		vi/bVII	vi				bVII			m	0	0	1, -2, 2		1	1
38	38	150	1.0	1/2	1/2	4/4	5	1	V(6)/bVII		G	I		V(6)/bVII	V			6	bVII			M	0	0	-1, 3, 2		-1	-1
38	38	151	1.0	3/4	3/4	4/4	5	1	V(64)/bVII		G	I		V(64)/bVII	V			64	bVII			M	0	0	-1, -2, 2		-1	-1
39	39	152	1.0	0	0	4/4	5	1	V(4)/bVII		G	I		V(4)/bVII	V			4	bVII			M	0	0	-1, -2, 0		-1	-1
39	39	153	1.0	1/4	1/4	4/4	5	1	V/bVII		G	I		V/bVII	V				bVII			M	0	0	-1, 3, 0		-1	-1
39	39	154	4.0	1/2	1/2	4/4	5	1	bVII\\		G	I		bVII	bVII						\\	M	0	0	-2, 2, -1		-2	-2
40	40	158	2.0	1/2	1/2	4/4	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	160	2.0	0	0	4/4	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
41	41	162	1.0	1/2	1/2	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
41	41	163	1.0	3/4	3/4	4/4	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	164	1.0	0	0	4/4	5	1	IV(9)		G	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
42	42	165	1.0	1/4	1/4	4/4	5	1	iv7/ii		G	I		iv7/ii	iv		7		ii			mm7	0	0	1, -2, 2, -1		1	1
42	42	166	4.0	1/2	1/2	4/4	5	1	V/ii\\		G	I		V/ii	V				ii		\\	M	0	0	3, 7, 4		3	3
43	43	170	1.0	1/2	1/2	4/4	5	1	iv6/ii		G	I		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
43	43	171	1.0	3/4	3/4	4/4	5	1	II6		G	I		II6	II		6					M	0	0	6, 3, 2		2	6
44	44	172	2.0	0	0	4/4	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
44	44	174	2.0	1/2	1/2	4/4	5	1	V(64)/ii		G	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
45	45	176	1.0	0	0	4/4	5	1	V(6)/ii		G	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
45	45	177	1.0	1/4	1/4	4/4	5	1	V(64)/ii		G	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
45	45	178	1.0	1/2	1/2	4/4	5	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
45	45	179	1.0	3/4	3/4	4/4	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
46	46	180	1.0	0	0	4/4	5	1	ii\\		G	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
46	46	181	1.0	1/4	1/4	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
46	46	182	1.0	1/2	1/2	4/4	5	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
46	46	183	1.0	3/4	3/4	4/4	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	184	2.0	0	0	4/4	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
47	47	186	2.0	1/2	1/2	4/4	5	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
