mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	1/2	1/2	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	1	1	3/2	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
15	15	0	0	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
15	15	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
16	16	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
16	16	1/2	1/2	3/2	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
16	16	3/4	3/4	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
16	16	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
17	17	0	0	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
17	17	1/2	1/2	3/2	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	3/4	3/4	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
17	17	1	1	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
18	18	0	0	4/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
19	19	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
19	19	3/4	3/4	4/4	2	1	vi	IV6	F	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
21	21	3/4	3/4	4/4	2	1	iii	#viio6/ii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
22	22	0	0	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	1/2	1/2	4/4	2	1	IV7/ii		F	I		IV7/ii	IV		7		ii			Mm7	0	0	1, 5, 2, -1		1	1
22	22	3/4	3/4	4/4	2	1	ii6/ii		F	I		ii6/ii	ii		6		ii			m	0	0	1, 5, 4		4	1
23	23	0	0	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
23	23	1/2	1/2	4/4	2	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
24	24	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
25	25	0	0	4/4	2	1	V6/vi		F	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
25	25	1/2	1/2	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
26	26	1/2	1/2	4/4	2	1	V6/V		F	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
27	27	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
27	27	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
28	28	0	0	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
28	28	1/2	1/2	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	29	0	0	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
29	29	1/2	1/2	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	0	0	4/4	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
30	30	1/4	1/4	4/4	2	1	V(64)/IV		F	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
30	30	1/2	1/2	4/4	2	1	V(4)/IV		F	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
30	30	3/4	3/4	4/4	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
31	31	0	0	4/4	2	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
32	32	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
32	32	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
33	33	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
33	33	1/2	1/2	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
33	33	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
34	34	0	0	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
34	34	1/2	1/2	3/2	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
34	34	3/4	3/4	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
34	34	1	1	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
35	35	0	0	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
35	35	1/2	1/2	3/2	2	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
35	35	3/4	3/4	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	1	1	3/2	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
36	36	0	0	4/4	2	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
37	37	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
39	39	0	0	4/4	2	1	ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
39	39	1/4	1/4	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	1/2	1/2	4/4	2	1	iv6(2)		F	I		iv6(2)	iv		6	2				m	0	0	-4, 0, 1		-1	-4
39	39	7/8	7/8	4/4	2	1	iv6		F	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
40	40	0	0	4/4	2	1	V/vi\\		F	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
40	40	1/2	1/2	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
40	40	3/4	3/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	0	0	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
41	41	1/4	1/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
41	41	1/2	1/2	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
41	41	3/4	3/4	4/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
42	42	0	0	4/4	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
42	42	1/2	1/2	4/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
43	43	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
44	44	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
44	44	3/4	3/4	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
45	45	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	45	1/2	1/2	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	3/4	3/4	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
46	46	0	0	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
46	46	1/2	1/2	4/4	2	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
47	47	0	0	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
47	47	1/4	1/4	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	47	1/2	1/2	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
47	47	3/4	3/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
48	48	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
48	48	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
48	48	3/4	3/4	4/4	2	1	V6/ii		F	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
49	49	0	0	4/4	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
49	49	1/2	1/2	4/4	2	1	vi\\	VI\\	F	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
50	50	0	0	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
50	50	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
50	50	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
51	51	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
51	51	1/2	1/2	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
51	51	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
52	52	0	0	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
52	52	1/2	1/2	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
52	52	1	1	3/2	2	1	V/iii		F	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
53	53	0	0	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
53	53	1/2	1/2	3/2	2	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
53	53	3/4	3/4	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
53	53	1	1	3/2	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
54	54	0	0	4/4	2	1	VI\\	vi\\	F	I		VI	VI						\\	M	0	0	3, 7, 4		3	3
55	55	0	0	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
56	56	0	0	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	0	0	4/4	2	1	VI/ii		F	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
57	57	1/4	1/4	4/4	2	1	iv/ii		F	I		iv/ii	iv				ii			m	0	0	1, -2, 2		1	1
57	57	1/2	1/2	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
58	58	0	0	4/4	2	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
58	58	1/4	1/4	4/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
58	58	1/2	1/2	4/4	2	1	#viio6/ii		F	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
59	59	0	0	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
59	59	1/2	1/2	4/4	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
60	60	0	0	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
60	60	1/4	1/4	4/4	2	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
60	60	1/2	1/2	4/4	2	1	#viio6/vi		F	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
61	61	0	0	4/4	2	1	V(4)/ii		F	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
61	61	1/4	1/4	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
61	61	1/2	1/2	4/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	61	3/4	3/4	4/4	2	1	#viio6/ii		F	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
62	62	0	0	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
62	62	1/4	1/4	4/4	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
62	62	1/2	1/2	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	62	3/4	3/4	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
63	63	0	0	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
63	63	1/4	1/4	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
63	63	1/2	1/2	4/4	2	1	ii6/V		F	I		ii6/V	ii		6		V			m	0	0	0, 4, 3		3	0
63	63	3/4	3/4	4/4	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
64	64	0	0	4/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
65	65	0	0	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
65	65	1/2	1/2	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
65	65	1	1	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
66	66	0	0	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
66	66	1/2	1/2	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
66	66	1	1	3/2	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
67	67	0	0	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
67	67	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
67	67	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
68	68	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
68	68	1/2	1/2	3/2	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
68	68	3/4	3/4	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
68	68	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
69	69	0	0	4/4	2	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
70	70	0	0	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
71	71	0	0	4/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
71	71	1/2	1/2	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
72	72	0	0	4/4	2	1	iv/ii		F	I		iv/ii	iv				ii			m	0	0	1, -2, 2		1	1
72	72	1/2	1/2	4/4	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
73	73	0	0	4/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
73	73	1/4	1/4	4/4	2	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
73	73	1/2	1/2	4/4	2	1	V(4)/IV		F	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
73	73	3/4	3/4	4/4	2	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
74	74	0	0	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
74	74	1/2	1/2	4/4	2	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
75	75	0	0	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
75	75	1/2	1/2	4/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
76	76	0	0	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
76	76	1/2	1/2	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
77	77	0	0	4/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
78	78	1/2	1/2	3/2	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
78	78	1	1	3/2	2	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
79	79	0	0	3/2	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
79	79	1/2	1/2	3/2	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
79	79	1	1	3/2	2	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
80	80	0	0	3/2	2	1	vii		F	I		vii	vii							m	0	0	5, 2, 6		5	5
80	80	1/2	1/2	3/2	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
80	80	3/4	3/4	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
80	80	1	1	3/2	2	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
81	81	0	0	3/2	2	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
81	81	1/2	1/2	3/2	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
81	81	3/4	3/4	3/2	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
81	81	1	1	3/2	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
82	82	0	0	4/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
83	83	0	0	4/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
83	83	1/2	1/2	4/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	84	0	0	4/4	2	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
84	84	1/2	1/2	4/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
85	85	0	0	4/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
