mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	4/4	3	1	F.I		F	I		I	I							M	0	0	0, 4, 1		0	0
2	2	4	2.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	6	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
3	3	8	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
3	3	10	1.0	1/2	1/2	4/4	3	1	ii65(2)		F	I		ii65(2)	ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
3	3	11	1.0	3/4	3/4	4/4	3	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	12	2.0	0	0	4/4	3	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
4	4	14	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
5	5	16	4.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
6	6	20	2.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	22	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
7	7	24	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
7	7	26	1.0	1/2	1/2	4/4	3	1	ii65(2)		F	I		ii65(2)	ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
7	7	27	1.0	3/4	3/4	4/4	3	1	ii65		F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	28	2.0	0	0	4/4	3	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	8	30	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
9	9	32	2.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
9	9	34	2.0	1/2	1/2	4/4	3	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
10	10	36	2.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
10	10	38	2.0	1/2	1/2	4/4	3	1	vi/V	IV6/IV	F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
11	11	40	1.0	0	0	4/4	3	1	IV/V		F	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
11	11	41	1.0	1/4	1/4	4/4	3	1	vi/V	IV6/V	F	I		vi/V	vi				V			m	0	0	4, 1, 5		4	4
11	11	42	2.0	1/2	1/2	4/4	3	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
12	12	44	2.0	0	0	4/4	3	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
12	12	46	2.0	1/2	1/2	4/4	3	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	48	1.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	49	1.0	1/4	1/4	4/4	3	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	50	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
14	14	52	4.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
15	15	56	4.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
16	16	60	3.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
16	16	63	1.0	3/4	3/4	4/4	3	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
17	17	64	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
