mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
34	34	3/4	3/4	4/4	6	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
35	35	0	0	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
35	35	1/4	1/4	4/4	6	1	iii/III		g	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
35	35	3/4	3/4	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
36	36	0	0	4/4	6	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
36	36	1/4	1/4	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
36	36	1/2	1/2	4/4	6	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
36	36	3/4	3/4	4/4	6	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
37	37	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
37	37	1/2	1/2	4/4	6	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
37	37	3/4	3/4	4/4	6	1	V(64)/iv		g	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
38	38	0	0	4/4	6	1	V(4)/IV		g	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
38	38	1/4	1/4	4/4	6	1	V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
38	38	1/2	1/2	4/4	6	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
38	38	3/4	3/4	4/4	6	1	ii6		g	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
39	39	0	0	4/4	6	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
39	39	1/2	1/2	4/4	6	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
39	39	3/4	3/4	4/4	6	1	V(64)/v		g	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
40	40	0	0	4/4	6	1	V(4)/V		g	i		V(4)/V	V			4	V			M	1	1	2, 1, 3		2	2
40	40	1/4	1/4	4/4	6	1	V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
40	40	1/2	1/2	4/4	6	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
41	41	3/4	3/4	4/4	6	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
42	42	0	0	4/4	6	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
42	42	1/4	1/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
42	42	1/2	1/2	4/4	6	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
43	43	1/2	1/2	4/4	6	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
43	43	3/4	3/4	4/4	6	1	V(64)/iv		g	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
44	44	0	0	4/4	6	1	V(4)/iv		g	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
44	44	1/4	1/4	4/4	6	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
44	44	1/2	1/2	4/4	6	1	iv\\		g	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
45	45	0	0	4/4	6	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
45	45	3/4	3/4	4/4	6	1	V(64)/VII		g	i		V(64)/VII	V			64	VII			M	1	1	-1, -2, 2		-1	-1
46	46	0	0	4/4	6	1	V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
46	46	1/4	1/4	4/4	6	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
46	46	1/2	1/2	4/4	6	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
47	47	1/2	1/2	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
48	48	1/4	1/4	4/4	6	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
48	48	1/2	1/2	4/4	6	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
48	48	3/4	3/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
49	49	1/2	1/2	4/4	6	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
50	50	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
50	50	1/2	1/2	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
51	51	1/4	1/4	4/4	6	1	ii65/III		g	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
51	51	1/2	1/2	4/4	6	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
51	51	3/4	3/4	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
52	52	1/2	1/2	4/4	6	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
53	53	1/2	1/2	4/4	6	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
54	54	0	0	4/4	6	1	IV6/III		g	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
54	54	1/2	1/2	4/4	6	1	iii/III		g	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
54	54	3/4	3/4	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
55	55	0	0	4/4	6	1	iv(9)		g	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
55	55	1/4	1/4	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
55	55	1/2	1/2	4/4	6	1	V(4)/iv		g	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0
55	55	3/4	3/4	4/4	6	1	V/iv		g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
56	56	0	0	4/4	6	1	iv\\		g	i		iv	iv						\\	m	1	1	-1, -4, 0		-1	-1
56	56	1/2	1/2	4/4	6	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
57	57	0	0	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
57	57	1/2	1/2	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
57	57	3/4	3/4	4/4	6	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
58	58	0	0	4/4	6	1	V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	58	1/4	1/4	4/4	6	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
58	58	1/2	1/2	4/4	6	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
58	58	3/4	3/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
59	59	0	0	4/4	6	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
59	59	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
60	60	1/2	1/2	4/4	6	1	V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
60	60	3/4	3/4	4/4	6	1	ii65/IV		g	i		ii65/IV	ii		65		IV			mm7	1	1	-2, 2, -1, 1		1	-2
61	61	0	0	4/4	6	1	V(4)/IV		g	i		V(4)/IV	V			4	IV			M	1	1	0, -1, 1		0	0
61	61	1/4	1/4	4/4	6	1	V/IV		g	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
62	62	0	0	4/4	6	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
62	62	1/2	1/2	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
63	63	0	0	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
63	63	1/4	1/4	4/4	6	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
63	63	1/2	1/2	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
63	63	3/4	3/4	4/4	6	1	v65		g	i		v65	v		65					mm7	1	1	-2, 2, -1, 1		1	-2
64	64	0	0	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
64	64	1/4	1/4	4/4	6	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
64	64	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
64	64	3/4	3/4	4/4	6	1	#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
65	65	0	0	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
65	65	1/2	1/2	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
65	65	3/4	3/4	4/4	6	1	ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
66	66	0	0	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
66	66	1/4	1/4	4/4	6	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
66	66	1/2	1/2	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
67	67	0	0	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
67	67	1/4	1/4	4/4	6	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
67	67	1/2	1/2	4/4	6	1	v7		g	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
67	67	3/4	3/4	4/4	6	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
68	68	0	0	4/4	6	1	iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
68	68	1/4	1/4	4/4	6	1	iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
68	68	1/2	1/2	4/4	6	1	IIIM7		g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
68	68	3/4	3/4	4/4	6	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
69	69	0	0	4/4	6	1	ii7		g	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
69	69	1/4	1/4	4/4	6	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
69	69	3/4	3/4	4/4	6	1	V7(9)/v		g	i		V7(9)/v	V		7	9	v			Mm7	1	1	2, 6, 3, 0	-3	2	2
70	70	0	0	4/4	6	1	V(13)/v		g	i		V(13)/v	V			13	v			M	1	1	2, 6, 3	-2	2	2
70	70	1/4	1/4	4/4	6	1	V(64)/v		g	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
70	70	1/2	1/2	4/4	6	1	V7(4)/v		g	i		V7(4)/v	V		7	4	v			Mm7	1	1	2, 1, 3, 0		2	2
70	70	3/4	3/4	4/4	6	1	V7/v		g	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
71	71	0	0	4/4	6	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
71	71	1/2	1/2	4/4	6	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
72	72	0	0	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
72	72	1/2	1/2	4/4	6	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
72	72	3/4	3/4	4/4	6	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
73	73	0	0	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
73	73	1/2	1/2	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
74	74	0	0	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
74	74	1/2	1/2	4/4	6	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
75	75	0	0	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
75	75	1/2	1/2	4/4	6	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
76	76	0	0	4/4	6	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
76	76	3/8	3/8	4/4	6	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
76	76	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
77	77	0	0	4/4	6	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
77	77	1/2	1/2	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
77	77	3/4	3/4	4/4	6	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
78	78	0	0	4/4	6	1	v7		g	i		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
78	78	1/4	1/4	4/4	6	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
78	78	1/2	1/2	4/4	6	1	v7(6)		g	i		v7(6)	v		7	6				mm7	1	1	1, -2, -3, -1		1	1
78	78	3/4	3/4	4/4	6	1	v7(9)		g	i		v7(9)	v		7	9				mm7	1	1	1, -2, 2, -1	-4	1	1
79	79	0	0	4/4	6	1	v(13)		g	i		v(13)	v			13				m	1	1	1, -2, 2	-3	1	1
79	79	1/4	1/4	4/4	6	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
79	79	1/2	1/2	4/4	6	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
79	79	3/4	3/4	4/4	6	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
80	80	0	0	4/4	6	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
80	80	1/2	1/2	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
81	81	0	0	4/4	6	1	V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
82	82	1/4	1/4	4/4	6	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
82	82	3/4	3/4	4/4	6	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
83	83	0	0	4/4	6	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
83	83	3/4	3/4	4/4	6	1	#viio6/iv		g	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
84	84	0	0	4/4	6	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
87	87	0	0	4/4	6	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
