mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	4/4	3	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	2.0	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	6	2.0	1/2	1/2	4/4	3	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
3	3	8	2.0	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
3	3	10	2.0	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	12	4.0	0	0	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
5	5	16	2.0	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
5	5	18	2.0	1/2	1/2	4/4	3	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
6	6	20	2.0	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
6	6	22	2.0	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
7	7	24	6.0	0	0	4/4	3	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
8	8	30	2.0	1/2	1/2	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
9	9	32	4.0	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
10	10	36	1.0	0	0	4/4	3	1	IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
10	10	37	1.0	1/4	1/4	4/4	3	1	vi/III	IV6/III	g	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
10	10	38	1.0	1/2	1/2	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
10	10	39	1.0	3/4	3/4	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
11	11	40	2.0	0	0	4/4	3	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
11	11	42	2.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	12	44	2.0	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
12	12	46	2.0	1/2	1/2	4/4	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
13	13	48	2.0	0	0	4/4	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
13	13	50	2.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
14	14	52	2.0	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
14	14	54	1.0	1/2	1/2	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
14	14	55	1.0	3/4	3/4	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
15	15	56	2.0	0	0	4/4	3	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
15	15	58	2.0	1/2	1/2	4/4	3	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
16	16	60	4.0	0	0	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
17	17	64	2.0	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
17	17	66	2.0	1/2	1/2	4/4	3	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
18	18	68	2.0	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
18	18	70	2.0	1/2	1/2	4/4	3	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
19	19	72	1.0	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
19	19	73	3.0	1/4	1/4	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
20	20	76	6.0	0	0	4/4	3	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
21	21	82	2.0	1/2	1/2	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
22	22	84	4.0	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
23	23	88	1.0	0	0	4/4	3	1	IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
23	23	89	1.0	1/4	1/4	4/4	3	1	vi/III	IV6/III	g	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
23	23	90	1.0	1/2	1/2	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
23	23	91	1.0	3/4	3/4	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
24	24	92	2.0	0	0	4/4	3	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
24	24	94	2.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
25	25	96	2.0	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
25	25	98	2.0	1/2	1/2	4/4	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
26	26	100	2.0	0	0	4/4	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
26	26	102	2.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
27	27	104	2.0	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
27	27	106	1.0	1/2	1/2	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
27	27	107	1.0	3/4	3/4	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
28	28	108	2.0	0	0	4/4	3	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
28	28	110	4.0	1/2	1/2	4/4	3	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
29	29	114	3.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
30	30	117	1.0	1/4	1/4	4/4	3	1	V6	#viio	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
30	30	118	2.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
31	31	120	6.0	0	0	4/4	3	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
32	32	126	3.0	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
33	33	129	1.0	1/4	1/4	4/4	3	1	ii	#viio6	g	i		ii	ii							m	1	1	2, -1, 3		2	2
33	33	130	2.0	1/2	1/2	4/4	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	34	132	4.0	0	0	3/2	3	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
34	34	136	2.0	1	1	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
35	35	138	4.0	0	0	3/2	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
35	35	142	2.0	1	1	3/2	3	1	V7/VII		g	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
36	36	144	6.0	0	0	3/2	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
37	37	150	4.0	0	0	3/2	3	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
37	37	154	2.0	1	1	3/2	3	1	VIM7		g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
38	38	156	4.0	0	0	3/2	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	160	2.0	1	1	3/2	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
39	39	162	4.0	0	0	3/2	3	1	iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
39	39	166	2.0	1	1	3/2	3	1	iv7/v		g	i		iv7/v	iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
40	40	168	4.0	0	0	3/2	3	1	V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
40	40	172	2.0	1	1	3/2	3	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
41	41	174	2.0	0	0	4/4	3	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
41	41	176	2.0	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
42	42	178	2.0	0	0	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	180	2.0	1/2	1/2	4/4	3	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	182	2.0	0	0	4/4	3	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
43	43	184	2.0	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
44	44	186	2.0	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
44	44	188	1.0	1/2	1/2	4/4	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
44	44	189	1.0	3/4	3/4	4/4	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
45	45	190	2.0	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
45	45	192	4.0	1/2	1/2	4/4	3	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
46	46	196	3.0	1/2	1/2	4/4	3	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
47	47	199	1.0	1/4	1/4	4/4	3	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
47	47	200	2.0	1/2	1/2	4/4	3	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
48	48	202	6.0	0	0	4/4	3	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
49	49	208	3.0	1/2	1/2	4/4	3	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
50	50	211	1.0	1/4	1/4	4/4	3	1	v/IV		g	i		v/IV	v				IV			m	1	1	0, -3, 1		0	0
50	50	212	2.0	1/2	1/2	4/4	3	1	IV6/IV		g	i		IV6/IV	IV		6		IV			M	1	1	2, -1, -2		-2	2
51	51	214	4.0	0	0	3/2	3	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
51	51	218	2.0	1	1	3/2	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
52	52	220	4.0	0	0	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
52	52	224	2.0	1	1	3/2	3	1	i7		g	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
53	53	226	6.0	0	0	3/2	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
54	54	232	4.0	0	0	3/2	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
54	54	236	2.0	1	1	3/2	3	1	IIIM7		g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
55	55	238	4.0	0	0	3/2	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
55	55	242	2.0	1	1	3/2	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
56	56	244	4.0	0	0	3/2	3	1	IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
56	56	248	2.0	1	1	3/2	3	1	IVM7/VII		g	i		IVM7/VII	IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
57	57	250	4.0	0	0	3/2	3	1	V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
57	57	254	2.0	1	1	3/2	3	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
58	58	256	6.0	0	0	3/2	3	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
59	59	262	6.0	0	0	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
60	60	268	4.0	0	0	3/2	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
