mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23	0	0	4/4	3	1	IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
23	23	1/4	1/4	4/4	3	1	vi/III	IV6/III	g	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
23	23	1/2	1/2	4/4	3	1	V(4)/III		g	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2
23	23	3/4	3/4	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
24	24	0	0	4/4	3	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
24	24	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
25	25	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
25	25	1/2	1/2	4/4	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
26	26	0	0	4/4	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
26	26	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
27	27	0	0	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
27	27	1/2	1/2	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
27	27	3/4	3/4	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
28	28	0	0	4/4	3	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
28	28	1/2	1/2	4/4	3	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
29	29	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
30	30	1/4	1/4	4/4	3	1	V6	#viio	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
30	30	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
31	31	0	0	4/4	3	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
32	32	1/2	1/2	4/4	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
33	33	1/4	1/4	4/4	3	1	ii	#viio6	g	i		ii	ii							m	1	1	2, -1, 3		2	2
33	33	1/2	1/2	4/4	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	34	0	0	3/2	3	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
34	34	1	1	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
35	35	0	0	3/2	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
35	35	1	1	3/2	3	1	V7/VII		g	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
36	36	0	0	3/2	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
37	37	0	0	3/2	3	1	iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
37	37	1	1	3/2	3	1	VIM7		g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
38	38	0	0	3/2	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
38	38	1	1	3/2	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
39	39	0	0	3/2	3	1	iv/v		g	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
39	39	1	1	3/2	3	1	iv7/v		g	i		iv7/v	iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
40	40	0	0	3/2	3	1	V(4)/v		g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
40	40	1	1	3/2	3	1	V/v		g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
41	41	0	0	4/4	3	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
41	41	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
42	42	0	0	4/4	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
42	42	1/2	1/2	4/4	3	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	0	0	4/4	3	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
43	43	1/2	1/2	4/4	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
44	44	0	0	4/4	3	1	v		g	i		v	v							m	1	1	1, -2, 2		1	1
44	44	1/2	1/2	4/4	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
44	44	3/4	3/4	4/4	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
45	45	0	0	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
45	45	1/2	1/2	4/4	3	1	i\\		g	i		i	i						\\	m	1	1	0, -3, 1		0	0
46	46	1/2	1/2	4/4	3	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
47	47	1/4	1/4	4/4	3	1	IV6		g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
47	47	1/2	1/2	4/4	3	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
48	48	0	0	4/4	3	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
49	49	1/2	1/2	4/4	3	1	IV/IV		g	i		IV/IV	IV				IV			M	1	1	-2, 2, -1		-2	-2
50	50	1/4	1/4	4/4	3	1	v/IV		g	i		v/IV	v				IV			m	1	1	0, -3, 1		0	0
50	50	1/2	1/2	4/4	3	1	IV6/IV		g	i		IV6/IV	IV		6		IV			M	1	1	2, -1, -2		-2	2
51	51	0	0	3/2	3	1	IV\\		g	i		IV	IV						\\	M	1	1	-1, 3, 0		-1	-1
51	51	1	1	3/2	3	1	VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
52	52	0	0	3/2	3	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
52	52	1	1	3/2	3	1	i7		g	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
53	53	0	0	3/2	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
54	54	0	0	3/2	3	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
54	54	1	1	3/2	3	1	IIIM7		g	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
55	55	0	0	3/2	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
55	55	1	1	3/2	3	1	ii		g	i		ii	ii							m	1	1	2, -1, 3		2	2
56	56	0	0	3/2	3	1	IV/VII		g	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
56	56	1	1	3/2	3	1	IVM7/VII		g	i		IVM7/VII	IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
57	57	0	0	3/2	3	1	V(4)/VII		g	i		V(4)/VII	V			4	VII			M	1	1	-1, -2, 0		-1	-1
57	57	1	1	3/2	3	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
58	58	0	0	3/2	3	1	VII\\		g	i		VII	VII						\\	M	1	1	-2, 2, -1		-2	-2
59	59	0	0	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
60	60	0	0	3/2	3	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
60	60	1	1	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
61	61	0	0	3/2	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
61	61	1	1	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
62	62	0	0	3/2	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
62	62	1	1	3/2	3	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
63	63	0	0	4/4	3	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
63	63	1/2	1/2	4/4	3	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
63	63	3/4	3/4	4/4	3	1	IV7		g	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
64	64	0	0	4/4	3	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
64	64	1/2	1/2	4/4	3	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
66	66	0	0	4/4	3	1	i\\	I\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
