mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	6.0	0	0	4/4	5	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	2.0	1/2	1/2	4/4	5	1	V6/III		g	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
3	3	8	2.0	0	0	4/4	5	1	III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	10	2.0	1/2	1/2	4/4	5	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
4	4	12	2.0	0	0	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
4	4	14	2.0	1/2	1/2	4/4	5	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	5	16	10.0	0	0	4/4	5	1	III\\		g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
7	7	26	2.0	1/2	1/2	4/4	5	1	iii/III		g	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
8	8	28	2.0	0	0	4/4	5	1	V/III		g	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
8	8	30	2.0	1/2	1/2	4/4	5	1	iii/III		g	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
9	9	32	1.0	0	0	4/4	5	1	ii/III		g	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
9	9	33	1.0	1/4	1/4	4/4	5	1	viio6/III		g	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
9	9	34	2.0	1/2	1/2	4/4	5	1	III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
10	10	36	2.0	0	0	4/4	5	1	VIM7		g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
10	10	38	2.0	1/2	1/2	4/4	5	1	ii%43		g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
11	11	40	2.0	0	0	4/4	5	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
11	11	42	2.0	1/2	1/2	4/4	5	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
12	12	44	1.0	0	0	4/4	5	1	v(4)		g	i		v(4)	v			4				m	1	1	1, 0, 2		1	1
12	12	45	3.0	1/4	1/4	4/4	5	1	v\\		g	i		v	v						\\	m	1	1	1, -2, 2		1	1
13	13	48	2.0	0	0	4/4	5	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
13	13	50	2.0	1/2	1/2	4/4	5	1	iii/VII		g	i		iii/VII	iii				VII			m	1	1	2, -1, 3		2	2
14	14	52	2.0	0	0	4/4	5	1	V/VII		g	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
14	14	54	2.0	1/2	1/2	4/4	5	1	iii/VII		g	i		iii/VII	iii				VII			m	1	1	2, -1, 3		2	2
15	15	56	1.0	0	0	4/4	5	1	ii/VII		g	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
15	15	57	1.0	1/4	1/4	4/4	5	1	viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
15	15	58	2.0	1/2	1/2	4/4	5	1	VII6		g	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
16	16	60	2.0	0	0	4/4	5	1	VIM7/v		g	i		VIM7/v	VI	M	7		v			MM7	1	1	-3, 1, -2, 2		-3	-3
16	16	62	2.0	1/2	1/2	4/4	5	1	ii%43/v		g	i		ii%43/v	ii	%	43		v			%7	1	1	-3, 1, 3, 0		3	-3
17	17	64	2.0	0	0	4/4	5	1	V(6)/v		g	i		V(6)/v	V			6	v			M	1	1	2, 6, -2		2	2
17	17	66	2.0	1/2	1/2	4/4	5	1	V(64)/v		g	i		V(64)/v	V			64	v			M	1	1	2, 1, -2		2	2
18	18	68	2.0	0	0	4/4	5	1	V(4)/V		g	i		V(4)/V	V			4	V			M	1	1	2, 1, 3		2	2
18	18	70	2.0	1/2	1/2	4/4	5	1	V/V		g	i		V/V	V				V			M	1	1	2, 6, 3		2	2
19	19	72	2.0	0	0	4/4	5	1	V(6)		g	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
19	19	74	2.0	1/2	1/2	4/4	5	1	V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
20	20	76	2.0	0	0	4/4	5	1	V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
20	20	78	2.0	1/2	1/2	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
