mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
31	31	1/2	1/2	3/2	5	1	ii64		G	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
31	31	1	1	3/2	5	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
32	32	0	0	3/2	5	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
32	32	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
32	32	1	1	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
33	33	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	33	1/2	1/2	3/2	5	1	ii65		G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
33	33	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
34	34	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
35	35	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
36	36	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
36	36	1	1	3/2	5	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
37	37	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
37	37	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
38	38	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
38	38	1/2	1/2	3/2	5	1	vi7		G	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
38	38	1	1	3/2	5	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
39	39	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
39	39	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
40	40	0	0	3/2	5	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
40	40	3/4	3/4	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
40	40	1	1	3/2	5	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	5/4	5/4	3/2	5	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
41	41	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
41	41	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
42	42	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	1/2	1/2	3/2	5	1	ii65		G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
42	42	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
43	43	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
44	44	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
45	45	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
45	45	1/2	1/2	3/2	5	1	V7/IV		G	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
45	45	1	1	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	46	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
46	46	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
47	47	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
47	47	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
47	47	3/4	3/4	3/2	5	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
47	47	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
48	48	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
48	48	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
49	49	0	0	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
49	49	1	1	3/2	5	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
50	50	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
50	50	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
50	50	1	1	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
51	51	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
51	51	1/2	1/2	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
51	51	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
52	52	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
52	52	1	1	3/2	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
53	53	0	0	3/2	5	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	53	1	1	3/2	5	1	V43/ii		G	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
54	54	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
54	54	1	1	3/2	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
55	55	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
55	55	1	1	3/2	5	1	V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
56	56	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
56	56	1	1	3/2	5	1	V7/ii		G	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
57	57	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
57	57	1	1	3/2	5	1	#viio/ii		G	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
57	57	5/4	5/4	3/2	5	1	V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
58	58	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
58	58	1	1	3/2	5	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
58	58	5/4	5/4	3/2	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
59	59	0	0	3/2	5	1	ii\\		G	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
59	59	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
60	60	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
60	60	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
61	61	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
61	61	1	1	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	62	0	0	3/2	5	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
62	62	1/4	1/4	3/2	5	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
62	62	3/4	3/4	3/2	5	1	vi7		G	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
62	62	1	1	3/2	5	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
63	63	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
63	63	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
63	63	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
64	64	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
64	64	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
65	65	0	0	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
65	65	1/2	1/2	3/2	5	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
65	65	1	1	3/2	5	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	5/4	5/4	3/2	5	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
66	66	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
66	66	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
66	66	1	1	3/2	5	1	viio6(2)		G	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
66	66	5/4	5/4	3/2	5	1	V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
67	67	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
67	67	1/2	1/2	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
67	67	1	1	3/2	5	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
67	67	11/8	11/8	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
68	68	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
69	69	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
70	70	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
70	70	1/2	1/2	3/2	5	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
70	70	1	1	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
71	71	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
71	71	1	1	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
72	72	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
72	72	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
72	72	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
73	73	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
73	73	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
74	74	0	0	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
74	74	1/2	1/2	3/2	5	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
74	74	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
75	75	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
75	75	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
75	75	1	1	3/2	5	1	ii7		G	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
76	76	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
76	76	1/2	1/2	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
76	76	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
77	77	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
78	78	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
78	78	1	1	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
78	78	5/4	5/4	3/2	5	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
79	79	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
79	79	1	1	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
80	80	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
80	80	1	1	3/2	5	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
81	81	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
81	81	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
81	81	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
82	82	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
82	82	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
83	83	0	0	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
83	83	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
84	84	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
84	84	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
84	84	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
85	85	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
85	85	1/2	1/2	3/2	5	1	IV(9)		G	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
85	85	3/4	3/4	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
85	85	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
86	86	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
86	86	1	1	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
87	87	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
87	87	1/2	1/2	3/2	5	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
87	87	1	1	3/2	5	1	#viio6/ii		G	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
88	88	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
88	88	1	1	3/2	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
89	89	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
89	89	1	1	3/2	5	1	#viio/ii		G	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
90	90	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
90	90	1	1	3/2	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
91	91	0	0	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
91	91	1	1	3/2	5	1	V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
92	92	0	0	3/2	5	1	#vio6/ii		G	I		#vio6/ii	#vi	o	6		ii			o	0	0	2, -1, 5		5	2
92	92	1/2	1/2	3/2	5	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
92	92	1	1	3/2	5	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
93	93	0	0	3/2	5	1	ii\\		G	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
93	93	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
94	94	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
94	94	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
95	95	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
95	95	1	1	3/2	5	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
96	96	0	0	3/2	5	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
96	96	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
96	96	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
97	97	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
97	97	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
97	97	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
98	98	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
98	98	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
99	99	0	0	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
99	99	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
99	99	5/4	5/4	3/2	5	1	iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
100	100	0	0	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
100	100	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
100	100	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
101	101	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	101	1/2	1/2	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
101	101	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
102	102	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
103	103	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
104	104	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
104	104	1	1	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
105	105	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
105	105	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
106	106	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
106	106	1/2	1/2	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
106	106	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
107	107	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
107	107	1	1	3/2	5	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
108	108	0	0	3/2	5	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
108	108	1/2	1/2	3/2	5	1	ii64		G	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
108	108	1	1	3/2	5	1	I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
109	109	0	0	3/2	5	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
109	109	1/2	1/2	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
109	109	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
110	110	0	0	3/2	5	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
110	110	1/2	1/2	3/2	5	1	ii65		G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
110	110	1	1	3/2	5	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
111	111	0	0	3/2	5	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
112	112	1	1	3/2	5	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
113	113	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
113	113	1	1	3/2	5	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
114	114	0	0	3/2	5	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
