mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	32	1/2	1/2	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
33	33	0	0	4/4	3	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
34	34	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	34	1/2	1/2	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
35	35	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
36	36	0	0	4/4	3	1	IV/IV		G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
36	36	1/2	1/2	4/4	3	1	ii/IV		G	I		ii/IV	ii				IV			m	0	0	1, -2, 2		1	1
36	36	3/4	3/4	4/4	3	1	viio/IV		G	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
37	37	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	3/4	3/4	4/4	3	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	38	0	0	4/4	3	1	IV/v		G	I		IV/v	IV				v			M	0	0	0, 4, 1		0	0
38	38	1/2	1/2	4/4	3	1	ii7/v		G	I		ii7/v	ii		7		v			mm7	0	0	3, 0, 4, 1		3	3
38	38	3/4	3/4	4/4	3	1	#viio6/v		G	I		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
39	39	0	0	4/4	3	1	v\\		G	I		v	v						\\	m	0	0	1, -2, 2		1	1
40	40	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
41	41	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	1/2	1/2	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
42	42	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
43	43	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
45	45	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	1/2	1/2	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
46	46	0	0	4/4	3	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	46	1/2	1/2	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
47	47	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
47	47	1/2	1/2	4/4	3	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
48	48	0	0	4/4	3	1	V7/v		G	I		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
48	48	1/2	1/2	4/4	3	1	V(64)/v		G	I		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
49	49	0	0	4/4	3	1	V(4)/V		G	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
49	49	1/2	1/2	4/4	3	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
50	50	0	0	4/4	3	1	V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
51	51	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
51	51	1/2	1/2	4/4	3	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
52	52	1/2	1/2	4/4	3	1	iii	I6	G	I		iii	iii							m	0	0	4, 1, 5		4	4
53	53	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
54	54	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
55	55	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
55	55	1/2	1/2	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
56	56	1/2	1/2	4/4	3	1	#viio6/ii		G	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
57	57	0	0	4/4	3	1	ii6(11)		G	I		ii6(11)	ii		6	11				m	0	0	-1, 3, 2	1	2	-1
57	57	1/2	1/2	4/4	3	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
57	57	3/4	3/4	4/4	3	1	iv7/ii		G	I		iv7/ii	iv		7		ii			mm7	0	0	1, -2, 2, -1		1	1
58	58	0	0	4/4	3	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
58	58	1/2	1/2	4/4	3	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
59	59	0	0	4/4	3	1	ii\\		G	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
59	59	1/2	1/2	4/4	3	1	ii/IV		G	I		ii/IV	ii				IV			m	0	0	1, -2, 2		1	1
60	60	1/2	1/2	4/4	3	1	iii/IV		G	I		iii/IV	iii				IV			m	0	0	3, 0, 4		3	3
61	61	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	62	0	0	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
62	62	1/4	1/4	4/4	3	1	V(64)/IV		G	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
62	62	1/2	1/2	4/4	3	1	V(4)/IV		G	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
62	62	3/4	3/4	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
63	63	0	0	4/4	3	1	IV\\		G	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
64	64	1/2	1/2	4/4	3	1	v		G	I		v	v							m	0	0	1, -2, 2		1	1
65	65	1/2	1/2	4/4	3	1	ii/v		G	I		ii/v	ii				v			m	0	0	3, 0, 4		3	3
66	66	0	0	4/4	3	1	v6(112)		G	I		v6(112)	v		6	112				m	0	0	-2, 2, 3	0	1	-2
66	66	1/2	1/2	4/4	3	1	v6		G	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
66	66	3/4	3/4	4/4	3	1	IV7/v		G	I		IV7/v	IV		7		v			Mm7	0	0	0, 4, 1, -2		0	0
67	67	0	0	4/4	3	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
67	67	1/4	1/4	4/4	3	1	V(4)/V		G	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
67	67	3/4	3/4	4/4	3	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
68	68	0	0	4/4	3	1	V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
68	68	1/2	1/2	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
69	69	1/2	1/2	4/4	3	1	vi6		G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
70	70	0	0	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
70	70	1/2	1/2	4/4	3	1	bVII6		G	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
71	71	0	0	4/4	3	1	bIII		G	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
71	71	1/2	1/2	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
72	72	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
72	72	1/2	1/2	4/4	3	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
73	73	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
73	73	1/2	1/2	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
74	74	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
75	75	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
75	75	1/4	1/4	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
75	75	3/4	3/4	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
76	76	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
77	77	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
77	77	1/2	1/2	4/4	3	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
78	78	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
78	78	1/2	1/2	4/4	3	1	IV(9)		G	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
79	79	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
80	80	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
