mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	7	51/2	51/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	46							
7	7	26	26	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	47							
7	7	27	27	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	48							
8	8	29	29	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	49	Eh-						
8	8	31	31	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	50	re						
8	8	63/2	63/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	51	und						
8	8	28	28	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	52							
8	8	30	30	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	53							
9	9	32	32	4.0	0	0	Chord	2/2	1	1	1	1	1	54	Stär-						
9	9	32	32	4.0	0	0	Chord	2/2	2	1	1	1	1	55	4						
10	10	36	36	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	56	ke,						
10	10	36	36	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	57							
10	10	73/2	73/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	58							
10	10	37	37	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	59							
10	10	75/2	75/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	60							
10	10	38	38	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	61							
10	10	39	39	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	62	5						
11	11	41	41	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	63	Eh-						
11	11	43	43	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	64	re						
11	11	87/2	87/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	65	und						
11	11	40	40	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	66							
11	11	42	42	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	67							
11	11	43	43	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	68							
12	12	44	44	4.0	0	0	Chord	2/2	1	1	1	1	1	69	Stär-						
12	12	44	44	4.0	0	0	Chord	2/2	2	1	1	1	1	70	4						
13	13	48	48	4.0	0	0	Chord	2/2	1	1	1	1	1	71	ke,						
13	13	48	48	4.0	0	0	Chord	2/2	2	1	1	1	1	72							
14	14	52	52	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	73	Al-						
14	14	53	53	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	74	le-						
14	14	54	54	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	75	lu-						
14	14	55	55	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	76	ja,						
14	14	56	56	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	77	Al-						
14	14	57	57	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	78	le-						
14	14	52	52	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	79							
14	14	54	54	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	80							
14	14	56	56	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	81							
15	15	58	58	4.0	0	0	Chord	3/2	1	1	1	1	1	82	lu-						
15	15	62	62	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	83	ja,						
15	15	58	58	4.0	0	0	Chord	3/2	2	1	1	1	1	84							
15	15	62	62	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	85							
16	16	64	64	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	86	Al-						
16	16	66	66	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	87	le-						
16	16	68	68	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	88	lu-						
16	16	64	64	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	89							
16	16	66	66	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	90							
16	16	68	68	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	91							
17	17	70	70	4.0	0	0	Chord	3/2	1	1	1	1	1	92	ja,						
17	17	70	70	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	93							
18	18	76	76	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	94	Al-						
18	18	77	77	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	95	le-						
18	18	78	78	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	96	lu-						
18	18	79	79	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	97	ja,						
18	18	80	80	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	98	Al-						
18	18	81	81	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	99	le-						
18	18	76	76	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	100							
18	18	78	78	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	101							
18	18	80	80	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	102							
19	19	82	82	4.0	0	0	Chord	3/2	1	1	1	1	1	103	lu-						
19	19	86	86	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	104	ja,						
19	19	82	82	4.0	0	0	Chord	3/2	2	1	1	1	1	105							
19	19	86	86	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	106							
20	20	88	88	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	107	Al-						
20	20	90	90	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	108	le-						
20	20	92	92	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	109	lu-						
20	20	88	88	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	110							
20	20	90	90	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	111							
20	20	92	92	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	112							
21	21	94	94	4.0	0	0	Chord	3/2	1	1	1	1	1	113	ja,						
21	21	94	94	4.0	0	0	Chord	3/2	2	1	1	1	1	114							
22	22	100	100	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	115	Al-						
22	22	101	101	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	116	le-						
22	22	102	102	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	117	lu-						
22	22	103	103	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	118	ja,						
22	22	104	104	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	119	Al-						
22	22	105	105	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	120	le-						
22	22	100	100	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	121							
22	22	102	102	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	122							
22	22	104	104	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	123							
23	23	106	106	4.0	0	0	Chord	3/2	1	1	1	1	1	124	lu-						
23	23	110	110	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	125	ja,						
23	23	106	106	4.0	0	0	Chord	3/2	2	1	1	1	1	126							
23	23	110	110	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	127							
24	24	112	112	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	128	Al-						
24	24	114	114	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	129	le-						
24	24	117	117	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	130	lu-						
24	24	112	112	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	131							
24	24	114	114	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	132							
25	25	118	118	4.0	0	0	Chord	2/2	1	1	1	1	1	133	ja-						
25	25	118	118	4.0	0	0	Chord	2/2	2	1	1	1	1	134							
26	26	245/2	245/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	135	Bringt						
26	26	123	123	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	136	her						
26	26	247/2	247/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	137	dem						
26	26	124	124	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	138	Her-						
26	26	122	122	4.0	0	0	Chord	2/2	2	1	1	1	1	139							
27	27	126	126	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	140	ren,						
27	27	253/2	253/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	141	bringt						
27	27	127	127	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	142	her						
27	27	255/2	255/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	143	derm						
27	27	128	128	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	144	Her-						
27	27	126	126	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	145							
27	27	128	128	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	146							
27	27	257/2	257/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	147							
27	27	129	129	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	148							
27	27	259/2	259/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	149							
28	28	130	130	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	150	ren						
28	28	132	132	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	151	Eh-						
28	28	133	133	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	152	re						
28	28	130	130	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	153							
28	28	131	131	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	154							
28	28	132	132	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	155							
28	28	133	133	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	156							
29	29	134	134	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	157	sei-						
29	29	136	136	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	158	nes						
29	29	134	134	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	159							
29	29	136	136	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	160							
30	30	138	138	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	161	Na-						0
30	30	141	141	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	162							0
30	30	138	138	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	163							
30	30	279/2	279/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	164							
30	30	140	140	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	165							
30	30	141	141	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	166							
31	31	142	142	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	167							0
31	31	143	143	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	168							0
31	31	145	145	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	169							
31	31	142	142	4.0	0	0	Chord	2/2	2	1	1	1	1	170	    4						
32	32	146	146	4.0	0	0	Chord	2/2	1	1	1	1	1	171	mens,						
32	32	146	146	4.0	0	0	Chord	2/2	2	1	1	1	1	172							
33	33	151	151	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	173	be-						
33	33	303/2	303/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	174	tet						
33	33	152	152	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	175	an-						
33	33	153	153	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	176	den						
33	33	150	150	4.0	0	0	Chord	2/2	2	1	1	1	1	177							
34	34	154	154	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	178	Her-						1
34	34	156	156	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	179							1
34	34	313/2	313/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	180							1
34	34	627/4	627/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	181							1
34	34	157	157	0.75	3/4	3/4	Chord	2/2	1	1	3/16	1/8	3/2	182							1
34	34	631/4	631/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	183							
34	34	154	154	4.0	0	0	Chord	2/2	2	1	1	1	1	184							
35	35	158	158	4.0	0	0	Chord	2/2	1	1	1	1	1	185	ren,						
35	35	158	158	4.0	0	0	Chord	2/2	2	1	1	1	1	186							
36	36	163	163	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	187	be-						
36	36	327/2	327/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	188	tet						
36	36	164	164	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	189	an						
36	36	165	165	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	190	den						
36	36	162	162	4.0	0	0	Chord	2/2	2	1	1	1	1	191							
37	37	166	166	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	192	Her-						2
37	37	168	168	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	193							2
37	37	337/2	337/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	194							2
37	37	675/4	675/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	195							2
37	37	169	169	0.75	3/4	3/4	Chord	2/2	1	1	3/16	1/8	3/2	196							2
37	37	679/4	679/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	197							2
37	37	166	166	4.0	0	0	Chord	2/2	2	1	1	1	1	198							
38	38	170	170	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	199							2
38	38	341/2	341/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	200							2
38	38	683/4	683/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	201							2
38	38	171	171	0.75	1/4	1/4	Chord	2/2	1	1	3/16	1/8	3/2	202							2
38	38	687/4	687/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	203							2
38	38	172	172	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	204							2
38	38	345/2	345/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	205							2
38	38	691/4	691/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	206							2
38	38	173	173	0.75	3/4	3/4	Chord	2/2	1	1	3/16	1/8	3/2	207							2
38	38	695/4	695/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	208							2
38	38	170	170	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	209	5       6						
38	38	172	172	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	210	5        6						
39	39	174	174	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	211							2
39	39	349/2	349/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	212							2
39	39	699/4	699/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	213							2
39	39	175	175	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	214							2
39	39	177	177	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	215							
39	39	174	174	4.0	0	0	Chord	2/2	2	1	1	1	1	216	3          4         3						
40	40	178	178	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	217	ren						
40	40	181	181	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	218	un						
40	40	178	178	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	219							
40	40	180	180	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	220							
41	41	182	182	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	221	hei-						
41	41	185	185	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	222	li-						
41	41	371/2	371/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	223	gen						
41	41	182	182	4.0	0	0	Chord	2/2	2	1	1	1	1	224							
42	42	186	186	4.0	0	0	Chord	2/2	1	1	1	1	1	225	Schmuck,						
42	42	186	186	4.0	0	0	Chord	2/2	2	1	1	1	1	226							
43	43	190	190	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	227	Al-						
43	43	191	191	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	228	le-						
43	43	192	192	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	229	lu-						
43	43	193	193	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	230	ja,						
43	43	194	194	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	231	Al-						
43	43	195	195	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	232	le-						
43	43	190	190	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	233							
43	43	192	192	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	234							
43	43	194	194	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	235							
44	44	196	196	4.0	0	0	Chord	3/2	1	1	1	1	1	236	lu-						
44	44	200	200	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	237	ja,						
44	44	196	196	4.0	0	0	Chord	3/2	2	1	1	1	1	238							
44	44	200	200	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	239							
45	45	202	202	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	240	Al-						
45	45	204	204	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	241	le-						
45	45	206	206	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	242	lu-						
45	45	202	202	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	243							
45	45	204	204	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	244							
45	45	206	206	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	245							
46	46	208	208	4.0	0	0	Chord	3/2	1	1	1	1	1	246	ja,						
46	46	208	208	4.0	0	0	Chord	3/2	2	1	1	1	1	247							
47	47	214	214	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	248	Al-						
47	47	215	215	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	249	le-						
47	47	216	216	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	250	lu-						
47	47	217	217	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	251	ja,						
47	47	218	218	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	252	Al-						
47	47	219	219	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	253	le-						
47	47	214	214	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	254							
47	47	216	216	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	255							
47	47	218	218	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	256							
48	48	220	220	4.0	0	0	Chord	3/2	1	1	1	1	1	257	lu-						
48	48	224	224	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	258	ja,						
48	48	220	220	4.0	0	0	Chord	3/2	2	1	1	1	1	259							
48	48	224	224	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	260							
49	49	226	226	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	261	Al-						
49	49	228	228	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	262	le-						
49	49	230	230	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	263	lu-						
49	49	226	226	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	264							
49	49	228	228	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	265							
49	49	230	230	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	266							
50	50	232	232	4.0	0	0	Chord	3/2	1	1	1	1	1	267	ja,						
50	50	232	232	4.0	0	0	Chord	3/2	2	1	1	1	1	268							
51	51	238	238	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	269	Al-						
51	51	239	239	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	270	le-						
51	51	240	240	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	271	lu-						
51	51	241	241	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	272	ja,						
51	51	242	242	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	273	Al-						
51	51	243	243	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	274	le-						
51	51	238	238	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	275							
51	51	240	240	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	276							
51	51	242	242	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	277							
52	52	244	244	4.0	0	0	Chord	3/2	1	1	1	1	1	278	lu-						
52	52	248	248	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	279	ja,						
52	52	244	244	4.0	0	0	Chord	3/2	2	1	1	1	1	280							
52	52	248	248	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	281							
53	53	250	250	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	282	Al-						
53	53	252	252	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	283	le-						
53	53	255	255	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	284	lu-						
53	53	250	250	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	285							
53	53	252	252	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	286							
54	54	256	256	4.0	0	0	Chord	2/2	1	1	1	1	1	287	ja-						
54	54	256	256	4.0	0	0	Chord	2/2	2	1	1	1	1	288							
55	55	263	263	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	289	Al-						
55	55	527/2	527/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	290	le						
55	55	260	260	4.0	0	0	Chord	2/2	2	1	1	1	1	291							
56	56	264	264	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	292	Lan-						
56	56	266	266	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	293	de						
56	56	264	264	4.0	0	0	Chord	2/2	2	1	1	1	1	294							
57	57	269	269	1.5	1/4	1/4	Chord	2/2	1	1	3/8	1/4	3/2	295	be-						
57	57	541/2	541/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	296	ten						
57	57	271	271	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	297	dich						
57	57	268	268	4.0	0	0	Chord	2/2	2	1	1	1	1	298							
58	58	272	272	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	299	an						
58	58	275	275	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	300	und						
58	58	551/2	551/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	301	lob-						
58	58	272	272	4.0	0	0	Chord	2/2	2	1	1	1	1	302							
