mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	28	28	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	33								
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	34								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	35	lo-							
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	36	ren,							
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37	der							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38	zu							
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	39								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	40								
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	41								
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	42	bet							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	43	den							
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	44	Zi-							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	45	on							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	46	woh-							1
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	47								
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	48								
11	11	40	40	4.0	0	0	Chord	4/4	1	1	1	1	1	49	Her-							
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	50								1
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	51								
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	52	4							
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	53								
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	54	ren,							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	55	lo-							
12	12	44	44	4.0	0	0	Chord	4/4	2	1	1	1	1	56	net,							
12	12	44	44	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	57								
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	58								
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	59								
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	60	bet							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	61	den							
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	62	lo-							
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	63								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	64								
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	65	Her-							2
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	66								2
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	67								
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	68	bet							
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	69	den							
14	14	52	52	4.0	0	0	Chord	4/4	3	1	1	1	1	70	         4							
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	71								2
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	72								
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1	1	1	73	Her-							
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	74								
16	16	60	60	4.0	0	0	Chord	4/4	1	1	1	1	1	75	ren,							
16	16	60	60	4.0	0	0	Chord	4/4	2	1	1	1	1	76	ren,							
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	77								
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	78								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	79								
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	80	der							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	81	zu							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	82	Zi-							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	83	on							
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	84								
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	85								
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	86								
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	87								
18	18	68	68	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	88	woh-							3
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	89								3
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	90								3
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91	der							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	92	zu							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	93	Zi-							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	94	on							
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	95								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	96								
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	97								3
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	98								
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	99	woh-							
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	100	4							
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	101	3							
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	102	net,							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	103	der							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	104	zu							
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	105	net,							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	106	lo-							
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	107								
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	108								
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	109								
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	110								
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	111	Zi-							
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	112	on							
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	113	woh-							4
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	114								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	115	bet							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	116	den							
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	117								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	118								
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	119								4
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	120								
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	121	Her-							
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	122	4							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	123	3							
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1	1	1	124	net,							
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	125	ren,							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	126	der							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127	zu							
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	128								
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	129	der							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	130	zu							
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	131	Zi-							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	132	on							
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	133	woh-							
24	24	92	92	4.0	0	0	Chord	4/4	3	1	1	1	1	134								
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	135	Zi-							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	136	on							
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	137	woh-							
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	138	net,							
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	139								
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	140								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	141								
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	142	net,							
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	143	der							
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	144	zu							
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	145	der							
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	146	zu							
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	147	Zi-							
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	148	on							
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	149	6							
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	150								
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	151								
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152	Zi-							
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	153	on							
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	154	woh-							5
27	27	107	107	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	155								5
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	156								5
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1	1	1	157	woh-							6
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	158								
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	159								
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	160								
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	161								6
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	162								
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	163	4							
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164								
29	29	112	112	4.0	0	0	Chord	4/4	1	1	1	1	1	165	net,							
29	29	112	112	4.0	0	0	Chord	4/4	2	1	1	1	1	166	net,							
29	29	112	112	4.0	0	0	Chord	4/4	3	1	1	1	1	167								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	168	ver-							
30	30	116	116	4.0	0	0	Chord	4/4	3	1	1	1	1	169								
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	170	kün-							
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	171	di-							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	172	get							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	173	un-							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	174	ter							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	175	den							
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	176								
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	177								
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	178	Leu-							
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179	ten							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	180	sein							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	181	ver-							
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	182								
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	183								
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	184	Thun,							
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	185	kiin-							
33	33	129	129	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	186	di-							
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	187	get							
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	188	un-							
33	33	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	189	ter							
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	190	den							
33	33	128	128	4.0	0	0	Chord	4/4	3	1	1	1	1	191								
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	192	ver-							
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	193	Leu-							
34	34	134	134	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	194	ten							
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	195	sein							
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	196								
34	34	134	134	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	197								
35	35	136	136	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	198	kün-							
35	35	137	137	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	199	di-							
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	200	get							
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	201	un-							
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	202	ter							
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	203	den							
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	204	Thun,							
35	35	136	136	4.0	0	0	Chord	4/4	3	1	1	1	1	205								
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	206	Leu-							
36	36	142	142	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	207	ten							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	208	sein							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	209	ver-							
36	36	140	140	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	210								
36	36	142	142	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	211	5							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	212	6							
37	37	144	144	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	213	Thun,							
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	214	un-							
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	215	ter							
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	216	den							
37	37	144	144	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	217	kün-							
37	37	145	145	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	218	di-							
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	219	get							
37	37	146	146	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	220	un-							
37	37	147	147	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	221	ter							
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	222	den							
37	37	144	144	4.0	0	0	Chord	4/4	3	1	1	1	1	223								
38	38	148	148	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	224	Leu-							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	225	ten							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	226	sein							
38	38	148	148	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	227	Leu-							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	228	ten							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	229	sein							
38	38	148	148	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	230								
38	38	150	150	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	231	7							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	232	6							
39	39	152	152	4.0	0	0	Chord	4/4	1	1	1	1	1	233	Thun,							
39	39	152	152	4.0	0	0	Chord	4/4	2	1	1	1	1	234	Thun,							
39	39	152	152	4.0	0	0	Chord	4/4	3	1	1	1	1	235								
40	40	158	158	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	236	denn							
40	40	156	156	4.0	0	0	Chord	4/4	3	1	1	1	1	237								
41	41	160	160	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	238								
41	41	162	162	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	239	er							
41	41	163	163	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	240	ge-							
41	41	160	160	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	241								
41	41	162	162	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	242								
42	42	164	164	4.0	0	0	Chord	4/4	1	1	1	1	1	243	den-							
42	42	164	164	4.0	0	0	Chord	4/4	3	1	1	1	1	244								
43	43	168	168	4.0	0	0	Chord	4/4	1	1	1	1	1	245	ket,							
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	246	denn							
43	43	168	168	4.0	0	0	Chord	4/4	3	1	1	1	1	247								
44	44	174	174	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	248	denn							
44	44	172	172	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	249								
44	44	174	174	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	250	er							
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	251	ge-							
44	44	172	172	4.0	0	0	Chord	4/4	3	1	1	1	1	252								
45	45	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	253	er							
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	254	ge-							
45	45	178	178	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	255	den-							
45	45	176	176	4.0	0	0	Chord	4/4	2	1	1	1	1	256	den-							
45	45	176	176	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	257								
45	45	178	178	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	258								
46	46	180	180	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	259								
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	260	ket							
46	46	180	180	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	261	ket							
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	262	und							
46	46	180	180	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	263								
46	46	182	182	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	264								
47	47	185	185	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	265	und							
47	47	186	186	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	266	fra-							
47	47	184	184	4.0	0	0	Chord	4/4	2	1	1	1	1	267	fra-							
47	47	184	184	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	268								
47	47	186	186	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	269	6							
48	48	188	188	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	270								
48	48	189	189	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	271	get							
48	48	190	190	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	272	nach							
48	48	188	188	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	273								
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	274	get							
48	48	190	190	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	275	nach							
48	48	188	188	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	276	7							
48	48	190	190	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	277	6	4						
49	49	192	192	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	278	ih-							
49	49	194	194	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	279	rem							
49	49	192	192	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	280	ih-							
49	49	194	194	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	281	rem							
49	49	192	192	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	282	4							
49	49	194	194	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	283								
50	50	196	196	4.0	0	0	Chord	4/4	1	1	1	1	1	284	Blut,							
50	50	196	196	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	285	Blut,							
50	50	197	197	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	286	er							
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	287	ver-							
50	50	199	199	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	288	gis-							
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	289	set							
50	50	196	196	4.0	0	0	Chord	4/4	3	1	1	1	1	290								
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	291	nicht							
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	292	des							
51	51	202	202	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	293	Schrei-							
51	51	200	200	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	294								
51	51	202	202	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	295								
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	296	ens,							
52	52	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	297	des							
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	298	Schrei-							
52	52	204	204	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	299								
52	52	206	206	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	300								
53	53	208	208	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	301								
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	302	ens							
53	53	211	211	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	303	der							
