mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	33							
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1	1	1	34	Chri-						
8	8	28	28	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	35	3						
8	8	29	29	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	36	4						
8	8	31	31	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	37	3						
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1	1	1	38	sti,						
9	9	32	32	4.0	0	0	Chord	4/4	3	1	1	1	1	39							
10	10	36	36	4.0	0	0	Chord	4/4	2	1	1	1	1	40	Ich						
10	10	36	36	4.0	0	0	Chord	4/4	3	1	1	1	1	41							
11	11	40	40	4.0	0	0	Chord	4/4	1	1	1	1	1	42	ich						
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	43	beu-						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	44	ge						
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	45							
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	46	6						
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	47	beu-						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	48	ge						
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	49	mei-						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	50	ne,						
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	51							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	52							
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	53	mei-						
13	13	48	48	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	54	mei-						0
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	55							0
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	56							0
13	13	48	48	4.0	0	0	Chord	4/4	3	1	1	1	1	57							
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1	1	1	58	ne						
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	60	ne						
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	61	4						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	62							
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	63	Knie						
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1	1	1	64	Knie						
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	65							
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	66	ge-						
16	16	61	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	67	gen						
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	68	dem						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	69	Va-						
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	70							
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	71							
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	72							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	73							
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	74	ter						
17	17	65	65	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	75	un-						
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76	sers						
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	77							
17	17	65	65	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	78							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	79							
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	80	Her-						
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	81	ren						
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	82	Je-						
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83	su						
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	84							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	85							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	86							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	87							
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	88	Chri-						
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	89							
19	19	73	73	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	90	4						
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	91							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	92	ge-						
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	93	gen						
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	94	dem						
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95	sti,						
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	96							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	97							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	98							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	99							
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100	Va-						
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	101	ter						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	102	un-						
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103	ge-						
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	104	gen						
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	105	dem						
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	106	Va-						
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	107							
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	108							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	109	6						
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110							
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111	sers,						
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112	un-						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113	sers						
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114	ter						
22	22	85	85	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	115	un-						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	116	sers						
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	117	5						
22	22	85	85	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	118							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	119							
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	120	Her-						
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	121	ren						
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	122	Je-						
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	123	su						
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124	Her-						
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125	ren						
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	126	Je-						
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127	su						
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	128							
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	129							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	130							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	131							
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132	Chri-						1
24	24	93	93	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	133							1
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134							
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	135	Chri-						
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	136							
24	24	93	93	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	137	4						
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	138							
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1	1	1	139	sti,						
25	25	96	96	4.0	0	0	Chord	4/4	2	1	1	1	1	140	sti,						
25	25	96	96	4.0	0	0	Chord	4/4	3	1	1	1	1	141							
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	142	der						
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	143	der						
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144	der						
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	145	der						
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	146							
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	147							
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	148	rech-						
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	149	te						
27	27	106	106	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	150	Va-						
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	151	ter						
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	152	rech-						
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	153	te						
27	27	106	106	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	154	Va-						
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	155	ter						
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	156							
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	157							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	158							
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	159	ist,						
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	160	ist						
28	28	109	109	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	161	ü-						
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	162	ber						
28	28	110	110	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	163	al-						
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	164	les						
28	28	111	111	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	165	was						
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	166	da						
28	28	108	108	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	167							
28	28	109	109	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	168							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	169							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	170							
29	29	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	171	der						
29	29	113	113	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	172	der						
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	173	rech-						
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	174	te						
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175	Kin-						
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176	der						
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	177	hei-						2
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	178							2
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	179							
29	29	114	114	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	180							
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	181							
30	30	116	116	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	182	Va-						
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	183	ter						
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	184	ist						
30	30	119	119	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	185	ü-						
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	186	ber						
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	187							2
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	188							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	189	sset,						
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	190	4						
30	30	117	117	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	191							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	192							
31	31	120	120	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	193	al-						
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	194	les						
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	195	was						
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	196	da						
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	197	Kin-						
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	198	der						
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	199							
31	31	121	121	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	200							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	201							
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	202							
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	203	hei-						
32	32	125	125	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	204	ü-						
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	205	ber						
32	32	126	126	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	206	al-						
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	207	les						
32	32	127	127	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	208	was						
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	209	da						
32	32	124	124	4.0	0	0	Chord	4/4	3	1	1	1	1	210							
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	211	sset						
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	212	Kin-						
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	213	der						
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	214	hei-						
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	215							
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	216							
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	217	sset						
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	218	im						
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	219							
34	34	134	134	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	220							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221	im						
35	35	136	136	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	222	Him-						
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	223	mel						
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	224	und						
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	225	auf						
35	35	136	136	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	226							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	227							
36	36	140	140	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	228	Him-						
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	229	mel						
36	36	142	142	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	230	und						
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	231	auf						
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	232	Er-						
36	36	141	141	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	233	den,						
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	234	im						
36	36	140	140	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	235							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	236							
37	37	144	144	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	237	Er-						
37	37	145	145	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	238	den,						
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	239	im						
37	37	144	144	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	240	Him-						
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	241	mel						
37	37	146	146	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	242	und						
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	243	auf						
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	244							
37	37	146	146	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	245							
37	37	147	147	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	246							
38	38	148	148	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	247	Him-						
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	248	mel						
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	249	und						
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	250	auf						
38	38	148	148	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	251	Er-						
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	252							
38	38	148	148	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	253							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	254							
39	39	152	152	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	255	Er-						3
39	39	154	154	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	256							3
39	39	309/2	309/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	257							3
39	39	619/4	619/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	258							3
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	259							3
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	260							
39	39	152	152	4.0	0	0	Chord	4/4	2	1	1	1	1	261							
39	39	152	152	4.0	0	0	Chord	4/4	3	1	1	1	1	262							
40	40	156	156	4.0	0	0	Chord	4/4	1	1	1	1	1	263	den,						
40	40	156	156	4.0	0	0	Chord	4/4	2	1	1	1	1	264	den,						
40	40	156	156	4.0	0	0	Chord	4/4	3	1	1	1	1	265							
41	41	161	161	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	266	dass						
41	41	162	162	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	267	er						
41	41	163	163	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	268	euch						
41	41	160	160	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	269							
41	41	162	162	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	270							
41	41	163	163	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	271							
42	42	164	164	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	272	Kraft						
42	42	166	166	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	273	ge-						
42	42	164	164	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	274							
42	42	166	166	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	275							
43	43	168	168	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	276	be						
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	277	durch						
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	278	den						
43	43	168	168	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	279							
43	43	171	171	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	280							
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	281							
44	44	172	172	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	282	Reich-						
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	283	thum						
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	284	sei-						
44	44	175	175	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	285	ner						
44	44	172	172	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	286							
44	44	173	173	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	287							
44	44	174	174	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	288							
44	44	175	175	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	289							
45	45	176	176	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	290	Herr-						
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	291	lich-						
45	45	178	178	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	292	keit,						
45	45	176	176	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	293							
45	45	178	178	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	294							
46	46	181	181	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	295	stark						
46	46	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	296	zu						
46	46	180	180	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	297							
46	46	183	183	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	298							
47	47	184	184	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	299	wer-						4
