mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	4	12	12	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	24									
4	4	13	13	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	25									
4	4	14	14	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	26									
5	5	16	16	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	27	men								
5	5	17	17	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	28	und								
5	5	19	19	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	29	in								
5	5	16	16	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	30									
5	5	17	17	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	31									
5	5	19	19	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	32									
6	6	20	20	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	33									
6	6	21	21	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	34	der								
6	6	23	23	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	35	Ge-								
6	6	20	20	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	36									
6	6	21	21	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	37	6								
6	6	22	22	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	38	      4								
7	7	24	24	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	39	mei-								
7	7	26	26	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	40	ne.								
7	7	24	24	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	41	4								
7	7	26	26	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	42									
8	8	29	29	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	43	Gross								
8	8	30	30	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	44	sind								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	45	die								
8	8	31	31	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	46	Wer-								
8	8	28	28	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	47									
8	8	31	31	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	48									
9	9	32	32	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	49	ke								
9	9	33	33	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	50	des								
9	9	34	34	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	51	Her-								
9	9	32	32	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	52									
9	9	33	33	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	53									
9	9	34	34	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	54									
10	10	36	36	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	55	ren,								
10	10	37	37	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	56	wer								
10	10	39	39	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	57	ihr								
10	10	36	36	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	58									
10	10	37	37	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	59									
10	10	39	39	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	60									
11	11	40	40	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	61	ach-								0
11	11	43	43	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	62									0
11	11	87/2	87/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	63									
11	11	40	40	4.0	0	0	Chord	2/2	2	1	1	1	1	64									
12	12	44	44	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	65	tet								
12	12	44	44	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	66									
12	12	46	46	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	67									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	68									
12	12	47	47	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	69									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	70									
13	13	48	48	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	71	der								
13	13	97/2	97/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	72	hat								
13	13	49	49	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	73	ei-								
13	13	99/2	99/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	74	tel								
13	13	50	50	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	75	Lust								
13	13	51	51	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	76	dran,								
13	13	48	48	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	77									
13	13	50	50	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	78									
14	14	52	52	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	79	der								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	80	hat								
14	14	53	53	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	81	ei-								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	82	tel,								
14	14	54	54	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	83	der								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	84	hat								
14	14	55	55	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	85	ei-								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	86	tel								
14	14	52	52	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	87									
14	14	54	54	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	88									
15	15	56	56	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	89	Lust								1
15	15	113/2	113/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	90									1
15	15	227/4	227/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	91									1
15	15	57	57	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	92									1
15	15	59	59	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	93									
15	15	56	56	4.0	0	0	Chord	2/2	2	1	1	1	1	94									
16	16	60	60	4.0	0	0	Chord	2/2	1	1	1	1	1	95	dran,								
16	16	60	60	4.0	0	0	Chord	2/2	2	1	1	1	1	96									
17	17	65	65	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	97	was								
17	17	131/2	131/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	98	er								
17	17	66	66	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	99	ord-								
17	17	64	64	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	100									
17	17	66	66	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	101									
18	18	68	68	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	102	net,								
18	18	69	69	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	103	das								
18	18	139/2	139/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	104	ist								
18	18	70	70	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	105	löb-								
18	18	71	71	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	106	lich								
18	18	143/2	143/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	107	und								
18	18	68	68	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	108									
18	18	70	70	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	109									
19	19	72	72	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	110	herr-								
19	19	74	74	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	111	lich,								
19	19	72	72	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	112									
19	19	74	74	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	113									
20	20	77	77	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	114	und								
20	20	78	78	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	115	sei-								
20	20	79	79	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	116	ne								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	117	Ge-								
20	20	76	76	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	118									
20	20	78	78	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	119									
20	20	79	79	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	120									
21	21	80	80	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	121	rech-								
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	122	tig-								
21	21	82	82	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	123	keit								
21	21	80	80	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	124									
21	21	82	82	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	125									
22	22	85	85	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	126	wäh-								
22	22	87	87	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	127	ret								2
22	22	349/4	349/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	128									2
22	22	175/2	175/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	129									2
22	22	351/4	351/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	130									
22	22	84	84	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	131									
22	22	86	86	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	132									
23	23	88	88	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	133	e-								
23	23	91	91	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	134	wig-								
23	23	88	88	4.0	0	0	Chord	2/2	2	1	1	1	1	135									
24	24	92	92	4.0	0	0	Chord	2/2	1	1	1	1	1	136	lich.								
24	24	92	92	4.0	0	0	Chord	2/2	2	1	1	1	1	137									
25	25	98	98	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	138	Er								
25	25	99	99	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	139	hat								
25	25	96	96	4.0	0	0	Chord	2/2	2	1	1	1	1	140									
26	26	100	100	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	141	ein								
26	26	101	101	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	142	Ge-								
26	26	102	102	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	143	dächt-								
26	26	100	100	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	144									
26	26	102	102	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	145									
27	27	104	104	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	146									
27	27	105	105	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	147	niss								
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	148	ge-								
27	27	106	106	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	149	stif-								
27	27	104	104	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	150									
27	27	105	105	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	151									
27	27	106	106	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	152									
28	28	108	108	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	153	tet								
28	28	111	111	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	154	sei-								3
28	28	108	108	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	155									
28	28	110	110	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	156									
29	29	112	112	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	157									3
29	29	225/2	225/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	158									3
29	29	113	113	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	159									3
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	160									3
29	29	114	114	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	161									3
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	162									3
29	29	115	115	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	163									3
29	29	112	112	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	164									
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	165									
29	29	114	114	1.5	1/2	1/2	Chord	2/2	2	1	3/8	1/4	3/2	166									
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	167									
30	30	116	116	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	168									
30	30	117	117	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	169	ner								
30	30	118	118	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	170	Wun-								
30	30	116	116	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	171									
30	30	117	117	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	172									
30	30	118	118	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	173	6								
31	31	120	120	4.0	0	0	Chord	2/2	1	1	1	1	1	174	der,								
31	31	120	120	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	175									
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	176									
32	32	125	125	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	177	der								
32	32	126	126	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	178	gnä-								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	179	di-								
32	32	124	124	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	180									
32	32	251/2	251/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	181									
32	32	126	126	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	182									
33	33	128	128	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	183	ge								
33	33	129	129	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	184	und								
33	33	130	130	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	185	barm-								
33	33	128	128	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	186									
33	33	129	129	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	187									
33	33	130	130	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	188									
34	34	132	132	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	189	her-								
34	34	135	135	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	190	zi-								
34	34	132	132	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	191	7  6								
34	34	134	134	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	192	6								
34	34	135	135	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	193									
35	35	136	136	4.0	0	0	Chord	2/2	1	1	1	1	1	194	ge								
35	35	136	136	4.0	0	0	Chord	2/2	2	1	1	1	1	195	4								
36	36	140	140	4.0	0	0	Chord	2/2	1	1	1	1	1	196	Herr,								
36	36	140	140	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	197									
36	36	142	142	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	198									
37	37	145	145	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	199	der								
37	37	146	146	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	200	gnä-								
37	37	295/2	295/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	201	di-								
37	37	144	144	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	202									
37	37	291/2	291/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	203									
37	37	146	146	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	204									
38	38	148	148	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	205	ge								
38	38	149	149	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	206	und								
38	38	150	150	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	207	barm-								
38	38	148	148	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	208									
38	38	149	149	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	209									
38	38	150	150	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	210									
39	39	152	152	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	211	her-								
39	39	155	155	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	212	zi-								
39	39	152	152	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	213	7  6								
39	39	154	154	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	214	6								
39	39	155	155	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	215									
40	40	156	156	4.0	0	0	Chord	2/2	1	1	1	1	1	216	ge								
40	40	156	156	4.0	0	0	Chord	2/2	2	1	1	1	1	217	4								
41	41	160	160	4.0	0	0	Chord	2/2	1	1	1	1	1	218	Herr.								
41	41	160	160	4.0	0	0	Chord	2/2	2	1	1	1	1	219									
42	42	166	166	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	220	Er								
42	42	167	167	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	221	giebt								
42	42	164	164	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	222									
42	42	166	166	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	223									
43	43	168	168	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	224	Spei-								
43	43	169	169	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	225	se								
43	43	170	170	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	226	de-								
43	43	171	171	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	227	nen								
43	43	168	168	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	228									
43	43	170	170	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	229									
43	43	171	171	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	230									
44	44	172	172	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	231	so								
44	44	173	173	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	232	ihn								
44	44	174	174	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	233	fürch-								
44	44	172	172	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	234									
44	44	173	173	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	235									
44	44	174	174	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	236	6								
45	45	176	176	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	237	ten,								
45	45	179	179	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	238	er								
45	45	359/2	359/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	239	ge-								
45	45	176	176	4.0	0	0	Chord	2/2	2	1	1	1	1	240									
46	46	180	180	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	241	den-								
46	46	181	181	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	242	ket								
46	46	182	182	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	243	e-								
46	46	367/2	367/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	244	wig-								
46	46	180	180	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	245									
46	46	182	182	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	246									
47	47	184	184	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	247	lich								
47	47	185	185	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	248	an								
47	47	186	186	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	249	sei-								4
47	47	184	184	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	250									
47	47	186	186	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	251									
48	48	188	188	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	252									4
48	48	189	189	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	253									4
48	48	190	190	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	254									4
48	48	188	188	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	255	7  6  6								
48	48	191	191	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	256									
49	49	192	192	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	257									
49	49	194	194	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	258	nen								
49	49	192	192	4.0	0	0	Chord	2/2	2	1	1	1	1	259	4								
50	50	196	196	4.0	0	0	Chord	2/2	1	1	1	1	1	260	Bund.								
50	50	196	196	4.0	0	0	Chord	2/2	2	1	1	1	1	261									
51	51	200	200	0.0	0	0	StaffText	2/2	1	1	0						Symphonia						
51	51	200	200	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	262									
51	51	201	201	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	263									
51	51	403/2	403/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	264									
51	51	202	202	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	265									
51	51	203	203	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	266									
51	51	200	200	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	267									
51	51	201	201	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	268									
51	51	403/2	403/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	269									
51	51	202	202	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	270									
51	51	203	203	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	271									
52	52	204	204	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	272									
52	52	205	205	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	273									
52	52	206	206	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	274									
52	52	207	207	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	275									
52	52	204	204	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	276									
52	52	205	205	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	277									
52	52	206	206	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	278									
52	52	207	207	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	279									
53	53	208	208	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	280									
53	53	417/2	417/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	281									
53	53	209	209	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	282									
53	53	211	211	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	283									
53	53	208	208	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	284									
53	53	209	209	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	285									
53	53	210	210	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	286									
54	54	212	212	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	287									
54	54	213	213	1.5	1/4	1/4	Chord	2/2	1	1	3/8	1/4	3/2	288									
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	289									
54	54	215	215	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	290									
54	54	212	212	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	291									
54	54	213	213	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	292									
54	54	214	214	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	293	7								
54	54	215	215	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	294									
55	55	216	216	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	295									
55	55	216	216	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	296									
55	55	218	218	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	297									
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	298									
