mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	11	43	43	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	66	ne							
11	11	40	40	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	67								
11	11	41	41	2.0	1/4	1/4	Chord	4/4	6	1	1/2	1/2	1	68								
11	11	43	43	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	69	6							
12	12	44	44	4.0	0	0	Chord	4/4	1	1	1	1	1	70	See-							
12	12	44	44	4.0	0	0	Chord	4/4	2	1	1	1	1	71	See-							
12	12	44	44	4.0	0	0	Chord	4/4	5	1	1	1	1	72	See-							
12	12	44	44	4.0	0	0	Chord	4/4	6	1	1	1	1	73								
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	74	le,							
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	75	le,							
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	76	Was							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	77	be-							
13	13	48	48	4.0	0	0	Chord	4/4	5	1	1	1	1	78	le,							
13	13	48	48	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	79								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	80								
14	14	52	52	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	81	trübst							
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	82	du							
14	14	52	52	4.0	0	0	Chord	4/4	6	1	1	1	1	83								
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	84	dich,							
15	15	57	57	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	85	mei-							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	86	ne							
15	15	56	56	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	87								
15	15	57	57	2.0	1/4	1/4	Chord	4/4	6	1	1/2	1/2	1	88								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	89	6							
16	16	60	60	4.0	0	0	Chord	4/4	4	1	1	1	1	90	See-							
16	16	60	60	4.0	0	0	Chord	4/4	6	1	1	1	1	91								
17	17	64	64	4.0	0	0	Chord	4/4	4	1	1	1	1	92	le,							
17	17	64	64	4.0	0	0	Chord	4/4	6	1	1	1	1	93								
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	94	und							
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	95	bist							
18	18	71	71	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	96	so							
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	97	un-							
18	18	68	68	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	98	und							
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	99	bist							
18	18	69	69	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	100	so							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	101	un-							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	102	ru-							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	103	hig,							
18	18	68	68	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	104								
18	18	69	69	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	105								
18	18	70	70	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	106								
18	18	71	71	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	107								
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	108	und							
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	109	bist							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	110	so							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	111	un-							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112	ru-							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	113	hig							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	114	in							
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	115	ru-							
19	19	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	116	hig							
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117	in							
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	118	un-							
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	119	ru-							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	120	hig							
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	121	in							
19	19	72	72	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	122								
19	19	73	73	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	123								
19	19	74	74	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	124								
19	19	75	75	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	125								
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	126	mir,							
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	127	mir,							
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	128	mir,							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	129	Was							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	130	be-							
20	20	76	76	4.0	0	0	Chord	4/4	6	1	1	1	1	131								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	132	Was							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	133	be-							
21	21	80	80	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	134	trübst							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	135	du							
21	21	80	80	4.0	0	0	Chord	4/4	6	1	1	1	1	136								
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	137	was							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	138	be-							
22	22	84	84	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	139	trübst							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	140	du							
22	22	84	84	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	141	dich,							
22	22	85	85	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	142	mei-							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	143	ne							
22	22	84	84	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	144								
22	22	85	85	2.0	1/4	1/4	Chord	4/4	6	1	1/2	1/2	1	145								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	146	6							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	147	was							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	148	be-							
23	23	88	88	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	149	trübst							0
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	150								0
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	151	dich,							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	152	wa							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	153	be-							
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	154	wa							
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	155	be-							
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	156	trübst							
23	23	88	88	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	157	See-							1
23	23	91	91	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	158								1
23	23	88	88	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	159								
23	23	91	91	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	160	6							
24	24	92	92	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	161	trübst							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	162	du							
24	24	92	92	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	163								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	164	du							
24	24	92	92	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	165	trübst							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	166	du							
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	167								
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	168	du							
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	169	dich,							
24	24	92	92	4.0	0	0	Chord	4/4	5	1	1	1	1	170								1
24	24	92	92	4.0	0	0	Chord	4/4	6	1	1	1	1	171								
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	172	dich,							
25	25	97	97	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	173	mei-							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	174	ne							
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175	dich,							
25	25	97	97	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	176	mei-							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	177	ne							
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	178	dich,							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	179	mei-							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	180	ne							
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	181								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	182	mei-							
25	25	96	96	4.0	0	0	Chord	4/4	5	1	1	1	1	183								1
25	25	96	96	4.0	0	0	Chord	4/4	6	1	1	1	1	184								
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1	1	1	185	See-							
26	26	100	100	4.0	0	0	Chord	4/4	2	1	1	1	1	186	See-							
26	26	100	100	4.0	0	0	Chord	4/4	3	1	1	1	1	187	See-							
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	188								
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	189	ne							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	190	See-							
26	26	100	100	4.0	0	0	Chord	4/4	5	1	1	1	1	191								
26	26	100	100	4.0	0	0	Chord	4/4	6	1	1	1	1	192								
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1	1	1	193	le,							
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1	1	1	194	le,							
27	27	104	104	4.0	0	0	Chord	4/4	3	1	1	1	1	195	le,							
27	27	104	104	4.0	0	0	Chord	4/4	4	1	1	1	1	196	le,							
27	27	104	104	4.0	0	0	Chord	4/4	5	1	1	1	1	197	le,							
27	27	104	104	4.0	0	0	Chord	4/4	6	1	1	1	1	198								
28	28	108	108	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	199	und							
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	200	bist							
28	28	109	109	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	201	so							
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	202	un-							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	203	ru-							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	204	hig							
28	28	110	110	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	205	und							
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	206	bist							
28	28	111	111	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	207	so							
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	208	un-							
28	28	108	108	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	209								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	210								
28	28	110	110	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	211								
28	28	111	111	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	212	6							
29	29	114	114	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	213	und							
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	214	bist							
29	29	115	115	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	215	so							
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	216	un-							
29	29	112	112	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	217								
29	29	113	113	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	218	in							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	219	mir,							
29	29	112	112	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	220	ru-							
29	29	113	113	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	221	hig							
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	222	in							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	223	mir,							
29	29	112	112	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	224	4							
29	29	113	113	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	225								
29	29	114	114	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	226								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	227								
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	228	ru-							
30	30	117	117	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	229	hig							
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	230	in							
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	231	und							
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	232	bist							
30	30	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	233	so							
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	234	un-							
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	235	ru-							
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	236	hig							
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	237	in							
30	30	116	116	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	238								
30	30	117	117	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	239								
30	30	118	118	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	240								
30	30	119	119	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	241								
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	242	mir,							
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	243	mir,							
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	244	und							
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	245	bist							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	246	so							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	247	un-							
31	31	120	120	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	248	und							
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	249	bist							
31	31	121	121	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	250	so							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	251	un-							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	252	ru-							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	253	hig,							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	254	so							
31	31	123	123	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	255	so							
31	31	123	123	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	256	so							
31	31	120	120	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	257								
31	31	121	121	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	258								
31	31	122	122	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	259								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	260								
32	32	124	124	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	261	und							
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	262	bist							
32	32	125	125	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	263	so							
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	264	un-							
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	265	ru-							
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	266	hig							
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	267	in							
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	268	ru-							
32	32	125	125	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	269	hig							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	270	in							
32	32	124	124	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	271	un-							
32	32	125	125	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	272	ru-							
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	273	hig							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	274	in							
32	32	124	124	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	275	un-							
32	32	125	125	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	276	ru-							
32	32	126	126	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	277	hig							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	278	in							
32	32	124	124	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	279	un-							
32	32	125	125	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	280	ru-							
32	32	126	126	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	281	hig							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	282	in							
32	32	124	124	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	283								
32	32	125	125	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	284								
32	32	126	126	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	285								
32	32	127	127	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	286								
33	33	128	128	4.0	0	0	Chord	4/4	1	1	1	1	1	287	mir?							
33	33	128	128	4.0	0	0	Chord	4/4	2	1	1	1	1	288	mir?							
33	33	128	128	4.0	0	0	Chord	4/4	3	1	1	1	1	289	mir?							
33	33	128	128	4.0	0	0	Chord	4/4	4	1	1	1	1	290	mir?							
33	33	128	128	4.0	0	0	Chord	4/4	5	1	1	1	1	291	mir?							
33	33	128	128	4.0	0	0	Chord	4/4	6	1	1	1	1	292								
34	34	133	133	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	293	Har-							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	294	re							
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	295	auf							
34	34	133	133	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	296	Har-							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	297	re							
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	298	auf							
