mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	89								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	90	an							
13	13	48	48	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	91	6							
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	92								
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	93								
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	94	nen							
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95								
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	96	nen							
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	97	ei-							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	98	nen							
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	99	ei-							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	100	nen							
14	14	52	52	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	101	4							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	102								
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	103	Gott,							
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	104	Gott,							
15	15	59	59	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	105	all							9
15	15	237/4	237/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	106								9
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	107								9
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	108								9
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	109	Gott,							
15	15	56	56	4.0	0	0	Chord	4/4	4	1	1	1	1	110	Gott,							
15	15	56	56	4.0	0	0	Chord	4/4	5	1	1	1	1	111								
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	112								
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	113	an							
16	16	63	63	0.25	3/4	3/4	Chord	4/4	4	1	1/16	1/16	1	114	all							10
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16	1/16	1	115								10
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	116								10
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	117								10
16	16	60	60	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	118								
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	119								
17	17	67	67	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	120	all							11
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	121								11
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	122								11
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	123								11
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	124	ei-							
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	125	nen							
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	126								
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	127	an							
17	17	64	64	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	128	6							
17	17	66	66	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	129	6							
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	130								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	131	an							
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	132	Gott,							
18	18	71	71	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	133	all							
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	134								
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	135								
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	136								
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	137	ei-							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	138	nen							
18	18	68	68	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	139								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	140								
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	141								12
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	142								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	143	ei-							
19	19	73	73	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	144	all							13
19	19	293/4	293/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	145								13
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	146								13
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	147								13
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	148								
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	149	an							
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	150								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	151	an							
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	152	Gott,							
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	153	an							
19	19	72	72	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	154								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	155								
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	156								
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	157	nen							
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	158	ei-							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	159	nen							
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	160	ei-							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	161	nen							
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	162	ei-							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	163	nen							
20	20	76	76	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	164	4							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	165								
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	166	Gott,							
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1	1	1	167	Gott,							
21	21	80	80	4.0	0	0	Chord	4/4	3	1	1	1	1	168	Gott,							
21	21	80	80	4.0	0	0	Chord	4/4	4	1	1	1	1	169	Gott,							
21	21	80	80	4.0	0	0	Chord	4/4	5	1	1	1	1	170								
22	22	84	84	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	171								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	172								
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173	Schöp-							
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	174	fer							
23	23	88	88	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	175								
23	23	90	90	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	176	6							
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	177	Him-							
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	178	Schöp-							
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	179	fer							
24	24	92	92	4.0	0	0	Chord	4/4	5	1	1	1	1	180								
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1	1	1	181	mels							
25	25	96	96	4.0	0	0	Chord	4/4	2	1	1	1	1	182	Him-							
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	183	Schöp-							
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	184	fer							
25	25	96	96	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	185								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	186								
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	187	und							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	188	der							
26	26	100	100	4.0	0	0	Chord	4/4	2	1	1	1	1	189	mels							
26	26	100	100	4.0	0	0	Chord	4/4	4	1	1	1	1	190	Him-							
26	26	100	100	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	191	5							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	192	6							
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1	1	1	193	Er-							
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	194	und							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	195	der							
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	196	Schöp-							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	197	fer							
27	27	104	104	4.0	0	0	Chord	4/4	4	1	1	1	1	198	mels							
27	27	104	104	4.0	0	0	Chord	4/4	5	1	1	1	1	199								
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	200								
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	201	Er-							14
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	202								
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	203	Him-							
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	204	mels							
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	205	und							
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	206	der							
28	28	108	108	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	207								
28	28	110	110	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	208	6							
29	29	112	112	4.0	0	0	Chord	4/4	1	1	1	1	1	209								
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	210	den,							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	211	Him-							
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	212								
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	213	und							
29	29	112	112	4.0	0	0	Chord	4/4	4	1	1	1	1	214	Er-							
29	29	112	112	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	215		3						
29	29	114	114	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	216	6	4						
30	30	116	116	4.0	0	0	Chord	4/4	1	1	1	1	1	217								
30	30	116	116	4.0	0	0	Chord	4/4	2	1	1	1	1	218	mels							
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	219								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	220	der							
30	30	116	116	4.0	0	0	Chord	4/4	4	1	1	1	1	221								
30	30	116	116	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	222		4						
30	30	118	118	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	223		3						
31	31	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	224	den,							
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	225	und							
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	226	der							
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	227	Er-							15
31	31	121	121	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	228								15
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	229								15
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	230								15
31	31	120	120	4.0	0	0	Chord	4/4	4	1	1	1	1	231	den,							
31	31	120	120	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	232	5							
31	31	122	122	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	233	6							
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	234	Er-							16
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	235								15
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	236								15
32	32	124	124	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	237	6							
32	32	126	126	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	238		4						
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	239	der							
33	33	128	128	4.0	0	0	Chord	4/4	2	1	1	1	1	240								
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	241								15
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	242								
33	33	128	128	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	243		4						
33	33	130	130	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	244								
34	34	132	132	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	245	sich							
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	246	zum							
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	247	Va-							
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	248	ter							
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	249	den,							
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	250	den,							
34	34	132	132	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	251								
34	34	133	133	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	252	6							
34	34	134	134	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	253								
34	34	135	135	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	254								
35	35	136	136	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	255	ge-							
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	256	ben							
35	35	138	138	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	257	hat,							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	258	der							
35	35	136	136	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	259								
35	35	137	137	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	260								
35	35	138	138	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	261								
36	36	140	140	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	262	sich							
36	36	141	141	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	263	zum							
36	36	142	142	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	264	Va-							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	265	ter							
36	36	140	140	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	266								
36	36	141	141	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	267								
36	36	142	142	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	268								
36	36	143	143	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	269								
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	270	der							
37	37	144	144	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	271	ge-							
37	37	145	145	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	272	ben							
37	37	146	146	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	273	hat,							
37	37	144	144	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	274								
37	37	145	145	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	275								
37	37	146	146	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	276								
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	277	sich							
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	278	zum							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	279	Va-							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	280	ter							
38	38	148	148	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	281								
38	38	149	149	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	282	6							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	283								
38	38	151	151	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	284								
39	39	152	152	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	285	ge-							
39	39	153	153	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	286	ben							
39	39	154	154	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	287	hat,							
39	39	155	155	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	288	der							
39	39	152	152	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	289								
39	39	153	153	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	290								
39	39	154	154	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	291								
40	40	159	159	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	292	der							
40	40	156	156	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	293	sich							
40	40	157	157	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	294	zum							
40	40	158	158	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	295	Va-							
40	40	159	159	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	296	ter							
40	40	156	156	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	297								
40	40	157	157	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	298	6							
40	40	158	158	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	299								
40	40	159	159	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	300								
41	41	160	160	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	301	sich							
41	41	161	161	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	302	zum							
