mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
10	10	44	44	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	46							
11	11	46	46	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	47	Al-						
11	11	47	47	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	48	le-						
11	11	48	48	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	49	lu-						
11	11	50	50	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	50	ja,						
11	11	46	46	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	51							
11	11	48	48	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	52							
11	11	50	50	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	53							
12	12	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	54	Al-						0
12	12	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	55							
12	12	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	56	le-						1
12	12	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	57							
12	12	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	58	lu-						
12	12	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	59							
12	12	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	60							
12	12	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	61							
13	13	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	62	ja.						
13	13	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	63							
14	14	60	60	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	64	Ver-						
14	14	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65	bum						
14	14	60	60	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	66							
14	14	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	67							
15	15	64	64	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	68	Ver-						
15	15	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69	bum						
15	15	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	70	ca-						
15	15	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	71	ro,						
15	15	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	72							
15	15	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	73							
16	16	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	74	ca-						
16	16	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	75	ro,						
16	16	68	68	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	76	ver-						
16	16	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77	bum						
16	16	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	78							
16	16	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	79							
17	17	72	72	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	80	ver-						
17	17	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	81	bum						
17	17	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	82	ca-						
17	17	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	83	ro						
17	17	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	84							
17	17	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	85							
18	18	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	86	ca-						
18	18	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	87	ro						
18	18	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	88							
18	18	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	89	fa-						
18	18	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	90	4						
18	18	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	91	3						
18	18	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	92							
19	19	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	93	fa-						
19	19	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	94	ctum						
19	19	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95							
19	19	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	96	ctum						
19	19	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	97							
19	19	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	98							
20	20	84	84	4.0	0	0	Chord	4/4	1	1	1	1	1	99	est.						
20	20	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	100	est.						
20	20	84	84	4.0	0	0	Chord	4/4	3	1	1	1	1	101							
21	21	92	92	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	102	Al-						
21	21	93	93	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	103	le-						
21	21	88	88	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	104	Al-						
21	21	89	89	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	105	le-						
21	21	90	90	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	106	lu-						
21	21	92	92	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	107	ja,						
21	21	88	88	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	108							
21	21	90	90	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	109							
21	21	92	92	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	110							
22	22	94	94	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	111	lu-						
22	22	96	96	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	112	ja,						
22	22	96	96	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	113	Al-						
22	22	97	97	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	114	le-						
22	22	98	98	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	115	lu-						
22	22	94	94	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	116							
22	22	96	96	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	117							
22	22	98	98	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	118							
23	23	100	100	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	119	Al-						
23	23	101	101	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	120	le-						
23	23	102	102	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	121	lu-						
23	23	104	104	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	122	ja,						
23	23	100	100	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	123	ja,						
23	23	104	104	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	124	Al-						
23	23	105	105	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	125	le-						
23	23	100	100	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	126							
23	23	102	102	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	127							
23	23	104	104	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	128							
24	24	108	108	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	129	Al-						
24	24	109	109	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	130	le-						
24	24	110	110	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	131	lu						
24	24	106	106	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	132	lu-						
24	24	108	108	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	133	ja,						
24	24	106	106	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	134							
24	24	108	108	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	135							
24	24	110	110	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	136							
25	25	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	137	ja,						
25	25	114	114	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	138	Al-						2
25	25	229/2	229/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	139							
25	25	115	115	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	140	le-						3
25	25	231/2	231/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	141							
25	25	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	142	Al-						
25	25	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	143	le-						
25	25	114	114	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	144	lu-						
25	25	459/4	459/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	145							
25	25	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	146							
25	25	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	147							
25	25	114	114	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	148							
25	25	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	149							
26	26	116	116	4.0	0	0	Chord	4/4	1	1	1	1	1	150	lu-						
26	26	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	151							4
26	26	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	152							4
26	26	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	153							4
26	26	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	154							
26	26	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	155	4						
26	26	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	156							
27	27	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	157	ja.						
27	27	120	120	4.0	0	0	Chord	4/4	2	1	1	1	1	158	ja.						
27	27	120	120	4.0	0	0	Chord	4/4	3	1	1	1	1	159							
28	28	125	125	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	160	Et						
28	28	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	161	ha-						
28	28	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	162	bi-						
28	28	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	163							
28	28	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	164							
28	28	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	165							
29	29	128	128	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	166	ta-						5
29	29	257/2	257/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	167							5
29	29	129	129	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	168							5
29	29	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	169							5
29	29	130	130	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	170							5
29	29	261/2	261/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	171							5
29	29	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	172							5
29	29	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	173							5
29	29	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	174							
29	29	130	130	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	175							
29	29	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	176							
30	30	132	132	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	177							5
30	30	265/2	265/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	178							5
30	30	133	133	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	179							5
30	30	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	180							5
30	30	134	134	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	181							5
30	30	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	182							5
30	30	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	183							5
30	30	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	184							5
30	30	132	132	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	185							
30	30	135	135	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	186							
31	31	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	187							
31	31	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	188	vit						
31	31	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	189	in						
31	31	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	190							
31	31	138	138	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	191							
32	32	140	140	4.0	0	0	Chord	4/4	2	1	1	1	1	192	no-						
32	32	140	140	4.0	0	0	Chord	4/4	3	1	1	1	1	193							
33	33	144	144	4.0	0	0	Chord	4/4	2	1	1	1	1	194	bis.						
33	33	144	144	4.0	0	0	Chord	4/4	3	1	1	1	1	195							
34	34	148	148	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	196	Al-						
34	34	149	149	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	197	le-						
34	34	150	150	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	198	lu-						
34	34	152	152	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	199	ja,						
34	34	148	148	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	200							
34	34	150	150	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	201							
34	34	152	152	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	202							
35	35	154	154	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	203	Al-						
35	35	155	155	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	204	le-						
35	35	156	156	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	205	lu-						
35	35	158	158	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	206	ja,						
35	35	154	154	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	207							
35	35	156	156	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	208							
35	35	158	158	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	209							
36	36	160	160	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	210	Al-						
36	36	161	161	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	211	le-						
36	36	162	162	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	212	lu-						
36	36	164	164	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	213	ja,						
36	36	160	160	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	214							
36	36	162	162	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	215							
36	36	164	164	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	216							
37	37	166	166	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	217	Al-						6
37	37	333/2	333/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	218							
37	37	167	167	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	219	le-						7
37	37	335/2	335/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	220							
37	37	168	168	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	221	lu-						
37	37	166	166	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	222							
37	37	168	168	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	223							
38	38	171	171	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	224	Et						
38	38	172	172	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	225	ha-						
38	38	173	173	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	226	bi-						
38	38	170	170	4.0	0	0	Chord	4/4	2	1	1	1	1	227	ja.						
38	38	170	170	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	228							
38	38	172	172	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	229							
38	38	173	173	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	230							
39	39	174	174	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	231	ta-						
39	39	349/2	349/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	232							
39	39	175	175	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	233							
39	39	351/2	351/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	234							
39	39	176	176	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	235							
39	39	353/2	353/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	236							
39	39	177	177	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	237							
39	39	355/2	355/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	238							
39	39	174	174	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	239							
39	39	176	176	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	240							
39	39	177	177	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	241							
40	40	178	178	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	242							
40	40	357/2	357/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	243							
40	40	179	179	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	244							
40	40	359/2	359/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	245							
40	40	180	180	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	246							
40	40	361/2	361/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	247							
40	40	181	181	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	248							
40	40	363/2	363/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	249							
40	40	178	178	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	250							
40	40	181	181	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	251							
41	41	182	182	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	252							
41	41	184	184	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	253	vit						
41	41	185	185	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	254	in						
41	41	182	182	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	255							
41	41	184	184	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	256							
42	42	186	186	4.0	0	0	Chord	4/4	1	1	1	1	1	257	no-						
42	42	186	186	4.0	0	0	Chord	4/4	3	1	1	1	1	258							
43	43	190	190	4.0	0	0	Chord	4/4	1	1	1	1	1	259	bis.						
43	43	190	190	4.0	0	0	Chord	4/4	3	1	1	1	1	260							
44	44	194	194	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	261	Al-						
44	44	195	195	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	262	le-						
44	44	196	196	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	263	lu-						
44	44	198	198	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	264	ja,						
44	44	194	194	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	265							
44	44	196	196	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	266							
44	44	198	198	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	267							
45	45	200	200	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	268	Al-						
45	45	201	201	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	269	le-						
45	45	202	202	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	270	lu-						
45	45	204	204	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	271	ja,						
45	45	200	200	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	272							
45	45	202	202	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	273							
45	45	204	204	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	274							
46	46	206	206	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	275	Al-						
46	46	207	207	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	276	le-						
46	46	208	208	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	277	lu-						
46	46	210	210	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	278	ja,						
46	46	206	206	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	279							
46	46	208	208	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	280							
46	46	210	210	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	281							
47	47	212	212	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	282	Al-						8
47	47	425/2	425/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	283							
47	47	213	213	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	284	le-						9
47	47	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	285							
47	47	214	214	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	286	lu-						
47	47	212	212	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	287							
47	47	214	214	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	288							
48	48	216	216	4.0	0	0	Chord	4/4	1	1	1	1	1	289	ja.						
48	48	216	216	4.0	0	0	Chord	4/4	3	1	1	1	1	290							
49	49	222	222	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	291	Et						
49	49	222	222	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	292	Et						
49	49	220	220	4.0	0	0	Chord	4/4	3	1	1	1	1	293							
50	50	224	224	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	294	vi-						
50	50	226	226	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	295	di-						
50	50	224	224	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	296	vi-						
50	50	226	226	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	297	di-						
50	50	224	224	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	298							
50	50	226	226	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	299							
51	51	228	228	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	300	mus,						
51	51	230	230	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	301	et						
51	51	228	228	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	302	mus,						
51	51	230	230	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	303	et						
