mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
23	23	89	89	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	121	heit							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	122	An-							
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	123								
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	124								
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	125	4							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	126	3							
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	127	fang,							
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	128	fang,							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	129	es							
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	130								
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	131								
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	132	ist							
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	133	ei-							
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	134	ne							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	135	fei-							2
25	25	99	99	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	136								2
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	137								2
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	138								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	139								
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	140								2
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	141								2
26	26	101	101	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	142								2
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	143								2
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144								2
26	26	103	103	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	145								2
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	146								2
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	147								
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	148								
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	149								2
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	150								2
27	27	105	105	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	151								2
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	152								2
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	153								
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	154	ne							
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	155								
27	27	106	106	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	156								
27	27	107	107	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	157								
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	158	Klug-							
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	159	heit,							
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	160								
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	161								
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	162	wer							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	163								
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	164								
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	165	dar-							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	166	nach							
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	167								
30	30	117	117	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	168								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	169								
31	31	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	170	thut,							
31	31	120	120	4.0	0	0	Chord	4/4	3	1	1	1	1	171								
32	32	126	126	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	172	wer							
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	173	wer							
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	174								
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	175								
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	176	dar-							
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	177	nach							
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	178								
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	179	dar-							
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	180	nach							
33	33	128	128	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	181								
33	33	129	129	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	182								
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	183	6							
34	34	132	132	4.0	0	0	Chord	3/2	1	1	1	1	1	184	thut,							
34	34	136	136	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	185	des							
34	34	132	132	4.0	0	0	Chord	3/2	2	1	1	1	1	186	thut,							
34	34	132	132	4.0	0	0	Chord	3/2	3	1	1	1	1	187								
34	34	136	136	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	188								
35	35	138	138	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	189	Lob							
35	35	140	140	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	190	blei-							
35	35	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	191	bet							
35	35	138	138	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	192								
36	36	144	144	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	193	e-							
36	36	145	145	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	194	wig-							
36	36	146	146	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	195	lich,							
36	36	148	148	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	196	des							
36	36	148	148	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	197	des							
36	36	144	144	4.0	0	0	Chord	3/2	3	1	1	1	1	198								
36	36	148	148	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	199								
37	37	150	150	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	200	Lob							
37	37	152	152	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	201	blei-							
37	37	154	154	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	202	bet							
37	37	150	150	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	203	Lob							
37	37	152	152	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	204	blei-							
37	37	154	154	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	205	bet							
37	37	150	150	4.0	0	0	Chord	3/2	3	1	1	1	1	206	6							
37	37	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	207	5							
38	38	156	156	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	208	e-							
38	38	159	159	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	209	wig-							
38	38	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	210	lich,							
38	38	156	156	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	211	e-							
38	38	157	157	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	212	wig-							
38	38	158	158	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	213	lich,							
38	38	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	214	des							
38	38	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	215								
38	38	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	216								
39	39	162	162	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	217	e-							
39	39	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	218	Lob							
39	39	164	164	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	219	blei-							
39	39	166	166	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	220	bet							
39	39	162	162	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	221								
40	40	168	168	4.0	0	0	Chord	3/2	1	1	1	1	1	222								
40	40	172	172	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	223	wig-							
40	40	168	168	4.0	0	0	Chord	3/2	2	1	1	1	1	224	e-							
40	40	172	172	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	225	wig-							
40	40	168	168	4.0	0	0	Chord	3/2	3	1	1	1	1	226	4							
40	40	172	172	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	227								
41	41	174	174	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	228	lich,							
41	41	177	177	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	229	es							
41	41	174	174	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	230	lich,							
41	41	177	177	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	231	es							
41	41	174	174	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	232								
41	41	176	176	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	233								
42	42	178	178	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	234	ist							
42	42	179	179	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	235	ei-							
42	42	359/2	359/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	236	ne							
42	42	180	180	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	237	fei-							3
42	42	181	181	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	238								3
42	42	363/2	363/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	239								3
42	42	178	178	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	240	ist							
42	42	179	179	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	241	ei-							
42	42	359/2	359/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	242	ne							
42	42	180	180	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	243	fei-							4
42	42	181	181	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	244								4
42	42	363/2	363/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	245								4
42	42	178	178	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	246								
42	42	180	180	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	247								
43	43	182	182	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	248								3
43	43	365/2	365/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	249								3
43	43	183	183	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	250								3
43	43	367/2	367/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	251								3
43	43	184	184	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	252								3
43	43	185	185	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	253								3
43	43	371/2	371/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	254								3
43	43	182	182	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	255								4
43	43	365/2	365/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	256								4
43	43	183	183	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	257								4
43	43	367/2	367/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	258								4
43	43	184	184	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	259								4
43	43	185	185	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	260								4
43	43	371/2	371/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	261								4
43	43	182	182	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	262								
43	43	184	184	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	263								
44	44	186	186	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	264								3
44	44	373/2	373/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	265								3
44	44	187	187	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	266								3
44	44	375/2	375/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	267								3
44	44	188	188	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	268								
44	44	189	189	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	269	ne							
44	44	186	186	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	270								4
44	44	373/2	373/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	271								4
44	44	187	187	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	272								4
44	44	375/2	375/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	273								4
44	44	188	188	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	274								
44	44	189	189	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	275	ne							
44	44	186	186	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	276								
44	44	188	188	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	277								
44	44	189	189	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	278	6							
45	45	190	190	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	279	Klug-							
45	45	192	192	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	280	heit,							
45	45	190	190	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	281	Klug-							
45	45	192	192	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	282	heit,							
45	45	190	190	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	283								
45	45	192	192	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	284								
46	46	196	196	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	285	wer							
46	46	196	196	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	286								
47	47	198	198	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	287								
47	47	199	199	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	288	dar-							
47	47	200	200	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	289	nach							
47	47	198	198	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	290								
47	47	199	199	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	291								
47	47	200	200	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	292								
48	48	202	202	4.0	0	0	Chord	4/4	2	1	1	1	1	293	thut,							
48	48	202	202	4.0	0	0	Chord	4/4	3	1	1	1	1	294								
49	49	208	208	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	295	wer							
49	49	208	208	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	296	wer							
49	49	208	208	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	297								
50	50	210	210	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	298								
50	50	211	211	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	299	dar-							
50	50	212	212	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	300	nach							
50	50	210	210	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	301								
