mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	7	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	21	te								
7	7	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	22	dich								
7	7	28	28	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	23									
7	7	30	30	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	24									
7	7	31	31	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	25									
8	8	32	32	4.0	0	0	Chord	4/4	1	1	1	1	1	26	nicht,								
8	8	32	32	4.0	0	0	Chord	4/4	3	1	1	1	1	27									
9	9	36	36	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	28	ich								
9	9	38	38	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	29	bin								
9	9	40	40	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	30	mit								
9	9	36	36	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	31									
9	9	38	38	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	32									
9	9	40	40	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	33									
10	10	42	42	4.0	0	0	Chord	3/2	1	1	1	1	1	34	dir,								
10	10	42	42	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	35									
11	11	48	48	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	36	ich								
11	11	50	50	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	37	bin								
11	11	52	52	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	38	mit								
11	11	48	48	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	39	ich								
11	11	50	50	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	40	bin								
11	11	52	52	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	41	mit								
11	11	48	48	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	42									
11	11	50	50	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	43	6								
11	11	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	44									
12	12	54	54	4.0	0	0	Chord	3/2	1	1	1	1	1	45	dir,								
12	12	54	54	4.0	0	0	Chord	3/2	2	1	1	1	1	46	dir,								
12	12	54	54	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	47									
13	13	61	61	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	48	wei-								
13	13	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49	che								
13	13	60	60	4.0	0	0	Chord	4/4	3	1	1	1	1	50									
14	14	64	64	4.0	0	0	Chord	4/4	1	1	1	1	1	51	nicht,								
14	14	64	64	4.0	0	0	Chord	4/4	3	1	1	1	1	52									
15	15	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	53	denn								
15	15	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	54	ich								
15	15	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	55	bin								
15	15	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	56									
15	15	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	57									
15	15	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	58									
16	16	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59									
16	16	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	60	dein								
16	16	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	61									
16	16	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	62									
17	17	77	77	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	63	wei-								
17	17	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	64	che								
17	17	76	76	4.0	0	0	Chord	4/4	2	1	1	1	1	65	Gott,								
17	17	76	76	4.0	0	0	Chord	4/4	3	1	1	1	1	66									
18	18	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	67	nicht,								
18	18	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68	ich								
18	18	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	69	stär-								
18	18	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	70									
18	18	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	71									
19	19	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	72									
19	19	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	73	ke								
19	19	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	74									
19	19	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	75									
20	20	89	89	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	76	wei-								
20	20	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77	che								
20	20	88	88	4.0	0	0	Chord	4/4	2	1	1	1	1	78	dich,								
20	20	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	79									
21	21	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	80	nicht,								
21	21	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	81	ich								
21	21	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	82	hel-								
21	21	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	83	6								
21	21	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	84									
22	22	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	85									
22	22	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	86	fe								
22	22	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	87	dir								
22	22	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	88									
22	22	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	89									
23	23	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	90	denn								
23	23	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	91	ich								
23	23	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	92	bin								
23	23	100	100	4.0	0	0	Chord	4/4	2	1	1	1	1	93	auch,								
23	23	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	94									
23	23	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	95	6								
23	23	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	96									
24	24	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	97									
24	24	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	98	dein								
24	24	105	105	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	99	wei-								
24	24	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	100	che								
24	24	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	101	4								
24	24	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	102									
25	25	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	103	Gott,								
25	25	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	104	nicht,								
25	25	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	105									
26	26	113	113	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	106	ich								
26	26	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	107	stär-								
26	26	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	108									
26	26	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	109									
27	27	116	116	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	110									
27	27	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	111	ke								
27	27	117	117	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	112	wei-								
27	27	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	113	che								
27	27	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	114	4								
27	27	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	115	3								
28	28	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	116	dich,								
28	28	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	117	ich								
28	28	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	118	hel-								
28	28	120	120	4.0	0	0	Chord	4/4	2	1	1	1	1	119	nicht,								
28	28	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	120									
28	28	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	121	6								
28	28	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	122									
29	29	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	123									
29	29	125	125	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	124	fe								
29	29	126	126	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	125	dir								
29	29	125	125	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	126	wei-								
29	29	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127	che								
29	29	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	128	4								
29	29	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	129									
30	30	128	128	4.0	0	0	Chord	4/4	1	1	1	1	1	130	auch,								
30	30	128	128	4.0	0	0	Chord	4/4	2	1	1	1	1	131	nicht,								
30	30	128	128	4.0	0	0	Chord	4/4	3	1	1	1	1	132									
31	31	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	ich								
31	31	134	134	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	134	hel-								
31	31	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	135									
31	31	134	134	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	136									
32	32	136	136	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	137									
32	32	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	138	fe								
32	32	139	139	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	139	dir								
32	32	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	140	4								
32	32	138	138	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	141	3								
33	33	140	140	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	142	auch,								
33	33	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	143	ich								
33	33	141	141	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	144	ich								
33	33	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	145	hel-								
33	33	140	140	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	146									
33	33	142	142	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	147	6								
33	33	143	143	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	148									
34	34	144	144	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	149	hel-								
34	34	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	150	fe								
34	34	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	151	dir								
34	34	144	144	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	152									
34	34	145	145	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	153	fe								
34	34	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	154	dir								
34	34	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	155	4								
34	34	146	146	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	156									
35	35	148	148	4.0	0	0	Chord	4/4	1	1	1	1	1	157	auch,								
35	35	148	148	4.0	0	0	Chord	4/4	2	1	1	1	1	158	auch,								
35	35	148	148	4.0	0	0	Chord	4/4	3	1	1	1	1	159									
36	36	152	152	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	160	ich								
36	36	153	153	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	161	er-								
36	36	154	154	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	162	hal-								
36	36	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	163	te								
36	36	152	152	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	164									
36	36	153	153	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	165									
36	36	154	154	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	166									
36	36	311/2	311/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	167									
37	37	156	156	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	168	dich								
37	37	157	157	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	169	durch								
37	37	159	159	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	170	die								
37	37	156	156	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	171									
37	37	157	157	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	172									
37	37	159	159	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	173									
38	38	160	160	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	174	rech-								
38	38	323/2	323/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	175	te								
38	38	162	162	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	176	Hand								
38	38	163	163	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	177	mei-								
38	38	160	160	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	178									
38	38	323/2	323/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	179									
38	38	162	162	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	180									
38	38	163	163	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	181									
39	39	164	164	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	182	ner								
39	39	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	183	Ge-								
39	39	166	166	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	184	rech-								
39	39	164	164	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	185									
39	39	165	165	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	186									
39	39	166	166	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	187									
39	39	167	167	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	188	4								
40	40	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	189									
40	40	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	190	tig-								
40	40	170	170	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	191	keit,								
40	40	168	168	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	192	ich								
40	40	169	169	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	193	er-								
40	40	170	170	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	194	hal-								
40	40	343/2	343/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	195	te								
40	40	168	168	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	196	4								
40	40	169	169	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	197									
40	40	170	170	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	198									
40	40	343/2	343/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	199									
41	41	172	172	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	200	dich								
41	41	173	173	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	201	durch								
41	41	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	202	die								
41	41	172	172	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	203									
41	41	173	173	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	204									
41	41	175	175	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	205									
42	42	176	176	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	206	rech-								
42	42	355/2	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	207	te								
42	42	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	208	Hand								
42	42	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	209	mei-								
42	42	176	176	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	210									
42	42	355/2	355/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	211									
42	42	178	178	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	212									
42	42	179	179	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	213									
43	43	180	180	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	214	ner								
43	43	181	181	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	215	Ge-								
43	43	182	182	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	216	rech-								
43	43	180	180	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	217									
43	43	181	181	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	218									
43	43	182	182	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	219									
44	44	186	186	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220	ich								
44	44	187	187	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221	er-								
44	44	184	184	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	222									
44	44	185	185	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	223	tig-								
44	44	186	186	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	224	keit,								
44	44	184	184	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	225	4								
44	44	185	185	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	226									
44	44	186	186	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	227									
45	45	188	188	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	228	hal-								
45	45	379/2	379/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	229	te								
45	45	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	230	dich								
45	45	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	231	durch								
45	45	188	188	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	232	ich								
45	45	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	233	er-								
45	45	190	190	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	234	hal-								
45	45	383/2	383/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	235	te								
45	45	188	188	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	236									
45	45	189	189	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	237									
45	45	190	190	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	238									
45	45	383/2	383/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	239									
46	46	192	192	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	240									
46	46	193	193	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	241	die								
46	46	194	194	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	242	rech-								
46	46	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	243	te								
46	46	192	192	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	244	dich								
46	46	193	193	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	245	durch								
46	46	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	246	die								
46	46	192	192	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	247									
46	46	193	193	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	248									
46	46	195	195	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	249									
47	47	196	196	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	250	Hand,								
47	47	198	198	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	251	ich								
47	47	199	199	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	252	er-								
47	47	196	196	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	253	rech-								
47	47	395/2	395/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	254	te								
47	47	198	198	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	255	Hand,								
47	47	196	196	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	256									
47	47	395/2	395/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	257									
47	47	198	198	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	258									
48	48	200	200	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	259	hal-								
48	48	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	260	te								
48	48	202	202	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	261	dich								
48	48	203	203	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	262	durch								
48	48	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	263	ich								
48	48	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	264	er-								
48	48	202	202	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	265	hal-								
48	48	407/2	407/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	266	te								
48	48	200	200	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	267									
48	48	201	201	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	268									
48	48	202	202	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	269									
48	48	407/2	407/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	270									
49	49	204	204	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	271									
49	49	205	205	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	272	die								
49	49	206	206	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	273	rech-								
49	49	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	274	dich								
49	49	205	205	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	275	durch								
49	49	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	276	die								
49	49	204	204	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	277									
49	49	205	205	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	278	5								
49	49	206	206	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	279	6								
49	49	207	207	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	280									
50	50	208	208	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	281	te								
50	50	210	210	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	282	Hand								
50	50	211	211	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	283	mei-								
50	50	208	208	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	284	rech-								
50	50	419/2	419/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	285	te								
50	50	210	210	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	286	Hand								
50	50	208	208	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	287									
50	50	210	210	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	288									
51	51	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	289	ner								
51	51	213	213	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	290	Ge-								
51	51	214	214	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	291	rech-								0
51	51	215	215	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	292									0
51	51	213	213	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	293	mei-								
51	51	214	214	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	294	ner								
51	51	215	215	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	295	Ge-								
51	51	212	212	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	296									
51	51	213	213	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	297									
51	51	214	214	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	298	6								1
51	51	215	215	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	299		4							1
52	52	216	216	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	300									0
