mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	64								
10	10	38	38	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	65								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	66	4							
11	11	40	40	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	67	ar-							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	68	bei-							
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69								1
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	70								1
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	71								
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	72	bei-							
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	73	4							
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	74								
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	75	tet							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	76	und							
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	77	tet							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78	und							
12	12	46	46	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	79	nichts							2
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	80								2
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	81								
12	12	44	44	4.0	0	0	Chord	4/4	3	1	1	1	1	82								
13	13	48	48	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	83	nichts							3
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	84								3
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	85								
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	86	ga-							
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	87								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	88								
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89	ge-							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	90	fan-							
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91	fan-							4
14	14	53	53	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	92								4
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	93								
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	94								
14	14	53	53	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	95	4							
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	96								
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	97	gen,							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	98	und							
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	99	gen,							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	100	und							
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	101								
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	102								
16	16	60	60	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	103	nichts							5
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	104								5
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	106	ge-							
16	16	60	60	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	107	nichts							6
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	108								6
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	109								
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	110								
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	111								
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1	1	1	112	fan-							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	113	ge-							
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	114	fan-							
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	115								
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	116	6							
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	117	gen,							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	118	wir							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	119	ha-							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	120	ben							
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	121	gen,							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	122	wir							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	123	ha-							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	124	ben							
18	18	68	68	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	125								
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	126								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	127								
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	128								
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	129	die							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	130	gan-							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	131	ze							
19	19	74	74	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	132	Nacht							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	133	ge-							
19	19	72	72	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	134								
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	135	die							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	136	gan-							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	137	ze							
19	19	74	74	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	138	Nacht							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	139	ge-							
19	19	72	72	4.0	0	0	Chord	4/4	3	1	1	1	1	140								
20	20	76	76	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	141	ar-							
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	142	bei-							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	143	tet							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	144	und							
20	20	76	76	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	145	ar-							
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	146	bei-							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	147	tet							
20	20	76	76	4.0	0	0	Chord	4/4	3	1	1	1	1	148								
21	21	80	80	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	149	nichts,							7
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	150								7
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	151								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	152	und							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	153	und							
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	154								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	155								
22	22	84	84	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	156	nichts,							8
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	157								8
22	22	85	85	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	158								
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	159	un							
22	22	86	86	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	160	nichts							9
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	161								9
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	162								
22	22	84	84	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	163	nichts							10
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	164								10
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	165								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	166	ge-							
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	167								11
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	168	6							11
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	169	5							11
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	170	ge-							
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	171	fan-							
23	23	88	88	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	172	fan-							12
23	23	355/4	355/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	173								12
23	23	89	89	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	174								12
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	175								
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	176	6							
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	177	5							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	178	4							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	179								
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	180	gen,							
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	181	gen,							
24	24	92	92	4.0	0	0	Chord	4/4	3	1	1	1	1	182								
25	25	97	97	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	183	a-							
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	184	ber							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	185	auf							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	186	dein							
25	25	96	96	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	187								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	188								
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	189	Wort							
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	190	will							
26	26	103	103	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	191	ich							
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	192	das							
26	26	100	100	4.0	0	0	Chord	4/4	3	1	1	1	1	193								
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	194	Netz							13
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	195								13
27	27	105	105	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	196								13
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	197								13
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	198								
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	199	aus-							
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	200								
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	201								
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	202	wer-							
28	28	108	108	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	203								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	204								
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	205								
29	29	112	112	4.0	0	0	Chord	4/4	1	1	1	1	1	206	fen,							
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	207	a-							
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	208	ber							
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	209	auf							
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	210	dein							
29	29	112	112	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	211								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	212								
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	213	Wort							
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	214	will							
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	215	ich							
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	216	das							
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	217								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	218								
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	219	Netz							14
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	220								14
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	221								14
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	222								14
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	223								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	224	aus-							
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	225								
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	226								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	227								
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	228	wer-							
32	32	124	124	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	229								
32	32	125	125	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	230								
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	231								
33	33	129	129	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	232	a-							
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	233	ber							
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	234	auf							
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	235	dein							
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	236	fen,							
33	33	129	129	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	237	a-							
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	238	ber							
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	239	auf							
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	240	dein							
33	33	128	128	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	241								
33	33	129	129	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	242								
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	243								
33	33	130	130	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	244								
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	245	6							
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	246	Wort							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	247	will							
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	248	ich							
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	249	das							
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	250	Wort							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	251	will							
34	34	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	252	ich							
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	253	das							
34	34	132	132	4.0	0	0	Chord	4/4	3	1	1	1	1	254								
35	35	136	136	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	255	Netz							15
35	35	547/4	547/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	256								15
35	35	137	137	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	257								15
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	258								15
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	259								
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	260	aus-							
35	35	136	136	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	261	Netz							16
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	262								16
35	35	137	137	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	263								16
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	264								16
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	265								
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	266	aus-							
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	267								
35	35	138	138	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	268								
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	269								
36	36	140	140	4.0	0	0	Chord	4/4	1	1	1	1	1	270	wer-							
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	271	wer-							17
36	36	141	141	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	272								17
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	273								
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	274								
36	36	141	141	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	275								
36	36	142	142	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	276	4							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	277								
37	37	144	144	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	278	fen,							
37	37	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	279	auf							
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	280	dein							
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	281	fen,							
37	37	146	146	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	282	auf							
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	283	dein							
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	284								
37	37	146	146	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	285								
37	37	147	147	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	286								
38	38	148	148	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	287	Wort,							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	288	auf							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	289	dein							
38	38	148	148	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	290	Wort,							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	291	auf							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	292	dein							
38	38	148	148	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	293								
38	38	150	150	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	294								
