mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	96	6							
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97	reit							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98	sein,							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	99	we-							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	100	cke							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	101	uns							
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	102	we-							
20	20	77	77	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	103	cke							
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	104	uns							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	105	auf,							
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	106								
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	107	6							
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	108	auf,							
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	109								
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	110	dass							
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	111	wir							
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	112	be-							
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	113								
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	114	dass							
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	115	wir							
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	116	be-							
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	117	reit							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	118	sein,							
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	119								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	120	6							
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	121	reit							
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	122	sein,							
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	123	wenn							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	124	dein							
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125	wemi							
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	126	dein							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127	Sohn							3
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	128								
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	129								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	130								
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1	1	1	131	Sohn							
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	132								3
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	133								3
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	134								3
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	135								
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	136	4      3							
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	137	kömmt,							
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	138	kömmt,							
24	24	92	92	4.0	0	0	Chord	4/4	3	1	1	1	1	139								
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	140	wenn							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	141	dein							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	142	Sohn							4
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	143	wenn							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	144	dein							
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	145								
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	146								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	147								
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	148								4
26	26	101	101	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	149								4
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	150								4
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	151								
26	26	100	100	4.0	0	0	Chord	4/4	2	1	1	1	1	152	Sohn							
26	26	100	100	4.0	0	0	Chord	4/4	3	1	1	1	1	153	7        6							
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1	1	1	154	kömmt,							
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1	1	1	155	kömmt,							
27	27	104	104	4.0	0	0	Chord	4/4	3	1	1	1	1	156								
28	28	110	110	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	157	ihn							
28	28	112	112	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	158	mit							
28	28	108	108	4.0	0	0	Chord	3/2	3	1	1	1	1	159								
28	28	112	112	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	160								
29	29	114	114	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	161	Freu-							
29	29	116	116	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	162	den,							
29	29	118	118	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	163	mit							
29	29	116	116	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	164	ihn							
29	29	118	118	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	165	mit							
29	29	114	114	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	166								
29	29	116	116	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	167								
30	30	120	120	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	168	Freu-							
30	30	122	122	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	169	den,							
30	30	120	120	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	170	Freu-							
30	30	122	122	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	171	den,							
30	30	124	124	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	172	mit							
30	30	120	120	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	173								
30	30	122	122	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	174								
31	31	128	128	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	175	ihn							
31	31	130	130	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	176	mit							
31	31	126	126	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	177	Freu-							
31	31	128	128	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	178	den,							
31	31	126	126	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	179								
31	31	128	128	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	180								
31	31	130	130	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	181								
32	32	132	132	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	182	Freu-							
32	32	134	134	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	183	den,							
32	32	136	136	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	184	mit							
32	32	134	134	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	185	ihn							
32	32	136	136	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	186	mit							
32	32	132	132	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	187								
32	32	134	134	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	188								
33	33	138	138	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	189	Freu-							
33	33	140	140	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	190	den,							
33	33	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	191	mit							
33	33	138	138	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	192	Freu-							
33	33	140	140	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	193	den,							
33	33	142	142	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	194	mit							
33	33	138	138	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	195								
33	33	140	140	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	196								
34	34	144	144	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	197	Freu-							
34	34	146	146	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	198	den,							
34	34	148	148	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	199	mit							
34	34	144	144	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	200	Freu-							
34	34	146	146	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	201	den,							
34	34	148	148	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	202	mit							
34	34	144	144	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	203								
34	34	146	146	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	204								
35	35	150	150	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	205	Freu-							
35	35	152	152	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	206	den,							
35	35	150	150	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	207	Freu-							
35	35	153	153	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	208	den							
35	35	154	154	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	209	zu							
35	35	150	150	3.0	0	0	Chord	3/2	3	1	3/4	1/2	3/2	210								
35	35	153	153	1.0	3/4	3/4	Chord	3/2	3	1	1/4	1/4	1	211								
35	35	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	212								
36	36	156	156	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	213	em-							
36	36	158	158	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	214	pfa-							
36	36	156	156	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	215								
36	36	158	158	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	216								
37	37	164	164	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	217	ihn							
37	37	166	166	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	218	mit							
37	37	162	162	4.0	0	0	Chord	3/2	2	1	1	1	1	219	hen,							
37	37	162	162	4.0	0	0	Chord	3/2	3	1	1	1	1	220								
37	37	166	166	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	221								
38	38	168	168	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	222	Freu-							
38	38	170	170	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	223	den,							
38	38	172	172	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	224	mit							
38	38	170	170	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	225	ihn							
38	38	172	172	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	226	mit							
38	38	168	168	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	227								
38	38	170	170	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	228								
39	39	174	174	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	229	Freu-							
39	39	176	176	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	230	den,							
39	39	178	178	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	231	mit							
39	39	174	174	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	232	Freu-							
39	39	176	176	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	233	den,							
39	39	178	178	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	234	mit							
39	39	174	174	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	235								
39	39	176	176	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	236								
40	40	180	180	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	237	Freu-							
40	40	182	182	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	238	den,							
40	40	184	184	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	239	mit							
40	40	180	180	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	240	Freu-							
40	40	182	182	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	241	den,							
40	40	184	184	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	242	mit							
40	40	180	180	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	243								
40	40	182	182	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	244								
41	41	186	186	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	245	Freu-							
41	41	189	189	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	246	den							
41	41	190	190	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	247	zu							
41	41	186	186	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	248	Freu-							
41	41	189	189	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	249	den							
41	41	190	190	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	250	zu							
41	41	186	186	3.0	0	0	Chord	3/2	3	1	3/4	1/2	3/2	251								
41	41	189	189	1.0	3/4	3/4	Chord	3/2	3	1	1/4	1/4	1	252								
41	41	190	190	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	253								
42	42	192	192	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	254	em-							
42	42	194	194	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	255	pfa-							
42	42	192	192	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	256	em-							
42	42	194	194	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	257	pfa-							
42	42	192	192	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	258								
42	42	194	194	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	259								
43	43	198	198	4.0	0	0	Chord	4/4	1	1	1	1	1	260	hen,							
43	43	198	198	4.0	0	0	Chord	4/4	2	1	1	1	1	261	hen,							
43	43	198	198	4.0	0	0	Chord	4/4	3	1	1	1	1	262								
44	44	204	204	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	263	und							
44	44	204	204	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	264								
45	45	206	206	4.0	0	0	Chord	4/4	2	1	1	1	1	265	dir							
45	45	206	206	4.0	0	0	Chord	4/4	3	1	1	1	1	266								
46	46	211	211	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	267	mit							
46	46	212	212	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	268	rei-							
46	46	213	213	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	269	nem							
46	46	211	211	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	270								
46	46	212	212	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	271								
46	46	213	213	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	272								
47	47	214	214	4.0	0	0	Chord	4/4	2	1	1	1	1	273	Her-							
47	47	214	214	4.0	0	0	Chord	4/4	3	1	1	1	1	274								
48	48	218	218	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	275	zen							
48	48	221	221	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	276	zu							
48	48	218	218	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	277								
48	48	220	220	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	278								
49	49	222	222	4.0	0	0	Chord	4/4	2	1	1	1	1	279	die-							
49	49	222	222	4.0	0	0	Chord	4/4	3	1	1	1	1	280	4							
50	50	228	228	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	281	ihn							
50	50	230	230	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	282	mit							
50	50	226	226	4.0	0	0	Chord	3/2	2	1	1	1	1	283	nen,							
50	50	226	226	4.0	0	0	Chord	3/2	3	1	1	1	1	284								
50	50	230	230	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	285								
51	51	232	232	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	286	Freu-							
51	51	234	234	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	287	den,							
51	51	236	236	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	288	mit							
51	51	234	234	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	289	ihn							
51	51	236	236	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	290	mit							
51	51	232	232	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	291								
51	51	234	234	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	292								
52	52	238	238	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	293	Freu-							
52	52	240	240	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	294	den,							
52	52	238	238	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	295	Freu-							
52	52	240	240	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	296	den,							
52	52	242	242	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	297	mit							
52	52	238	238	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	298								
52	52	240	240	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	299								
53	53	246	246	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	300	ihn							
53	53	248	248	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	301	mit							
53	53	244	244	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	302	Freu-							
53	53	246	246	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	303	den,							
