mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	21	schen						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	22	Kin-						
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	23							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	24							
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	25							
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1	1	1	26	Der						
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	27	der,						
8	8	28	28	4.0	0	0	Chord	4/4	3	1	1	1	1	28							
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	29							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	30	Herr						
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	31							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	32							
10	10	36	36	4.0	0	0	Chord	4/4	1	1	1	1	1	33	schau-						
10	10	36	36	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	34							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	35							
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	36	et						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	37	vom						
11	11	40	40	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	38							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	39							
12	12	44	44	4.0	0	0	Chord	4/4	1	1	1	1	1	40	Him-						
12	12	44	44	4.0	0	0	Chord	4/4	3	1	1	1	1	41							
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	42	mel						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	43	auf						
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	44	der						
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	45							
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	46							
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	47	Men-						
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	48	schen						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	49	Kin-						
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	50							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	51							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	52							
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	53	der,						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	54	der						
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	55							
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56	auf						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57	der						
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	58							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	59	Herr						
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	60							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	61							
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	62	Men-						
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	63	schen						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	64	Kin-						
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1	1	1	65	schau-						
17	17	64	64	4.0	0	0	Chord	4/4	3	1	1	1	1	66							
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	67	der,						
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68	auf						
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69	der						
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	70	et						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	71	vom						
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	72							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	73							
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74	Men-						
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75	schen						
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	76	Kin-						0
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	77	Him-						
19	19	72	72	4.0	0	0	Chord	4/4	3	1	1	1	1	78							
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	79							0
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	80							
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	81	mei						
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	82	auf						
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83	der						
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	84	4						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	85							
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	86	der,						
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	87	Men-						
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	88	schen						
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	89	Kin-						
21	21	80	80	4.0	0	0	Chord	4/4	3	1	1	1	1	90							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	91	der						
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	92	der,						
22	22	84	84	4.0	0	0	Chord	4/4	3	1	1	1	1	93							
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94							
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	95	Herr						
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	96	der						
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	97							
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	98	schau-						
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	99							
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	100	Herr						
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	101	6						
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	102							
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	103	et,						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	104	der						
25	25	96	96	4.0	0	0	Chord	4/4	2	1	1	1	1	105	schau-						
25	25	96	96	4.0	0	0	Chord	4/4	3	1	1	1	1	106							
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	107							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	108	Herr						
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	109	et,						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	110	der						
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	111							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	112							
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1	1	1	113	schau-						
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	114							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	115	Herr						
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	116							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	117							
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	118	et						
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	119	vom						
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	120	schau-						
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	121							
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	122							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	123	Him-						
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	124	et						
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	125	vom						
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	126							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	127							
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128							
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	129							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	130							
30	30	116	116	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	131	Hirn-						
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	132							
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	133	7  6						
30	30	118	118	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	134							
30	30	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	135							
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	136							1
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	137							
31	31	120	120	4.0	0	0	Chord	4/4	2	1	1	1	1	138							
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	139	4						
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	140	3						
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	141	mel						
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	142	auf						
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	143	der						
32	32	124	124	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	144	mei						
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	145	auf						
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	146	der						
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	147							
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	148							
32	32	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	149							
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	150	Men-						
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	151	schen						
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	152	Kin-						
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	153	Men-						
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	154	schen						
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155	Kin-						
33	33	128	128	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	156							
33	33	129	129	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	157							
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	158							
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	159	der,						
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	160	auf						
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	161	der						
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	162	der,						
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	163							
34	34	134	134	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164							
35	35	136	136	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	165	Men-						
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	166	schen						
35	35	138	138	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	167	Kin-						2
35	35	136	136	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	168	auf						
35	35	137	137	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	169	der						
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170	Men-						
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	171	schen						
35	35	136	136	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	172							
35	35	137	137	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	173							
35	35	138	138	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	174							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	175							
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	176							2
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	177							
36	36	140	140	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	178	Kin-						3
36	36	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	179							
36	36	140	140	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	180							
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	181							
37	37	144	144	4.0	0	0	Chord	4/4	1	1	1	1	1	182	der.						
37	37	144	144	4.0	0	0	Chord	4/4	2	1	1	1	1	183	der.						
37	37	144	144	4.0	0	0	Chord	4/4	3	1	1	1	1	184							
38	38	148	148	4.0	0	0	Chord	3/2	2	1	1	1	1	185	dass						
38	38	152	152	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	186	er						
38	38	148	148	4.0	0	0	Chord	3/2	3	1	1	1	1	187							
38	38	152	152	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	188							
39	39	154	154	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	189	se-						
39	39	156	156	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	190	he,						
39	39	154	154	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	191							
39	39	156	156	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	192							
40	40	160	160	4.0	0	0	Chord	3/2	1	1	1	1	1	193	dass						
40	40	164	164	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	194	er						
40	40	160	160	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	195	ob						
40	40	162	162	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	196	je-						
40	40	164	164	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	197	mand						
40	40	160	160	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	198							
40	40	162	162	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	199	6						
40	40	164	164	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	200							
41	41	166	166	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	201	se-						
41	41	168	168	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	202	he,						
41	41	166	166	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	203	klug						
41	41	166	166	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	204							
42	42	172	172	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	205	ob						
42	42	174	174	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	206	je-						
42	42	176	176	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	207	mand						
42	42	172	172	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	208	sei,						
42	42	172	172	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	209	6						
42	42	174	174	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	210	5						
42	42	176	176	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	211							
43	43	178	178	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	212	klug						
43	43	178	178	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	213							
44	44	184	184	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	214	sei,						
44	44	184	184	4.0	0	0	Chord	3/2	2	1	1	1	1	215	dass						
44	44	188	188	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	216	er						
44	44	184	184	4.0	0	0	Chord	3/2	3	1	1	1	1	217							
44	44	188	188	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	218							
45	45	190	190	4.0	0	0	Chord	3/2	1	1	1	1	1	219	dass						
45	45	194	194	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	220	er						
45	45	190	190	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	221	se-						
45	45	192	192	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	222	he,						
45	45	190	190	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	223							
45	45	192	192	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	224							
46	46	196	196	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	225	se-						
46	46	198	198	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	226	he,						
46	46	196	196	4.0	0	0	Chord	3/2	2	1	1	1	1	227	dass						
46	46	200	200	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	228	er						
46	46	196	196	4.0	0	0	Chord	3/2	3	1	1	1	1	229							
46	46	200	200	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	230	6						
47	47	202	202	4.0	0	0	Chord	3/2	1	1	1	1	1	231	dass						
47	47	206	206	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	232	er						
47	47	202	202	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	233	se-						
47	47	204	204	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	234	he,						
47	47	202	202	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	235							
47	47	204	204	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	236							
48	48	208	208	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	237	se-						
48	48	209	209	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	238	he,						
48	48	210	210	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	239	dass						
48	48	212	212	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	240	er						
48	48	208	208	4.0	0	0	Chord	3/2	2	1	1	1	1	241	dass						
48	48	212	212	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	242	er						
48	48	208	208	4.0	0	0	Chord	3/2	3	1	1	1	1	243							
48	48	212	212	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	244							
49	49	214	214	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	245	se-						
49	49	216	216	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	246	he,						
49	49	214	214	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	247	se-						
49	49	216	216	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	248	he,						
49	49	214	214	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	249							
49	49	216	216	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	250							
50	50	220	220	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	251	ob						
50	50	222	222	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	252	je-						
50	50	224	224	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	253	mand						
50	50	220	220	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	254	ob						
50	50	222	222	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	255	je-						
50	50	224	224	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	256	mand						
50	50	220	220	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	257							
50	50	222	222	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	258							
50	50	224	224	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	259							
51	51	226	226	4.0	0	0	Chord	4/4	1	1	1	1	1	260	klug						
51	51	226	226	4.0	0	0	Chord	4/4	2	1	1	1	1	261	klug						
51	51	226	226	4.0	0	0	Chord	4/4	3	1	1	1	1	262							
52	52	230	230	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	263	sei						
52	52	232	232	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	264	und						
52	52	230	230	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	265	sei						
52	52	232	232	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	266	und						
52	52	230	230	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	267							
52	52	232	232	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	268							
53	53	234	234	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	269	nach						
53	53	236	236	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	270	Gott						
53	53	237	237	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	271	fra-						4
53	53	234	234	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	272	nach						
53	53	236	236	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	273	Gott						
53	53	234	234	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	274							
53	53	236	236	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	275							
54	54	238	238	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	276							4
54	54	239	239	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	277							4
54	54	479/2	479/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	278							4
54	54	240	240	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	279							
54	54	238	238	4.0	0	0	Chord	4/4	2	1	1	1	1	280	fra-						
54	54	238	238	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	281	4						
54	54	240	240	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	282							
55	55	242	242	4.0	0	0	Chord	4/4	1	1	1	1	1	283	ge,						
55	55	242	242	4.0	0	0	Chord	4/4	2	1	1	1	1	284	ge,						
55	55	242	242	4.0	0	0	Chord	4/4	3	1	1	1	1	285							
56	56	246	246	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	286	a-						
56	56	493/2	493/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	287	ber						
56	56	247	247	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	288	sie						
56	56	495/2	495/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	289	sind						
56	56	248	248	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	290	al-						
56	56	497/2	497/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	291	le						
56	56	249	249	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	292	ab-						
56	56	499/2	499/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	293	ge-						
56	56	246	246	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	294							
56	56	248	248	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	295	6       5						
57	57	250	250	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	296	wi-						
57	57	251	251	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	297	chen						
57	57	503/2	503/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	298	und						
57	57	252	252	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	299	al-						
57	57	505/2	505/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	300	le-						
57	57	253	253	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	301	sammt						
57	57	507/2	507/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	302	un-						
57	57	250	250	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	303							
57	57	252	252	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	304	6         5						
58	58	254	254	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	305	tüch-						
58	58	509/2	509/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	306	tig,						
58	58	255	255	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	307	da						
58	58	511/2	511/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	308	ist						
58	58	256	256	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	309	kei-						
