mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
49	49	192	192	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	298							
49	49	193	193	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	299							
49	49	194	194	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	300							
50	50	198	198	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	301	o-						
50	50	196	196	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	302	hen,						
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	303	o-						
50	50	196	196	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	304							
50	50	198	198	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	305							
51	51	200	200	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	306	der						
51	51	201	201	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	307	sei-						
51	51	202	202	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	308	nen						
51	51	203	203	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	309	Sa-						
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	310							
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	311	der						
51	51	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	312	sei-						
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	313	nen						
51	51	200	200	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	314							
51	51	201	201	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	315							
51	51	202	202	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	316							
51	51	203	203	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	317							
52	52	204	204	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	318							
52	52	205	205	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	319	men						
52	52	206	206	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	320	nach						
52	52	207	207	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	321	Brod						
52	52	204	204	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	322	Sa-						
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	323	men						
52	52	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	324	nach						
52	52	204	204	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	325							
52	52	206	206	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	326							
52	52	207	207	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	327							
53	53	208	208	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	328							
53	53	209	209	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	329	ge-						3
53	53	839/4	839/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	330							3
53	53	210	210	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	331							3
53	53	843/4	843/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	332							3
53	53	1687/8	1687/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	333							3
53	53	211	211	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	334							3
53	53	208	208	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	335	Brod						
53	53	210	210	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	336	ge-						4
53	53	843/4	843/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	337							4
53	53	211	211	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	338							4
53	53	847/4	847/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	339							4
53	53	208	208	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	340							
53	53	210	210	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	341							
53	53	211	211	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	342	6						
54	54	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	343							3
54	54	213	213	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	344							
54	54	214	214	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	345	hen,						
54	54	212	212	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	346							
54	54	214	214	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	347	hen,						
54	54	212	212	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	348	4						
54	54	213	213	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	349	3						
54	54	214	214	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	350							
55	55	433/2	433/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	351	Al-						
55	55	217	217	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	352	le-						
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	353	lu-						
55	55	218	218	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	354	ja,						
55	55	437/2	437/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	355	Al-						
55	55	875/4	875/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	356							
55	55	219	219	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	357							
55	55	877/4	877/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	358							
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	359							
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	360							
55	55	216	216	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	361							
55	55	218	218	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	362							
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	363	Al-						
56	56	221	221	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	364	le-						
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	365	lu-						
56	56	222	222	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	366	ja,						
56	56	445/2	445/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	367	Al-						5
56	56	891/4	891/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	368							5
56	56	223	223	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	369							5
56	56	893/4	893/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	370							5
56	56	447/2	447/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	371							5
56	56	895/4	895/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	372							5
56	56	220	220	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	373							
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	374	le-						
56	56	221	221	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	375	lu-						
56	56	222	222	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	376	ja,						
56	56	220	220	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	377							
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	378							
56	56	221	221	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	379							
56	56	222	222	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	380							
57	57	224	224	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	381							
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	382	le-						
57	57	225	225	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	383	lu-						
57	57	226	226	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	384	ja,						
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	385	Al-						
57	57	225	225	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	386	le-						
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	387	lu-						
57	57	226	226	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	388	ja,						
57	57	453/2	453/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	389	Al-						6
57	57	907/4	907/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	390							6
57	57	227	227	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	391							6
57	57	909/4	909/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	392							6
57	57	455/2	455/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	393							6
57	57	911/4	911/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	394							6
57	57	224	224	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	395							
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	396							
57	57	225	225	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	397							
57	57	226	226	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	398							
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	399							
57	57	227	227	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	400							
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	401							
58	58	457/2	457/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	402	Al-						
58	58	229	229	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	403	le-						
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	404	lu-						
58	58	230	230	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	405	ja,						
58	58	461/2	461/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	406	Al-						
58	58	923/4	923/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	407							
58	58	231	231	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	408							
58	58	925/4	925/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	409							
58	58	463/2	463/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	410							
58	58	927/4	927/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	411							
58	58	228	228	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	412							
58	58	457/2	457/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	413	le-						
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	414	lu-						
58	58	230	230	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	415	ja,						
58	58	228	228	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	416							
58	58	457/2	457/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	417							
58	58	229	229	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	418	4						
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	419							
58	58	230	230	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	420							
58	58	231	231	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	421							
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	422							
59	59	232	232	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	423							
59	59	465/2	465/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	424	le-						
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	425	lu-						
59	59	234	234	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	426	ja,						
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	427	Al-						
59	59	235	235	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	428	le-						
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	429	lu-						
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	430	Al-						
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	431	le-						
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	432	lu-						
59	59	234	234	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	433	ja,						
59	59	469/2	469/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	434	Al-						7
59	59	939/4	939/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	435							7
59	59	235	235	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	436							7
59	59	941/4	941/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	437							7
59	59	471/2	471/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	438							7
59	59	943/4	943/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	439							7
59	59	232	232	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	440							
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	441							
59	59	233	233	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	442	4						
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	443							
59	59	234	234	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	444							
60	60	236	236	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	445	ja,						
60	60	473/2	473/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	446	Al-						8
60	60	947/4	947/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	447							8
60	60	237	237	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	448							8
60	60	949/4	949/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	449							8
60	60	475/2	475/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	450							8
60	60	951/4	951/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	451							8
60	60	238	238	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	452							
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	453	le-						
60	60	239	239	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	454	lu-						
60	60	236	236	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	455							
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	456	le-						
60	60	237	237	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	457	lu-						
60	60	238	238	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	458	ja,						
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	459	Al-						
60	60	239	239	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	460	le-						
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	461	lu						
60	60	236	236	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	462							
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	463							
60	60	237	237	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	464							
60	60	238	238	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	465							
61	61	240	240	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	466	ja,						
61	61	481/2	481/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	467	Al-						
61	61	241	241	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	468	le-						
61	61	483/2	483/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	469	lu-						
61	61	242	242	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	470	ja,						
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	471	Al-						
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	472							
61	61	243	243	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	473							
61	61	973/4	973/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	474							
61	61	487/2	487/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	475							
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	476							
61	61	240	240	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	477	ja,						
61	61	481/2	481/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	478	Al-						
61	61	963/4	963/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	479							
61	61	241	241	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	480							
61	61	965/4	965/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	481							
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	482							
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	483							
61	61	242	242	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	484							
61	61	969/4	969/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	485							
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	486							
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	487							
61	61	243	243	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	488							
61	61	973/4	973/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	489							
61	61	487/2	487/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	490							
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	491							
61	61	240	240	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	492	6						
61	61	242	242	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	493							
61	61	243	243	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	494							
62	62	244	244	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	495							
62	62	489/2	489/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	496	le-						
62	62	245	245	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	497	lu-						
62	62	246	246	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	498	ja,						
62	62	244	244	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	499							
62	62	489/2	489/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	500	le-						
62	62	491/2	491/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	501	lu-						
62	62	246	246	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	502	ja,						
62	62	244	244	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	503							
62	62	489/2	489/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	504							
62	62	245	245	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	505							
62	62	246	246	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	506							
63	63	249	249	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	507	Al-						9
63	63	499/2	499/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	508							9
63	63	250	250	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	509							9
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	510							9
63	63	251	251	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	511							
63	63	248	248	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	512	Al-						10
63	63	497/2	497/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	513							10
63	63	249	249	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	514							10
63	63	499/2	499/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	515							10
63	63	250	250	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	516							
63	63	251	251	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	517	le-						11
63	63	1005/4	1005/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	518							11
63	63	503/2	503/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	519							11
63	63	1007/4	1007/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	520							
63	63	248	248	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	521							
63	63	251	251	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	522							
64	64	252	252	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	523	le-						12
64	64	1009/4	1009/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	524							12
64	64	505/2	505/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	525							12
64	64	1011/4	1011/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	526							12
64	64	253	253	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	527							
64	64	255	255	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	528	lu-						
64	64	252	252	4.0	0	0	Chord	4/4	2	1	1	1	1	529	lu-						
64	64	252	252	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	530	3						
64	64	253	253	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	531	4						
64	64	255	255	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	532	3						
65	65	256	256	4.0	0	0	Chord	4/4	1	1	1	1	1	533	ja.						
65	65	256	256	4.0	0	0	Chord	4/4	2	1	1	1	1	534	ja.						
65	65	256	256	4.0	0	0	Chord	4/4	3	1	1	1	1	535							
