mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
60	60	236	236	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	782	li						
60	60	236	236	4.0	0	0	Chord	4/4	4	1	1	1	1	783							
61	61	240	240	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	784							28
61	61	243	243	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	785							28
61	61	240	240	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	786							29
61	61	963/4	963/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	787							29
61	61	241	241	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	788							29
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	789							29
61	61	242	242	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	790							29
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	791							29
61	61	243	243	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	792							29
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	793							29
61	61	240	240	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	794	de-						30
61	61	963/4	963/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	795							30
61	61	241	241	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	796							30
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	797							30
61	61	242	242	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	798							30
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	799							30
61	61	243	243	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	800							30
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	801							30
61	61	240	240	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	802							
61	61	243	243	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	803							
62	62	244	244	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	804							28
62	62	247	247	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	805							28
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	806							28
62	62	244	244	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	807							29
62	62	247	247	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	808							29
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	809							29
62	62	244	244	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	810							30
62	62	979/4	979/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	811							30
62	62	245	245	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	812							30
62	62	983/4	983/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	813							30
62	62	246	246	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	814							30
62	62	987/4	987/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	815							30
62	62	247	247	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	816							30
62	62	991/4	991/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	817							30
62	62	244	244	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	818							
62	62	247	247	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	819							
63	63	248	248	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	820							
63	63	251	251	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	821	su-						
63	63	248	248	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	822							
63	63	251	251	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	823	su-						
63	63	248	248	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	824							
63	63	251	251	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	825	su-						
63	63	248	248	4.0	0	0	Chord	4/4	4	1	1	1	1	826							
64	64	252	252	4.0	0	0	Chord	4/4	1	1	1	1	1	827	per.						
64	64	252	252	4.0	0	0	Chord	4/4	2	1	1	1	1	828	per.						
64	64	252	252	4.0	0	0	Chord	4/4	3	1	1	1	1	829	per.						
64	64	252	252	4.0	0	0	Chord	4/4	4	1	1	1	1	830							
