mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	11	40	40	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	44	se-						
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45	lig-						
11	11	40	40	4.0	0	0	Chord	4/4	3	1	1	1	1	46	nütz,						
11	11	40	40	4.0	0	0	Chord	4/4	4	1	1	1	1	47							
12	12	44	44	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	48	se-						
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49	lig-						
12	12	44	44	4.0	0	0	Chord	4/4	2	1	1	1	1	50	keit						
12	12	44	44	4.0	0	0	Chord	4/4	4	1	1	1	1	51							
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	52	keit						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	53	ist						
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	54	zu						
13	13	48	48	4.0	0	0	Chord	4/4	4	1	1	1	1	55	6						
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	56	ist						
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	57	zu						
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	58	al-						
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	59	len						
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	60	al-						
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	61	len						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	62	Din-						
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	63							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	64							
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	65	Din-						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	66	gen						
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	67							
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	68	gen						
15	15	56	56	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	69	die						
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	70	Gott-						
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	71	4						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	72							
16	16	60	60	4.0	0	0	Chord	4/4	1	1	1	1	1	73	nütz,						
16	16	60	60	4.0	0	0	Chord	4/4	2	1	1	1	1	74	nütz,						
16	16	60	60	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	75	se-						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	76	lig-						
16	16	60	60	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	77							
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	78							
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	79	keit						
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	80	ist						
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	81	zu						
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	82							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	83							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	84							
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	85	al-						
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	86	len						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	87	Din-						
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	88							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	89							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	90							
19	19	72	72	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	91	die						
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	92	Gott-						
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	93							
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	94	gen						
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	95	2						
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	96							
20	20	76	76	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	97	se-						
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	98	lig-						
20	20	76	76	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	99	die						
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	100	Gott-						
20	20	76	76	4.0	0	0	Chord	4/4	3	1	1	1	1	101	nütz,						
20	20	76	76	4.0	0	0	Chord	4/4	4	1	1	1	1	102							
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	103	keit						
21	21	80	80	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	104	se-						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	105	lig-						
21	21	81	81	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	106	die						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	107	Gott-						
21	21	80	80	4.0	0	0	Chord	4/4	4	1	1	1	1	108							
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	109	ist						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	110	zu						
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	111	keit						
22	22	84	84	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	112	se-						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	113	lig-						
22	22	84	84	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	114	6						
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	115							
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	116	al-						
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	117	len,						
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	118	ist						
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	119	zu						
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	120	ist						
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	121	zu						
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	122	al-						
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	123	len,						
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	124	keit						
23	23	88	88	4.0	0	0	Chord	4/4	4	1	1	1	1	125							
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	126	al-						
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	127	len						
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	128	Din-						
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129	ist						
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130	zu						
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	131	al-						
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	132	len						
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	133	ist						
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	134	zu						
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	135	al-						
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	136	len						
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	137							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	138							
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	139							
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	140							
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	141	gen						
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	142	Din-						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	143	gen						
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	144	Din-						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	145	gen						
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	146	4						
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	147							
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	148	nütz,						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	149	und						
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	150	nütz,						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	151	and						
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	152	nütz,						
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	153	und						
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	154							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	155							
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	156							
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	157	hat						
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	158	die						
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	159	Ver-						
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	160	hat						
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	161	die						
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	162	Ver-						
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	163	heiss-						0
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	164							
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	165	hat						
27	27	106	106	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	166	die						
27	27	107	107	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	167	Ver-						
27	27	104	104	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	168							
27	27	105	105	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	169							
27	27	106	106	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	170							
27	27	107	107	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	171	6						
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	172	heiss-						
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	173							0
28	28	109	109	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	174							0
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	175							0
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	176							
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	177	heiss-						
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	178	7						
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	179	6						
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	180	ung						
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	181	die-						
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	182	ses						
29	29	112	112	4.0	0	0	Chord	4/4	2	1	1	1	1	183	ung						
29	29	112	112	4.0	0	0	Chord	4/4	3	1	1	1	1	184	ung						
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	185							
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	186							
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	187	und						
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	188	des						
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	189	künf-						
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	190	die-						
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	191	ses						
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	192	und						
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	193	des						
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	194							
30	30	117	117	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	195							
30	30	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	196							
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	197							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	198	ti-						
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	199	gen						
31	31	120	120	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	200	künf-						
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	201	ti-						
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	202	gen						
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	203	Le-						1
31	31	120	120	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	204							
31	31	122	122	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	205	6						
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	206	Le-						
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	207							1
32	32	125	125	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	208							1
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	209							1
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	210							
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	211							
32	32	126	126	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	212							
33	33	128	128	4.0	0	0	Chord	4/4	1	1	1	1	1	213	bens,						
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	214	bens,						
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	215	die-						
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	216	ses						
33	33	128	128	4.0	0	0	Chord	4/4	4	1	1	1	1	217							
34	34	132	132	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	218	und						
34	34	133	133	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	219	des						
34	34	134	134	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	220	künf-						
34	34	132	132	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	221	die-						
34	34	133	133	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	222	ses						
34	34	134	134	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	223	und						
34	34	135	135	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	224	des						
34	34	132	132	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	225							
34	34	133	133	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	226							
34	34	134	134	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	227							
34	34	135	135	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	228							
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	229	ti-						
35	35	138	138	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	230	gen						
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	231	künf-						
35	35	138	138	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	232	ti-						
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	233	gen						
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	234							
35	35	138	138	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	235							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	236							
36	36	140	140	4.0	0	0	Chord	4/4	2	1	1	1	1	237	Le-						
36	36	140	140	4.0	0	0	Chord	4/4	3	1	1	1	1	238	Le-						
36	36	140	140	4.0	0	0	Chord	4/4	4	1	1	1	1	239							
37	37	146	146	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	240	und						
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	241	bens,						
37	37	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	242	und						
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	243	bens,						
37	37	146	146	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	244	und						
37	37	144	144	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	245							
37	37	146	146	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	246							
38	38	148	148	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	247							
38	38	149	149	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	248	hat						
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	249	die						
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	250	Ver-						
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	251							
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	252	hat						
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	253	die						
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	254	Ver-						
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	255							
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	256	hat						
38	38	150	150	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	257	die						
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	258	Ver-						
38	38	148	148	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	259							
38	38	149	149	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	260							
38	38	150	150	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	261							
38	38	151	151	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	262	6						
39	39	152	152	4.0	0	0	Chord	4/4	1	1	1	1	1	263	heiss-						
39	39	152	152	4.0	0	0	Chord	4/4	2	1	1	1	1	264	heiss-						
39	39	152	152	4.0	0	0	Chord	4/4	3	1	1	1	1	265	heiss-						
39	39	152	152	4.0	0	0	Chord	4/4	4	1	1	1	1	266							
40	40	156	156	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	267	ung						
40	40	158	158	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	268	die-						
40	40	159	159	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	269	ses						
40	40	156	156	4.0	0	0	Chord	4/4	2	1	1	1	1	270	ung						
40	40	156	156	4.0	0	0	Chord	4/4	3	1	1	1	1	271	ung						
40	40	156	156	4.0	0	0	Chord	4/4	4	1	1	1	1	272							
41	41	160	160	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	273	und						
41	41	161	161	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	274	des						
41	41	162	162	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	275	künf-						
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	276	ti-						
41	41	162	162	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	277	die-						
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	278	ses						
41	41	160	160	4.0	0	0	Chord	4/4	4	1	1	1	1	279							
42	42	164	164	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	280	gen,						
42	42	164	164	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	281	und						
42	42	165	165	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	282	des						
42	42	166	166	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	283	künf-						
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	284	ti-						
42	42	166	166	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	285	die-						
42	42	167	167	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	286	ses						
42	42	164	164	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	287							
42	42	167	167	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	288							
43	43	170	170	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	289	die-						
43	43	171	171	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	290	ses						
43	43	168	168	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	291	gen,						
43	43	168	168	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	292	und						
43	43	169	169	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	293	des						
43	43	170	170	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	294	künf-						
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	295	ti-						
43	43	168	168	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	296							
43	43	169	169	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	297							
43	43	170	170	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	298							
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	299							
44	44	172	172	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	300	und						
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	301	des						
