mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	18	18	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	21							
3	3	20	20	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	22							
3	3	22	22	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	23							
4	4	24	24	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	24	Gott,						
4	4	26	26	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	25	ein						
4	4	28	28	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	26	rei-						
4	4	30	30	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	27	nes						
4	4	24	24	1.0	0	0	Chord	4/2	3	1	1/4	1/4	1	28							
4	4	25	25	1.0	1/4	1/4	Chord	4/2	3	1	1/4	1/4	1	29							
4	4	26	26	1.0	1/2	1/2	Chord	4/2	3	1	1/4	1/4	1	30							
4	4	27	27	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	31							
4	4	28	28	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	32							
4	4	30	30	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	33							
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	34	und						
5	5	36	36	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	35	gieb						
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	36	mir						
5	5	38	38	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	37	ei-						
5	5	39	39	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	38	nen						
5	5	32	32	4.0	0	0	Chord	4/2	2	1	1	1	1	39	Herz,						
5	5	32	32	4.0	0	0	Chord	4/2	3	1	1	1	1	40							
5	5	36	36	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	41							
5	5	38	38	1.0	3/2	3/2	Chord	4/2	3	1	1/4	1/4	1	42	6						
5	5	39	39	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	43							
6	6	40	40	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	44	neu-						
6	6	42	42	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	45	en,						
6	6	43	43	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	46	ge-						
6	6	44	44	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	47	wis-						
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	48	sen						
6	6	46	46	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	49	und						
6	6	40	40	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	50							
6	6	42	42	1.0	1/2	1/2	Chord	4/2	3	1	1/4	1/4	1	51							
6	6	43	43	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	52							
6	6	44	44	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	53							
6	6	46	46	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	54							
7	7	48	48	4.0	0	0	Chord	4/2	1	1	1	1	1	55	Geist,						
7	7	48	48	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	56	gieb						
7	7	49	49	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	57	mir						
7	7	50	50	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	58	ei-						
7	7	51	51	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	59	nen						
7	7	52	52	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	60	neu-						
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	61	en,						
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	62	ge-						
7	7	48	48	4.0	0	0	Chord	4/2	3	1	1	1	1	63							
7	7	52	52	4.0	1	1	Chord	4/2	3	1	1	1	1	64							
8	8	56	56	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	65	schaf-						
8	8	59	59	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	66	fe						
8	8	60	60	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	67	in						
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	68	mir,						
8	8	56	56	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	69	wis-						
8	8	58	58	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	70	sen						
8	8	60	60	4.0	1	1	Chord	4/2	2	1	1	1	1	71	Geist,						
8	8	56	56	4.0	0	0	Chord	4/2	3	1	1	1	1	72							
8	8	60	60	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	73							
8	8	62	62	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	74							
9	9	64	64	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	75	Gott,						
9	9	66	66	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	76	schaf-						
9	9	68	68	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	77							
9	9	69	69	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	78	fe						
9	9	70	70	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	79	in						
9	9	68	68	3.0	1	1	Chord	4/2	2	1	3/4	1/2	3/2	80	schaf-						
9	9	71	71	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	81	fe						
9	9	64	64	4.0	0	0	Chord	4/2	3	1	1	1	1	82							
9	9	68	68	3.0	1	1	Chord	4/2	3	1	3/4	1/2	3/2	83							
9	9	71	71	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	84							
10	10	72	72	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	85	mir,						
10	10	74	74	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	86	Gott,						
10	10	76	76	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	87	ein						
10	10	78	78	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	88	rei-						
10	10	72	72	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	89	in						
10	10	74	74	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	90	mir,						
10	10	76	76	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	91	Gott,						
10	10	78	78	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	92	ein						
10	10	72	72	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	93							
10	10	74	74	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	94							
10	10	76	76	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	95							
10	10	78	78	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	96							
11	11	80	80	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	97							
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	98	nes						
11	11	84	84	4.0	1	1	Chord	4/2	1	1	1	1	1	99	Herz,						
11	11	80	80	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	100	rei-						
11	11	82	82	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	101	nes						
11	11	84	84	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	102	Herz,						
11	11	86	86	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	103	schaf-						
11	11	80	80	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	104							
11	11	82	82	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	105							
11	11	84	84	4.0	1	1	Chord	4/2	3	1	1	1	1	106							
12	12	90	90	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	107	schaf-						
12	12	92	92	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	108							
12	12	93	93	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	109	fe						
12	12	94	94	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	110	in						
12	12	88	88	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	111							
12	12	89	89	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	112	fe						
12	12	90	90	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	113	in						
12	12	92	92	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	114	mir,						
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	115	Gott,						
12	12	88	88	3.0	0	0	Chord	4/2	3	1	3/4	1/2	3/2	116							
12	12	91	91	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	117							
12	12	92	92	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	118							
12	12	94	94	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	119							
13	13	96	96	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	120	mir,						
13	13	98	98	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	121	Gott,						
13	13	100	100	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	122	ein						
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	123	rei-						
13	13	96	96	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	124	ein						
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	125	rei-						
13	13	100	100	4.0	1	1	Chord	4/2	2	1	1	1	1	126	nes						
13	13	96	96	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	127							
13	13	98	98	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	128							
13	13	100	100	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	129							
13	13	102	102	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	130							
14	14	104	104	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	131							
14	14	106	106	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	132	nes						
14	14	108	108	4.0	1	1	Chord	4/2	1	1	1	1	1	133	Herz,						
14	14	104	104	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	134	Herz,						
14	14	107	107	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	135	und						
14	14	108	108	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	136	gieb						
14	14	109	109	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	137	mir						
14	14	110	110	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	138	ei-						
14	14	111	111	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	139	nen						
14	14	104	104	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	140	4						
14	14	106	106	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	141							
14	14	108	108	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	142							
14	14	110	110	1.0	3/2	3/2	Chord	4/2	3	1	1/4	1/4	1	143							
14	14	111	111	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	144							
15	15	112	112	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	145	neu-						
15	15	114	114	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	146	en,						
15	15	115	115	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	147	ge-						
15	15	116	116	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	148	wis-						
15	15	118	118	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	149	sen						
15	15	112	112	4.0	0	0	Chord	4/2	3	1	1	1	1	150							
15	15	116	116	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	151							
15	15	118	118	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	152							
16	16	122	122	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	153	und						
16	16	124	124	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	154	gieb						
16	16	125	125	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	155	mir						
16	16	126	126	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	156	ei-						
16	16	127	127	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	157	nen						
16	16	120	120	4.0	0	0	Chord	4/2	2	1	1	1	1	158	Geist,						
16	16	126	126	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	159	und						
16	16	120	120	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	160							
16	16	122	122	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	161							
16	16	124	124	4.0	1	1	Chord	4/2	3	1	1	1	1	162							
17	17	128	128	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	163	neu-						
17	17	130	130	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	164	en,						
17	17	131	131	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	165	ge-						
17	17	132	132	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	166	wis-						0
17	17	134	134	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	167							0
17	17	128	128	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	168	gieb						
17	17	129	129	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	169	mir						
17	17	130	130	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	170	ei-						
17	17	131	131	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	171	nen						
17	17	132	132	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	172	neu-						
17	17	134	134	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	173	en,						
17	17	135	135	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	174	ge-						
17	17	128	128	1.0	0	0	Chord	4/2	3	1	1/4	1/4	1	175							
17	17	129	129	1.0	1/4	1/4	Chord	4/2	3	1	1/4	1/4	1	176							
17	17	130	130	1.0	1/2	1/2	Chord	4/2	3	1	1/4	1/4	1	177							
17	17	131	131	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	178							
17	17	132	132	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	179							
17	17	134	134	1.0	3/2	3/2	Chord	4/2	3	1	1/4	1/4	1	180							
17	17	135	135	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	181							
18	18	136	136	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	182							
18	18	138	138	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	183	sen						
18	18	140	140	4.0	1	1	Chord	4/2	1	1	1	1	1	184	Geist.						
18	18	136	136	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	185	wis-						
18	18	138	138	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	186	sen						
18	18	140	140	4.0	1	1	Chord	4/2	2	1	1	1	1	187	Geist.						
18	18	136	136	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	188							
18	18	138	138	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	189							
18	18	140	140	4.0	1	1	Chord	4/2	3	1	1	1	1	190							
19	19	146	146	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	191	Ver-						
19	19	148	148	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	192	wirf						
19	19	150	150	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	193	mich						
19	19	144	144	4.0	0	0	Chord	4/2	3	1	1	1	1	194							
19	19	148	148	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	195							
19	19	150	150	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	196	6						
20	20	157	157	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	197	von						
20	20	158	158	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	198	dei-						
20	20	159	159	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	199	-nem						
20	20	152	152	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	200	nicht						
20	20	155	155	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	201	von						
20	20	156	156	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	202	dei-						
20	20	157	157	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	203	nem						
20	20	158	158	0.5	3/2	3/2	Chord	4/2	2	1	1/8	1/8	1	204	An-						1
20	20	317/2	317/2	0.5	13/8	13/8	Chord	4/2	2	1	1/8	1/8	1	205							1
20	20	159	159	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	206							1
20	20	152	152	3.0	0	0	Chord	4/2	3	1	3/4	1/2	3/2	207							
20	20	155	155	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	208							
20	20	156	156	1.0	1	1	Chord	4/2	3	1	1/4	1/4	1	209							
20	20	157	157	1.0	5/4	5/4	Chord	4/2	3	1	1/4	1/4	1	210							
20	20	158	158	1.0	3/2	3/2	Chord	4/2	3	1	1/4	1/4	1	211							
20	20	159	159	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	212							
21	21	160	160	1.5	0	0	Chord	4/2	1	1	3/8	1/4	3/2	213	An-						
21	21	323/2	323/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	214	ge-						
21	21	162	162	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	215	sicht,						
21	21	166	166	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	216	ver-						
21	21	160	160	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	217							
21	21	161	161	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	218	ge-						
21	21	162	162	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	219	sicht,						
21	21	166	166	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	220	ver-						
21	21	160	160	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	221							
21	21	162	162	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	222							
21	21	164	164	4.0	1	1	Chord	4/2	3	1	1	1	1	223							
22	22	168	168	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	224	wirf						
22	22	170	170	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	225	mich						
22	22	172	172	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	226	nicht						
22	22	175	175	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	227	von						
22	22	168	168	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	228	wirf						
22	22	170	170	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	229	mich						
22	22	172	172	4.0	1	1	Chord	4/2	2	1	1	1	1	230	nicht						
22	22	168	168	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	231							
22	22	170	170	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	232	6						
22	22	172	172	3.0	1	1	Chord	4/2	3	1	3/4	1/2	3/2	233							
22	22	175	175	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	234							
23	23	176	176	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	235	dei-						
23	23	177	177	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	236	nem						
23	23	178	178	0.5	1/2	1/2	Chord	4/2	1	1	1/8	1/8	1	237	An-						2
23	23	357/2	357/2	0.5	5/8	5/8	Chord	4/2	1	1	1/8	1/8	1	238							2
23	23	179	179	0.5	3/4	3/4	Chord	4/2	1	1	1/8	1/8	1	239							2
23	23	359/2	359/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	240							2
23	23	180	180	0.5	1	1	Chord	4/2	1	1	1/8	1/8	1	241							2
23	23	361/2	361/2	0.5	9/8	9/8	Chord	4/2	1	1	1/8	1/8	1	242							2
23	23	181	181	2.0	5/4	5/4	Chord	4/2	1	1	1/2	1/2	1	243							
23	23	183	183	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	244	ge-						
23	23	177	177	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	245	von						
23	23	178	178	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	246	dei-						
23	23	179	179	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	247	nem						
23	23	180	180	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	248	An-						
23	23	182	182	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	249	ge-						
23	23	176	176	1.0	0	0	Chord	4/2	3	1	1/4	1/4	1	250							
23	23	177	177	1.0	1/4	1/4	Chord	4/2	3	1	1/4	1/4	1	251							
23	23	178	178	1.0	1/2	1/2	Chord	4/2	3	1	1/4	1/4	1	252							
23	23	179	179	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	253							
23	23	180	180	1.0	1	1	Chord	4/2	3	1	1/4	1/4	1	254							
23	23	181	181	1.0	5/4	5/4	Chord	4/2	3	1	1/4	1/4	1	255							
23	23	182	182	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	256	4						
24	24	184	184	4.0	0	0	Chord	4/2	1	1	1	1	1	257	sicht,						
24	24	184	184	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	258	sicht,						
24	24	187	187	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	259	und						
24	24	188	188	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	260	nimm						
24	24	189	189	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	261	dei-						
24	24	379/2	379/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	262	nen						
24	24	190	190	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	263	heil-						
24	24	191	191	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	264	gen						
24	24	184	184	4.0	0	0	Chord	4/2	3	1	1	1	1	265							
24	24	188	188	3.0	1	1	Chord	4/2	3	1	3/4	1/2	3/2	266							
24	24	191	191	1.0	7/4	7/4	Chord	4/2	3	1	1/4	1/4	1	267							
25	25	192	192	2.0	0	0	Chord	4/2	2	1	1/2	1/2	1	268	Geist						
25	25	194	194	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	269	nicht						
25	25	196	196	4.0	1	1	Chord	4/2	2	1	1	1	1	270	von						
25	25	192	192	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	271							
25	25	194	194	2.0	1/2	1/2	Chord	4/2	3	1	1/2	1/2	1	272							
25	25	196	196	4.0	1	1	Chord	4/2	3	1	1	1	1	273	4						
26	26	202	202	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	274	und						
26	26	204	204	1.0	1	1	Chord	4/2	1	1	1/4	1/4	1	275	nimm						
26	26	205	205	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	276	dei-						
26	26	411/2	411/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	277	nen						
26	26	206	206	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	278	heil-						
26	26	207	207	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	279	gen						
26	26	200	200	4.0	0	0	Chord	4/2	2	1	1	1	1	280	mir,						
26	26	206	206	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	281	und						
26	26	200	200	4.0	0	0	Chord	4/2	3	1	1	1	1	282							
26	26	204	204	4.0	1	1	Chord	4/2	3	1	1	1	1	283							
27	27	208	208	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	284	Geist						3
27	27	211	211	0.5	3/4	3/4	Chord	4/2	1	1	1/8	1/8	1	285							3
27	27	423/2	423/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	286							3
27	27	212	212	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	287							
27	27	214	214	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	288	nicht						
27	27	208	208	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	289	nimm						
27	27	209	209	0.5	1/4	1/4	Chord	4/2	2	1	1/8	1/8	1	290	dei-						
27	27	419/2	419/2	0.5	3/8	3/8	Chord	4/2	2	1	1/8	1/8	1	291	nen						
27	27	210	210	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	292	heil-						
27	27	211	211	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	293	gen						
27	27	212	212	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	294	Geist						
27	27	214	214	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	295	nicht						
27	27	208	208	2.0	0	0	Chord	4/2	3	1	1/2	1/2	1	296							
27	27	210	210	1.0	1/2	1/2	Chord	4/2	3	1	1/4	1/4	1	297							
27	27	211	211	1.0	3/4	3/4	Chord	4/2	3	1	1/4	1/4	1	298							
27	27	212	212	2.0	1	1	Chord	4/2	3	1	1/2	1/2	1	299							
27	27	214	214	2.0	3/2	3/2	Chord	4/2	3	1	1/2	1/2	1	300							
28	28	216	216	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	301							
