mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
18	18	102	102	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	122	de,						
18	18	102	102	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	123							
18	18	102	102	4.0	0	0	Chord	3/2	3	1	1	1	1	124							
18	18	106	106	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	125							
19	19	108	108	4.0	0	0	Chord	3/2	1	1	1	1	1	126							
19	19	108	108	4.0	0	0	Chord	3/2	3	1	1	1	1	127							
19	19	112	112	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	128							
20	20	114	114	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	129	ein						
20	20	116	116	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	130	Wohl-						
20	20	118	118	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	131	ge-						
20	20	114	114	4.0	0	0	Chord	3/2	3	1	1	1	1	132							
20	20	118	118	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	133							
21	21	120	120	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	134	fal-						
21	21	122	122	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	135	len						
21	21	124	124	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	136	Gott						
21	21	120	120	4.0	0	0	Chord	3/2	3	1	1	1	1	137							
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	138							
22	22	126	126	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	139	ein						
22	22	128	128	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	140	Wohl-						
22	22	130	130	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	141	ge-						
22	22	126	126	4.0	0	0	Chord	3/2	2	1	1	1	1	142	an						
22	22	130	130	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	143	uns						
22	22	126	126	4.0	0	0	Chord	3/2	3	1	1	1	1	144							
22	22	130	130	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	145							
23	23	132	132	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	146	fal-						
23	23	134	134	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	147	len						
23	23	136	136	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	148	Gott						
23	23	132	132	4.0	0	0	Chord	3/2	2	1	1	1	1	149	hat,						
23	23	136	136	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	150	Gott						
23	23	132	132	4.0	0	0	Chord	3/2	3	1	1	1	1	151							
23	23	136	136	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	152							
24	24	138	138	4.0	0	0	Chord	3/2	1	1	1	1	1	153	an						
24	24	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	154	uns						
24	24	138	138	4.0	0	0	Chord	3/2	2	1	1	1	1	155	an						
24	24	142	142	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	156	uns						
24	24	138	138	4.0	0	0	Chord	3/2	3	1	1	1	1	157							
24	24	142	142	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	158							
25	25	144	144	4.0	0	0	Chord	3/2	1	1	1	1	1	159	hat.						
25	25	144	144	4.0	0	0	Chord	3/2	2	1	1	1	1	160	hat,						
25	25	144	144	4.0	0	0	Chord	3/2	3	1	1	1	1	161							
25	25	148	148	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	162							
26	26	150	150	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	163	nun						11
26	26	151	151	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	164							
26	26	152	152	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	165	ist						12
26	26	153	153	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	166							
26	26	154	154	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	167	gross						13
26	26	155	155	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	168							
26	26	150	150	4.0	0	0	Chord	3/2	3	1	1	1	1	169							
26	26	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	170							
27	27	156	156	4.0	0	0	Chord	3/2	1	1	1	1	1	171	Fried,						
27	27	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	172	gross						
27	27	156	156	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	173	nun						14
27	27	157	157	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	174							
27	27	158	158	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	175	ist						15
27	27	159	159	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	176							
27	27	160	160	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	177	gross						16
27	27	161	161	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	178							
27	27	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	179							
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	180							
28	28	162	162	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	181	Fried						
28	28	164	164	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	182	ohn						
28	28	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	183	Fried						
28	28	164	164	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	184	ohn						
28	28	162	162	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	185							
28	28	164	164	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	186							
28	28	166	166	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	187							
29	29	168	168	4.0	0	0	Chord	3/2	1	1	1	1	1	188	Un-						
29	29	172	172	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	189	ter-						
29	29	168	168	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	190	Un-						
29	29	170	170	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	191	ter-						
29	29	168	168	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	192							
29	29	170	170	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	193							
29	29	172	172	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	194							
30	30	174	174	4.0	0	0	Chord	3/2	1	1	1	1	1	195	lass,						
30	30	174	174	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	196	lass,						
30	30	177	177	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	197	all						
30	30	178	178	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	198	Fehd						
30	30	179	179	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	199	hat						
30	30	174	174	4.0	0	0	Chord	3/2	4	1	1	1	1	200							
30	30	178	178	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	201							
31	31	181	181	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	202	all						
31	31	182	182	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	203	Fehd						
31	31	183	183	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	204	hat						
31	31	184	184	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	205	nun						
31	31	185	185	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	206	ein						
31	31	180	180	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	207	nun						
31	31	181	181	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	208	ein						
31	31	182	182	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	209	En-						
31	31	184	184	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	210	de,						
31	31	180	180	4.0	0	0	Chord	3/2	4	1	1	1	1	211							
31	31	184	184	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	212							
32	32	186	186	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	213	En-						
32	32	188	188	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	214	de,						
32	32	189	189	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	215	hat						
32	32	190	190	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	216	nun						
32	32	187	187	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	217	all						
32	32	188	188	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	218	Fehd						
32	32	189	189	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	219	hat						
32	32	190	190	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	220	nun						
32	32	186	186	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	221							
32	32	188	188	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	222							
32	32	190	190	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	223							
33	33	192	192	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	224	ein						
33	33	194	194	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	225	En-						17
33	33	196	196	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	226							
33	33	192	192	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	227	ein						
33	33	194	194	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	228	En-						
33	33	192	192	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	229							
33	33	194	194	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	230							
33	33	196	196	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	231							
34	34	198	198	4.0	0	0	Chord	3/2	1	1	1	1	1	232	de.						
34	34	198	198	4.0	0	0	Chord	3/2	2	1	1	1	1	233	de.						
34	34	201	201	1.0	3/4	3/4	Chord	3/2	3	1	1/4	1/4	1	234	Wir						
34	34	202	202	1.0	1	1	Chord	3/2	3	1	1/4	1/4	1	235	lo-						
34	34	203	203	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	236	ben,						
34	34	198	198	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	237							
35	35	204	204	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	238	prei-						
35	35	206	206	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	239	sen,						
35	35	205	205	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	240	Wir						
35	35	206	206	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	241	lo-						
35	35	207	207	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	242	ben,						
35	35	208	208	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	243	prei-						
35	35	204	204	4.0	0	0	Chord	3/2	3	1	1	1	1	244							
35	35	208	208	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	245							
36	36	213	213	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	246	wir						
36	36	214	214	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	247	lo-						
36	36	215	215	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	248	ben,						
36	36	210	210	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	249	sen,						
36	36	213	213	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	250	wir						
36	36	214	214	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	251	lo-						
36	36	215	215	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	252	ben,						
36	36	210	210	4.0	0	0	Chord	3/2	3	1	1	1	1	253							
36	36	214	214	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	254							
37	37	216	216	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	255	prei-						
37	37	218	218	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	256	sen,						
37	37	219	219	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	257	wir						
37	37	220	220	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	258	lo-						
37	37	221	221	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	259	ben,						
37	37	216	216	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	260	prei-						
37	37	218	218	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	261	sen,						
37	37	219	219	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	262	wir						
37	37	220	220	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	263	lo-						
37	37	221	221	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	264	ben,						
37	37	216	216	4.0	0	0	Chord	3/2	3	1	1	1	1	265							
37	37	220	220	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	266							
38	38	222	222	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	267	prei-						
38	38	224	224	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	268	sen,						
38	38	225	225	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	269	an-						
38	38	226	226	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	270	be-						
38	38	227	227	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	271	ten						
38	38	222	222	4.0	0	0	Chord	3/2	2	1	1	1	1	272	dich,						
38	38	222	222	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	273							
38	38	224	224	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	274							
38	38	226	226	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	275							
39	39	228	228	4.0	0	0	Chord	3/2	1	1	1	1	1	276	dich,						
39	39	231	231	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	277	für						
39	39	232	232	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	278	dei-						
39	39	233	233	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	279	ne						
39	39	228	228	4.0	0	0	Chord	3/2	3	1	1	1	1	280							
39	39	232	232	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	281							
40	40	237	237	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	282	für						
40	40	238	238	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	283	dei-						
40	40	239	239	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	284	ne						
40	40	234	234	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	285	Ehr,						
40	40	237	237	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	286	für						
40	40	238	238	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	287	dei-						
40	40	239	239	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	288	ne						
40	40	234	234	4.0	0	0	Chord	3/2	3	1	1	1	1	289							
40	40	238	238	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	290							
41	41	240	240	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	291	Eh-						
41	41	242	242	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	292	re						
41	41	244	244	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	293	wir						
41	41	240	240	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	294	Eh-						
41	41	242	242	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	295	re						
41	41	244	244	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	296	wir						
41	41	240	240	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	297							
41	41	242	242	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	298							
41	41	244	244	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	299							
42	42	246	246	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	300	dir						
42	42	248	248	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	301	dan-						18
42	42	250	250	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	302							
42	42	246	246	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	303	dir						
42	42	248	248	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	304	dan-						
42	42	246	246	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	305							
42	42	248	248	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	306							
42	42	250	250	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	307							
43	43	252	252	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	308	ken,						
43	43	253	253	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	309	dass						
43	43	254	254	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	310	du,						
43	43	255	255	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	311	Gott						
