mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
42	42	192	192	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	304							
42	42	193	193	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	305	6						
43	43	194	194	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	306	bricht						
43	43	391/2	391/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	307	die						
43	43	196	196	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	308	Ce-						11
43	43	393/2	393/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	309							11
43	43	197	197	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	310							11
43	43	395/2	395/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	311							11
43	43	194	194	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	312							
43	43	196	196	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	313							
44	44	198	198	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	314							
44	44	200	200	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	315	dern						
44	44	201	201	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	316	in						
44	44	201	201	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	317	der						
44	44	198	198	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	318							
44	44	200	200	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	319							
44	44	201	201	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	320							
45	45	202	202	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	321	Li-						
45	45	407/2	407/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	322	ba-						
45	45	204	204	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	323	non,						
45	45	202	202	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	324	Herr						
45	45	407/2	407/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	325	zu-						
45	45	204	204	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	326	bricht						
45	45	411/2	411/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	327	die						
45	45	202	202	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	328	4						
45	45	203	203	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	329	3						
45	45	204	204	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	330							
46	46	206	206	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	331	Ce-						12
46	46	413/2	413/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	332							12
46	46	207	207	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	333							12
46	46	415/2	415/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	334							12
46	46	208	208	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	335							
46	46	206	206	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	336							
46	46	207	207	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	337							
46	46	415/2	415/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	338							
46	46	208	208	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	339							
47	47	210	210	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	340	dern						
47	47	211	211	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	341	in						
47	47	212	212	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	342	Li-						
47	47	427/2	427/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	343	ba-						
47	47	210	210	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	344							
47	47	212	212	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	345							
48	48	215	215	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	346	derr						
48	48	216	216	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	347	Herr						
48	48	435/2	435/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	348	zu-						
48	48	214	214	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	349	non,						
48	48	216	216	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	350	des						
48	48	217	217	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	351	Herr						
48	48	214	214	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	352							
48	48	215	215	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	353							
48	48	216	216	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	354							
48	48	217	217	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	355							
49	49	218	218	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	356	bricht						
49	49	439/2	439/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	357	die						
49	49	220	220	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	358	Ce-						13
49	49	441/2	441/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	359							13
49	49	221	221	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	360							13
49	49	443/2	443/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	361							13
49	49	218	218	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	362							
49	49	437/2	437/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	363	zu-						
49	49	219	219	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	364	bricht						
49	49	443/2	443/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	365	die						
49	49	218	218	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	366							
49	49	437/2	437/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	367	6						
49	49	219	219	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	368							
49	49	221	221	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	369							
50	50	222	222	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	370							
50	50	224	224	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	371	dern						
50	50	225	225	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	372	in						
50	50	222	222	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	373	Ce-						14
50	50	445/2	445/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	374							14
50	50	223	223	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	375							14
50	50	447/2	447/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	376							14
50	50	224	224	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	377							
50	50	225	225	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	378	dern						
50	50	451/2	451/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	379	in						
50	50	222	222	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	380							
50	50	224	224	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	381							
50	50	225	225	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	382	5						
50	50	451/2	451/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	383	6						
51	51	226	226	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	384	Li-						
51	51	229	229	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	385	ba-						
51	51	226	226	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	386	Li-						15
51	51	227	227	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	387							
51	51	229	229	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	388	ba-						
51	51	226	226	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	389							
51	51	227	227	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	390							
51	51	228	228	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	391	4						
51	51	229	229	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	392							
52	52	230	230	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	393	non.						
52	52	231	231	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	394	Und						
52	52	232	232	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	395	macht						
52	52	233	233	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	396	sie						
52	52	230	230	4.0	0	0	Chord	4/4	2	1	1	1	1	397	non.						
52	52	230	230	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	398							
52	52	232	232	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	399							
53	53	234	234	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	400	lö-						
53	53	469/2	469/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	401	cken						
53	53	235	235	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	402	wie						
53	53	471/2	471/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	403	ein						
53	53	236	236	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	404	Kalb,						
53	53	237	237	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	405	Und						
53	53	234	234	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	406							
53	53	236	236	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	407							
54	54	240	240	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	408	Li-						
54	54	481/2	481/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	409	ba-						
54	54	241	241	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	410	non						
54	54	483/2	483/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	411	und						
54	54	238	238	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	412	macht						
54	54	239	239	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	413	sie						
54	54	240	240	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	414	lö-						
54	54	481/2	481/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	415	cken						
54	54	241	241	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	416	wie						
54	54	483/2	483/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	417	ein						
54	54	238	238	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	418							
54	54	240	240	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	419	5						
54	54	241	241	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	420	6						
55	55	242	242	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	421	Li-						
55	55	485/2	485/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	422	ba-						
55	55	243	243	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	423	non						
55	55	487/2	487/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	424	und						
55	55	244	244	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	425	Si-						
55	55	979/4	979/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	426	ri-						
55	55	245	245	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	427	on,						
55	55	242	242	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	428	Si-						
55	55	971/4	971/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	429	ri-						
55	55	243	243	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	430	on,						
55	55	242	242	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	431	Kalb,						
55	55	244	244	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	432	Li-						
55	55	489/2	489/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	433	ba-						
55	55	245	245	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	434	non						
55	55	491/2	491/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	435	und						
55	55	242	242	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	436							
55	55	244	244	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	437							
56	56	246	246	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	438	wie						
56	56	493/2	493/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	439	ein						
56	56	247	247	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	440	jun-						
56	56	495/2	495/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	441	ges						
56	56	248	248	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	442	Ein-						16
56	56	995/4	995/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	443							16
56	56	249	249	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	444							16
56	56	246	246	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	445	Si-						
56	56	987/4	987/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	446	ri-						
56	56	247	247	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	447	on,						
56	56	248	248	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	448	wie						
56	56	497/2	497/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	449	ein						
56	56	249	249	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	450	jun-						
56	56	499/2	499/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	451	ges						
56	56	246	246	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	452	6						
56	56	248	248	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	453							
56	56	249	249	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	454							
57	57	250	250	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	455							16
57	57	251	251	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	456							
57	57	252	252	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	457	horn,						
57	57	253	253	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	458	und						
57	57	253	253	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	459	und						
57	57	250	250	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	460	Ein-						
57	57	252	252	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	461	horn,						
57	57	253	253	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	462	und						
57	57	250	250	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	463	4						
57	57	251	251	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	464							
57	57	252	252	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	465							
58	58	254	254	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	466	macht						
58	58	255	255	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	467	sie						
58	58	256	256	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	468	lö-						
58	58	513/2	513/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	469	cken						
58	58	257	257	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	470	wie						
58	58	515/2	515/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	471	ein						
58	58	254	254	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	472	macht						
58	58	255	255	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	473	sie						
58	58	256	256	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	474	lö-						
58	58	513/2	513/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	475	cken						
58	58	257	257	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	476	wie						
58	58	515/2	515/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	477	ein						
58	58	254	254	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	478	macht						
58	58	255	255	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	479	sie						
58	58	256	256	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	480	lö-						
58	58	513/2	513/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	481	cken						
58	58	257	257	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	482	wie						
58	58	515/2	515/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	483	ein						
58	58	254	254	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	484							
58	58	256	256	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	485							
59	59	258	258	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	486	Kalb,						
59	59	258	258	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	487	Kalb,						
59	59	260	260	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	488	Li-						
59	59	521/2	521/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	489	ba-						
59	59	261	261	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	490	non						
59	59	523/2	523/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	491	und						
59	59	258	258	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	492	Kalb,						
59	59	258	258	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	493							
59	59	260	260	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	494							
60	60	264	264	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	495	Li-						
60	60	529/2	529/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	496	ba-						
60	60	265	265	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	497	non						
60	60	531/2	531/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	498	und						
60	60	262	262	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	499	Si-						
60	60	1051/4	1051/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	500	ri-						
60	60	263	263	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	501	on,						
60	60	264	264	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	502	Li-						
60	60	529/2	529/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	503	ba-						
60	60	265	265	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	504	non						
60	60	531/2	531/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	505	und						
60	60	262	262	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	506							
60	60	264	264	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	507							
60	60	265	265	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	508							
61	61	266	266	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	509	Si-						
61	61	1067/4	1067/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	510	ri-						
61	61	267	267	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	511	on,						
61	61	268	268	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	512	wie						
61	61	537/2	537/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	513	ein						
61	61	269	269	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	514	jun-						
61	61	539/2	539/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	515	ges						
61	61	266	266	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	516	Li-						
61	61	533/2	533/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	517	ba-						
61	61	267	267	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	518	non						
61	61	535/2	535/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	519	und						
61	61	268	268	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	520	Si-						
61	61	1075/4	1075/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	521	ri-						
61	61	269	269	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	522	on,						
61	61	266	266	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	523	Si-						
61	61	1067/4	1067/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	524	ri-						
61	61	267	267	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	525	on,						
61	61	268	268	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	526	wie						
61	61	537/2	537/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	527	ein						
61	61	269	269	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	528	jun-						
61	61	539/2	539/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	529	ges						
61	61	266	266	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	530	6						
61	61	267	267	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	531	5						
61	61	268	268	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	532							
61	61	269	269	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	533							
61	61	539/2	539/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	534	6						
62	62	270	270	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	535	Ein-						17
62	62	271	271	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	536							17
62	62	273	273	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	537							
62	62	270	270	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	538	wie						
62	62	541/2	541/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	539	ein						
62	62	271	271	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	540	jun-						
62	62	543/2	543/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	541	ges						
62	62	272	272	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	542	Ein-						18
62	62	273	273	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	543							18
62	62	547/2	547/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	544							
62	62	270	270	4.0	0	0	Chord	4/4	3	1	1	1	1	545	Ein-						
62	62	270	270	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	546	6						
62	62	271	271	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	547	7						
62	62	273	273	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	548	6						
63	63	274	274	4.0	0	0	Chord	4/4	1	1	1	1	1	549	horn.						
63	63	274	274	4.0	0	0	Chord	4/4	2	1	1	1	1	550	horn.						
63	63	274	274	4.0	0	0	Chord	4/4	3	1	1	1	1	551	horn.						
63	63	274	274	4.0	0	0	Chord	4/4	4	1	1	1	1	552							
64	64	278	278	4.0	0	0	Chord	4/4	2	1	1	1	1	553	Die						
64	64	278	278	4.0	0	0	Chord	4/4	3	1	1	1	1	554							
65	65	282	282	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	555	Stimm						
65	65	284	284	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	556	des						
65	65	282	282	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	557							
65	65	284	284	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	558							
66	66	286	286	4.0	0	0	Chord	4/4	2	1	1	1	1	559	Her-						
66	66	286	286	4.0	0	0	Chord	4/4	3	1	1	1	1	560							
67	67	290	290	4.0	0	0	Chord	4/4	2	1	1	1	1	561	ren						
67	67	290	290	4.0	0	0	Chord	4/4	3	1	1	1	1	562							
68	68	294	294	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	563	heu-						
68	68	295	295	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	564	et						
68	68	591/2	591/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	565	wie						
68	68	296	296	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	566	Feu-						19
68	68	593/2	593/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	567							19
68	68	297	297	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	568							19
68	68	595/2	595/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	569							19
68	68	294	294	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	570							
68	68	295	295	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	571							
68	68	591/2	591/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	572							
68	68	296	296	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	573							
68	68	297	297	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	574							
69	69	298	298	4.0	0	0	Chord	4/4	1	1	1	1	1	575	die						
69	69	298	298	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	576							
69	69	299	299	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	577	er-						
69	69	300	300	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	578	flam-						20
69	69	601/2	601/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	579							20
69	69	301	301	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	580							20
69	69	603/2	603/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	581							20
69	69	298	298	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	582							
69	69	299	299	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	583							
69	69	300	300	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	584							
69	69	301	301	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	585							
70	70	302	302	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	586	Stimm						
70	70	304	304	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	587	des						
70	70	302	302	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	588							20
70	70	607/2	607/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	589							20
70	70	304	304	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	590							20
70	70	609/2	609/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	591							20
70	70	305	305	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	592							20
70	70	302	302	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	593							
70	70	305	305	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	594							
71	71	306	306	4.0	0	0	Chord	4/4	1	1	1	1	1	595	Her-						
71	71	306	306	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	596							20
71	71	307	307	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	597							20
