mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	19	ge-							
4	4	12	12	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	20	4							
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	21	3							
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	22	9							
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	23	8							
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	24	stellt,							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	25	er							
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	26	stellt,							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	27	er							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	28	mach's							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	29	mit							
5	5	16	16	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	30								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	31								
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	32	mach's							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	33	mit							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	34	mir,							
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	35	mir,							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	36	wie's							
6	6	20	20	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	37	6							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	38	6							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	39								
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	40	wie's							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	41	ihm							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	42	ge-							
7	7	24	24	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	43	ihm							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	44	ge-							
7	7	24	24	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	45	6							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	46								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	47								
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	48	fällt,							
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	49	fällt,							
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	50	soll							
8	8	28	28	4.0	0	0	Chord	4/4	3	1	1	1	1	51								
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	52	soll							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	53	ich							
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54	ich							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55	all-							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	56	hier							
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	57								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	58								
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	59	all-							
10	10	37	37	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	60	hier							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	61	noch							
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63	noch							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	64	län-							
10	10	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	65								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	66	5							
10	10	38	38	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	67	6							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	68								
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69	län-							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70	ger							
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71	leb'n,							
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	72	ger							
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	73	leb'n,							
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	74								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	75								
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	76								
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77	nicht							
12	12	45	45	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	78	wi-							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	79	der-							
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80	nicht							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81	wi-							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82	der-							
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	83								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	84	5							
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	85	6							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	86								
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	87	streb'n,							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	88	seim							
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	89	streb'n,							
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	90	seim							
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	91	Wil-							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	92	len							
13	13	48	48	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	93								
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	94								
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	95	Wil-							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	96	len							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	97	thu							
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	98	thu							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	99	ich							
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	100	6							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	101								
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	102								
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	103	ich							
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	104	mich							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	105	er-							
15	15	56	56	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	106	mich							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	107	er-							
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	108	6							
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	109								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	110								
16	16	60	60	4.0	0	0	Chord	4/4	1	1	1	1	1	111	geb'n.							
16	16	60	60	4.0	0	0	Chord	4/4	3	1	1	1	1	112	geb'n.							
16	16	60	60	4.0	0	0	Chord	4/4	4	1	1	1	1	113								
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	114	Mein							
17	17	66	66	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	115	Zeit							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	116	und							
17	17	64	64	4.0	0	0	Chord	4/4	4	1	1	1	1	117								
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	118	Stund,							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	119	mein							
18	18	70	70	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	120	Zeit							
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	121	und							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	122	Mein							
18	18	70	70	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	123	Zeit							
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	124	und							
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	125								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	126								
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	127	Stund,							
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	128	mein							
19	19	74	74	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	129	Zeit							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	130	und							
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	131	Stund,							
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	132	mein							
19	19	74	74	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	133	Zeit							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	134	und							
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	135								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	136								
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	137	Stund							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	138	ist,							
20	20	78	78	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	139	wann							0
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	140								
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	141	Gott							1
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	142								
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	143	Stund							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	144	ist,							
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	145	wann							2
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	146								
20	20	79	79	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	147	Gott							3
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	148								
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	149								
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	150								
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	151	will,							
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	152	ich							
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	153	schreib							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	154	ihm							
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	155	will,							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	156	ich							
21	21	80	80	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	157								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	158								
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	159	nicht							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	160	für							
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	161	schreib							
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	162	ihm							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	163	nicht							
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	164	6							
22	22	85	85	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	165								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	166								
23	23	88	88	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	167	Mass							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	168	noch							
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	169	für							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	170	Mass							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	171	noch							
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	172	6							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	173								
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	174								
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	175	Ziel,							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	176	es							
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	177	sind							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	178	ge-							
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	179	Ziel,							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	180	es							
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	181								
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	182								
25	25	96	96	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	183	zählt							4
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	184								4
25	25	98	98	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	185								
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	186	all							
25	25	99	99	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	187	Här-							
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	188	lein							
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	189	sind							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	190	ge-							
25	25	98	98	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	191	zählt							5
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	192								5
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	193								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	194								
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	195	mein,							
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	196	all							
26	26	103	103	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	197	Här-							
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	198	lein							
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	199								
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	200	all							
26	26	101	101	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	201	Här-							
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	202	lein							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	203	mein,							
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	204								
26	26	101	101	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	205								
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	206								
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	207	mein,							
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	208	all							
27	27	105	105	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	209	Här-							
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	210	lein							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	211	mein,							
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	212	all							
27	27	105	105	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	213	Här-							
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	214	lein							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	215	mein,							
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	216								
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	217								
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	218								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	219	beid							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220	gross							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221	und							
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	222	beid							
28	28	109	109	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	223	gross							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	224	und							
28	28	108	108	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	225								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	226	5							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	227	6							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	228								
29	29	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	229	klein,							
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	230	fällt							
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	231	kei-							
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	232	nes							
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	233	klein,							
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	234	fällt							
29	29	112	112	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	235								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	236								
30	30	116	116	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	237	ohn							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238	den							
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	239	kei-							
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	240	nes							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	241	ohn							
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	242	6							
30	30	117	117	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	243								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	244								
31	31	120	120	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	245	Wil-							
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	246	len							
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	247	den							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	248	Wil-							
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	249	len							
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	250								
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	251								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	252								
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	253	sein.							
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	254	sein.							
32	32	124	124	4.0	0	0	Chord	4/4	3	1	1	1	1	255								
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	256	Es							
33	33	130	130	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	257	ist							
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	258	all-							
33	33	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	259	hier							
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	260	ein							
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	261	Es							
33	33	128	128	4.0	0	0	Chord	4/4	4	1	1	1	1	262								
34	34	134	134	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	263	Es							
34	34	132	132	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	264	Jam-							6
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	265								6
34	34	134	134	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	266								
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	267	mer-							
34	34	132	132	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	268	ist							
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	269	all-							
34	34	133	133	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	270	hier							
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	271	ein							
34	34	134	134	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	272	Jam-							
34	34	135	135	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	273	mer-							
34	34	132	132	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	274								
34	34	134	134	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	275								
35	35	136	136	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	276	ist							
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	277	all-							
35	35	137	137	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	278	hier							
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	279	ein							
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	280	Jam-							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	281	mer-							
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	282	thal,							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	283	es							
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	284	thal,							
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	285	es							
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	286								
35	35	138	138	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	287								
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	288	thal,							
36	36	140	140	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	289	ist							
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	290	all-							
36	36	141	141	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	291	hier							
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	292	ein							
36	36	142	142	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	293	Jam-							
