mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	285	quem							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	286	de							
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	287	rant							
20	20	77	77	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	288	an-							
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	289	ge-							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	290	li							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	291	pro-							
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	292								
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	293								16
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	294	4							16
21	21	80	80	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	295	si-							
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	296	de-							
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	297	rant,							
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	298	in							
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	299	quem							
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	300	de-							
21	21	80	80	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	301	spi-							
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	302	ce-							
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	303	re,							
21	21	80	80	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	304								
21	21	81	81	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	305								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	306								
22	22	84	84	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	307	si-							
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	308	de-							
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	309	rant							
22	22	87	87	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	310	an-							
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	311	ge-							
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	312								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	313								
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	314	li							
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	315	pro-							
23	23	90	90	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	316	spi-							
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	317	ce-							
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	318	in							
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	319	quem							
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	320	de-							
23	23	90	90	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	321	si-							
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	322	de-							
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	323								
23	23	89	89	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	324	4							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	325								
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	326	re,							
24	24	92	92	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	327	rant,							
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	328	in							
24	24	93	93	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	329	quem							
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	330	de-							
24	24	94	94	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	331	si-							
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	332	de-							
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	333								
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	334	6							
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	335	in							
25	25	97	97	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	336	quem							
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	337	de-							
25	25	98	98	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	338	si-							
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	339	de-							
25	25	96	96	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	340	rant,							
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	341	in							
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	342	quem							
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	343	de-							
25	25	98	98	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	344	si-							
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	345	de-							
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	346								
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	347								
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	348								
25	25	99	99	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	349								
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	350								
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	351	rant							
26	26	101	101	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	352	an-							
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	353	ge-							
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	354	li							
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	355	pro-							
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	356	rant							
26	26	101	101	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	357	an-							
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	358	ge-							
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	359	li							
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	360	pro-							
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	361								
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	362								
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	363								
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	364								
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	365	spi-							
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	366	ce-							
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	367								
27	27	105	105	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	368	spi-							
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	369	ce-							
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	370	5							
27	27	105	105	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	371	6							
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	372								
27	27	106	106	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	373	4							
27	27	107	107	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	374								
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	375	re,							
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	376	re,							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	377	do-							
28	28	111	111	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	378	ce							
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	379	me							
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	380								
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	381	do-							
29	29	115	115	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	382	ce							
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	383	me							
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	384	fa-							
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	385	ce-							
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	386	re							
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	387	vo-							
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	388	lun-							
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	389	ta-							
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	390	tem							
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	391								
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	392								
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	393	fa-							
30	30	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	394	ce-							
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	395	re							
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	396	vo-							
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	397	lun-							
30	30	119	119	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	398	ta-							
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	399	tem							
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	400	tu-							
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	401	am,							
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	402	do-							
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	403	ce							
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	404	me							
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	405								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	406								
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	407	tu-							
31	31	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	408	am,							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	409	do-							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	410	ce							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	411	me							
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	412	fa-							
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	413	ce-							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	414	re							
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	415	vo-							
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	416	lun-							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	417	ta-							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	418	tem							
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	419								
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	420								
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	421	fa-							
32	32	125	125	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	422	ce-							
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	423	re							
32	32	126	126	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	424	vo-							
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	425	lun-							
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	426	ta-							
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	427	tem							
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	428	tu-							
32	32	125	125	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	429	am,							
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	430								
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	431								
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	432	tu-							
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	433	am.							
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	434	do-							
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	435	ce							
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	436	me							
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	437	do-							
33	33	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	438	ce							
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	439	me							
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	440								
33	33	130	130	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	441								
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	442								
34	34	132	132	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	443	fa-							
34	34	133	133	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	444	ce-							
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	445	re							
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	446	vo-							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	447	lun-							
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	448	ta-							
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	449	tem							
34	34	132	132	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	450	fa-							
34	34	133	133	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	451	ce-							
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	452	re							
34	34	134	134	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	453	vo-							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	454	lun-							
34	34	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	455	ta-							
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	456	tem							
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	457								
34	34	134	134	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	458								
35	35	136	136	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	459	tu-							
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	460	am,							
35	35	136	136	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	461	tu-							
35	35	137	137	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	462	am,							
35	35	139	139	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	463	ut							
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	464	a							
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	465								
35	35	138	138	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	466								
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	467	Spi-							
36	36	141	141	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	468	ri-							
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	469	tu							
36	36	142	142	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	470	tu-							
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	471	o							
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	472								
36	36	141	141	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	473								
36	36	142	142	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	474								
36	36	143	143	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	475								
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	476	bo-							
37	37	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	477	no							
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	478								
37	37	146	146	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	479								
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	480	de-							
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	481	du-							17
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	482								
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	483								
38	38	150	150	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	484								
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	485	ut							
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	486	a							
39	39	152	152	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	487								17
39	39	153	153	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	488								
39	39	154	154	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	489	ctus,							
39	39	152	152	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	490								
39	39	154	154	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	491								
40	40	156	156	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	492	Spi-							
40	40	157	157	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	493	ri-							
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	494	tu							
40	40	158	158	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	495	tu-							
40	40	159	159	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	496	o							
40	40	156	156	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	497								
40	40	157	157	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	498								
40	40	158	158	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	499								
40	40	159	159	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	500								
41	41	160	160	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	501	bo-							
41	41	162	162	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	502	no							
41	41	160	160	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	503								
41	41	162	162	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	504								
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	505	de-							
42	42	166	166	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	506	du-							18
42	42	164	164	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	507								
42	42	165	165	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	508								
42	42	166	166	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	509								
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	510								18
43	43	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	511								
43	43	170	170	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	512	ctus							
43	43	168	168	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	513								
43	43	170	170	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	514								
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	515	ad							
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	516	be-							
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	517	a-							
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	518	tam							
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	519	il-							
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	520	lam							
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	521	per-							
44	44	172	172	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	522								
44	44	173	173	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	523								
44	44	174	174	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	524	6							
44	44	175	175	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	525								
45	45	176	176	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	526	ve-							19
45	45	707/4	707/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	527								19
45	45	177	177	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	528								19
45	45	711/4	711/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	529								19
45	45	178	178	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	530								19
45	45	715/4	715/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	531								19
45	45	179	179	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	532								19
45	45	717/4	717/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	533								19
45	45	359/2	359/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	534								19
45	45	719/4	719/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	535								19
45	45	176	176	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	536								
45	45	177	177	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	537								
45	45	178	178	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	538								
45	45	179	179	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	539								
46	46	180	180	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	540								
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	541	ni-							
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	542	am							
46	46	180	180	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	543								
46	46	182	182	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	544								
47	47	184	184	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	545	ci-							
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	546	vi-							
47	47	186	186	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	547	ta-							
47	47	184	184	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	548								
47	47	185	185	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	549								
47	47	186	186	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	550								
48	48	188	188	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	551	tem,							
48	48	191	191	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	552	ut							
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	553	a							
48	48	191	191	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	554	ut							
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	555	a							
48	48	188	188	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	556								
48	48	191	191	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	557								
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	558								
49	49	192	192	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	559	Spi-							
49	49	193	193	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	560	ri-							
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	561	tu							
49	49	194	194	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	562	tu-							
49	49	195	195	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	563	o							
49	49	192	192	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	564	Spi-							
49	49	193	193	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	565	ri-							
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	566	tu							
49	49	194	194	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	567	tu-							
49	49	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	568	o							
49	49	192	192	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	569								
49	49	193	193	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	570								
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	571								
49	49	194	194	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	572	6							
49	49	195	195	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	573								
50	50	196	196	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	574	bo-							
50	50	198	198	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	575	no							
50	50	196	196	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	576	bo-							
50	50	198	198	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	577	no							
