mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	13/2	13/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	19	bi-								
2	2	7	7	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	20	la-								
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	21	te								
2	2	4	4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	22									
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	23	6								
2	2	6	6	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	24									
2	2	7	7	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	25									
3	3	8	8	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	26	ju-								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	27	bi-								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	28	la-								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	29	te,								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	30	ju-								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	31	bi-								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	32	la-								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	33	te,								
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	34	De-								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	35	o,								
3	3	8	8	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	36									
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	37	6								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	38									
3	3	11	11	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	39									
4	4	12	12	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	40	ju-								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	41	bi-								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	42	la-								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	43	te,								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	44	ju-								
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	45	bi-								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	46	la-								
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	47	te								
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	48	ju-								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	49	bi-								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	50	la-								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	51	te,								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	52	ju-								
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	53	bi-								
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	54	la-								
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	55	te								
4	4	12	12	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	56									
4	4	13	13	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	57									
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	58									
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	59									
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	60	De-								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	61	o,								
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	62	o-								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	63	mnis.								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	64	o-								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	65	mnis								
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	66	De-								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	67	o								
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	68	o-								
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	69	mnis,								
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	70	o-								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	71	mnis								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	72	ter-								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	73	ra,								
5	5	16	16	4.0	0	0	Chord	4/4	3	1	1	1	1	74									
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	75	ter-								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	76	ra,								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	77	o-								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	78	mnis,								
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	79	o-								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	80	mnis								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	81	ter-								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	82	ra,								
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	83	o-								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	84	mnis,								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	85	o-								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	86	mnis								
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	87	ter-								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	88	ra,								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	89	o-								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	90	mnis,								
6	6	20	20	4.0	0	0	Chord	4/4	3	1	1	1	1	91									
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	92	o-								
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	93	mnis,								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	94	o-								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	95	mnis								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	96	ter-								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	97	ra,								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	98	o-								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	99	mnis,								
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	100	o-								
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	101	mnis								
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	102	ter-								
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	103	ra.								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	104	o-								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	105	mnis,								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	106	o-								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	107	mnis								
7	7	24	24	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	108									
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	109									
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	110									
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	111									
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	112									
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113	o-								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	114	mnis								
8	8	30	30	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	115	ter-								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	116	ra,								0
8	8	28	28	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	117	ter-								1
8	8	29	29	0.25	1/4	1/4	Chord	4/4	4	1	1/16	1/16	1	118									1
8	8	117/4	117/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16	1/16	1	119									1
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	120									1
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	121									1
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	122									
8	8	28	28	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	123	6								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	124									
8	8	30	30	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	125									
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1	1	1	126									
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	127	ser-								
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	128	vi-								
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	129	te								
9	9	32	32	4.0	0	0	Chord	4/4	4	1	1	1	1	130	ra,								
9	9	32	32	4.0	0	0	Chord	4/4	5	1	1	1	1	131									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	132	ser-								
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	133	vi-								
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	134	te								
10	10	36	36	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	135	Do-								
10	10	145/4	145/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	136	mi-								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	137	no,								
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	138	ser-								
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	139	vi-								
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	140	te								
10	10	36	36	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	141									
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	142									
11	11	40	40	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	143	Do-								
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	144	mi-								
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	145	no								
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	146	in								
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	147	lae-								
11	11	40	40	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	148	Do-								
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	149	mi-								
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	150	no								
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	151	in								
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	152	lae-								
11	11	43	43	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	153	ti-								
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	154	ti-								
11	11	40	40	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	155									
11	11	42	42	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	156									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	157	5								
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	158	6								
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	159	ti-								
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	160	ti-								
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	161	a,								
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	162	lae-								
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	163	ti-								
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	164	ti-								
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	165	a,								
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	166	lae-								
12	12	44	44	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	167	a,								
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	168	lae-								
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	169	ti-								
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	170	ti-								
12	12	46	46	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	171	a,								
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	172	lae-								
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	173	ti-								
12	12	44	44	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	174	5								
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	175	6								
12	12	45	45	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	176	5								
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	177	6								
12	12	46	46	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	178	5								
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	179	6								
12	12	47	47	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	180									
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	181	ti-								
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	182	ti-								
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	183	a,								
13	13	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	184	in								
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	185	lae-								
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	186									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	187	ti-								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	188	a,								
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	189	4								
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	190									
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	191									
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	192	ti-								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	193	ti-								
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	194	a,								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	195	lae-								
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	196	ti-								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	197	ti-								
14	14	55	55	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	198	a,								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	199	lae-								
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	200	in								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	201	lae-								
14	14	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	202	ti-								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	203	ti-								
14	14	54	54	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	204	a,								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	205	lae-								
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	206	ti-								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	207	ti-								
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	208	5								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	209	6								
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	210	5								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	211	6								
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	212	5								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	213	6								
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	214	5								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	215	6								
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	216	ti-								
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	217	ti-								
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	218	a,								
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	219	lae-								
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220	ti-								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221	ti-								
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	222	a,								
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	223	lae-								
15	15	57	57	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	224	ti-								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	225	tl-								
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	226									
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	227	5								
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	228	6								
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	229	4								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	230									
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	231	a,								
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	232	o-								
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	233	mnis,								
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	234	o-								
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	235	mnis								
16	16	63	63	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	236	ter-								
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	237	ra,								
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	238	a,								
16	16	62	62	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	239	o-								
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	240	mnis,								
16	16	63	63	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	241	o-								
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	242	mnis								
16	16	60	60	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	243									
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	244									
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	245	ser-								
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	246	vi-								
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	247	te								
17	17	66	66	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	248	Do-								
17	17	265/4	265/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	249	mi-								
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	250	no								
17	17	64	64	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	251	ter-								
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	252	ra,								
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	253	ser-								
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	254	vi-								
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	255	te								
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	256									
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	257									
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	258									
18	18	68	68	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	259	in								
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	260	lae-								
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	261	ti-								
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	262	ti-								
18	18	70	70	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	263	a,								
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	264	lae-								
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	265	ti-								
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	266	ti-								
18	18	68	68	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	267	Do-								
18	18	273/4	273/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	268	mi-								
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	269	no								
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	270	in								
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	271	lae-								
18	18	71	71	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	272	ti-								
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	273	ti-								
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	274									
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	275									
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	276									
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	277	a,								
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	278	lae-								
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	279	ti-								
