mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	135	ta							
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	136	de-							
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	137	6	4						
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	138								
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	139								
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	140								
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	141	i-							
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	142	ta							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	143	de-							
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	144								
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	145	ni-							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	146	ma							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	147	me-							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	148	a,							
15	15	56	56	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	149	si-							
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	150	de-							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	151	rat,							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	152	de-							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	153	si-							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	154	de-							
15	15	59	59	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	155	rat							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	156	ad							
15	15	56	56	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	157								
15	15	57	57	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	158								
15	15	58	58	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	159								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	160								
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	161	si-							
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	162	de-							
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	163	rat,							
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	164	de-							
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	165	si-							
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	166	de-							
16	16	63	63	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	167	rat							
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	168	ad							
16	16	61	61	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	169	a-							
16	16	63	63	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	170	ni-							
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	171	ma							
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	172	te							
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	173	a-							
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	174	i-							
16	16	63	63	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	175	ta							
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	176	de-							
16	16	60	60	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	177								
16	16	61	61	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	178	5							
16	16	62	62	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	179								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	180								
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	181	te,							
17	17	64	64	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	182	me-							
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	183	a,							
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	184	i-							
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	185	ta							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	186	de-							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	187	a-							
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	188								
17	17	65	65	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	189	ni-							
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	190	ma							
17	17	66	66	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	191	me-							
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	192	a,							
17	17	64	64	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	193	si-							
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	194	de-							
17	17	65	65	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	195	rat,							
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	196	de-							
17	17	66	66	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	197	si-							
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	198	de-							
17	17	67	67	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	199	rat							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	200	ad							
17	17	64	64	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	201								
17	17	65	65	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	202								
17	17	66	66	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	203								
17	17	67	67	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	204								
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	205	i-							
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	206	ta							
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	207	de-							
18	18	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	208	si-							
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	209	de-							
18	18	69	69	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	210	rat,							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	211	de-							
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	212	si-							
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	213	de-							
18	18	71	71	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	214	rat							
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	215	ad							
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	216								
18	18	69	69	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	217	ni-							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	218	ma							
18	18	70	70	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	219	me-							
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	220	a,							
18	18	68	68	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	221	te							
18	18	68	68	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	222	6							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	223								
18	18	70	70	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	224								
18	18	71	71	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	225								
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	226	si-							
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	227	de-							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	228	rat,							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	229	de-							
19	19	74	74	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	230	si-							
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	231	de-							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	232	rat							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	233	ad							
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	234	te							
19	19	73	73	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	235	a-							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	236	ni-							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	237	ma							
19	19	72	72	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	238								
19	19	73	73	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	239								
19	19	74	74	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	240	6							
19	19	75	75	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	241								
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	242	te							
20	20	77	77	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	243	a-							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	244	ni-							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	245	ma							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	246	a-							
20	20	76	76	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	247	a-							
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	248	ni-							
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	249	ma							
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	250	me-							
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	251	a,							
20	20	78	78	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	252	a-							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	253	ni-							
20	20	76	76	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	254	me-							
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	255	a,							
20	20	77	77	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	256	a-							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	257	ni-							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	258	ma							
20	20	76	76	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	259								
20	20	77	77	2.0	1/4	1/4	Chord	4/4	6	1	1/2	1/2	1	260								
20	20	79	79	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	261								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	262								
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	263	me-							
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	264								
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	265	ni-							
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	266	ma							
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	267	me-							
21	21	81	81	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	268	a-							
21	21	165/2	165/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	269	ni-							
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	270	ma							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	271	me-							
21	21	80	80	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	272	ma							
21	21	81	81	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	273	me-							4
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	274								
21	21	80	80	4.0	0	0	Chord	4/4	5	1	1	1	1	275	me-							
21	21	80	80	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	276								
21	21	81	81	2.0	1/4	1/4	Chord	4/4	6	1	1/2	1/2	1	277	4							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	278								
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	279	a,							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	280	De-							
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	281	a,							
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	282	a,							
22	22	84	84	4.0	0	0	Chord	4/4	4	1	1	1	1	283	a,							
22	22	84	84	4.0	0	0	Chord	4/4	5	1	1	1	1	284	a,							
22	22	84	84	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	285								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	286								
