mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
46	46	254	254	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	313									
47	47	256	256	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	314	sei-								
47	47	257	257	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	315	ner								
47	47	258	258	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	316	Schul-								6
47	47	256	256	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	317	ter,								
47	47	257	257	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	318	auf								
47	47	258	258	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	319	sei-								
47	47	259	259	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	320	ner								
47	47	256	256	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	321	ter,								
47	47	256	256	4.0	0	0	Chord	4/4	5	1	1	1	1	322									
48	48	260	260	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	323									6
48	48	261	261	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	324									6
48	48	262	262	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	325									
48	48	260	260	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	326	Schul-								7
48	48	261	261	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	327									7
48	48	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	328									
48	48	260	260	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	329									
48	48	261	261	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	330	4								
48	48	263	263	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	331									
49	49	264	264	4.0	0	0	Chord	3/2	1	1	1	1	1	332	ter,								
49	49	264	264	4.0	0	0	Chord	3/2	2	1	1	1	1	333	ter,								
49	49	264	264	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	334	und								
49	49	266	266	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	335	er								
49	49	268	268	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	336	heisst:								
49	49	264	264	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	337	und								
49	49	266	266	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	338	er								
49	49	268	268	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	339	heisst:								
49	49	264	264	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	340									
49	49	266	266	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	341									
49	49	268	268	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	342									
50	50	270	270	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	343	und								
50	50	272	272	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	344	er								
50	50	274	274	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	345	heisst:								
50	50	270	270	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	346	und								
50	50	272	272	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	347	er								
50	50	274	274	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	348	heisst:								
50	50	270	270	1.0	0	0	Chord	3/2	3	1	1/4	1/4	1	349	Wun-								
50	50	271	271	1.0	1/4	1/4	Chord	3/2	3	1	1/4	1/4	1	350	der-								
50	50	272	272	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	351	bar,								
50	50	270	270	1.0	0	0	Chord	3/2	4	1	1/4	1/4	1	352	Wun-								
50	50	271	271	1.0	1/4	1/4	Chord	3/2	4	1	1/4	1/4	1	353	der-								
50	50	272	272	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	354	bar,								
50	50	270	270	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	355									
50	50	271	271	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	356									
50	50	272	272	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	357									
50	50	274	274	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	358									
51	51	276	276	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	359	Wun-								
51	51	277	277	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	360	der-								
51	51	278	278	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	361	bar,								
51	51	276	276	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	362	Wun-								
51	51	277	277	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	363	der-								
51	51	278	278	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	364	bar,								
51	51	280	280	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	365	Rath,								
51	51	276	276	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	366	und								
51	51	278	278	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	367	er								
51	51	280	280	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	368	heisst:								
51	51	276	276	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	369									
51	51	277	277	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	370									
51	51	278	278	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	371									
51	51	280	280	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	372									
52	52	282	282	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	373	Wun-								
52	52	283	283	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	374	der-								
52	52	284	284	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	375	bar,								
52	52	286	286	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	376	Wun-								
52	52	287	287	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	377	der-								
52	52	286	286	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	378	Rath,								
52	52	282	282	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	379									
52	52	284	284	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	380	Kraft,								
52	52	282	282	1.0	0	0	Chord	3/2	4	1	1/4	1/4	1	381	Wun-								
52	52	283	283	1.0	1/4	1/4	Chord	3/2	4	1	1/4	1/4	1	382	der-								
52	52	284	284	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	383	bar,								
52	52	286	286	1.0	1	1	Chord	3/2	4	1	1/4	1/4	1	384	Wun-								
52	52	287	287	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	385	der-								
52	52	282	282	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	386									
52	52	283	283	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	387									
52	52	284	284	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	388									
52	52	286	286	1.0	1	1	Chord	3/2	5	1	1/4	1/4	1	389									
52	52	287	287	1.0	5/4	5/4	Chord	3/2	5	1	1/4	1/4	1	390									
53	53	288	288	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	391	bar,								
53	53	290	290	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	392	Wun-								
53	53	291	291	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	393	der-								
53	53	292	292	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	394	bar,								
53	53	288	288	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	395									
53	53	290	290	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	396	Kraft,								
53	53	288	288	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	397	Held,								
53	53	288	288	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	398	bar,								
53	53	290	290	1.0	1/2	1/2	Chord	3/2	4	1	1/4	1/4	1	399	Wun-								
53	53	291	291	1.0	3/4	3/4	Chord	3/2	4	1	1/4	1/4	1	400	der-								
53	53	292	292	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	401	bar,								
53	53	288	288	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	402									
53	53	290	290	1.0	1/2	1/2	Chord	3/2	5	1	1/4	1/4	1	403									
53	53	291	291	1.0	3/4	3/4	Chord	3/2	5	1	1/4	1/4	1	404									
53	53	292	292	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	405									
54	54	294	294	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	406	Wun-								
54	54	295	295	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	407	der-								
54	54	296	296	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	408	bar,								
54	54	298	298	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	409	Rath,								
54	54	294	294	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	410	Held								
54	54	294	294	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	411									
54	54	296	296	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	412	E-								
54	54	298	298	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	413	wig-								
54	54	294	294	1.0	0	0	Chord	3/2	4	1	1/4	1/4	1	414	Wun-								
54	54	295	295	1.0	1/4	1/4	Chord	3/2	4	1	1/4	1/4	1	415	der-								
54	54	296	296	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	416	bar,								
54	54	294	294	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	417									
54	54	295	295	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	418									
54	54	296	296	4.0	1/2	1/2	Chord	3/2	5	1	1	1	1	419									
55	55	300	300	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	420									
55	55	302	302	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	421	Kraft,								
55	55	300	300	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	422									
55	55	302	302	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	423	E-								
55	55	304	304	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	424	wig-								
55	55	300	300	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	425	va-								
55	55	302	302	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	426	ter,								
55	55	300	300	4.0	0	0	Chord	3/2	4	1	1	1	1	427	Rath,								
55	55	304	304	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	428	Kraft,								
55	55	300	300	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	429	3								
55	55	302	302	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	430	2								
55	55	304	304	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	431									
56	56	306	306	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	432	Held,								
56	56	308	308	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	433	E-								
56	56	310	310	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	434	wig-								
56	56	306	306	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	435	va-								
56	56	308	308	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	436	ter,								
56	56	306	306	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	437	Held,								
56	56	306	306	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	438	Held,								
56	56	308	308	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	439	E-								
56	56	310	310	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	440	wig-								
56	56	306	306	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	441	3								
56	56	308	308	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	442	2								
56	56	310	310	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	443									
57	57	312	312	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	444	va-								
57	57	314	314	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	445	ter,								
57	57	312	312	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	446									
57	57	314	314	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	447	E-								
57	57	316	316	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	448	wig-								
57	57	312	312	4.0	0	0	Chord	3/2	4	1	1	1	1	449	va-								
57	57	316	316	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	450	ter,								
57	57	312	312	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	451	3								
57	57	314	314	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	452	2								
57	57	316	316	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	453									
58	58	318	318	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	454	Frie-								8
58	58	320	320	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	455									8
58	58	318	318	4.0	0	0	Chord	4/4	2	1	1	1	1	456	Frie-								
58	58	318	318	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	457	va-								
58	58	320	320	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	458	ter,								
58	58	318	318	4.0	0	0	Chord	4/4	4	1	1	1	1	459	Frie-								
58	58	318	318	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	460	6								9
58	58	320	320	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	461	6	4							9
59	59	322	322	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	462									8
59	59	324	324	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	463	de-								
59	59	322	322	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	464									
59	59	324	324	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	465	de-								
59	59	322	322	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	466	Frie-								
59	59	325	325	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	467	de-								
59	59	322	322	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	468									
59	59	324	324	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	469	de-								
59	59	322	322	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	470		4							9
59	59	324	324	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	471									
60	60	326	326	4.0	0	0	Chord	4/4	1	1	1	1	1	472	fürst,								
60	60	326	326	4.0	0	0	Chord	4/4	2	1	1	1	1	473	fürst,								
60	60	326	326	4.0	0	0	Chord	4/4	3	1	1	1	1	474	fürst,								
60	60	326	326	4.0	0	0	Chord	4/4	4	1	1	1	1	475	fürst,								
60	60	326	326	4.0	0	0	Chord	4/4	5	1	1	1	1	476									
61	61	330	330	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	477	und								
61	61	332	332	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	478	er								
61	61	334	334	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	479	heisst:								
61	61	330	330	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	480	und								
61	61	332	332	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	481	er								
61	61	334	334	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	482	heisst:								
61	61	330	330	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	483									
61	61	332	332	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	484									
61	61	334	334	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	485									
62	62	336	336	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	486	und								
62	62	338	338	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	487	er								
62	62	340	340	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	488	heisst:								
62	62	336	336	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	489	und								
62	62	338	338	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	490	er								
62	62	340	340	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	491	heisst:								
62	62	336	336	1.0	0	0	Chord	3/2	3	1	1/4	1/4	1	492	Wun-								
62	62	337	337	1.0	1/4	1/4	Chord	3/2	3	1	1/4	1/4	1	493	der-								
62	62	338	338	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	494	bar,								
62	62	336	336	1.0	0	0	Chord	3/2	4	1	1/4	1/4	1	495	Wun-								
62	62	337	337	1.0	1/4	1/4	Chord	3/2	4	1	1/4	1/4	1	496	der-								
62	62	338	338	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	497	bar,								
62	62	336	336	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	498									
62	62	337	337	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	499									
62	62	338	338	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	500									
62	62	340	340	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	501									
63	63	342	342	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	502	Wun-								
63	63	343	343	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	503	der-								
63	63	344	344	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	504	bar,								
63	63	342	342	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	505	Wun-								
63	63	343	343	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	506	der-								
63	63	344	344	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	507	bar,								
63	63	346	346	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	508	Rath,								
63	63	342	342	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	509	und								
63	63	344	344	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	510	er								
63	63	346	346	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	511	heisst:								
63	63	342	342	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	512									
63	63	343	343	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	513									
63	63	344	344	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	514									
63	63	346	346	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	515									
64	64	348	348	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	516	Wun-								
64	64	349	349	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	517	der-								
64	64	350	350	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	518	bar,								
64	64	352	352	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	519	Wun-								
64	64	353	353	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	520	der-								
64	64	352	352	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	521	Rath,								
64	64	348	348	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	522									
64	64	350	350	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	523	Kraft,								
64	64	348	348	1.0	0	0	Chord	3/2	4	1	1/4	1/4	1	524	Wun-								
64	64	349	349	1.0	1/4	1/4	Chord	3/2	4	1	1/4	1/4	1	525	der-								
64	64	350	350	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	526	bar,								
64	64	352	352	1.0	1	1	Chord	3/2	4	1	1/4	1/4	1	527	Wun-								
64	64	353	353	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	528	der-								
64	64	348	348	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	529									
64	64	349	349	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	530									
64	64	350	350	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	531									
64	64	352	352	1.0	1	1	Chord	3/2	5	1	1/4	1/4	1	532									
64	64	353	353	1.0	5/4	5/4	Chord	3/2	5	1	1/4	1/4	1	533									
65	65	354	354	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	534	bar,								
65	65	356	356	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	535	Wun-								
65	65	357	357	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	536	der-								
65	65	358	358	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	537	bar,								
65	65	354	354	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	538									
65	65	356	356	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	539	Kraft,								
65	65	354	354	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	540	Held,								
65	65	354	354	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	541	bar,								
65	65	356	356	1.0	1/2	1/2	Chord	3/2	4	1	1/4	1/4	1	542	Wun-								
65	65	357	357	1.0	3/4	3/4	Chord	3/2	4	1	1/4	1/4	1	543	der-								
65	65	358	358	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	544	bar,								
65	65	354	354	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	545									
65	65	356	356	1.0	1/2	1/2	Chord	3/2	5	1	1/4	1/4	1	546									
65	65	357	357	1.0	3/4	3/4	Chord	3/2	5	1	1/4	1/4	1	547									
65	65	358	358	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	548									
66	66	360	360	4.0	0	0	Chord	3/2	1	1	1	1	1	549	Rath,								
66	66	364	364	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	550	Kraft,								
66	66	360	360	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	551	Held,								
66	66	360	360	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	552									
66	66	362	362	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	553	E-								
66	66	364	364	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	554	wig-								
66	66	360	360	1.0	0	0	Chord	3/2	4	1	1/4	1/4	1	555	Wun-								
66	66	361	361	1.0	1/4	1/4	Chord	3/2	4	1	1/4	1/4	1	556	der-								
66	66	362	362	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	557	bar,								
66	66	360	360	1.0	0	0	Chord	3/2	5	1	1/4	1/4	1	558									
66	66	361	361	1.0	1/4	1/4	Chord	3/2	5	1	1/4	1/4	1	559									
66	66	362	362	4.0	1/2	1/2	Chord	3/2	5	1	1	1	1	560									
67	67	366	366	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	561	Held,								
67	67	366	366	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	562									
67	67	368	368	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	563	E-								
67	67	370	370	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	564	wig-								
67	67	366	366	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	565	va-								
67	67	368	368	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	566	ter,								
67	67	366	366	4.0	0	0	Chord	3/2	4	1	1	1	1	567	Rath,								
67	67	370	370	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	568	Kraft,								
67	67	366	366	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	569	3								
67	67	368	368	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	570	2								
67	67	370	370	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	571									
68	68	372	372	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	572									
68	68	374	374	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	573	E-								
68	68	376	376	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	574	wig-								
68	68	372	372	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	575	va-								
68	68	374	374	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	576	ter,								
68	68	372	372	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	577	Held,								
68	68	372	372	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	578	Held,								
68	68	374	374	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	579	E-								
68	68	376	376	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	580	wig-								
68	68	372	372	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	581	3								
68	68	374	374	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	582	2								
68	68	376	376	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	583									
69	69	378	378	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	584	va-								
69	69	380	380	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	585	ter,								
69	69	378	378	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	586									
69	69	380	380	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	587	E-								
69	69	382	382	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	588	wig-								
69	69	378	378	4.0	0	0	Chord	3/2	4	1	1	1	1	589	va-								
69	69	382	382	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	590	ter,								
69	69	378	378	2.0	0	0	Chord	3/2	5	1	1/2	1/2	1	591	3								
69	69	380	380	2.0	1/2	1/2	Chord	3/2	5	1	1/2	1/2	1	592	2								
69	69	382	382	2.0	1	1	Chord	3/2	5	1	1/2	1/2	1	593									
70	70	384	384	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	594	Frie-								10
70	70	386	386	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	595									10
70	70	384	384	4.0	0	0	Chord	4/4	2	1	1	1	1	596	Frie-								
70	70	384	384	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	597	va-								
70	70	386	386	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	598	ter,								
70	70	384	384	4.0	0	0	Chord	4/4	4	1	1	1	1	599	Frie-								
70	70	384	384	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	600	3								
70	70	386	386	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	601	4								
71	71	388	388	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	602									10
71	71	390	390	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	603	de-								
71	71	388	388	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	604									
71	71	390	390	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	605	de								
71	71	388	388	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	606	Frie-								
71	71	391	391	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	607	de-								
71	71	388	388	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	608									
71	71	390	390	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	609	de-								
71	71	388	388	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	610	4								
71	71	390	390	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	611	3								
72	72	392	392	4.0	0	0	Chord	4/4	1	1	1	1	1	612	fürst,								
72	72	392	392	4.0	0	0	Chord	4/4	2	1	1	1	1	613	fürst,								
72	72	392	392	4.0	0	0	Chord	4/4	3	1	1	1	1	614	fürst,								
72	72	392	392	4.0	0	0	Chord	4/4	4	1	1	1	1	615	fürst,								
72	72	392	392	4.0	0	0	Chord	4/4	5	1	1	1	1	616									
73	73	397	397	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	617	auf								
73	73	398	398	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	618	dass								
73	73	399	399	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	619	sei-								
73	73	799/2	799/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	620	ne								
