mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	96	hung							
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	97	und							
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	98	das							
14	14	52	52	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	99								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	100								
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	101								
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	102								
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	103	wer							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	104	an							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	105	mich							
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106	glaü-							
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	107	Le-							
15	15	56	56	4.0	0	0	Chord	4/4	4	1	1	1	1	108								
16	16	60	60	4.0	0	0	Chord	4/4	1	1	1	1	1	109	bet,							
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	110	wer							
16	16	61	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	111	an							
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	112	mich							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	113	glaü							
16	16	60	60	4.0	0	0	Chord	4/4	3	1	1	1	1	114	ben,							
16	16	60	60	4.0	0	0	Chord	4/4	4	1	1	1	1	115								
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	116	der							
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	117	wird							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	118	le-							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	119	ben,							
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	120	bet,							
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	121	der							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	122	wird							
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	123								
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	124								
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	125	der							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	126	wird							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	127	le-							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128	ben,							
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129	le-							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130	ben,							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	131	ob							
18	18	68	68	4.0	0	0	Chord	4/4	4	1	1	1	1	132								
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	ob							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134	er							
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	135	gleich							
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	136	er							
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	137	gleich							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	138	stür-							4
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	139								4
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	140								4
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	141								
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	142								
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	143								
19	19	75	75	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	144	6							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	145	5							
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	146	stür-							5
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	147								5
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	148								5
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	149								
20	20	76	76	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	150								4
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151								4
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	152	7							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	153	6							
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	154	be,							
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	155								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	156	be,							
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	157	wer							
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	158	an							
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	159	mich							
21	21	80	80	4.0	0	0	Chord	4/4	4	1	1	1	1	160								
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	161	wer							
22	22	85	85	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	162	an							
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	163	mich							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	164	glaü-							
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	165	wer							
22	22	85	85	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	166	an							
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	167	mich							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	168	glaü-							
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	169	glaü--							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	170	bet,							
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	171								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	172								
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173	bet,							
23	23	91	91	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	174	der							
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	175	wird							
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	176	bet,							
23	23	91	91	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	177	der							
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	178	wird							
23	23	89	89	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	179	der							
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	180	wird							
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	181	le-							
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	182	ben,							
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	183								
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	184								
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	185	le-							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	186	ben,							
24	24	95	95	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	187	der							
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	188	wird							
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	189	le-							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	190	ben,							
24	24	95	95	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	191	der							
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	192	wird							
24	24	93	93	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	193	der							
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	194	wird							
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	195	le-							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	196	ben,							
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	197								
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	198								
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	199	le-							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	200	ben,							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	201	ob							
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	202	le-							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	203	ben,							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	204	ob							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	205	er							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	206	gleich							
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	207								
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	208								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	209								
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	210	er							
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	211	gleich							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	212	stür-							6
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	213	ob							
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	214	er							
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	215	gleich							
26	26	100	100	4.0	0	0	Chord	4/4	3	1	1	1	1	216	stür-							7
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	217	5							8
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	218	6							8
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	219								
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	220								6
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	221								
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	222	stür-							9
27	27	105	105	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	223								9
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	224								9
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	225								
27	27	104	104	4.0	0	0	Chord	4/4	3	1	1	1	1	226								
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	227	6	4						
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	228	5							
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	229	be,							
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	230	be,							
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	231	be,							
28	28	108	108	4.0	0	0	Chord	4/4	4	1	1	1	1	232								
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	233	und							
29	29	113	113	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	234	wer							
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	235	da							
29	29	114	114	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	236	le-							
29	29	115	115	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	237	bet							
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	238	und							
29	29	112	112	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	239								
29	29	113	113	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	240								
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	241								
29	29	114	114	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	242								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	243								
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	244	und							
30	30	119	119	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	245	wer							
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	246	da							
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	247	glaü-							
30	30	117	117	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	248	bet							
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	249	an							
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	250	mich,							
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	251								
30	30	117	117	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	252								
30	30	118	118	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	253								
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	254	le-							
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	255	bet							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	256	und							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	257	glaü-							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	258	bet							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	259	an							
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	260	und							
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	261	wer							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	262	da							
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	263	le-							
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	264	bet							
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	265	und							
31	31	120	120	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	266								
31	31	122	122	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	267								
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	268	mich,							
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	269	glaü-							
32	32	125	125	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	270	bet							
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	271	an							
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	272	mich,							
32	32	127	127	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	273	der							
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	274	wird							
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	275								
32	32	126	126	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	276								
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	277	der							
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	278	wird							
33	33	128	128	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	279	nim-							
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	280	mer-							
33	33	129	129	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	281	mehr,							
33	33	130	130	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	282	nim-							
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	283	mer-							
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	284	mehr							
33	33	128	128	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	285								
33	33	129	129	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	286								
33	33	130	130	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	287								
33	33	131	131	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	288								
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	289	nim-							
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	290	mer-							
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	291	mehr,							
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	292	nim-							
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	293	mer-							
