mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	42								
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	43								
5	5	16	16	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	44								
5	5	17	17	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	45								
5	5	18	18	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	46								
6	6	20	20	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	47	O							0
6	6	83/4	83/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	48								0
6	6	21	21	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	49								0
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	50								0
6	6	22	22	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	51								0
6	6	91/4	91/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	52								0
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	53								0
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	54								0
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	55								0
6	6	20	20	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	56								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	57	Herr							
6	6	22	22	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	58	hilf,							
6	6	20	20	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	59								
6	6	21	21	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	60								
6	6	22	22	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	61								
7	7	24	24	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	62	o							1
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	63								1
7	7	25	25	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	64								1
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	65								1
7	7	26	26	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	66								1
7	7	107/4	107/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	67								1
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	68								1
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	69								1
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	70								1
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	71								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	72	Herr							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	73	hilf,							
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	74	o							
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	75	o							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	76	Herr							
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	77	hilf,							
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	78								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	79	6							
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	80								
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	81								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	82	Herr							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	83	hilf,							
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	84	o							
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	85	Herr,							
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	86	o							
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	87	Herr,							
8	8	28	28	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	88	o							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	89	Herr							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	90	hilf,							
8	8	28	28	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	91								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	92								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	93								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	94	6							
9	9	32	32	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	95	Herr,							
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	96	lass							
9	9	34	34	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	97	wohl							
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	98	ge-							
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	99								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	100	lass							
9	9	33	33	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	101	wohl							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	102	ge-							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103	lin-							
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	104	o							
9	9	33	33	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	105	Herr,							
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	106	lass							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	107	wohl							
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	108	6							
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	109								
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	110	6							
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	111								
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	112	lin-							
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113	gen,							
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	114	o							
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	115								2
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	116								
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	117	gen,							
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	118	o							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	119	Herr,							
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	120								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	121	ge-							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	122	lin-							
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	123	gen							
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	124	6							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	125								
10	10	38	38	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	126								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	127								
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128	Herr,							
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	129	o							
11	11	42	42	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	130	Herr,							
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	131	lass							
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	132	o							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	133	Herr,							
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	134	o							
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	135	Herr,							
11	11	40	40	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	136								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	137								
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	138								
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	139								
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	140	wohl							
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	141	ge-							
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	142	lin-							
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	143								
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	144	lass							
12	12	45	45	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	145	wohl							
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	146	ge-							
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	147	lin-							
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	148								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	149								
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	150								
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	151								
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	152	gen,							
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	153	gen,							
13	13	48	48	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	154	o							
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	155								
13	13	49	49	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	156								
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	157								
13	13	50	50	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	158								
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	159								
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	160								
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	161								
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	162								
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	163								
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	164								
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	165								
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	166								
14	14	52	52	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	167	o							
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	168								
14	14	53	53	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	169								
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	170								
14	14	54	54	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	171								
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	172								
14	14	55	55	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	173								
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	174								
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	175								
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	176								
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	177	Herr							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	178	hilf,							
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	179								
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	180								
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	181								
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	182	Herr							
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	183	hilf,							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	184	o							
15	15	56	56	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	185	o							3
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	186								3
15	15	57	57	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	187								3
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	188								3
15	15	58	58	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	189								3
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	190								3
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	191								3
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	192								3
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	193								3
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	194	o							
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	195	Herr							
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	196	hilf,							
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	197								
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	198								
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	199								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	200								
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	201	Herr,							
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	202	o							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	203	Herr,							
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	204								
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	205	Herr							
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	206	hilf,							
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	207	o							
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	208	o							
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	209								
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	210								
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	211								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	212	6							
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	213								
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	214	lass							
17	17	65	65	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	215	wohl							
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	216	ge-							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	217	lin-							4
17	17	64	64	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	218	Herr,							
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	219	lass							
17	17	66	66	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	220	wohl							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	221	ge-							
17	17	64	64	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	222	Herr,							
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	223	lass							
17	17	66	66	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	224	wohl							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	225	ge-							
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	226	6							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	227	6							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	228	6							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	229	6							
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	230								4
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	231								4
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	232								4
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	233								
18	18	68	68	4.0	0	0	Chord	4/4	2	1	1	1	1	234	lin-							
18	18	68	68	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	235	lin-							5
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	236								5
18	18	69	69	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	237								5
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	238								5
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	239								
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	240								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	241								
19	19	72	72	4.0	0	0	Chord	3/2	1	1	1	1	1	242	gen.							
19	19	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	243	Ge-							
19	19	72	72	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	244	gen.							
19	19	72	72	4.0	0	0	Chord	3/2	3	1	1	1	1	245	gen.							
19	19	72	72	4.0	0	0	Chord	3/2	4	1	1	1	1	246								
19	19	76	76	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	247								
20	20	78	78	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	248	lo-							
20	20	80	80	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	249	bet							
20	20	82	82	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	250	sei,							
20	20	82	82	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	251	Ge-							
20	20	78	78	4.0	0	0	Chord	3/2	4	1	1	1	1	252								
20	20	82	82	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	253								
21	21	84	84	4.0	0	0	Chord	3/2	1	1	1	1	1	254	der							
21	21	88	88	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	255	da							
21	21	84	84	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	256	lo-							
21	21	86	86	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	257	bet							
21	21	88	88	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	258	sei,							
21	21	84	84	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	259								
21	21	86	86	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	260	6							
21	21	88	88	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	261								
22	22	90	90	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	262	kömmt,							
22	22	92	92	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	263	der							
22	22	95	95	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	264	da							
22	22	90	90	4.0	0	0	Chord	3/2	3	1	1	1	1	265	der							
22	22	94	94	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	266	da							
22	22	90	90	4.0	0	0	Chord	3/2	4	1	1	1	1	267	6							
22	22	94	94	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	268								
23	23	96	96	4.0	0	0	Chord	3/2	1	1	1	1	1	269	kömmt							
23	23	100	100	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	270	im							
23	23	100	100	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	271	Ge-							
23	23	96	96	4.0	0	0	Chord	3/2	3	1	1	1	1	272	kömmt							
23	23	100	100	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	273	im							
23	23	96	96	4.0	0	0	Chord	3/2	4	1	1	1	1	274								
23	23	100	100	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	275								
24	24	102	102	4.0	0	0	Chord	3/2	1	1	1	1	1	276	Na-							
24	24	106	106	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	277	men							
24	24	102	102	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	278	lo-							
24	24	104	104	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	279	bet							
24	24	106	106	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	280	sei,							
24	24	102	102	4.0	0	0	Chord	3/2	3	1	1	1	1	281	Na-							
24	24	106	106	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	282	men							
24	24	102	102	4.0	0	0	Chord	3/2	4	1	1	1	1	283								
24	24	106	106	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	284								
25	25	108	108	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	285	des							
25	25	110	110	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	286	Her-							
25	25	108	108	4.0	0	0	Chord	3/2	2	1	1	1	1	287	der							
25	25	112	112	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	288	da							
25	25	108	108	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	289	des							
25	25	110	110	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	290	Her-							
25	25	108	108	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	291								
25	25	110	110	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	292								
26	26	114	114	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	293	ren,							
