mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	64								
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	65	Da-							
13	13	48	48	4.0	0	0	Chord	4/4	3	1	1	1	1	66	Da-							
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	67	4							
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	68								
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1	1	1	69	vid,							
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	70	vid,							
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	71	fürch-							
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	72	te							
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	73	dich							
14	14	52	52	4.0	0	0	Chord	4/4	3	1	1	1	1	74	vid,							
14	14	52	52	4.0	0	0	Chord	4/4	4	1	1	1	1	75								
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	76	fürch-							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	77	te							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	78	dich							
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79	nicht,							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	80	Ma-							
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81	nicht,							
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82	Ma-							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	83	ri-							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	84	am							
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	85	dein							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	86	Ge-							
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	87	fürch-							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	88	te							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	89	dich							
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	90	nicht,							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	91	Ma-							
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	92								
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	93								
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	94	ri-							
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	95	am							
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	96	dein							
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	97	Ge-							
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98	mahl							
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	99	zu							
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100	mahl							
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	101	zu							
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	102	ri-							
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	103	am							
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	104	dein							
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	105	Ge-							
16	16	62	62	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	106	mahl							
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	107	zu							
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	108								
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	109								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	110								
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	111								
17	17	65	65	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	112	dir							
17	17	67	67	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	113	zu							1
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	114								1
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	115								1
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	116								
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	117	dir							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	118	zu							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	119	neh-							2
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	120								2
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	121	dir							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	122	zu							
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	123	neh-							
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	124	6							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	125	6							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	126	3							3
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	127	4							3
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	128	neh-							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	129	men,							
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	130								2
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	131								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	132	men,							
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	133								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	134	men,							
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	135								
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	136	3							
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	137								
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	138	fürch-							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	139	te							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	140	dich							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	141	fürch-							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	142	te							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	143	dich							
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	144	fürch-							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	145	te							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	146	dich							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	147	nicht,							
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	148	Ma-							
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	149								
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	150								
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	151								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	152								
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	153	nicht,							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	154	Ma-							
20	20	78	78	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	155	ri-							
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	156	am							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	157	dein							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	158	Ge-							
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	159	nicht,							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	160	Ma-							
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	161	ri-							
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	162	am							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	163	dein							
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	164	Ge-							
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	165	ri-							
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	166	am							
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	167	dein							
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	168	Ge-							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	169	mahl							
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	170								
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	171								
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	172	mahl							
21	21	81	81	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	173	zu							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	174	dir							
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	175	mahl							
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	176	zu							
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	177	dir							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	178	zu							
21	21	81	81	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	179	zu							
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	180	dir							
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	181	zu							
21	21	80	80	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	182								
21	21	81	81	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	183								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	184								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	185	6							
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	186								
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	187	zu							
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	188	neh-							
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	189	neh-							4
22	22	85	85	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	190								4
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	191								
22	22	84	84	4.0	0	0	Chord	4/4	3	1	1	1	1	192	neh-							
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	193								
22	22	85	85	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	194	4							
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	195								
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1	1	1	196	men,							
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1	1	1	197	men,							
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	198	men,							
23	23	88	88	4.0	0	0	Chord	4/4	4	1	1	1	1	199								
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	200	denn							
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	201	das							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	202	in							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	203	denn							
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	204	das							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	205	in							
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	206								
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	207								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	208	6							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	209	denn							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	210	das							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	211	in							
25	25	96	96	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	212	ihr							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	213	ge-							
25	25	96	96	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	214	ihr							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	215	ge-							
25	25	96	96	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	216								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	217								
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	218	ihr							
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	219	ge-							
26	26	102	102	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	220	bo-							
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	221	ren							
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	222	bo-							
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	223	ren							
26	26	100	100	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	224	bo-							5
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	225								5
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	226								
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	227	ren							
26	26	100	100	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	228								
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	229								
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	230								
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	231								
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1	1	1	232	ist,							
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	233	ist,							
27	27	106	106	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	234	das							
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	235	ist							
27	27	107	107	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	236	von							
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	237	dem							
27	27	104	104	4.0	0	0	Chord	4/4	3	1	1	1	1	238	ist,							
27	27	104	104	4.0	0	0	Chord	4/4	4	1	1	1	1	239								
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	240	das							
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	241	ist							
28	28	109	109	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	242	von							
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	243	dem							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	244	heil-							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	245	gen							
28	28	108	108	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	246	heil-							6
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	247								6
28	28	109	109	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	248								
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	249	gen							
28	28	108	108	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	250	das							
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	251	ist							
28	28	109	109	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	252	von							
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	253	dem							
28	28	110	110	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	254	heil-							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	255	gen							
28	28	108	108	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	256								
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	257								
28	28	109	109	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	258								
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	259								
28	28	110	110	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	260	4							
28	28	111	111	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	261	3							
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	262	Geist,							
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	263	Geist,							
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	264	das							
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	265	ist							
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	266	von							
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	267	dem							
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	268	Geist,							
29	29	114	114	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	269	das							
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	270	ist							
29	29	115	115	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	271	von							
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	272	dem							
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	273								
29	29	114	114	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	274								
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	275								
29	29	115	115	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	276								
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	277								
30	30	116	116	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	278	das							
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	279	ist							
30	30	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	280	von							
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	281	dem							
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	282	heil-							
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	283	gen							
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	284	heil-							7
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	285								7
30	30	117	117	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	286								
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	287	gen							
30	30	116	116	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	288	heil-							
30	30	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	289	gen							
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	290	3							
30	30	117	117	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	291	4							
30	30	118	118	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	292	4							
30	30	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	293	3							
31	31	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	294	Geist,							
