mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	2	1	1	1	1	1	2	50	D3	3	0
1	1	0	0	4.0	0	0	4/4	3	1	1	1	1	1	2	50	D3	3	1
2	2	4	4	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	2	50	D3	3	2
2	2	4	4	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	2	50	D3	3	5
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	46	Bb2	2	3
2	2	6	6	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-2	46	Bb2	2	6
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	42	F#2	2	4
2	2	7	7	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		6	42	F#2	2	7
3	3	8	8	4.0	0	0	4/4	2	1	1	1	1		3	45	A2	2	8
3	3	8	8	4.0	0	0	4/4	3	1	1	1	1		3	45	A2	2	9
4	4	12	12	2.0	0	0	3/2	2	1	1/2	1/2	1		2	50	D3	3	10
4	4	12	12	2.0	0	0	3/2	3	1	1/2	1/2	1		2	50	D3	3	13
4	4	14	14	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		1	55	G3	3	11
4	4	14	14	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		1	55	G3	3	14
4	4	16	16	2.0	1	1	3/2	2	1	1/2	1/2	1		3	57	A3	3	12
4	4	16	16	2.0	1	1	3/2	3	1	1/2	1/2	1		3	57	A3	3	15
5	5	18	18	6.0	0	0	3/2	2	1	3/2	1	3/2		2	50	D3	3	16
5	5	18	18	6.0	0	0	3/2	3	1	3/2	1	3/2		2	50	D3	3	17
6	6	24	24	4.0	0	0	4/4	1	1	1	1	1	1	3	57	A3	3	18
6	6	24	24	4.0	0	0	4/4	3	1	1	1	1	1	3	57	A3	3	19
7	7	28	28	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	3	57	A3	3	20
7	7	28	28	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	3	57	A3	3	23
7	7	30	30	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	53	F3	3	21
7	7	30	30	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-1	53	F3	3	24
7	7	31	31	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		7	49	C#3	3	22
7	7	31	31	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		7	49	C#3	3	25
8	8	32	32	4.0	0	0	4/4	1	1	1	1	1		4	52	E3	3	26
8	8	32	32	4.0	0	0	4/4	3	1	1	1	1		4	52	E3	3	27
9	9	36	36	2.0	0	0	3/2	1	1	1/2	1/2	1		3	45	A2	2	28
9	9	36	36	2.0	0	0	3/2	3	1	1/2	1/2	1		3	45	A2	2	31
9	9	38	38	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		2	50	D3	3	29
9	9	38	38	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		2	50	D3	3	32
9	9	40	40	2.0	1	1	3/2	1	1	1/2	1/2	1		4	52	E3	3	30
9	9	40	40	2.0	1	1	3/2	3	1	1/2	1/2	1		4	52	E3	3	33
10	10	42	42	4.0	0	0	3/2	1	1	1	1	1		3	45	A2	2	34
10	10	42	42	6.0	0	0	3/2	3	1	3/2	1	3/2		3	45	A2	2	35
11	11	48	48	2.0	0	0	3/2	2	1	1/2	1/2	1		2	50	D3	3	39
11	11	48	48	2.0	0	0	3/2	3	1	1/2	1/2	1		2	50	D3	3	42
11	11	48	48	2.0	0	0	3/2	1	1	1/2	1/2	1		-1	53	F3	3	36
11	11	50	50	2.0	1/2	1/2	3/2	2	1	1/2	1/2	1		-2	46	Bb2	2	40
11	11	50	50	2.0	1/2	1/2	3/2	3	1	1/2	1/2	1		-2	46	Bb2	2	43
11	11	50	50	2.0	1/2	1/2	3/2	1	1	1/2	1/2	1		1	55	G3	3	37
11	11	52	52	2.0	1	1	3/2	2	1	1/2	1/2	1		3	45	A2	2	41
11	11	52	52	2.0	1	1	3/2	3	1	1/2	1/2	1		3	45	A2	2	44
11	11	52	52	2.0	1	1	3/2	1	1	1/2	1/2	1		3	57	A3	3	38
12	12	54	54	4.0	0	0	3/2	1	1	1	1	1		2	50	D3	3	45
12	12	54	54	4.0	0	0	3/2	2	1	1	1	1		2	50	D3	3	46
12	12	54	54	6.0	0	0	3/2	3	1	3/2	1	3/2		2	50	D3	3	47
13	13	60	60	4.0	0	0	4/4	3	1	1	1	1		4	52	E3	3	50
13	13	61	61	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		8	56	G#3	3	48
13	13	63	63	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		8	56	G#3	3	49
14	14	64	64	4.0	0	0	4/4	3	1	1	1	1		3	45	A2	2	52
14	14	64	64	4.0	0	0	4/4	1	1	1	1	1		3	57	A3	3	51
15	15	68	68	1.0	0	0	4/4	2	1	1/4	1/4	1		7	49	C#3	3	53
15	15	68	68	1.0	0	0	4/4	3	1	1/4	1/4	1		7	49	C#3	3	56
15	15	69	69	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		7	49	C#3	3	54
15	15	69	69	1.0	1/4	1/4	4/4	3	1	1/4	1/4	1		7	49	C#3	3	57
15	15	70	70	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	50	D3	3	55
15	15	70	70	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	2	50	D3	3	58
16	16	72	72	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	2	50	D3	3	59
16	16	72	72	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	2	50	D3	3	61
16	16	74	74	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		7	49	C#3	3	60
16	16	74	74	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		7	49	C#3	3	62
17	17	76	76	4.0	0	0	4/4	2	1	1	1	1		2	50	D3	3	65
17	17	76	76	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	66
17	17	77	77	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		6	54	F#3	3	63
17	17	79	79	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		6	54	F#3	3	64
18	18	80	80	2.0	0	0	4/4	3	1	1/2	1/2	1		5	47	B2	2	70
18	18	80	80	4.0	0	0	4/4	1	1	1	1	1		1	55	G3	3	67
18	18	81	81	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	47	B2	2	68
18	18	82	82	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	0	48	C3	3	69
18	18	82	82	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	0	48	C3	3	71
19	19	84	84	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	0	48	C3	3	72
19	19	84	84	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	0	48	C3	3	74
19	19	86	86	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		5	47	B2	2	73
19	19	86	86	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47	B2	2	75
20	20	88	88	4.0	0	0	4/4	2	1	1	1	1		0	48	C3	3	78
20	20	88	88	4.0	0	0	4/4	3	1	1	1	1		0	48	C3	3	79
20	20	89	89	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		4	52	E3	3	76
20	20	91	91	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	52	E3	3	77
21	21	92	92	2.0	0	0	4/4	3	1	1/2	1/2	1		3	45	A2	2	83
21	21	92	92	4.0	0	0	4/4	1	1	1	1	1		-1	53	F3	3	80
21	21	93	93	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	81
21	21	94	94	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	-2	46	Bb2	2	82
21	21	94	94	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	1	-2	46	Bb2	2	84
22	22	96	96	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	-2	46	Bb2	2	85
22	22	96	96	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	-2	46	Bb2	2	88
22	22	98	98	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	45	A2	2	86
22	22	98	98	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		3	45	A2	2	89
22	22	99	99	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	87
23	23	100	100	2.0	0	0	4/4	3	1	1/2	1/2	1	1	-2	46	Bb2	2	94
23	23	100	100	4.0	0	0	4/4	2	1	1	1	1		-2	46	Bb2	2	93
23	23	100	100	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	53	F3	3	90
23	23	101	101	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	53	F3	3	91
23	23	102	102	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1	-1	-2	46	Bb2	2	95
23	23	102	102	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	55	G3	3	92
23	23	103	103	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		0	48	C3	3	96
24	24	104	104	2.0	0	0	4/4	3	1	1/2	1/2	1	1	2	50	D3	3	101
24	24	104	104	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	1	55	G3	3	97
