mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	3	1	1	1	1	1	3	57	A3	3	0
1	1	0	0	4.0	0	0	4/4	4	1	1	1	1	1	3	57	A3	3	1
2	2	4	4	2.0	0	0	4/4	3	1	1/2	1/2	1	-1	3	57	A3	3	3
2	2	4	4	2.0	0	0	4/4	4	1	1/2	1/2	1	-1	3	57	A3	3	6
2	2	4	4	4.0	0	0	4/4	1	1	1	1	1	1	4	76	E5	5	2
2	2	6	6	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		3	45	A2	2	4
2	2	6	6	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		3	45	A2	2	7
2	2	7	7	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		5	47	B2	2	5
2	2	7	7	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		5	47	B2	2	8
3	3	8	8	4.0	0	0	4/4	3	1	1	1	1		7	49	C#3	3	12
3	3	8	8	4.0	0	0	4/4	4	1	1	1	1		7	49	C#3	3	13
3	3	8	8	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	4	76	E5	5	9
3	3	10	10	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	10
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	11
4	4	12	12	4.0	0	0	4/4	3	1	1	1	1	1	4	52	E3	3	15
4	4	12	12	4.0	0	0	4/4	4	1	1	1	1	1	4	52	E3	3	16
4	4	12	12	4.0	0	0	4/4	1	1	1	1	1		0	72	C5	5	14
5	5	16	16	2.0	0	0	4/4	4	1	1/2	1/2	1	0	4	52	E3	3	20
5	5	16	16	4.0	0	0	4/4	3	1	1	1	1	-1	4	52	E3	3	19
5	5	16	16	4.0	0	0	4/4	1	1	1	1	1		5	71	B4	4	17
5	5	16	16	4.0	0	0	4/4	2	1	1	1	1	1	4	76	E5	5	18
5	5	18	18	2.0	1/2	1/2	4/4	4	1	1/2	1/2	1	-1	4	52	E3	3	21
6	6	20	20	2.0	0	0	4/4	4	1	1/2	1/2	1		3	45	A2	2	27
6	6	20	20	4.0	0	0	4/4	3	1	1	1	1		3	45	A2	2	26
6	6	20	20	4.0	0	0	4/4	1	1	1	1	1		3	69	A4	4	22
6	6	20	20	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	4	76	E5	5	23
6	6	22	22	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		3	57	A3	3	28
6	6	22	22	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	69	A4	4	24
6	6	23	23	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		1	55	G3	3	29
6	6	23	23	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	71	B4	4	25
