mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	1
1	1	0	0	4.0	0	0	4/4	1	1	1	1	1		3	69	A4	4	0
2	2	4	4	4.0	0	0	4/4	3	1	1	1	1		4	52	E3	3	4
2	2	4	4	3.0	0	0	4/4	1	1	3/4	1/2	3/2		1	67	G4	4	2
2	2	7	7	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	3
3	3	8	8	2.0	0	0	4/4	3	1	1/2	1/2	1		2	50	D3	3	7
3	3	8	8	2.0	0	0	4/4	1	1	1/2	1/2	1		6	66	F#4	4	5
3	3	10	10	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47	B2	2	8
3	3	10	10	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		2	62	D4	4	6
4	4	12	12	2.0	0	0	4/4	3	1	1/2	1/2	1		3	45	A2	2	14
4	4	12	12	0.5	0	0	4/4	1	1	1/8	1/8	1		4	64	E4	4	9
4	4	25/2	25/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		2	62	D4	4	10
4	4	13	13	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	11
4	4	27/2	27/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	12
4	4	14	14	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	43	G2	2	15
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67	G4	4	13
5	5	16	16	4.0	0	0	4/4	3	1	1	1	1	1	3	45	A2	2	19
5	5	16	16	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	1	67	G4	4	16
5	5	18	18	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	66	F#4	4	17
5	5	19	19	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	18
6	6	20	20	4.0	0	0	4/4	3	1	1	1	1	-1	3	45	A2	2	21
6	6	20	20	4.0	0	0	4/4	1	1	1	1	1		4	64	E4	4	20
7	7	24	24	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	24
7	7	24	24	4.0	0	0	4/4	1	1	1	1	1		6	66	F#4	4	22
7	7	24	24	4.0	0	0	4/4	2	1	1	1	1		3	69	A4	4	23
8	8	28	28	4.0	0	0	4/4	3	1	1	1	1		4	52	E3	3	27
8	8	28	28	3.0	0	0	4/4	2	1	3/4	1/2	3/2		1	67	G4	4	25
8	8	31	31	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	67	G4	4	26
9	9	32	32	2.0	0	0	4/4	3	1	1/2	1/2	1		2	50	D3	3	30
9	9	32	32	2.0	0	0	4/4	2	1	1/2	1/2	1		6	66	F#4	4	28
9	9	34	34	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		5	47	B2	2	31
9	9	34	34	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	62	D4	4	29
10	10	36	36	2.0	0	0	4/4	3	1	1/2	1/2	1		3	45	A2	2	37
10	10	36	36	0.5	0	0	4/4	2	1	1/8	1/8	1		4	64	E4	4	32
10	10	73/2	73/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	33
10	10	37	37	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	34
10	10	75/2	75/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		6	66	F#4	4	35
10	10	38	38	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	43	G2	2	38
10	10	38	38	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	1	67	G4	4	36
11	11	40	40	4.0	0	0	4/4	3	1	1	1	1	1	3	45	A2	2	42
11	11	40	40	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	1	67	G4	4	39
11	11	42	42	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		6	66	F#4	4	40
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	41
12	12	44	44	4.0	0	0	4/4	3	1	1	1	1	-1	3	45	A2	2	45
12	12	44	44	4.0	0	0	4/4	2	1	1	1	1		4	64	E4	4	44
12	12	46	46	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	3	69	A4	4	43
13	13	48	48	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	50
13	13	48	48	4.0	0	0	4/4	2	1	1	1	1		6	66	F#4	4	49
13	13	48	48	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	3	69	A4	4	46
13	13	50	50	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	62	D4	4	47
13	13	51	51	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	48
14	14	52	52	2.0	0	0	4/4	3	1	1/2	1/2	1		1	43	G2	2	55
14	14	52	52	1.0	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	51
14	14	53	53	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	52
14	14	54	54	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		3	45	A2	2	56
14	14	54	54	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	53
14	14	55	55	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		5	47	B2	2	57
14	14	55	55	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	54
15	15	56	56	3.0	0	0	4/4	3	1	3/4	1/2	3/2		2	50	D3	3	61
15	15	56	56	3.0	0	0	4/4	1	1	3/4	1/2	3/2		3	69	A4	4	58
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1	1	2	62	D4	4	60
15	15	59	59	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		2	50	D3	3	62
15	15	59	59	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	59
16	16	60	60	4.0	0	0	4/4	3	1	1	1	1		2	50	D3	3	67
16	16	60	60	2.0	0	0	4/4	2	1	1/2	1/2	1	-1	2	62	D4	4	64
16	16	60	60	4.0	0	0	4/4	1	1	1	1	1		3	69	A4	4	63
16	16	62	62	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	65
16	16	63	63	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	66
17	17	64	64	2.0	0	0	4/4	3	1	1/2	1/2	1		2	50	D3	3	72
17	17	64	64	1.0	0	0	4/4	2	1	1/4	1/4	1		6	66	F#4	4	68
17	17	65	65	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	69	A4	4	69
17	17	66	66	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		1	55	G3	3	73
17	17	66	66	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	67	G4	4	70
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	71
18	18	68	68	3.0	0	0	4/4	3	1	3/4	1/2	3/2		3	57	A3	3	77
18	18	68	68	3.0	0	0	4/4	2	1	3/4	1/2	3/2		4	64	E4	4	75
18	18	70	70	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	3	69	A4	4	74
18	18	71	71	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		3	57	A3	3	78
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		4	64	E4	4	76
