mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0	0	0	4/4	3	1	3/4	1/2	3/2		1	43	G2	2	2
1	1	0	0	3.0	0	0	4/4	1	1	3/4	1/2	3/2		2	74	D5	5	0
1	1	3	3	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		3	45	A2	2	3
1	1	3	3	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	1
2	2	4	4	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	6
2	2	4	4	2.0	0	0	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	4
2	2	6	6	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		2	50	D3	3	7
2	2	6	6	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	5
3	3	8	8	3.0	0	0	4/4	3	1	3/4	1/2	3/2		1	43	G2	2	10
3	3	8	8	3.0	0	0	4/4	1	1	3/4	1/2	3/2		2	74	D5	5	8
3	3	11	11	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		3	45	A2	2	11
3	3	11	11	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	9
4	4	12	12	2.0	0	0	4/4	3	1	1/2	1/2	1		-2	46	Bb2	2	14
4	4	12	12	2.0	0	0	4/4	1	1	1/2	1/2	1		-2	70	Bb4	4	12
4	4	14	14	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1		2	50	D3	3	15
4	4	14	14	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	3	69	A4	4	13
5	5	16	16	2.0	0	0	4/4	3	1	1/2	1/2	1	1	-3	51	Eb3	3	18
5	5	16	16	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	3	69	A4	4	16
5	5	18	18	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	-3	51	Eb3	3	19
5	5	18	18	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67	G4	4	17
6	6	20	20	2.0	0	0	4/4	3	1	1/2	1/2	1	1	2	50	D3	3	22
6	6	20	20	2.0	0	0	4/4	1	1	1/2	1/2	1	-1	1	67	G4	4	20
6	6	22	22	2.0	1/2	1/2	4/4	3	1	1/2	1/2	1	-1	2	50	D3	3	23
